team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,66.458,15.542,0.328,0.51,0.661,0.849,1.0
BOS,58.857,23.143,0.293,0.484,0.653,0.853,1.0
MIN,48.346,33.654,0.067,0.158,0.334,0.605,0.967
CLE,65.159,16.841,0.057,0.17,0.437,0.734,1.0
NYK,51.443,30.557,0.055,0.106,0.214,0.658,1.0
IND,46.894,35.106,0.046,0.1,0.292,0.581,1.0
DEN,51.018,30.982,0.039,0.098,0.27,0.581,0.996
MIL,45.998,36.002,0.026,0.071,0.185,0.464,0.998
GSW,47.171,34.829,0.025,0.068,0.17,0.384,0.874
MEM,50.223,31.777,0.016,0.045,0.167,0.453,0.99
HOU,50.157,31.843,0.015,0.046,0.141,0.423,0.983
LAL,49.061,32.939,0.012,0.046,0.159,0.428,0.958
ORL,38.776,43.224,0.009,0.033,0.087,0.168,0.715
DET,43.663,38.337,0.003,0.02,0.055,0.268,0.986
DAL,39.392,42.608,0.003,0.008,0.013,0.03,0.179
SAC,41.241,40.759,0.003,0.007,0.024,0.053,0.285
LAC,44.93,37.07,0.001,0.01,0.055,0.178,0.694
ATL,38.612,43.388,0.001,0.007,0.029,0.107,0.606
MIA,36.67,45.33,0.001,0.006,0.029,0.102,0.434
PHO,37.567,44.433,0.0,0.003,0.005,0.013,0.065
CHI,34.75,47.25,0.0,0.002,0.015,0.052,0.207
PHI,30.255,51.745,0.0,0.001,0.003,0.007,0.025
POR,35.158,46.842,0.0,0.001,0.001,0.002,0.006
TOR,30.59,51.41,0.0,0.0,0.001,0.006,0.029
SAS,34.446,47.554,0.0,0.0,0.0,0.001,0.003
BRK,27.657,54.343,0.0,0.0,0.0,0.0,0.0
NOP,23.77,58.23,0.0,0.0,0.0,0.0,0.0
CHO,21.675,60.325,0.0,0.0,0.0,0.0,0.0
WAS,20.378,61.622,0.0,0.0,0.0,0.0,0.0
UTA,19.685,62.315,0.0,0.0,0.0,0.0,0.0
