team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,67.814,14.186,0.298,0.454,0.615,0.811,1.0
BOS,60.794,21.206,0.272,0.442,0.616,0.83,1.0
MIN,46.993,35.007,0.061,0.133,0.265,0.504,0.922
CLE,63.679,18.321,0.06,0.147,0.368,0.697,1.0
IND,48.069,33.931,0.059,0.134,0.308,0.589,1.0
DEN,50.978,31.022,0.044,0.107,0.289,0.545,1.0
NYK,50.811,31.189,0.037,0.105,0.219,0.619,1.0
MIL,45.16,36.84,0.032,0.082,0.188,0.447,0.999
GSW,46.602,35.398,0.027,0.072,0.163,0.372,0.845
HOU,51.802,30.198,0.024,0.064,0.205,0.447,1.0
LAL,48.817,33.183,0.023,0.058,0.14,0.448,0.98
MEM,48.004,33.996,0.019,0.047,0.138,0.451,0.937
LAC,46.874,35.126,0.013,0.043,0.136,0.34,0.869
ATL,39.38,42.62,0.008,0.018,0.044,0.119,0.632
ORL,39.44,42.56,0.006,0.033,0.089,0.185,0.718
MIA,37.067,44.933,0.005,0.013,0.04,0.104,0.352
DET,45.591,36.409,0.004,0.024,0.106,0.343,1.0
DAL,40.852,41.148,0.003,0.011,0.023,0.041,0.238
SAC,39.98,42.02,0.003,0.006,0.014,0.023,0.139
PHO,38.613,43.387,0.001,0.004,0.011,0.017,0.067
POR,35.635,46.365,0.001,0.001,0.001,0.001,0.003
CHI,37.094,44.906,0.0,0.002,0.022,0.067,0.299
SAS,34.912,47.088,0.0,0.0,0.0,0.0,0.0
TOR,30.916,51.084,0.0,0.0,0.0,0.0,0.0
PHI,26.742,55.258,0.0,0.0,0.0,0.0,0.0
BRK,26.467,55.533,0.0,0.0,0.0,0.0,0.0
NOP,23.437,58.563,0.0,0.0,0.0,0.0,0.0
CHO,20.729,61.271,0.0,0.0,0.0,0.0,0.0
WAS,18.518,63.482,0.0,0.0,0.0,0.0,0.0
UTA,18.23,63.77,0.0,0.0,0.0,0.0,0.0
