team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,63.294,18.706,0.256,0.401,0.555,0.779,1.0
BOS,58.926,23.074,0.24,0.423,0.593,0.806,1.0
NYK,50.982,31.018,0.072,0.132,0.254,0.614,0.999
CLE,62.067,19.933,0.058,0.141,0.392,0.698,1.0
DEN,51.185,30.815,0.057,0.121,0.283,0.546,0.995
MIN,46.021,35.979,0.05,0.12,0.23,0.456,0.858
IND,47.697,34.303,0.045,0.118,0.264,0.6,0.995
MIL,45.148,36.852,0.037,0.077,0.184,0.423,0.956
DAL,44.488,37.512,0.033,0.075,0.158,0.321,0.721
HOU,48.061,33.939,0.033,0.062,0.158,0.408,0.929
MEM,51.365,30.635,0.021,0.078,0.222,0.518,0.991
LAL,47.973,34.027,0.018,0.062,0.161,0.438,0.925
GSW,43.771,38.229,0.018,0.039,0.101,0.226,0.62
ORL,40.371,41.629,0.018,0.037,0.094,0.238,0.71
MIA,39.691,42.309,0.011,0.027,0.073,0.172,0.639
DET,43.665,38.335,0.009,0.017,0.063,0.24,0.905
SAC,41.607,40.393,0.008,0.026,0.06,0.119,0.359
LAC,42.891,39.109,0.007,0.012,0.054,0.134,0.462
ATL,38.567,43.433,0.006,0.012,0.045,0.132,0.535
CHI,33.397,48.603,0.002,0.007,0.014,0.032,0.131
PHO,38.998,43.002,0.001,0.003,0.012,0.047,0.116
PHI,32.154,49.846,0.0,0.008,0.018,0.033,0.082
SAS,35.574,46.426,0.0,0.001,0.003,0.005,0.016
BRK,29.69,52.31,0.0,0.001,0.002,0.002,0.016
TOR,29.273,52.727,0.0,0.0,0.004,0.01,0.032
POR,34.559,47.441,0.0,0.0,0.003,0.003,0.008
NOP,25.241,56.759,0.0,0.0,0.0,0.0,0.0
UTA,22.784,59.216,0.0,0.0,0.0,0.0,0.0
CHO,21.879,60.121,0.0,0.0,0.0,0.0,0.0
WAS,18.681,63.319,0.0,0.0,0.0,0.0,0.0
