team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,67.229,14.771,0.307,0.497,0.666,0.847,1.0
BOS,61.4,20.6,0.29,0.467,0.639,0.847,1.0
CLE,64.474,17.526,0.059,0.166,0.424,0.72,1.0
NYK,51.711,30.289,0.058,0.126,0.241,0.702,1.0
MIN,48.197,33.803,0.057,0.113,0.244,0.476,0.927
IND,49.621,32.379,0.047,0.113,0.285,0.574,1.0
GSW,48.99,33.01,0.03,0.097,0.227,0.515,0.965
MIL,46.838,35.162,0.029,0.06,0.173,0.428,1.0
HOU,53.563,28.437,0.028,0.094,0.269,0.517,1.0
DEN,48.478,33.522,0.023,0.052,0.152,0.397,0.928
MEM,48.483,33.517,0.021,0.039,0.117,0.371,0.897
LAL,49.556,32.444,0.02,0.053,0.186,0.5,0.984
ORL,40.151,41.849,0.009,0.024,0.08,0.169,0.809
LAC,48.367,33.633,0.007,0.042,0.111,0.318,0.91
MIA,37.874,44.126,0.004,0.014,0.044,0.101,0.389
SAC,40.641,41.359,0.004,0.007,0.014,0.032,0.225
DET,44.373,37.627,0.002,0.016,0.059,0.296,1.0
DAL,39.533,42.467,0.002,0.006,0.014,0.027,0.159
ATL,38.631,43.369,0.002,0.005,0.033,0.094,0.491
CHI,37.74,44.26,0.001,0.009,0.022,0.069,0.311
PHO,36.332,45.668,0.0,0.0,0.0,0.0,0.003
POR,36.607,45.393,0.0,0.0,0.0,0.0,0.002
SAS,33.196,48.804,0.0,0.0,0.0,0.0,0.0
TOR,30.539,51.461,0.0,0.0,0.0,0.0,0.0
BRK,26.914,55.086,0.0,0.0,0.0,0.0,0.0
PHI,24.566,57.434,0.0,0.0,0.0,0.0,0.0
NOP,21.986,60.014,0.0,0.0,0.0,0.0,0.0
CHO,19.552,62.448,0.0,0.0,0.0,0.0,0.0
WAS,17.933,64.067,0.0,0.0,0.0,0.0,0.0
UTA,16.525,65.475,0.0,0.0,0.0,0.0,0.0
