team,wins,losses,wins_median,wins_std,wins_10th,wins_90th,prob_50_plus,prob_55_plus,prob_60_plus,prob_65_plus,prob_70_plus,champion,finals,conference_finals,second_round,playoffs
OKC,62.071,19.929,62.0,2.584948548810982,59.0,65.0,1.0,0.996,0.838,0.175,0.0,0.541,0.717,0.833,0.925,1.0
DET,57.929,24.071,58.0,3.103861949249677,54.0,62.0,0.996,0.866,0.313,0.009,0.0,0.127,0.315,0.511,0.787,1.0
CLE,52.129,29.871,52.0,2.8615308839850044,48.0,56.0,0.82,0.205,0.001,0.0,0.0,0.081,0.24,0.426,0.757,0.999
SAS,54.607,28.393,55.0,3.0826208005526725,51.0,59.0,0.946,0.526,0.059,0.0,0.0,0.058,0.1,0.405,0.697,1.0
NYK,52.393,30.607,52.0,2.8327638447283245,49.0,56.0,0.841,0.247,0.001,0.0,0.0,0.056,0.202,0.382,0.718,1.0
BOS,51.751,30.249,52.0,2.836018159321269,48.0,56.0,0.794,0.162,0.001,0.0,0.0,0.036,0.115,0.301,0.644,0.998
HOU,51.852,30.148,52.0,3.0016821950366435,48.0,56.0,0.795,0.192,0.004,0.0,0.0,0.022,0.047,0.235,0.598,0.984
MIN,48.835,33.165,49.0,2.8287408859773637,45.0,52.0,0.405,0.018,0.0,0.0,0.0,0.019,0.048,0.145,0.471,0.949
PHX,46.063,35.937,46.0,3.1360852985848457,42.0,50.0,0.135,0.003,0.0,0.0,0.0,0.01,0.016,0.058,0.185,0.764
DEN,49.814,32.186,50.0,2.925645911589439,46.0,53.0,0.555,0.051,0.0,0.0,0.0,0.009,0.036,0.149,0.502,0.971
PHI,45.667,36.333,46.0,2.949934067059804,42.0,49.0,0.092,0.001,0.0,0.0,0.0,0.009,0.032,0.077,0.221,0.848
MIA,43.997,38.003,44.0,2.9327446189533792,40.0,48.0,0.03,0.0,0.0,0.0,0.0,0.008,0.027,0.072,0.199,0.739
TOR,47.063,34.937,47.0,3.0940315124445643,43.0,51.0,0.214,0.012,0.0,0.0,0.0,0.007,0.026,0.103,0.304,0.925
LAC,41.935,40.065,42.0,3.0946364891534515,38.0,46.0,0.004,0.0,0.0,0.0,0.0,0.005,0.01,0.036,0.099,0.477
CHO,39.935,42.065,40.0,3.1576534008659025,36.0,44.0,0.003,0.0,0.0,0.0,0.0,0.003,0.018,0.031,0.074,0.353
LAL,47.886,34.114,48.0,3.17190857371394,44.0,52.0,0.308,0.013,0.0,0.0,0.0,0.003,0.011,0.067,0.285,0.877
GSW,44.665,37.335,45.0,2.779347945112306,41.0,48.0,0.041,0.0,0.0,0.0,0.0,0.003,0.011,0.062,0.208,0.729
ORL,43.874,38.126,44.0,3.129236967696758,40.0,48.0,0.029,0.0,0.0,0.0,0.0,0.001,0.017,0.077,0.21,0.708
ATL,40.465,41.535,41.0,2.9561419113432295,37.0,44.0,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.02,0.084,0.396
POR,40.208,41.792,40.0,3.1068852569736136,36.0,44.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.008,0.025,0.224
MEM,33.658,48.342,34.0,3.330320705277496,29.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.005,0.023
MIL,32.975,49.025,33.0,3.434876271425217,28.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.021
CHI,33.652,48.348,33.0,2.98477737863312,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.013
DAL,31.287,50.713,31.0,3.233980674030072,27.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
NOP,25.149,56.851,25.0,2.980737995866124,21.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTA,25.0,57.0,25.0,2.7077666073722084,22.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IND,22.7,59.3,23.0,2.965130688519479,19.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRK,22.427,59.573,22.0,2.6462560344758783,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAS,21.002,60.998,21.0,2.536138008863082,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAC,20.011,61.989,20.0,2.8658121013074114,17.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
