team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,66.677,15.323,0.274,0.419,0.59,0.799,1.0
BOS,59.118,22.882,0.226,0.384,0.568,0.799,1.0
CLE,63.927,18.073,0.08,0.191,0.408,0.726,1.0
MIN,46.849,35.151,0.071,0.146,0.286,0.504,0.923
IND,48.004,33.996,0.058,0.13,0.295,0.578,1.0
DEN,51.116,30.884,0.051,0.113,0.286,0.57,0.997
MIL,46.136,35.864,0.042,0.106,0.207,0.473,0.998
NYK,50.284,31.716,0.035,0.085,0.215,0.604,1.0
LAL,49.306,32.694,0.032,0.076,0.197,0.467,0.978
MEM,48.993,33.007,0.026,0.062,0.161,0.443,0.973
HOU,51.276,30.724,0.021,0.059,0.192,0.482,0.995
GSW,47.306,34.694,0.02,0.061,0.14,0.393,0.902
ORL,38.091,43.909,0.012,0.038,0.1,0.193,0.656
DET,45.091,36.909,0.012,0.029,0.098,0.341,0.994
LAC,45.518,36.482,0.012,0.024,0.075,0.215,0.729
DAL,38.834,43.166,0.007,0.014,0.02,0.034,0.121
SAC,41.471,40.529,0.006,0.017,0.037,0.07,0.269
ATL,39.401,42.599,0.004,0.017,0.04,0.12,0.694
MIA,35.364,46.636,0.003,0.012,0.036,0.08,0.32
PHO,38.277,43.723,0.003,0.007,0.013,0.019,0.094
CHI,35.647,46.353,0.003,0.006,0.027,0.076,0.314
PHI,29.674,52.326,0.001,0.002,0.005,0.007,0.014
POR,36.185,45.815,0.001,0.001,0.002,0.002,0.014
SAS,34.771,47.229,0.0,0.001,0.001,0.002,0.005
TOR,29.647,52.353,0.0,0.0,0.001,0.003,0.01
BRK,27.454,54.546,0.0,0.0,0.0,0.0,0.0
NOP,24.243,57.757,0.0,0.0,0.0,0.0,0.0
CHO,22.211,59.789,0.0,0.0,0.0,0.0,0.0
WAS,19.576,62.424,0.0,0.0,0.0,0.0,0.0
UTA,19.553,62.447,0.0,0.0,0.0,0.0,0.0
