team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,57.746,24.254,0.245,0.4,0.575,0.818,1.0
OKC,62.955,19.045,0.235,0.388,0.548,0.767,1.0
NYK,51.699,30.301,0.081,0.16,0.318,0.652,1.0
CLE,60.706,21.294,0.075,0.17,0.38,0.653,1.0
DEN,51.27,30.73,0.051,0.133,0.281,0.561,0.996
MIN,45.997,36.003,0.046,0.105,0.244,0.45,0.835
DAL,44.734,37.266,0.043,0.08,0.168,0.351,0.731
IND,47.254,34.746,0.041,0.102,0.246,0.574,0.998
MIL,44.104,37.896,0.037,0.067,0.158,0.406,0.936
MEM,51.451,30.549,0.035,0.098,0.256,0.529,0.993
LAL,47.267,34.733,0.02,0.053,0.143,0.408,0.875
HOU,48.544,33.456,0.017,0.046,0.122,0.378,0.938
ORL,39.897,42.103,0.017,0.036,0.091,0.225,0.681
SAC,41.936,40.064,0.011,0.028,0.066,0.138,0.365
MIA,39.983,42.017,0.011,0.027,0.077,0.19,0.684
GSW,42.343,39.657,0.007,0.024,0.057,0.138,0.412
PHO,39.596,42.404,0.007,0.017,0.038,0.066,0.188
ATL,39.168,42.832,0.006,0.014,0.047,0.157,0.551
LAC,44.33,37.67,0.005,0.023,0.07,0.199,0.617
PHI,34.572,47.428,0.005,0.012,0.04,0.081,0.21
DET,41.848,40.152,0.004,0.009,0.056,0.22,0.807
SAS,36.577,45.423,0.001,0.005,0.007,0.013,0.043
CHI,32.881,49.119,0.0,0.002,0.01,0.02,0.09
TOR,29.106,52.894,0.0,0.001,0.002,0.003,0.017
POR,34.081,47.919,0.0,0.0,0.0,0.002,0.007
BRK,30.002,51.998,0.0,0.0,0.0,0.001,0.025
CHO,23.046,58.954,0.0,0.0,0.0,0.0,0.001
NOP,24.806,57.194,0.0,0.0,0.0,0.0,0.0
UTA,23.106,58.894,0.0,0.0,0.0,0.0,0.0
WAS,18.995,63.005,0.0,0.0,0.0,0.0,0.0
