team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,66.143,15.857,0.247,0.413,0.574,0.792,1.0
BOS,58.737,23.263,0.231,0.369,0.544,0.78,1.0
CLE,64.925,17.075,0.07,0.157,0.364,0.698,1.0
NYK,51.793,30.207,0.068,0.14,0.266,0.662,1.0
IND,47.373,34.627,0.064,0.137,0.291,0.556,0.999
MIN,47.536,34.464,0.061,0.126,0.263,0.536,0.957
DEN,51.518,30.482,0.056,0.131,0.309,0.59,0.997
MIL,45.84,36.16,0.039,0.093,0.223,0.481,0.996
HOU,50.599,31.401,0.032,0.069,0.183,0.448,0.994
MEM,49.529,32.471,0.028,0.067,0.177,0.46,0.979
GSW,46.489,35.511,0.023,0.061,0.16,0.359,0.83
LAL,49.396,32.604,0.021,0.064,0.17,0.442,0.97
ORL,38.909,43.091,0.012,0.034,0.083,0.198,0.708
LAC,45.012,36.988,0.012,0.032,0.089,0.222,0.713
MIA,36.234,45.766,0.011,0.019,0.053,0.12,0.406
DAL,39.25,42.75,0.006,0.021,0.03,0.055,0.166
ATL,38.598,43.402,0.006,0.016,0.046,0.143,0.61
SAC,41.617,40.383,0.006,0.011,0.038,0.08,0.303
DET,44.435,37.565,0.004,0.029,0.108,0.295,0.991
PHO,37.959,44.041,0.002,0.005,0.007,0.016,0.077
CHI,35.414,46.586,0.001,0.006,0.022,0.064,0.276
PHI,30.016,51.984,0.0,0.0,0.0,0.003,0.01
POR,35.715,46.285,0.0,0.0,0.0,0.0,0.011
TOR,29.925,52.075,0.0,0.0,0.0,0.0,0.004
SAS,34.165,47.835,0.0,0.0,0.0,0.0,0.003
BRK,27.813,54.187,0.0,0.0,0.0,0.0,0.0
NOP,23.432,58.568,0.0,0.0,0.0,0.0,0.0
CHO,22.041,59.959,0.0,0.0,0.0,0.0,0.0
WAS,20.228,61.772,0.0,0.0,0.0,0.0,0.0
UTA,19.359,62.641,0.0,0.0,0.0,0.0,0.0
