simulation,OKC,LAL,PHX,UTA,MIL,MEM,CHI,POR,ATL,ORL,BOS,CHO,DAL,NYK,IND,GSW,LAC,NOP,SAC,HOU,BRK,TOR,PHI,DEN,MIN,WAS,MIA,SAS,CLE,DET
29,64,44,48,26,33,46,40,38,41,46,55,33,37,48,21,47,46,20,22,48,21,42,42,51,48,22,49,51,45,57
30,59,45,44,27,36,38,40,40,37,53,52,35,29,43,18,47,42,20,26,48,22,50,53,44,50,21,50,56,50,56
31,60,51,51,22,33,34,40,40,45,41,56,31,34,46,22,44,41,18,29,52,23,45,43,51,49,22,47,55,50,56
32,63,47,41,28,36,31,42,40,38,43,55,43,37,48,28,40,40,27,25,48,22,40,44,52,52,22,38,55,48,58
33,62,46,47,23,38,35,36,40,43,39,51,33,30,47,26,43,39,31,26,44,18,47,50,57,51,26,43,51,52,57
34,61,48,40,26,34,40,39,42,47,51,50,33,33,51,18,51,49,19,30,49,22,46,43,55,45,25,44,52,40,48
35,67,47,44,21,44,39,41,42,45,40,45,44,35,55,18,46,42,23,17,50,23,45,38,46,53,21,39,52,53,56
36,63,49,49,21,35,42,38,48,43,47,53,33,28,52,24,46,37,23,25,47,17,49,52,51,47,20,43,50,44,55
37,64,48,46,24,41,37,36,41,39,48,50,34,34,43,27,43,45,19,25,50,20,55,50,55,47,18,44,51,45,52
38,69,48,46,28,41,42,35,42,40,38,52,37,38,50,25,39,42,18,33,53,20,42,39,49,49,17,46,52,42,59
39,61,34,40,28,40,31,41,39,43,43,51,35,36,43,29,47,40,25,29,56,24,45,42,57,53,23,44,50,47,55
40,63,43,47,28,38,39,34,42,39,41,49,37,39,46,18,46,45,17,24,57,23,45,45,53,49,25,39,51,50,59
41,63,51,46,26,41,39,41,42,45,47,51,37,34,51,16,40,41,20,24,49,18,43,45,53,51,18,47,55,44,53
42,62,47,44,24,37,38,37,44,42,36,50,37,36,50,24,44,40,19,24,51,19,49,44,51,53,25,43,54,50,57
43,62,51,46,32,38,40,33,38,39,45,55,31,29,53,26,48,37,22,24,46,19,45,43,49,48,22,43,57,51,59
44,66,45,40,30,38,33,35,40,44,46,52,34,35,53,31,55,37,17,21,48,30,44,48,50,49,17,44,54,43,52
45,65,50,50,28,37,37,42,45,36,43,52,36,37,53,19,50,31,23,21,49,25,45,49,51,47,13,44,50,50,53
46,64,47,45,25,28,42,38,36,42,45,52,33,42,51,23,43,41,29,20,52,26,46,44,52,47,20,46,48,46,58
47,63,48,40,25,37,37,38,37,41,48,54,33,34,53,27,39,44,25,27,46,24,49,44,50,45,20,43,54,49,57
48,64,45,49,26,38,38,41,43,40,47,53,33,31,50,23,47,31,20,30,48,19,46,45,51,51,18,41,60,45,58
49,64,47,47,22,39,39,35,32,47,44,43,44,39,47,28,47,40,18,25,51,17,54,46,52,49,23,43,47,48,54
50,64,51,41,27,30,41,37,39,40,43,46,33,40,37,27,44,33,26,26,56,23,51,48,55,50,21,44,52,49,57
51,61,47,46,21,44,35,42,36,39,35,50,39,32,56,19,42,38,18,26,55,17,50,49,49,57,32,44,50,45,57
52,64,49,48,23,45,42,36,46,47,47,49,38,37,50,21,41,40,24,22,52,24,51,44,48,48,16,40,46,41,52
53,63,49,41,24,43,34,39,35,44,47,45,41,29,53,17,43,46,22,27,56,21,51,44,51,45,24,48,50,44,55
54,59,41,51,24,26,36,39,43,51,44,56,29,37,52,27,46,40,28,18,47,20,41,44,56,52,25,42,48,49,60
55,60,46,46,29,46,36,38,40,39,44,47,38,37,47,20,48,40,21,17,49,24,46,45,52,50,21,44,56,41,64
56,64,47,44,32,34,32,39,40,41,44,49,31,40,55,35,44,43,19,25,45,23,44,38,50,51,18,50,51,50,53
57,62,38,46,25,35,35,43,37,47,54,55,30,42,49,26,44,43,26,26,48,26,44,42,52,52,18,40,53,42,51
58,65,41,46,32,38,34,36,41,37,43,53,35,42,47,22,46,37,22,23,55,23,41,47,57,46,20,46,51,47,58
59,64,50,46,26,39,34,39,31,41,43,48,36,40,56,25,42,45,24,24,46,23,43,40,53,51,24,42,52,50,54
60,57,45,47,24,29,39,41,39,37,42,51,40,42,48,25,49,39,25,31,49,26,41,45,50,50,25,45,50,46,54
61,62,43,45,27,41,33,40,42,43,44,52,29,35,45,22,41,42,21,32,51,26,50,44,53,46,24,38,52,53,55
62,61,48,48,25,38,34,41,34,42,46,51,30,40,49,25,45,37,25,22,52,26,43,47,53,48,19,50,47,47,58
63,70,47,45,26,35,33,36,39,41,43,52,42,37,47,24,46,39,26,21,50,27,49,48,51,48,18,42,51,44,54
64,62,50,44,29,36,37,39,45,43,40,52,31,34,48,23,47,41,20,27,54,30,43,49,53,46,21,36,51,45,55
65,60,43,41,30,39,34,40,40,45,43,47,37,36,53,18,44,40,19,25,59,23,47,44,46,47,25,38,53,53,62
66,65,41,51,30,38,37,35,43,43,47,47,32,39,46,28,41,42,25,26,54,22,49,47,55,48,21,37,47,40,55
67,63,50,42,28,34,36,38,34,44,43,50,41,36,48,24,38,43,21,23,53,30,46,47,52,52,18,45,53,51,48
68,65,54,43,23,33,34,33,43,37,45,53,39,26,43,28,45,47,23,24,54,23,51,50,50,41,21,48,52,46,57
69,67,45,40,30,35,32,37,43,48,49,51,36,31,47,27,40,41,22,24,47,24,47,42,50,53,20,38,57,52,56
70,57,45,46,26,35,37,43,44,37,45,57,28,35,51,22,46,38,27,22,54,24,44,50,55,48,25,43,46,46,55
71,61,48,47,29,31,31,43,37,38,47,56,38,39,44,21,50,44,25,24,51,21,47,47,51,48,23,42,46,46,56
72,62,48,43,23,37,42,34,41,38,49,47,31,34,53,29,45,37,21,29,51,21,44,45,54,46,18,49,53,50,57
73,67,45,45,27,33,30,38,42,38,50,56,31,31,52,21,47,39,24,26,54,25,47,40,57,52,14,43,51,47,59
74,64,47,49,27,36,40,45,34,41,40,49,40,36,54,19,47,48,20,24,47,25,46,45,50,45,21,44,52,41,55
75,62,46,43,28,33,32,39,50,37,53,52,30,29,52,25,49,37,21,26,48,22,42,46,53,53,25,51,53,42,52
76,60,53,50,24,33,38,32,45,49,40,49,36,39,47,28,49,36,24,28,48,22,45,45,52,45,20,44,47,48,55
77,64,41,43,25,44,30,34,42,46,46,49,36,29,53,21,48,39,26,26,46,25,40,50,52,52,21,46,54,48,55
78,61,44,43,26,30,30,43,39,42,54,56,39,39,54,23,42,48,19,19,47,23,48,45,53,47,23,38,56,49,51
79,59,44,44,21,44,36,44,43,45,44,47,35,31,48,23,49,43,23,23,52,26,43,48,54,48,20,39,52,45,58
80,63,50,44,23,32,32,41,48,44,40,56,27,35,46,22,44,40,26,22,54,23,49,45,56,49,23,39,51,51,56
81,68,35,51,23,37,43,32,40,43,41,49,28,28,46,26,44,48,22,24,56,22,45,50,52,52,21,42,51,52,60
82,65,51,45,23,40,41,40,43,37,36,44,37,31,47,22,51,41,26,22,52,22,52,48,50,51,15,44,51,49,55
83,62,44,46,31,36,38,37,46,43,42,53,35,37,51,20,43,37,17,25,59,18,44,51,51,49,22,33,58,54,49
84,61,44,47,32,33,33,36,46,36,44,50,37,31,48,21,49,40,21,27,56,24,43,48,46,47,20,47,55,53,56
85,60,40,50,24,29,36,40,43,41,47,53,33,35,55,28,45,44,15,24,51,20,50,37,53,50,26,45,51,53,53
86,60,42,43,29,30,36,41,39,37,45,52,34,37,54,22,48,44,28,23,53,20,52,48,53,47,20,43,49,46,56
87,62,44,42,24,34,36,40,42,44,44,43,33,37,50,28,45,41,29,26,54,24,45,43,50,52,24,47,47,51,50
88,65,51,47,24,32,36,43,39,46,44,48,31,29,45,22,44,44,28,21,51,23,50,48,47,50,18,49,53,50,53
89,65,41,46,22,34,33,47,34,44,42,49,32,41,50,32,42,44,22,28,53,16,43,44,53,53,21,46,48,49,57
90,63,45,44,28,37,38,39,41,47,45,51,32,35,47,23,40,38,27,27,58,17,53,45,49,50,21,37,53,50,51
91,64,49,47,31,32,38,31,44,34,48,47,35,33,47,19,49,42,29,23,54,18,49,42,50,48,20,44,61,50,53
92,65,47,46,29,28,37,33,35,46,43,55,37,35,55,27,45,48,18,23,42,27,45,43,48,52,18,46,53,52,53
93,59,47,44,26,36,36,33,37,43,48,58,27,32,48,27,48,42,20,27,49,25,47,48,52,49,24,40,54,47,58
94,63,46,43,27,40,36,39,39,41,45,48,40,38,52,15,50,45,21,20,57,21,48,50,50,47,16,39,47,52,56
95,64,45,41,23,37,41,34,38,41,49,51,41,32,50,24,49,48,21,19,56,29,46,42,43,50,18,48,54,43,54
96,68,43,47,26,37,40,36,37,38,47,51,29,40,52,24,50,40,22,23,48,23,43,51,50,46,20,39,54,46,61
97,62,54,53,25,38,33,36,38,42,38,43,39,41,53,18,46,40,17,25,54,27,46,43,56,48,22,48,47,44,55
98,65,48,48,33,30,32,38,41,42,39,53,39,34,53,21,39,41,23,27,53,29,43,47,52,46,19,42,51,46,57
99,60,46,47,28,39,37,34,41,41,46,49,36,34,48,27,45,40,23,19,46,25,52,45,51,46,22,43,53,47,61
100,64,44,49,23,42,40,37,41,39,43,48,31,38,52,26,45,46,23,21,51,18,43,44,48,47,20,49,53,48,58
101,65,45,45,29,37,39,34,39,43,45,49,34,33,49,26,49,36,29,23,45,23,49,44,55,51,23,38,48,48,58
102,59,43,46,25,34,38,34,42,45,42,54,38,36,47,22,50,41,24,30,53,21,46,42,52,52,21,42,52,48,52
103,61,41,41,26,37,34,42,46,41,49,52,32,31,48,23,56,43,21,28,48,22,41,45,55,52,20,42,52,40,62
104,65,52,48,25,32,42,36,45,37,47,52,38,34,43,20,44,39,17,25,51,23,55,42,51,47,20,47,51,55,48
105,62,51,46,24,36,42,36,35,43,43,55,37,38,54,17,41,46,26,28,44,25,44,44,50,47,20,45,53,47,52
106,65,53,42,27,34,38,38,43,46,44,54,28,37,51,24,45,41,20,24,53,19,47,48,47,44,25,32,55,49,58
107,63,42,51,25,39,36,35,40,46,42,48,33,36,52,22,45,38,18,24,51,22,47,43,51,52,21,46,59,47,57
108,65,48,44,25,33,35,40,42,40,44,50,26,31,55,24,46,41,22,28,56,22,45,47,52,46,20,43,53,52,56
109,62,41,47,27,30,39,37,40,41,44,53,40,31,54,25,46,44,27,23,57,28,46,46,47,44,18,38,54,50,52
110,62,46,42,25,32,34,38,37,44,51,45,43,31,44,22,40,43,21,31,54,22,42,47,52,58,22,48,54,44,57
111,60,46,41,22,33,36,41,45,41,49,48,34,40,53,25,40,41,23,25,52,27,48,46,47,45,19,48,48,49,59
112,62,51,39,29,40,33,36,41,37,38,54,36,40,45,28,45,43,23,21,51,26,45,45,50,45,21,50,53,48,56
113,59,46,40,34,37,40,39,39,41,44,49,38,35,52,23,44,40,23,20,49,28,46,43,52,53,16,37,52,51,61
114,61,44,51,26,31,41,40,39,39,42,49,35,36,50,18,42,46,23,24,58,20,49,42,53,51,19,45,51,56,50
115,59,49,47,24,36,33,43,36,42,50,52,33,40,48,21,45,39,25,29,52,21,46,45,52,49,21,44,52,44,54
116,67,43,56,23,33,36,42,41,41,43,51,43,32,49,19,52,38,24,27,47,19,38,49,54,46,21,50,51,48,48
117,63,44,50,28,35,36,38,44,39,39,52,31,39,51,25,47,45,22,26,47,29,44,41,49,48,18,45,51,53,52
118,63,49,41,31,35,37,33,38,33,42,52,32,39,53,25,47,39,25,30,50,21,42,43,52,52,29,46,52,49,51
119,62,50,43,25,33,34,37,47,35,45,53,31,30,55,23,45,41,16,28,53,21,51,44,50,51,21,48,51,49,59
120,65,46,48,27,33,41,44,49,38,47,46,39,33,51,24,49,43,22,18,51,22,42,43,51,42,15,47,54,54,47
121,61,44,46,21,38,39,35,40,37,45,52,40,34,52,18,44,46,21,23,50,22,48,43,55,51,21,43,53,55,54
122,68,44,43,28,36,38,41,42,42,37,51,36,32,47,26,40,41,27,19,48,28,48,46,55,50,24,43,58,47,46
123,63,45,45,29,31,39,35,43,46,42,48,34,34,56,26,44,43,23,20,48,25,46,49,50,42,22,41,59,46,57
124,62,48,50,23,36,33,36,42,40,49,53,37,34,53,19,43,46,20,27,53,21,48,42,54,47,22,45,46,43,59
125,59,41,38,25,37,43,31,44,37,40,54,36,45,46,23,47,37,26,27,49,26,47,46,53,46,22,49,51,49,57
126,61,41,45,23,39,38,34,48,40,49,47,33,40,54,19,46,37,27,21,51,24,44,46,58,48,21,47,51,46,53
127,63,47,52,25,34,35,40,46,32,44,50,38,33,52,24,41,37,23,22,47,27,48,44,55,53,19,47,51,46,56
128,64,48,48,35,37,36,34,38,33,49,53,44,34,39,26,45,48,19,20,52,26,43,45,46,49,24,43,52,48,53
129,62,44,44,28,39,40,33,41,45,48,54,38,34,51,24,47,40,22,21,55,21,41,45,47,55,18,45,55,38,56
130,63,47,41,27,36,33,41,40,44,44,49,35,35,51,25,48,42,23,25,53,21,49,46,48,44,15,44,59,49,54
131,62,48,49,25,34,39,41,39,44,45,47,43,31,47,19,46,46,19,30,47,18,48,39,55,49,24,43,52,47,55
132,66,46,42,29,38,34,41,42,37,43,51,35,39,46,22,47,42,21,24,47,25,46,39,49,48,23,47,54,53,55
133,62,41,48,29,29,42,41,34,45,51,48,29,37,53,26,49,43,18,23,50,22,45,47,48,44,21,49,51,51,55
134,64,43,44,24,33,37,30,45,38,44,52,30,38,51,24,39,34,31,27,52,23,47,45,52,50,24,42,57,52,59
135,61,40,49,33,35,25,41,39,42,46,52,40,36,48,24,45,41,26,26,48,20,43,46,53,48,25,40,55,50,54
136,63,47,40,27,33,37,38,41,37,39,54,32,40,50,24,47,50,24,26,45,22,46,46,51,47,23,48,55,47,52
137,64,47,42,35,35,33,36,38,45,40,54,34,34,45,22,44,42,24,28,52,21,53,47,49,50,19,42,52,47,57
138,66,43,47,27,31,42,40,40,43,49,50,34,36,50,26,44,49,23,23,47,30,46,39,51,48,14,43,51,45,54
139,58,47,47,25,42,37,34,42,42,48,47,32,43,52,19,54,46,15,24,50,20,47,43,53,42,23,51,52,47,49
140,56,43,45,23,37,40,41,44,46,43,50,28,37,51,17,47,38,22,23,55,24,49,46,58,49,24,41,53,50,51
141,61,44,45,33,43,34,40,38,41,43,51,32,37,52,16,47,38,24,20,53,26,45,43,55,46,18,41,54,51,60
142,65,45,42,28,35,37,43,33,45,40,51,40,41,46,20,45,45,20,23,54,20,51,45,51,46,21,41,52,50,56
143,62,45,45,28,43,46,41,41,38,47,52,25,36,56,22,44,42,20,24,50,18,53,45,51,44,21,39,48,51,54
144,62,46,44,31,33,36,33,45,48,46,51,35,37,50,20,44,45,24,26,51,21,51,36,53,48,19,41,49,45,61
145,65,45,52,24,36,35,36,41,44,44,47,31,41,56,23,41,40,23,31,49,20,46,49,53,40,20,44,47,51,57
146,59,42,49,26,39,33,36,43,38,47,56,39,30,48,23,47,38,25,30,55,21,48,44,46,46,17,45,54,49,58
147,66,44,45,26,39,29,44,38,45,47,41,39,37,48,24,39,41,30,24,58,17,43,42,53,47,19,50,49,52,55
148,63,43,47,24,31,35,37,48,38,50,52,30,35,49,20,46,48,26,24,53,23,41,41,52,50,27,41,48,51,58
149,63,52,46,23,42,43,27,39,42,40,52,32,38,49,16,44,41,19,27,52,27,52,49,54,50,19,42,54,47,50
150,64,40,48,29,37,31,36,43,38,45,54,31,36,47,24,44,40,28,23,52,23,46,46,50,49,24,38,54,52,59
151,65,44,49,29,33,38,35,43,41,38,51,26,42,47,21,45,44,20,23,59,20,46,47,47,49,17,42,57,53,60
152,66,48,43,29,30,36,42,40,36,42,53,35,36,47,26,42,34,22,25,59,26,44,46,51,51,22,43,53,41,63
153,69,48,43,27,42,34,40,41,47,44,48,34,30,50,17,43,38,22,22,51,25,48,42,50,47,22,45,55,51,56
154,58,48,46,31,40,38,37,42,33,47,53,40,42,45,24,39,45,21,21,53,23,47,47,53,42,20,46,47,50,53
155,64,39,43,23,35,38,44,45,41,47,44,39,34,49,21,49,39,20,29,57,20,51,45,51,49,27,37,46,51,54
156,63,48,42,25,29,37,39,46,45,45,50,37,36,46,25,44,39,29,17,53,24,52,44,55,47,21,40,50,47,56
157,64,41,48,21,34,35,46,43,38,45,53,33,34,48,18,41,42,23,25,49,26,44,46,53,46,18,49,55,53,60
158,65,47,43,26,39,40,39,38,44,44,49,27,37,49,18,48,39,18,26,53,24,54,44,53,42,23,41,56,44,61
159,64,50,45,26,43,32,33,45,38,45,52,34,38,56,23,49,47,16,23,52,21,46,43,44,46,22,48,52,48,50
160,57,54,46,23,37,33,38,50,41,45,48,37,37,50,14,43,43,22,26,48,22,47,43,53,47,20,47,48,53,59
161,68,52,50,26,29,37,41,44,44,45,52,35,33,48,16,40,43,20,26,50,23,48,44,51,43,23,44,52,44,60
162,66,42,43,23,35,33,45,41,42,46,50,41,30,52,27,46,40,20,23,47,27,44,45,53,51,23,39,52,53,52
163,62,47,46,27,40,37,37,42,41,40,47,40,35,49,24,41,42,20,21,53,24,47,47,51,52,17,48,47,51,56
164,62,43,46,26,33,39,30,45,44,49,51,29,40,49,22,39,45,17,24,50,26,49,46,55,52,20,45,52,51,52
165,63,52,46,33,37,36,35,40,37,41,42,36,42,45,22,44,42,23,22,49,24,50,42,50,48,23,48,53,47,59
166,59,42,47,28,37,42,39,43,43,49,49,37,33,53,20,46,37,21,31,50,18,44,37,56,51,21,50,49,49,50
167,66,52,46,25,35,28,42,47,45,43,48,34,43,51,22,45,37,15,31,52,24,43,41,48,51,15,44,51,50,57
168,62,34,47,25,38,30,44,39,38,43,54,37,35,46,23,41,41,22,32,57,26,47,40,56,50,17,42,57,50,58
169,65,48,39,26,37,36,40,44,41,45,49,37,38,50,23,44,38,23,24,48,24,45,46,51,44,20,47,52,52,55
170,67,43,43,26,34,34,30,41,44,42,53,33,37,53,27,45,40,21,22,55,20,47,40,58,52,22,48,46,47,61
171,67,47,45,30,43,25,37,40,36,40,46,36,40,57,24,45,41,18,20,48,22,48,49,55,47,18,44,55,49,59
172,63,49,48,27,34,34,38,45,40,47,52,31,36,43,18,47,37,24,20,56,27,47,42,54,49,25,43,48,50,57
173,63,42,48,25,42,35,32,40,48,42,49,35,31,48,19,43,38,19,30,53,21,50,51,51,51,21,44,49,52,59
174,64,51,43,23,36,34,43,44,39,46,52,40,31,47,24,43,41,24,25,48,19,44,38,51,52,19,48,55,51,56
175,54,47,49,28,39,34,33,42,34,49,55,34,34,50,22,45,46,24,18,56,28,43,48,50,50,20,42,55,49,53
176,62,46,43,30,34,37,39,46,37,42,54,34,32,45,24,42,40,20,23,48,25,50,46,46,50,29,46,63,46,52
177,64,53,48,23,37,32,38,38,42,44,52,33,37,57,25,49,41,26,22,51,23,45,46,49,46,20,43,52,47,48
178,64,48,46,25,38,36,35,46,40,45,46,38,34,50,26,50,43,18,14,44,25,53,47,56,44,21,41,58,48,52
179,67,47,43,28,32,41,41,43,42,40,50,35,43,45,14,51,44,20,29,54,22,49,43,48,45,24,44,50,39,58
180,64,43,47,33,37,33,39,36,40,43,53,28,38,48,23,46,39,23,21,58,25,46,50,48,44,24,47,52,49,54
181,63,48,49,25,39,33,41,42,35,42,44,39,33,55,26,49,39,20,28,50,31,50,42,47,45,18,41,56,53,48
182,66,45,43,29,39,32,45,39,41,40,50,36,33,54,22,45,41,24,24,54,22,42,43,51,45,20,49,51,56,50
183,65,45,42,25,33,36,38,42,45,44,51,42,40,47,27,42,39,26,31,48,22,49,42,51,45,17,40,52,44,61
184,63,49,45,25,29,36,45,39,39,48,48,38,41,47,17,46,40,26,27,55,26,44,50,53,45,20,44,55,46,45
185,62,47,50,26,38,30,36,38,40,45,50,37,32,53,24,46,41,25,21,52,22,49,44,53,53,24,42,49,49,53
186,62,48,41,24,40,33,39,42,40,46,47,32,40,47,20,46,37,26,27,42,24,46,48,49,55,17,50,58,49,56
187,63,42,46,25,40,36,42,42,43,42,41,40,38,51,18,46,45,19,30,48,26,48,46,52,41,25,43,53,45,55
188,67,44,43,22,34,39,40,47,43,42,46,41,37,51,26,43,43,18,18,56,30,48,46,48,44,22,41,53,43,56
189,64,44,45,29,43,38,31,42,45,49,51,32,33,47,19,46,39,20,22,54,23,46,38,55,54,21,42,54,47,58
190,65,38,47,24,39,29,42,36,40,45,51,35,39,48,20,49,39,22,23,54,23,46,47,54,52,20,46,52,49,57
191,60,49,48,23,31,41,38,39,40,49,53,35,39,52,20,44,40,26,20,49,23,38,47,51,47,19,48,57,51,54
192,63,46,47,25,31,31,47,42,43,46,46,32,36,49,23,45,45,25,20,56,24,44,46,58,50,17,44,49,48,53
193,59,48,44,25,34,35,44,41,42,47,53,37,35,51,19,45,44,23,24,51,27,48,45,52,47,18,46,51,46,50
194,64,46,42,28,34,34,38,41,44,42,54,40,34,46,23,42,43,19,25,53,25,47,44,49,46,23,47,61,47,50
195,67,42,44,25,37,41,33,40,38,40,50,35,37,49,23,43,46,26,21,52,27,43,55,49,51,22,45,55,46,49
196,61,45,45,36,37,36,40,41,49,40,49,32,36,52,26,45,35,22,21,51,25,48,41,53,47,24,43,53,41,57
197,63,44,46,24,39,35,46,38,45,44,50,42,35,56,17,48,41,17,18,47,27,46,48,47,51,23,40,49,47,58
198,64,51,46,34,34,34,40,36,40,50,49,35,39,47,26,41,37,25,23,52,26,47,37,46,51,17,46,55,47,56
199,64,46,46,29,38,37,38,49,43,48,43,33,31,51,22,43,46,16,26,46,30,50,40,56,44,21,43,53,48,51
200,61,53,48,30,35,34,34,37,42,46,50,30,33,49,23,46,44,24,26,53,26,39,39,52,53,20,49,50,50,55
201,68,43,53,29,26,32,42,38,45,46,49,28,37,47,26,44,41,24,23,54,25,43,46,52,46,20,49,55,45,55
202,68,48,48,28,38,40,44,43,46,46,51,35,30,48,18,45,41,18,21,54,26,42,44,48,47,21,42,48,46,57
203,66,49,47,33,45,38,41,41,40,46,51,35,36,42,15,46,46,21,25,47,26,42,44,52,45,19,39,53,41,60
204,62,44,49,34,38,26,34,44,46,40,47,36,36,55,20,41,40,19,21,55,22,54,38,49,55,22,41,56,51,56
205,61,45,46,26,39,31,45,44,35,44,48,33,38,52,17,45,41,26,22,57,24,42,46,51,47,23,42,56,49,56
206,57,52,44,24,33,35,37,43,42,47,45,38,34,49,22,48,44,30,18,52,23,48,47,49,50,19,41,56,54,50
207,63,52,49,27,37,32,34,51,43,36,50,27,31,47,26,48,45,24,28,48,24,49,41,51,44,21,46,52,50,55
208,62,45,53,26,40,37,40,39,38,41,54,32,34,51,23,46,43,20,22,47,23,48,49,52,49,26,41,56,46,48
209,68,46,49,26,33,35,40,42,39,44,44,36,36,49,18,51,42,20,26,51,31,50,44,49,51,19,40,50,51,51
210,63,49,53,23,35,37,40,43,36,38,55,34,38,48,28,39,39,14,29,53,28,49,51,54,44,18,45,50,48,50
211,60,46,49,23,34,42,28,41,40,44,52,40,37,53,25,42,39,23,20,52,24,49,45,50,49,20,41,53,50,60
212,62,46,43,27,34,32,37,48,40,49,51,41,37,52,26,48,41,18,20,50,25,43,49,50,45,19,46,51,47,54
213,64,45,46,28,42,37,42,40,37,46,49,33,36,52,20,47,39,21,26,50,18,43,39,57,50,22,43,51,51,57
214,67,43,40,27,31,32,44,43,48,41,47,35,32,48,18,48,42,27,22,49,24,45,46,57,47,23,44,54,50,57
215,63,49,49,25,32,36,41,39,36,39,48,38,35,45,24,49,46,22,29,48,28,44,49,42,52,20,48,48,48,59
216,61,45,45,23,37,39,42,41,45,47,55,31,35,43,23,44,35,29,25,58,32,47,44,51,48,18,34,55,42,57
217,60,41,51,28,34,46,40,41,45,43,52,30,34,54,20,46,43,20,22,53,19,46,49,48,48,22,43,50,48,55
218,63,41,44,27,42,35,36,46,43,50,52,38,28,47,23,43,44,27,28,54,22,49,38,45,46,20,42,58,47,53
219,61,46,42,25,38,34,38,40,42,48,48,35,32,53,27,42,38,30,24,49,25,45,47,51,48,23,43,53,48,56
220,62,45,44,25,35,34,41,46,41,41,49,31,31,51,23,52,37,23,28,49,18,48,42,56,53,24,41,52,51,58
