team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,62.142,19.858,0.26,0.433,0.604,0.809,1.0
BOS,56.312,25.688,0.25,0.413,0.586,0.824,1.0
NYK,50.625,31.375,0.067,0.128,0.264,0.618,0.999
MIN,46.464,35.536,0.064,0.114,0.242,0.473,0.86
CLE,59.832,22.168,0.056,0.151,0.355,0.663,1.0
IND,48.603,33.397,0.056,0.135,0.289,0.62,0.993
DAL,44.397,37.603,0.046,0.08,0.167,0.331,0.694
MEM,50.578,31.422,0.038,0.085,0.224,0.502,0.971
DEN,49.291,32.709,0.037,0.103,0.231,0.538,0.967
MIL,44.909,37.091,0.035,0.077,0.197,0.457,0.94
LAL,45.955,36.045,0.015,0.043,0.131,0.324,0.794
HOU,50.331,31.669,0.012,0.051,0.181,0.455,0.97
MIA,41.802,40.198,0.012,0.027,0.084,0.227,0.784
ORL,39.676,42.324,0.01,0.026,0.085,0.174,0.628
PHO,41.478,40.522,0.009,0.026,0.052,0.121,0.349
PHI,37.168,44.832,0.009,0.021,0.061,0.151,0.43
LAC,44.876,37.124,0.008,0.027,0.072,0.223,0.681
SAC,41.376,40.624,0.008,0.024,0.057,0.118,0.35
GSW,40.791,41.209,0.003,0.012,0.03,0.081,0.273
ATL,37.667,44.333,0.002,0.007,0.032,0.113,0.431
DET,39.691,42.309,0.001,0.011,0.032,0.1,0.542
CHI,35.02,46.98,0.001,0.004,0.013,0.042,0.221
SAS,37.46,44.54,0.001,0.002,0.009,0.025,0.086
TOR,29.61,52.39,0.0,0.0,0.002,0.01,0.026
CHO,25.173,56.827,0.0,0.0,0.0,0.001,0.002
POR,33.025,48.975,0.0,0.0,0.0,0.0,0.005
BRK,27.768,54.232,0.0,0.0,0.0,0.0,0.004
NOP,26.322,55.678,0.0,0.0,0.0,0.0,0.0
UTA,23.47,58.53,0.0,0.0,0.0,0.0,0.0
WAS,18.188,63.812,0.0,0.0,0.0,0.0,0.0
