simulation,OKC,LAL,PHX,UTA,MIL,MEM,CHI,POR,ATL,ORL,BOS,CHO,DAL,NYK,IND,GSW,LAC,NOP,SAC,HOU,BRK,TOR,PHI,DEN,MIN,WAS,MIA,SAS,CLE,DET
15,63,41,50,31,29,31,40,38,41,44,50,35,36,54,30,48,39,26,19,53,26,47,46,51,47,23,39,58,43,53
16,64,49,54,28,33,35,41,36,40,46,46,42,34,56,17,46,43,22,18,46,19,49,37,52,51,24,50,50,51,52
17,58,47,48,21,35,33,37,38,43,38,49,35,38,47,25,44,40,28,23,51,20,51,41,55,53,22,44,55,55,57
18,65,45,40,25,34,37,38,44,45,49,51,38,33,50,24,39,41,31,20,50,22,45,43,53,49,17,40,57,50,56
19,61,48,44,28,35,37,37,39,46,49,47,33,34,45,27,46,48,24,22,51,24,50,40,49,49,23,42,58,49,46
20,60,48,45,26,36,40,35,34,40,47,52,40,27,44,26,49,41,27,20,58,20,40,40,54,53,26,42,54,55,52
21,64,52,45,27,36,32,33,40,37,48,53,45,29,50,21,38,40,27,27,51,25,49,43,50,47,23,41,55,52,51
22,63,49,45,22,30,41,38,39,46,45,51,33,39,54,21,41,47,26,22,51,19,48,40,51,45,21,48,51,47,58
23,55,50,46,24,33,39,39,37,44,45,49,38,31,51,22,45,38,26,26,49,16,51,47,55,50,21,41,56,52,55
24,61,46,38,22,42,40,31,32,45,35,46,37,33,50,26,50,42,26,21,52,26,51,47,56,46,27,50,57,45,51
25,62,46,50,26,37,35,34,35,40,40,50,36,40,53,19,44,42,24,22,54,23,42,52,49,49,21,49,49,50,58
26,67,50,42,25,35,32,37,43,43,43,50,36,33,52,27,50,41,22,22,51,22,49,44,48,53,18,43,54,47,52
27,60,45,47,20,31,38,38,44,50,43,46,36,35,51,20,49,41,28,18,53,20,44,41,46,51,24,50,55,53,54
28,64,49,45,21,34,38,31,38,41,42,48,40,33,51,22,41,47,23,18,51,22,47,45,52,50,23,51,52,52,60
29,61,42,49,26,31,35,36,46,43,39,48,38,30,43,22,49,42,33,26,57,20,40,45,44,50,26,45,58,47,60
30,63,43,45,25,43,35,31,38,42,43,51,40,32,52,25,47,43,22,25,49,24,44,42,50,46,23,45,57,49,57
31,63,51,48,31,35,35,37,38,45,44,50,36,36,44,29,41,37,24,21,51,20,54,38,50,51,23,43,53,50,53
32,62,46,43,24,34,32,43,46,42,49,48,38,34,51,25,41,34,23,22,50,17,48,47,47,52,26,44,59,52,52
33,67,48,42,26,39,35,35,41,43,47,55,39,35,50,25,41,41,18,25,50,22,44,41,45,51,18,47,54,48,59
34,60,50,44,24,37,38,35,37,41,46,53,40,34,47,27,47,42,21,28,51,17,42,43,52,47,24,48,51,47,58
35,61,43,44,25,31,37,39,44,40,44,53,40,32,48,28,48,43,23,25,47,21,52,48,44,50,19,43,48,55,56
36,59,45,45,25,36,34,40,37,47,41,47,34,37,52,26,46,44,23,30,55,26,42,42,58,48,19,44,48,49,52
37,60,51,44,24,31,31,37,38,40,45,50,42,33,52,32,46,39,25,25,48,26,42,44,53,49,26,45,52,53,48
38,57,49,50,24,32,31,38,42,42,41,55,34,35,58,19,44,44,25,23,51,22,46,39,53,51,24,49,49,44,60
39,62,49,44,29,34,34,39,39,40,41,46,40,33,49,20,40,44,27,23,57,23,49,47,51,45,25,45,53,50,53
40,64,42,53,29,30,32,33,40,32,41,46,38,38,51,22,40,41,33,24,52,24,54,47,50,48,18,50,53,51,55
41,59,46,47,25,35,42,38,37,35,44,51,35,36,53,19,47,41,28,26,50,24,45,46,56,48,22,41,48,53,54
42,67,45,44,29,35,29,37,40,39,39,49,36,30,52,20,46,46,22,23,56,28,48,41,52,55,17,50,53,47,56
43,60,40,49,30,31,39,35,41,39,49,52,38,30,52,28,42,39,18,27,56,20,51,49,52,46,26,42,51,47,52
44,59,49,46,25,33,32,40,34,47,42,51,36,35,54,22,41,46,23,23,56,29,47,53,52,51,20,38,52,45,50
45,66,45,44,28,36,27,37,36,37,44,39,35,36,54,25,48,44,22,18,55,28,45,52,51,48,22,44,52,57,56
46,59,41,47,19,35,39,39,41,40,48,48,32,35,49,25,44,40,28,20,53,22,47,50,56,49,25,47,44,49,60
47,61,48,46,26,36,31,36,43,44,38,51,35,37,55,28,47,40,27,21,49,25,49,41,51,48,25,47,47,48,51
48,64,44,49,21,31,34,35,40,45,43,50,41,32,49,22,40,41,24,21,53,26,45,42,53,58,19,50,52,52,55
49,60,50,45,23,27,36,35,43,43,46,48,36,35,58,20,44,46,24,19,54,28,48,43,48,50,20,51,54,47,50
50,62,41,44,21,35,35,36,40,40,44,56,41,34,55,21,48,41,26,25,55,21,49,44,52,46,23,46,52,48,50
51,63,47,53,21,36,39,35,41,46,43,45,41,31,53,20,46,38,22,25,51,20,50,44,51,52,24,42,49,50,53
52,66,43,41,28,39,35,45,36,47,38,47,33,38,53,25,45,43,23,21,53,20,46,42,50,50,23,49,56,45,51
53,63,48,44,24,36,33,38,46,41,37,46,40,39,53,22,43,45,26,19,51,24,49,45,47,45,22,45,57,47,56
54,56,53,48,21,38,43,32,35,39,38,51,38,32,54,19,44,47,27,27,53,29,41,43,49,44,25,42,54,52,57
55,63,47,51,27,34,36,41,40,40,43,47,28,35,51,18,45,40,18,21,46,25,52,48,49,54,20,49,60,53,50
56,65,52,47,23,31,37,35,41,41,39,44,46,36,47,22,44,41,23,29,54,22,44,43,52,47,23,38,56,55,54
57,58,45,50,30,35,29,42,40,41,42,45,40,31,52,17,48,46,25,31,52,23,43,46,51,51,19,41,50,47,61
58,65,53,44,23,37,38,39,48,37,44,46,39,33,45,25,42,37,32,21,50,20,48,42,44,51,22,43,57,47,59
59,65,45,45,24,33,42,35,32,44,45,48,36,32,55,29,47,42,20,28,52,18,48,39,46,54,21,46,54,55,51
60,59,49,50,27,32,37,41,40,31,46,49,41,30,45,30,47,39,22,23,52,21,39,43,53,54,26,39,53,55,58
61,65,41,46,30,38,38,34,40,40,44,48,32,36,54,30,46,42,30,18,47,23,43,44,48,49,20,45,54,48,58
62,65,45,46,26,37,37,36,34,45,46,48,38,33,54,23,47,42,25,24,54,24,47,43,48,50,19,44,53,46,52
63,61,47,46,27,30,39,40,37,43,39,43,41,38,52,25,44,41,22,24,50,18,50,48,47,49,22,40,61,50,57
64,59,41,52,23,38,42,32,42,42,45,54,37,35,52,21,43,48,18,25,52,24,46,42,54,46,23,43,47,48,57
65,65,46,38,22,29,32,44,44,41,45,51,44,33,49,22,48,42,26,23,52,19,45,45,53,47,24,44,54,47,57
66,59,46,49,23,32,36,31,43,49,45,54,37,31,51,22,48,41,19,21,53,24,43,48,51,46,26,44,56,44,59
67,62,46,44,25,38,39,38,43,38,45,54,43,31,45,26,48,40,29,23,54,17,40,43,49,50,26,37,51,56,51
68,62,43,49,22,30,44,33,39,40,43,48,47,36,52,21,43,44,21,25,48,19,48,45,49,49,24,50,51,54,52
69,62,50,42,30,28,33,41,39,43,41,54,39,33,56,24,40,43,23,25,45,24,42,46,52,49,20,47,56,49,55
70,58,43,44,27,32,34,39,36,43,43,50,39,32,48,27,46,43,29,21,52,31,45,40,52,48,25,45,53,51,55
71,62,51,48,21,33,34,36,41,38,45,45,37,35,54,27,50,41,22,25,50,15,46,42,50,47,27,51,52,46,60
72,56,49,51,25,36,40,33,40,44,42,52,34,32,53,27,47,42,22,23,45,29,45,46,46,43,26,50,53,48,52
73,59,48,48,24,33,29,39,35,40,46,45,46,34,54,22,48,41,21,27,51,23,46,43,58,51,24,43,50,49,54
74,62,48,48,25,35,35,36,39,41,42,48,47,30,54,20,41,44,24,21,51,21,49,49,56,48,20,45,49,54,49
75,65,45,45,26,33,26,38,47,45,37,47,38,38,53,26,47,40,22,25,55,22,47,43,51,49,21,46,53,47,54
76,63,47,43,23,36,39,38,41,44,44,49,38,31,51,19,43,37,26,21,53,21,46,45,53,49,24,44,54,54,55
77,65,44,49,25,36,33,35,37,39,44,50,39,28,45,27,45,42,25,20,52,20,55,46,50,55,28,41,53,54,49
78,61,53,47,25,32,34,35,38,39,42,43,43,41,54,21,47,43,21,22,51,21,48,42,48,45,24,45,55,54,57
79,66,43,47,21,32,36,39,41,42,42,48,40,34,53,20,48,41,23,24,51,26,49,43,46,53,26,45,53,46,53
80,58,48,46,25,35,37,40,43,46,45,47,37,35,56,23,48,42,26,20,53,26,44,40,43,46,19,51,50,49,53
81,61,42,44,28,35,36,33,44,37,50,48,36,33,56,22,49,43,18,23,55,21,42,46,51,51,19,46,56,49,57
82,60,46,42,26,37,33,36,42,44,43,46,39,34,53,17,48,39,24,19,52,24,45,44,48,57,27,39,58,56,53
83,62,45,44,23,34,31,38,34,43,48,50,36,30,56,24,38,41,23,32,53,26,48,48,56,46,20,45,53,55,49
84,61,45,48,21,33,33,35,43,45,41,51,37,40,53,19,40,47,27,23,57,27,46,46,50,45,21,38,52,52,55
85,61,47,48,29,32,37,39,40,40,46,53,35,36,47,30,44,44,24,21,50,17,45,47,48,48,19,48,57,46,53
86,64,44,41,26,36,29,37,41,36,41,51,42,34,53,23,48,38,24,24,55,22,53,47,53,53,19,45,50,49,53
87,62,49,43,24,34,33,38,38,48,45,52,31,30,44,23,46,42,25,26,48,22,45,46,50,54,21,47,57,50,58
88,64,48,49,29,37,32,42,39,40,38,49,32,31,46,27,46,44,29,19,53,18,44,40,56,48,21,51,54,47,58
89,62,45,50,27,35,34,42,41,38,44,45,33,35,49,17,45,40,27,23,53,26,48,44,53,52,20,50,48,51,54
90,59,41,44,24,33,38,32,41,36,46,55,38,30,51,24,42,39,27,23,54,22,52,43,54,50,27,44,57,52,53
91,63,49,44,19,34,37,40,40,38,48,48,42,31,50,22,46,44,20,25,55,24,49,46,54,47,24,45,47,47,53
92,60,50,52,22,43,38,42,42,42,36,50,38,35,53,22,46,40,20,26,50,18,48,40,50,47,24,44,49,50,54
93,60,52,49,25,36,35,40,39,38,44,51,34,32,50,19,43,44,22,23,54,24,45,45,55,49,24,47,42,51,59
94,62,51,46,25,35,39,35,38,43,46,48,39,35,51,21,47,43,18,24,49,19,50,50,53,49,22,47,53,44,49
95,64,43,47,25,32,34,41,40,44,43,42,32,35,52,22,50,47,26,21,48,17,46,46,53,48,23,47,54,57,52
96,60,47,49,27,25,42,33,35,45,44,49,38,34,50,21,50,46,20,25,48,22,51,43,53,50,23,47,51,51,52
97,63,45,48,30,28,27,44,46,43,40,53,39,31,50,21,51,47,25,20,52,19,47,50,45,44,24,42,52,49,56
98,60,47,39,23,37,34,44,45,44,48,52,36,27,55,23,41,43,22,24,48,22,51,45,51,49,20,44,49,53,55
99,65,44,44,24,34,36,40,45,41,38,50,40,34,54,23,40,41,26,24,52,20,50,48,51,48,18,46,51,52,52
100,60,45,47,30,33,36,33,40,44,47,49,41,30,53,18,48,37,23,26,50,20,43,44,53,50,29,45,51,52,54
101,64,46,46,25,32,34,39,37,44,41,46,39,36,52,23,49,43,22,27,51,24,51,42,54,47,23,49,47,44,54
102,61,46,41,29,39,30,39,41,44,45,49,39,32,52,20,46,39,25,23,54,22,45,47,55,53,19,47,52,49,48
103,62,50,44,23,40,27,41,39,41,45,48,32,31,54,24,47,42,27,19,46,27,45,46,49,49,28,50,53,49,53
104,60,49,46,30,32,35,38,44,41,37,52,41,36,53,19,46,37,20,26,48,23,44,46,49,49,21,46,59,50,54
105,59,47,52,26,40,28,36,43,37,42,50,33,30,50,22,48,42,25,28,52,19,51,48,54,48,22,41,51,53,54
106,65,43,41,26,32,38,35,40,40,45,48,38,33,57,24,46,42,24,16,50,30,50,47,43,52,24,48,49,49,56
107,63,47,44,24,29,41,38,40,48,47,43,40,35,51,22,49,44,20,25,52,26,40,44,52,52,18,44,51,48,54
108,65,49,43,23,35,37,42,38,41,45,55,35,35,46,17,48,45,17,24,50,25,55,42,49,50,23,45,53,52,47
109,61,45,42,26,30,40,39,39,46,46,48,34,29,48,28,49,42,21,24,51,26,48,45,49,51,24,45,54,50,51
110,60,41,47,28,38,40,39,47,38,43,49,36,35,51,18,43,42,25,21,55,26,43,44,49,45,25,42,56,52,53
111,65,50,50,24,36,40,37,36,36,39,52,41,26,47,19,42,43,24,18,55,22,51,45,52,49,26,47,52,49,58
112,60,45,47,34,31,40,40,42,39,46,53,33,25,49,17,46,41,21,21,55,29,47,41,47,45,23,43,57,53,61
113,58,49,45,25,31,40,40,38,31,43,54,42,36,49,22,45,41,25,20,53,31,51,46,52,53,23,46,50,45,47
114,63,47,48,29,34,37,39,41,34,44,50,39,35,47,27,44,40,19,21,55,31,42,47,47,53,20,46,48,46,58
115,64,42,48,31,34,26,34,36,40,37,53,44,39,50,23,41,44,21,24,52,21,48,46,54,48,22,49,48,52,60
116,61,45,49,24,39,43,37,40,35,42,51,40,36,54,20,49,38,22,27,51,21,47,42,46,51,21,46,51,44,59
117,58,45,45,26,28,35,44,38,46,47,51,31,29,53,22,49,44,22,23,55,23,46,45,49,49,18,51,52,48,59
118,60,45,48,21,38,38,32,42,43,44,50,37,35,56,21,43,38,21,26,53,22,43,49,53,48,20,46,50,52,57
119,60,45,42,26,39,38,40,38,40,43,50,45,29,52,21,42,44,21,29,57,22,47,38,51,51,22,48,51,46,54
120,61,48,49,23,34,38,39,43,43,45,47,35,27,53,20,45,40,27,26,51,21,42,44,53,53,20,43,56,46,59
121,64,48,48,28,37,39,35,49,38,40,53,35,35,52,18,47,38,20,29,54,21,44,38,51,46,19,42,56,50,57
122,63,47,50,28,38,34,30,47,44,42,52,34,36,48,23,48,46,17,24,51,22,48,44,52,51,21,38,48,52,53
123,61,49,47,30,35,31,35,39,41,51,54,41,25,50,23,45,43,23,25,48,25,49,47,47,48,21,44,53,47,54
124,54,45,47,28,32,38,37,39,37,42,52,43,37,55,23,43,41,23,18,47,28,52,45,50,46,22,49,52,48,58
125,62,45,44,28,33,34,32,41,40,45,47,37,34,51,21,45,45,24,24,48,29,50,46,54,49,23,38,55,54,53
126,62,45,49,30,38,34,37,37,44,45,46,38,33,43,22,44,44,31,22,52,23,41,45,49,50,22,42,49,50,64
127,60,47,44,24,29,32,39,41,39,47,46,41,31,49,23,50,38,27,25,56,23,48,42,54,52,21,44,53,52,54
128,60,42,51,24,36,31,38,34,41,41,51,36,30,51,24,45,39,27,30,57,19,51,43,46,53,20,42,50,57,62
129,61,46,45,27,30,32,43,43,43,31,48,35,32,51,28,49,46,28,25,50,20,50,40,49,53,19,49,52,48,58
130,59,48,45,26,36,44,38,45,44,47,44,34,32,47,25,41,42,25,24,55,24,46,43,47,47,24,41,53,51,54
131,62,49,47,29,33,34,32,37,40,42,56,42,35,50,25,43,37,25,24,47,21,51,46,49,50,27,45,52,50,51
132,63,48,44,24,34,38,35,36,45,47,50,37,27,50,22,45,43,21,24,54,22,51,43,47,51,22,39,55,54,60
133,62,48,49,24,30,35,35,42,44,46,58,35,31,49,18,49,49,21,24,52,25,44,43,49,50,18,48,49,46,58
134,63,46,50,26,30,28,40,43,40,46,51,37,36,56,18,45,41,20,22,50,25,48,42,50,52,23,44,52,50,57
135,61,46,44,26,36,39,38,38,45,43,55,36,36,51,25,41,41,30,28,48,17,52,45,45,48,21,38,52,51,55
136,60,44,47,19,33,33,41,39,44,38,48,44,32,51,27,46,44,28,23,57,26,43,46,56,44,19,45,49,51,54
137,61,49,45,31,32,31,40,41,40,43,46,42,38,54,18,49,42,23,22,54,20,48,50,49,44,21,44,51,47,56
138,66,42,46,26,33,32,40,42,41,42,47,30,36,50,27,41,50,28,23,56,24,51,46,51,45,21,45,48,48,54
139,63,46,46,25,34,35,40,40,46,46,44,39,33,44,23,46,38,18,27,58,26,44,39,53,52,24,44,53,51,54
140,62,49,46,27,32,31,40,44,45,47,47,37,32,50,19,44,44,21,24,54,15,47,49,48,49,22,45,49,54,58
141,62,51,43,22,32,34,35,44,43,47,47,37,31,52,20,45,41,28,25,52,20,43,46,52,51,26,43,52,52,55
142,60,50,48,24,41,37,38,40,43,55,50,36,27,51,15,45,43,26,19,46,22,47,40,54,47,23,42,54,53,55
143,62,52,49,27,26,37,37,36,44,43,54,36,30,51,25,41,46,22,25,49,25,48,38,50,54,17,47,57,48,55
144,62,45,46,29,30,37,44,42,42,40,51,28,33,54,23,44,43,32,21,45,27,45,41,44,51,23,50,53,48,58
145,62,47,44,23,28,40,37,35,48,40,43,38,38,49,23,46,46,20,21,52,28,50,43,58,45,23,45,50,49,60
146,60,48,45,28,31,39,39,40,41,39,45,33,32,56,23,44,44,26,22,51,24,48,44,45,54,23,47,52,57,51
147,61,46,46,28,26,38,36,39,47,46,47,37,32,56,21,45,43,22,21,52,26,46,48,47,52,23,46,53,47,54
148,62,39,48,21,33,39,33,35,40,49,46,35,31,57,27,44,44,28,24,51,19,52,39,57,49,19,41,59,52,58
149,58,44,53,25,33,32,36,40,47,44,48,38,30,57,18,45,42,26,29,54,29,40,45,44,53,20,48,58,45,50
150,60,48,45,22,35,38,39,42,48,45,45,39,31,57,17,45,34,25,22,54,28,48,48,45,47,26,42,55,50,51
151,62,48,44,30,33,33,38,38,42,41,53,33,32,49,24,42,43,32,25,54,16,50,47,49,44,22,42,51,53,61
152,60,46,46,25,33,31,33,45,38,49,46,34,31,58,19,45,39,25,31,52,22,47,43,51,54,19,50,48,52,59
153,64,46,41,29,33,34,39,40,43,44,49,40,34,58,20,49,43,26,24,50,19,49,42,50,50,24,41,54,47,49
154,62,45,54,21,30,41,35,31,51,37,45,41,29,47,29,47,45,26,27,50,24,48,37,51,54,16,49,54,50,55
155,63,53,49,29,32,35,35,42,43,46,49,43,38,50,18,47,39,20,23,48,20,53,40,45,50,25,49,53,45,49
156,64,48,49,23,34,37,45,37,46,44,49,39,30,53,17,45,48,19,23,56,22,43,33,51,47,21,43,52,49,64
157,59,49,40,22,34,37,37,42,45,51,41,37,31,51,27,46,47,27,31,56,19,46,41,55,42,22,44,53,46,53
158,64,52,42,26,36,35,36,44,46,42,43,38,32,50,24,47,45,21,22,50,21,53,47,45,51,22,43,49,53,52
159,59,48,48,25,33,31,31,40,46,46,49,31,36,58,23,44,43,22,25,47,18,51,47,55,53,20,48,53,51,50
160,59,50,48,21,34,33,40,33,29,47,46,37,36,54,25,51,38,26,22,55,24,55,49,47,49,22,49,49,55,48
161,58,49,43,26,30,28,35,42,47,44,56,37,32,51,21,46,40,25,24,53,20,49,46,57,54,22,39,51,49,57
162,61,52,42,28,32,37,42,45,43,40,47,40,32,57,23,44,39,27,21,49,24,54,38,51,47,17,43,55,47,54
163,60,51,52,27,30,35,35,37,45,45,46,36,31,49,30,40,43,24,23,51,18,42,48,50,45,22,46,56,55,59
164,63,48,45,22,40,38,39,33,41,44,46,42,37,56,21,48,43,23,24,44,22,50,42,51,48,20,42,53,46,60
165,60,42,53,26,32,36,35,46,47,41,46,38,36,53,22,49,36,29,18,55,22,51,43,55,44,18,42,47,53,56
166,61,49,49,29,32,38,34,35,39,41,45,40,34,48,22,46,48,25,26,54,18,45,47,49,53,21,48,51,55,49
167,63,48,44,26,30,35,37,43,42,46,47,33,32,55,19,45,44,24,30,54,25,45,41,49,46,24,43,53,50,58
168,61,49,46,24,30,35,39,39,35,44,47,40,37,53,20,45,44,22,16,52,27,44,41,48,58,25,47,57,50,56
169,58,46,52,25,37,32,36,34,43,43,51,38,33,47,24,51,42,19,23,51,25,45,45,53,52,29,38,56,48,55
170,59,51,46,25,40,44,35,42,36,47,44,41,37,48,21,46,41,19,22,49,22,49,41,49,50,24,44,48,53,58
171,62,48,54,28,34,31,41,44,44,35,40,38,39,53,21,45,43,28,24,50,20,45,48,50,44,24,46,49,50,53
172,59,50,45,24,33,36,41,34,41,45,51,42,30,48,26,49,42,29,27,49,19,46,47,47,47,19,51,50,52,52
173,66,53,48,27,35,33,40,45,43,41,42,37,37,51,23,43,41,23,24,47,23,43,41,47,50,22,40,59,55,52
174,58,49,49,27,34,35,44,48,39,46,45,33,34,56,17,47,41,26,22,48,20,50,38,51,50,21,45,53,51,54
175,63,51,49,25,33,35,41,39,44,42,50,35,26,53,24,50,46,22,29,47,25,48,41,45,49,18,48,51,53,49
176,64,43,47,26,37,31,34,42,42,40,52,35,31,50,25,46,44,21,29,51,18,45,53,48,50,21,48,52,50,56
177,59,51,45,26,30,35,35,43,44,41,48,36,29,47,27,43,45,23,27,56,23,52,49,48,50,20,44,54,50,51
178,66,39,42,27,32,38,33,45,45,45,49,34,31,55,28,44,43,21,22,50,24,48,45,48,53,15,49,50,52,58
179,59,47,44,30,36,29,38,32,42,39,49,43,34,48,16,49,39,29,24,56,26,46,47,52,45,22,47,54,51,58
180,66,47,44,28,31,38,40,42,44,45,52,33,29,50,26,48,39,23,18,50,23,41,42,52,51,24,53,52,47,53
181,58,47,41,23,38,41,42,37,38,42,51,38,33,52,23,48,39,27,30,56,25,46,42,48,50,15,45,54,46,56
182,65,45,44,30,38,36,31,37,40,47,48,34,33,50,24,39,43,27,34,50,21,44,47,52,47,19,42,48,56,60
183,58,48,50,28,40,27,36,42,43,42,51,37,37,53,22,41,42,18,25,55,22,47,51,52,50,17,44,54,45,54
184,62,48,48,25,37,35,37,43,31,49,48,35,35,51,24,45,41,22,22,50,28,41,43,54,49,25,40,48,51,64
185,63,43,48,27,35,35,37,42,42,41,51,36,33,46,23,45,42,21,27,51,22,46,47,55,52,21,42,53,54,51
186,64,38,53,27,36,39,37,39,43,47,47,33,28,51,22,42,37,25,31,51,25,44,39,53,49,27,47,52,52,53
187,58,47,48,26,34,37,34,39,42,47,45,34,31,49,20,48,45,30,27,52,26,45,41,55,51,25,40,48,50,57
188,63,44,51,22,36,36,36,35,38,45,47,37,32,53,27,46,46,24,24,50,20,47,42,51,49,24,46,53,57,50
189,64,44,44,29,33,37,36,40,42,50,53,38,38,48,24,47,43,20,26,47,21,47,37,46,53,21,48,50,54,51
190,65,48,46,29,32,34,38,45,43,43,49,38,30,47,26,45,46,21,21,47,24,49,45,49,49,22,48,47,52,53
191,65,45,42,28,39,33,33,39,47,50,50,37,36,48,23,50,42,28,25,45,22,47,44,47,47,25,44,55,43,52
192,64,44,51,25,42,31,41,37,42,41,49,40,30,51,20,45,41,22,21,54,24,45,46,58,47,24,46,49,47,54
193,64,43,43,24,31,38,34,48,42,46,47,34,34,53,20,46,47,21,22,52,22,51,44,47,46,25,45,49,49,64
194,58,43,43,25,30,28,43,42,38,48,48,40,38,52,26,45,43,25,24,52,26,45,43,48,49,25,43,54,47,60
195,61,51,41,25,27,35,44,42,46,49,50,33,29,48,23,46,41,27,25,50,23,47,42,58,51,18,38,58,48,55
196,64,49,47,21,34,37,43,43,44,42,47,32,31,56,22,44,43,28,27,53,19,37,39,52,46,27,40,53,49,62
197,63,50,40,31,31,31,37,42,45,38,56,37,32,46,19,46,45,23,23,50,23,52,39,54,48,25,41,56,51,57
198,57,48,46,25,31,38,40,41,45,38,55,35,32,54,20,42,45,28,22,49,27,40,47,50,53,20,41,52,48,62
199,63,46,44,21,33,34,38,39,42,47,50,38,29,51,18,47,36,27,23,49,20,50,51,48,48,23,47,58,54,57
200,63,47,50,24,36,37,39,39,31,48,50,43,32,51,17,53,42,25,23,47,23,46,43,48,54,22,43,59,43,53
201,62,51,46,22,34,26,45,37,49,39,49,39,31,53,23,43,44,25,24,49,22,52,44,52,49,19,49,52,51,50
202,65,49,48,28,40,32,39,41,44,41,47,34,30,50,28,47,37,24,21,49,22,49,50,45,45,23,45,60,46,52
203,61,53,44,30,32,40,33,36,44,38,51,45,34,47,22,46,42,21,24,51,25,50,44,51,45,23,44,55,49,51
204,61,49,46,23,37,37,38,40,39,46,46,40,37,50,28,47,42,24,20,48,25,48,41,49,51,25,44,47,45,58
205,62,45,45,26,32,32,34,38,41,44,45,35,26,56,21,49,40,25,22,52,23,45,43,60,55,22,47,56,56,54
206,62,46,43,24,37,27,37,41,49,38,54,40,38,49,28,42,39,23,21,48,20,47,51,53,56,20,40,57,52,49
207,61,53,43,22,28,37,43,47,39,45,45,37,36,49,25,46,38,25,25,52,15,52,43,51,44,22,46,56,49,57
208,61,48,45,24,32,35,32,39,44,39,48,45,34,51,27,43,47,25,21,51,20,45,47,52,48,22,41,53,59,53
209,63,41,50,24,35,33,39,37,43,39,51,42,36,48,22,46,40,30,24,51,22,45,47,52,50,22,44,50,52,53
210,59,47,45,24,39,34,43,42,42,41,44,36,34,47,19,44,42,26,21,49,24,45,46,48,54,26,48,52,51,59
211,65,48,44,23,28,35,33,38,48,45,51,42,29,49,22,45,44,24,27,54,23,49,40,47,53,20,42,57,55,51
212,60,46,47,26,39,29,39,39,44,46,48,35,36,42,23,51,43,25,22,49,23,54,44,49,49,21,46,50,49,57
213,60,45,44,28,40,34,37,41,40,41,47,45,38,52,20,52,41,26,26,51,23,46,45,50,46,24,37,56,48,48
214,62,46,50,25,28,34,42,43,41,51,51,41,30,56,22,45,42,22,22,48,21,44,46,45,49,21,50,57,47,50
215,61,50,47,24,30,40,38,38,50,48,43,43,33,54,19,43,39,32,21,53,28,44,36,52,51,17,47,55,50,45
216,55,54,49,22,36,37,40,40,42,43,48,40,30,52,17,44,41,29,24,51,20,49,48,50,44,24,45,51,50,56
217,62,37,46,23,36,34,34,38,42,45,52,39,33,49,24,51,43,26,22,48,31,44,39,53,53,21,46,53,49,58
218,63,50,40,31,40,30,35,43,44,43,46,40,31,52,27,50,43,18,25,50,20,49,39,49,47,25,47,57,49,48
219,63,51,45,25,37,36,37,46,42,32,50,42,35,48,16,44,36,22,24,55,22,47,44,50,50,24,37,57,60,54
220,67,47,47,20,33,33,32,37,43,41,55,37,33,46,21,45,45,22,22,54,25,49,49,53,49,22,44,54,48,58
