team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,58.814,23.186,0.255,0.416,0.589,0.823,1.0
OKC,62.939,19.061,0.226,0.36,0.53,0.746,1.0
NYK,51.003,30.997,0.067,0.124,0.254,0.632,0.999
IND,47.457,34.543,0.064,0.125,0.282,0.569,0.996
CLE,62.545,19.455,0.06,0.159,0.39,0.689,1.0
MIN,45.763,36.237,0.05,0.126,0.255,0.47,0.851
MEM,51.488,30.512,0.049,0.098,0.241,0.502,0.997
DEN,51.286,30.714,0.046,0.124,0.272,0.566,0.996
DAL,43.886,38.114,0.035,0.072,0.144,0.281,0.647
LAL,48.398,33.602,0.027,0.073,0.188,0.462,0.944
MIL,44.768,37.232,0.024,0.07,0.185,0.436,0.962
GSW,43.864,38.136,0.024,0.049,0.123,0.269,0.65
HOU,48.526,33.474,0.018,0.054,0.135,0.394,0.962
ORL,39.575,42.425,0.014,0.026,0.076,0.173,0.652
SAC,41.616,40.384,0.01,0.024,0.054,0.134,0.356
MIA,39.54,42.46,0.008,0.024,0.059,0.166,0.668
DET,43.519,38.481,0.007,0.031,0.093,0.291,0.919
LAC,42.85,39.15,0.005,0.015,0.046,0.144,0.462
ATL,38.515,43.485,0.004,0.011,0.038,0.131,0.508
PHI,32.266,49.734,0.004,0.008,0.019,0.046,0.118
CHI,33.615,48.385,0.002,0.005,0.011,0.034,0.141
PHO,38.621,43.379,0.001,0.005,0.01,0.029,0.11
TOR,29.092,52.908,0.0,0.001,0.001,0.004,0.018
BRK,29.97,52.03,0.0,0.0,0.003,0.006,0.019
POR,34.708,47.292,0.0,0.0,0.001,0.002,0.008
SAS,35.394,46.606,0.0,0.0,0.001,0.001,0.017
NOP,25.613,56.387,0.0,0.0,0.0,0.0,0.0
UTA,22.999,59.001,0.0,0.0,0.0,0.0,0.0
CHO,22.171,59.829,0.0,0.0,0.0,0.0,0.0
WAS,19.199,62.801,0.0,0.0,0.0,0.0,0.0
