team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,57.542,24.458,0.259,0.405,0.568,0.797,1.0
OKC,62.098,19.902,0.232,0.368,0.546,0.765,1.0
CLE,58.869,23.131,0.059,0.125,0.312,0.614,0.999
NYK,50.819,31.181,0.056,0.125,0.28,0.612,0.998
DAL,47.226,34.774,0.054,0.131,0.269,0.52,0.887
IND,45.848,36.152,0.049,0.102,0.217,0.454,0.935
MIN,44.239,37.761,0.036,0.074,0.176,0.348,0.72
MEM,48.889,33.111,0.035,0.086,0.202,0.471,0.944
DEN,46.701,35.299,0.033,0.095,0.204,0.453,0.851
MIL,44.014,37.986,0.031,0.068,0.154,0.365,0.857
ORL,46.467,35.533,0.028,0.075,0.196,0.454,0.934
HOU,47.61,34.39,0.022,0.064,0.165,0.398,0.89
LAL,44.222,37.778,0.019,0.045,0.114,0.27,0.669
GSW,42.299,39.701,0.017,0.036,0.074,0.19,0.525
SAC,41.086,40.914,0.014,0.036,0.088,0.168,0.392
PHI,39.09,42.91,0.014,0.035,0.085,0.185,0.481
PHO,41.01,40.99,0.013,0.038,0.072,0.176,0.39
MIA,41.729,40.271,0.009,0.039,0.095,0.231,0.666
LAC,42.649,39.351,0.007,0.017,0.067,0.17,0.514
SAS,38.904,43.096,0.004,0.01,0.023,0.071,0.215
CHI,38.215,43.785,0.004,0.009,0.027,0.096,0.369
ATL,39.206,42.794,0.003,0.012,0.042,0.119,0.437
DET,37.94,44.06,0.002,0.004,0.021,0.067,0.305
TOR,24.708,57.292,0.0,0.001,0.001,0.003,0.003
BRK,29.191,52.809,0.0,0.0,0.002,0.003,0.013
CHO,24.484,57.516,0.0,0.0,0.0,0.0,0.003
UTA,28.23,53.77,0.0,0.0,0.0,0.0,0.002
POR,28.399,53.601,0.0,0.0,0.0,0.0,0.001
NOP,26.86,55.14,0.0,0.0,0.0,0.0,0.0
WAS,21.456,60.544,0.0,0.0,0.0,0.0,0.0
