team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,55.875,26.125,0.213,0.345,0.534,0.774,1.0
OKC,62.469,19.531,0.212,0.368,0.554,0.778,1.0
NYK,51.071,30.929,0.082,0.155,0.299,0.595,1.0
IND,47.724,34.276,0.065,0.137,0.274,0.579,0.984
CLE,58.431,23.569,0.061,0.119,0.31,0.629,1.0
DEN,49.194,32.806,0.057,0.126,0.252,0.496,0.961
MIN,46.163,35.837,0.05,0.099,0.217,0.443,0.827
MIL,45.739,36.261,0.041,0.095,0.203,0.434,0.948
MEM,50.334,31.666,0.035,0.098,0.225,0.506,0.977
DAL,44.44,37.56,0.032,0.083,0.163,0.333,0.676
HOU,52.118,29.882,0.031,0.064,0.196,0.474,0.99
ORL,41.466,40.534,0.026,0.051,0.117,0.266,0.73
LAL,44.61,37.39,0.016,0.048,0.109,0.263,0.646
PHI,37.272,44.728,0.016,0.035,0.086,0.154,0.411
SAC,42.659,39.341,0.015,0.034,0.087,0.208,0.507
MIA,41.831,40.169,0.013,0.035,0.095,0.258,0.771
PHO,42.196,39.804,0.01,0.037,0.079,0.178,0.436
GSW,41.015,40.985,0.007,0.023,0.048,0.112,0.312
LAC,43.832,38.168,0.007,0.019,0.06,0.179,0.569
DET,39.484,42.516,0.005,0.015,0.035,0.132,0.541
ATL,38.001,43.999,0.005,0.01,0.033,0.119,0.404
CHI,34.799,47.201,0.001,0.003,0.013,0.051,0.18
SAS,37.811,44.189,0.0,0.001,0.01,0.03,0.098
TOR,29.611,52.389,0.0,0.0,0.001,0.008,0.021
CHO,27.126,54.874,0.0,0.0,0.0,0.001,0.008
BRK,25.574,56.426,0.0,0.0,0.0,0.0,0.002
POR,31.274,50.726,0.0,0.0,0.0,0.0,0.001
NOP,26.548,55.452,0.0,0.0,0.0,0.0,0.0
UTA,23.273,58.727,0.0,0.0,0.0,0.0,0.0
WAS,18.06,63.94,0.0,0.0,0.0,0.0,0.0
