simulation,OKC,LAL,PHX,UTA,MIL,MEM,CHI,POR,ATL,ORL,BOS,CHO,DAL,NYK,IND,GSW,LAC,NOP,SAC,HOU,BRK,TOR,PHI,DEN,MIN,WAS,MIA,SAS,CLE,DET
37,69,42,34,29,36,39,39,36,45,53,50,37,29,46,18,50,46,20,23,51,28,47,47,56,49,18,45,48,46,55
38,72,48,41,27,37,35,49,43,42,49,49,38,27,48,17,46,44,19,21,51,19,49,46,43,45,26,39,55,49,57
39,67,44,50,30,35,36,42,43,42,54,49,24,36,50,23,51,44,24,22,46,23,39,46,46,50,24,39,52,43,57
40,66,48,42,24,34,42,34,37,45,49,49,31,31,52,20,43,39,21,27,56,30,44,49,50,50,27,37,54,46,54
41,62,48,38,24,40,41,40,41,39,44,53,33,32,52,17,50,37,17,26,45,31,41,48,57,59,20,46,50,45,55
42,63,46,45,31,40,38,34,36,37,47,56,32,40,51,21,39,47,24,26,56,25,49,41,55,42,21,36,57,44,52
43,63,46,46,22,32,32,37,43,39,44,51,37,32,48,22,50,46,26,24,42,19,44,41,53,57,25,49,58,48,55
44,63,48,44,23,32,42,32,38,42,42,50,35,32,54,23,38,44,23,26,43,27,47,50,52,59,21,48,49,48,56
45,65,54,45,32,33,40,39,36,40,49,44,38,29,50,21,46,42,28,19,51,19,46,43,54,50,18,47,53,42,58
46,61,44,42,23,36,38,39,41,41,46,47,34,32,57,27,42,37,23,23,49,28,42,45,53,52,23,52,59,41,54
47,68,45,42,25,38,37,44,39,43,43,50,34,31,48,25,38,38,28,21,44,23,49,44,55,61,16,48,51,49,54
48,70,40,42,27,41,33,41,44,45,44,44,38,33,47,25,41,38,23,33,56,21,48,39,47,51,25,43,54,51,47
49,68,43,43,30,38,39,36,36,45,45,47,35,30,46,23,49,40,23,29,55,22,44,50,51,49,23,46,50,42,54
50,59,45,40,26,41,37,36,36,41,48,52,34,28,57,28,46,43,23,26,51,25,40,44,48,58,23,47,54,45,50
51,64,48,39,22,39,38,35,42,36,47,50,34,37,51,25,42,42,25,25,57,27,48,42,60,47,21,39,49,53,47
52,65,45,41,26,41,33,36,44,39,43,52,35,38,50,23,45,48,19,22,54,18,41,50,50,49,26,39,55,49,55
53,61,45,49,31,33,42,32,39,48,49,50,31,24,58,34,43,43,16,27,47,26,45,42,50,50,19,43,50,48,56
54,57,47,39,28,36,32,37,37,46,43,58,39,27,50,21,49,43,20,23,51,27,48,47,50,50,25,36,61,46,58
55,63,48,46,23,31,40,33,38,36,47,52,32,38,49,22,40,37,26,34,57,23,48,48,49,51,24,40,47,54,55
56,67,48,46,26,31,44,30,43,47,45,47,34,34,51,26,43,45,18,26,47,17,51,47,45,53,19,42,51,50,58
57,60,49,46,24,38,38,35,41,38,43,51,28,35,54,27,49,40,27,24,49,26,46,42,48,52,21,45,49,50,56
58,64,40,40,31,36,35,39,38,38,50,48,40,34,50,30,47,44,17,24,46,18,41,49,53,52,24,44,57,43,59
59,68,43,40,25,33,38,39,41,46,44,50,38,26,51,20,53,44,25,27,50,25,45,46,51,52,20,40,51,54,46
60,65,44,52,18,40,39,31,40,39,36,56,32,36,47,21,35,45,26,32,46,29,53,44,55,48,23,42,58,44,55
61,66,44,48,29,33,32,37,46,41,49,52,33,32,42,24,41,44,25,28,55,20,46,47,48,47,20,46,47,48,61
62,58,48,42,30,38,38,36,38,46,44,50,37,33,49,16,49,46,23,27,42,23,48,50,53,42,22,42,55,49,57
63,63,51,48,27,27,37,40,41,40,48,50,41,32,48,22,38,44,22,18,45,28,43,45,59,54,21,40,57,49,53
64,64,42,50,25,32,39,33,36,37,46,49,34,27,53,26,46,41,26,26,51,28,47,43,52,48,22,44,54,54,56
65,63,48,42,29,38,36,40,34,45,54,51,38,32,49,24,44,42,15,20,49,27,43,50,52,56,14,41,53,43,59
66,68,38,47,30,37,28,37,42,47,45,49,35,37,51,28,44,43,18,25,48,29,51,47,54,51,27,31,47,47,50
67,68,42,44,32,30,47,37,40,39,45,49,32,33,47,25,48,40,21,28,52,30,49,37,49,52,23,40,49,46,57
68,67,42,38,24,42,40,34,39,46,45,47,31,28,45,31,44,45,23,20,42,25,49,50,55,51,22,44,58,53,51
69,65,42,44,24,39,39,33,40,40,41,51,39,40,43,24,43,35,24,25,53,24,49,51,52,59,20,42,50,46,54
70,57,47,45,28,30,37,38,32,47,44,46,34,37,55,31,47,42,24,24,45,24,46,47,52,53,19,51,48,52,49
71,61,47,41,29,38,39,34,38,48,44,45,33,31,49,21,49,35,19,26,47,20,47,45,59,49,30,46,53,50,58
72,63,49,45,30,28,44,35,39,41,48,47,28,36,55,24,44,48,22,26,48,23,43,43,52,54,21,45,53,46,51
73,65,45,47,19,35,38,39,32,43,46,42,32,31,51,21,43,43,20,25,51,27,50,50,53,61,24,41,48,51,58
74,62,44,40,28,39,40,31,35,40,42,48,38,33,53,18,46,36,22,29,49,26,56,50,52,49,23,38,56,50,58
75,59,44,46,27,32,37,32,43,44,50,45,33,42,51,23,48,41,24,24,51,23,43,47,55,50,18,45,47,45,62
76,61,41,45,30,32,37,44,39,44,43,54,31,34,57,25,45,35,18,27,59,24,43,50,46,52,21,43,56,45,50
77,61,54,46,29,33,39,43,47,48,52,48,38,29,52,22,40,36,17,27,49,17,47,44,52,46,24,45,45,42,59
78,65,45,37,24,34,41,36,37,39,44,52,37,30,49,23,45,40,30,23,40,31,44,45,52,59,20,51,53,49,56
79,62,48,45,23,33,37,38,36,46,45,53,35,26,48,19,49,43,23,24,48,21,41,48,54,55,25,49,54,48,55
80,65,49,42,27,34,41,32,44,44,51,50,32,31,53,23,45,38,23,22,49,22,44,48,54,50,19,46,51,42,60
81,59,51,45,28,42,30,35,44,36,51,46,34,35,53,19,44,46,19,30,55,25,43,43,49,50,20,40,54,47,58
82,63,47,46,26,39,41,34,37,37,40,51,36,29,53,31,49,43,22,23,54,29,42,43,54,57,19,46,47,45,48
83,67,54,41,30,36,37,35,32,43,49,49,32,30,54,24,46,40,19,22,47,22,50,53,48,54,25,45,51,43,53
84,64,47,38,25,30,37,42,41,38,47,55,32,37,45,24,47,35,28,23,48,29,46,47,51,50,22,48,52,47,56
85,64,49,46,27,41,28,36,40,45,44,49,32,35,47,21,50,37,18,26,54,23,48,42,51,52,20,47,47,51,61
86,63,43,36,34,37,43,40,40,38,49,53,34,35,53,19,38,38,28,25,50,19,50,48,53,49,22,40,52,54,48
87,65,40,42,26,28,40,47,38,41,46,53,32,36,49,26,39,35,22,24,54,28,51,49,57,51,20,42,49,51,50
88,64,48,48,27,35,36,32,38,50,51,46,37,37,46,25,43,40,26,17,50,19,53,39,53,47,25,42,54,48,55
89,65,47,37,20,37,43,41,46,43,33,52,31,29,51,22,44,38,29,23,53,27,52,38,57,50,19,42,53,51,58
90,68,42,48,26,38,43,40,43,44,41,53,28,30,54,20,44,40,22,24,44,22,49,43,50,49,22,45,54,47,58
91,64,47,40,25,37,41,42,39,41,43,48,35,31,52,23,46,40,24,19,54,23,37,47,55,55,22,49,46,48,58
92,62,45,50,25,38,35,34,44,39,42,54,32,36,47,26,44,38,25,28,48,21,44,42,57,55,25,40,48,49,58
93,61,43,39,33,32,33,37,39,43,49,47,32,29,49,24,44,46,20,24,55,31,50,41,52,50,22,46,49,51,60
94,65,50,38,30,37,40,39,40,37,49,55,30,32,46,20,43,39,27,24,53,29,47,40,53,51,25,39,50,51,52
95,67,38,49,27,33,32,32,30,41,48,48,31,39,56,24,44,40,22,24,49,26,39,53,53,57,28,49,48,50,54
96,69,39,45,29,34,35,34,33,39,49,51,34,31,46,30,50,39,17,27,47,32,47,47,54,49,21,49,49,50,55
97,70,39,47,29,30,38,35,41,46,44,55,35,40,49,24,43,45,19,24,45,28,43,45,49,47,18,56,52,40,55
98,63,41,40,24,38,39,32,49,36,46,57,33,29,48,24,46,44,28,23,51,30,46,48,55,53,22,41,45,48,52
99,62,50,39,19,38,34,38,42,40,43,44,28,28,52,30,50,42,27,25,57,27,51,46,48,53,19,48,51,47,53
100,63,48,44,31,37,40,36,41,43,52,57,31,25,47,24,46,38,20,30,49,28,40,51,50,50,19,38,57,43,53
101,66,45,46,30,38,36,34,44,45,47,52,33,28,48,29,54,37,19,19,48,26,46,46,54,51,23,34,52,48,53
102,69,46,45,19,36,39,40,38,43,40,41,30,35,54,30,43,44,28,24,53,20,37,46,52,62,24,36,49,48,60
103,62,43,42,34,41,39,29,41,35,44,52,33,31,52,22,44,43,29,28,49,23,42,42,51,51,20,49,53,49,58
104,61,43,52,25,37,37,33,45,43,44,52,31,31,47,20,43,42,24,25,57,29,48,48,51,55,17,43,43,51,54
105,58,50,49,25,33,36,32,39,43,46,44,27,37,55,23,48,45,19,29,53,23,43,52,51,47,28,44,45,52,55
106,60,51,45,23,41,44,33,40,43,43,50,35,34,55,22,39,42,23,22,47,27,43,46,51,52,25,41,54,50,50
107,66,39,40,29,41,31,40,37,48,51,52,36,32,45,25,48,39,23,27,48,16,50,44,57,59,24,42,48,46,48
108,66,43,51,35,36,40,31,45,37,45,51,31,39,52,20,45,39,18,30,58,20,41,45,52,47,18,41,44,49,62
109,61,51,46,24,31,36,36,41,45,44,51,40,33,53,21,46,41,23,27,48,25,42,52,53,48,21,45,52,44,51
110,65,44,45,25,36,43,40,37,42,46,47,34,33,51,20,57,36,19,31,45,28,48,48,54,50,18,42,44,54,49
111,67,44,47,27,40,37,39,39,40,50,41,30,30,48,25,48,33,31,24,51,23,52,50,52,51,21,41,53,48,49
112,63,54,38,25,35,43,36,44,50,41,53,30,37,38,28,45,38,18,23,55,24,50,50,55,50,22,37,47,48,54
113,69,45,51,27,42,42,32,42,38,45,55,36,28,47,25,40,41,27,23,45,30,37,45,53,50,19,46,53,46,52
114,63,47,48,23,34,33,41,35,38,50,55,38,30,53,17,46,44,20,20,51,29,52,54,48,49,24,44,50,46,49
115,66,47,41,27,34,34,33,40,41,45,52,35,38,55,23,46,42,25,26,47,22,44,47,52,50,20,41,59,43,56
116,68,48,42,20,32,44,38,40,40,47,52,32,31,55,20,45,41,24,27,47,22,49,45,54,56,20,41,53,41,57
117,62,47,45,29,26,43,32,44,40,49,58,25,39,52,24,47,44,15,21,45,22,43,48,59,53,19,44,56,45,55
118,63,40,41,25,33,33,34,43,41,42,47,38,29,56,30,54,42,23,24,45,28,53,41,55,54,20,42,50,52,53
119,66,45,40,19,39,43,32,42,39,46,44,37,29,54,24,48,38,24,22,55,25,44,44,56,52,19,48,55,50,52
120,60,49,38,22,40,32,32,45,44,46,49,36,26,49,19,44,29,29,27,47,30,49,51,57,53,19,48,49,51,61
121,67,46,46,32,37,45,41,34,45,49,53,34,36,46,15,39,43,18,29,47,22,36,45,58,51,23,39,47,49,59
122,62,49,42,27,36,40,41,35,46,43,52,32,30,45,22,40,36,18,27,51,29,45,46,55,53,22,44,54,50,59
123,70,45,46,30,31,39,35,36,44,52,51,38,33,51,16,48,36,19,23,54,21,53,45,49,50,28,38,49,48,53
124,59,38,43,25,37,35,36,45,42,47,47,34,31,55,20,44,48,20,26,50,22,49,42,57,51,27,43,51,57,50
125,62,46,42,27,36,41,39,39,43,48,50,28,35,44,19,50,39,20,25,53,26,44,51,52,52,19,46,52,51,52
126,65,47,50,26,35,36,29,34,42,52,54,34,30,48,20,51,43,24,22,49,31,42,43,51,55,22,48,51,42,55
127,64,54,52,26,31,34,35,40,42,47,47,40,37,48,22,41,38,19,20,51,24,48,49,58,50,20,42,51,44,57
128,65,44,44,34,34,46,37,40,39,52,53,26,29,49,30,49,39,22,20,51,23,41,50,44,55,23,44,51,47,50
129,69,46,52,27,34,39,35,42,42,50,44,36,29,48,26,46,41,19,21,44,32,51,47,45,51,18,41,54,46,56
130,67,50,47,22,32,35,36,42,42,48,58,25,28,46,20,48,40,27,23,50,22,50,46,52,47,22,49,50,52,55
131,59,45,48,23,39,40,39,47,45,49,52,34,44,52,17,42,34,20,26,45,25,46,43,52,50,21,39,56,46,53
132,65,48,53,30,41,37,35,42,44,48,46,27,33,47,23,44,41,20,22,52,27,53,40,54,54,19,41,47,44,54
133,62,46,41,22,35,33,30,40,42,51,54,30,40,50,24,41,40,16,23,55,38,47,57,56,53,22,39,53,44,47
134,61,44,42,27,41,39,44,37,44,46,49,33,36,47,27,46,34,22,35,52,20,48,47,58,46,19,43,48,40,56
135,62,45,42,34,36,31,40,42,45,50,53,33,32,56,27,47,40,17,27,54,30,42,40,46,52,25,39,49,43,52
136,62,53,45,24,43,45,40,43,40,46,44,34,24,50,22,48,40,26,24,54,23,51,37,50,55,19,41,50,46,52
137,61,48,45,25,38,39,39,39,42,53,53,31,27,53,22,48,44,21,21,53,26,42,44,57,54,19,41,57,45,44
138,67,48,45,31,37,38,33,38,37,44,53,32,33,50,22,41,42,21,21,45,27,47,49,55,48,28,50,50,45,54
139,63,47,42,28,31,40,34,40,41,49,51,29,31,55,19,52,44,21,30,47,21,44,51,55,50,23,43,53,44,53
140,67,46,41,26,42,35,37,35,38,46,44,36,25,52,22,50,41,15,26,57,28,47,44,55,53,23,42,49,53,56
141,64,42,43,23,36,30,29,38,39,49,54,34,35,58,23,47,44,26,26,51,26,45,50,52,46,27,47,54,44,49
142,67,47,42,32,36,35,32,38,45,48,51,37,35,56,22,41,37,19,23,46,27,47,50,47,53,21,39,49,52,57
143,67,51,45,29,35,41,33,38,51,44,50,32,35,54,20,52,35,18,28,47,15,44,34,42,52,34,48,57,46,54
144,68,51,43,33,44,38,39,36,43,40,43,44,35,51,23,48,39,28,20,47,24,48,39,44,46,24,45,49,46,53
145,66,46,37,27,36,39,43,39,44,49,49,33,39,50,22,51,38,22,20,49,20,44,52,53,47,23,46,50,43,54
146,62,47,47,32,36,38,35,33,46,51,48,34,32,56,19,48,38,19,27,55,22,44,43,59,44,20,46,54,42,54
147,66,50,46,31,37,38,37,36,44,38,56,42,32,49,24,44,36,25,26,46,16,40,48,52,49,29,40,56,43,55
148,67,42,48,36,32,39,31,36,41,49,50,32,34,53,20,46,39,30,29,52,26,48,43,52,46,24,46,45,43,52
149,61,50,44,27,36,38,34,42,41,47,45,30,37,41,28,44,41,22,27,54,29,44,48,54,50,24,44,57,42,50
150,54,50,38,25,40,37,40,40,37,45,47,34,33,58,26,44,40,25,23,45,27,40,56,57,47,23,49,50,47,54
151,68,36,48,23,39,38,40,41,45,45,48,32,32,50,26,42,41,26,26,48,17,44,44,52,49,22,45,55,49,60
152,72,41,41,22,39,42,37,39,38,41,47,39,30,49,22,51,42,26,22,50,31,48,44,48,52,22,36,59,46,55
153,63,41,44,27,40,41,33,39,38,43,47,33,32,47,25,44,39,27,23,52,25,45,49,52,55,27,39,54,56,51
154,60,40,39,25,37,36,42,43,43,43,52,35,33,52,21,52,37,29,23,50,26,47,49,59,51,23,44,42,50,48
155,64,40,43,24,37,36,39,40,34,42,49,30,31,54,23,45,43,27,24,52,35,34,37,55,62,22,46,58,51,54
156,68,51,42,31,31,40,39,34,42,46,55,28,29,49,25,49,43,19,26,51,24,42,48,51,50,18,50,51,46,53
157,61,47,43,28,41,32,45,40,46,50,44,32,36,54,25,42,43,20,27,55,25,45,44,51,55,25,43,49,39,44
158,65,46,42,29,37,36,42,39,45,47,45,36,25,55,24,44,42,23,23,50,29,53,47,49,49,17,39,53,47,53
159,63,45,43,26,45,31,34,34,38,48,45,41,36,50,29,45,40,20,26,49,28,45,54,56,53,19,44,45,46,53
160,68,53,45,30,33,38,30,49,41,51,47,32,30,50,27,50,38,20,16,50,24,45,37,52,52,20,49,52,46,56
161,63,45,39,29,33,33,35,46,34,44,52,35,31,49,17,41,37,22,25,53,33,52,50,55,53,21,44,57,48,55
162,60,47,43,26,33,42,41,40,42,47,51,34,31,53,18,40,49,17,19,48,24,44,48,47,57,24,48,51,47,60
163,65,44,49,23,34,34,33,44,39,46,51,32,36,51,15,40,46,22,26,59,32,44,47,50,53,18,44,49,48,57
164,61,40,46,28,27,32,34,43,43,39,58,36,30,48,23,44,46,20,32,48,34,50,52,47,55,21,43,49,49,53
165,68,45,47,26,32,40,32,47,40,44,56,34,32,48,22,44,38,16,25,56,22,47,48,45,57,25,40,43,53,59
166,64,51,45,25,31,37,36,41,35,46,54,40,30,49,23,40,38,18,26,50,32,48,50,52,55,20,47,45,46,57
167,62,43,44,24,40,37,35,42,43,46,46,26,43,48,24,42,36,25,28,50,18,46,40,52,58,26,41,51,57,58
168,66,45,39,22,42,37,39,41,39,48,52,28,29,53,19,48,42,22,20,52,23,45,53,51,57,21,43,53,51,51
169,63,44,38,33,39,42,36,37,40,44,51,33,31,56,28,45,38,17,24,46,26,43,49,54,48,14,45,56,48,63
170,62,50,37,29,34,38,35,44,31,46,61,29,37,48,21,31,45,16,24,51,32,48,50,48,50,24,51,49,50,60
171,61,47,43,27,36,35,34,36,49,46,54,33,35,48,22,45,37,16,23,50,27,54,46,54,52,22,40,57,53,49
172,63,43,49,25,36,37,32,36,44,46,57,30,27,50,30,42,39,17,23,58,23,50,45,56,49,20,47,53,52,52
173,60,47,42,28,41,40,40,37,43,51,50,30,37,52,29,39,42,20,18,51,32,47,46,51,52,21,37,50,42,56
174,65,49,48,24,38,41,36,39,46,40,52,35,28,44,18,42,46,22,25,50,32,48,47,49,53,20,41,54,44,55
175,67,40,39,25,31,40,38,44,39,52,53,37,32,54,26,46,39,22,24,56,27,54,51,55,40,22,38,47,46,47
176,68,45,50,28,33,41,44,40,49,43,50,29,26,55,19,44,36,28,26,53,30,43,38,54,46,21,41,53,48,50
177,59,48,41,27,34,30,41,39,38,47,52,37,30,52,24,46,37,26,21,49,22,40,49,57,52,25,45,59,46,58
178,59,53,44,26,30,36,31,45,38,45,48,31,33,52,25,45,42,26,27,51,26,44,44,49,49,24,46,57,48,57
179,61,43,40,27,34,39,35,34,47,50,51,38,28,49,23,48,45,23,24,47,24,47,51,53,50,23,43,51,42,61
180,62,51,44,29,44,37,39,39,39,46,41,36,30,53,19,50,43,23,23,46,26,48,47,45,55,26,47,49,42,52
181,67,42,41,26,37,31,31,39,41,52,40,40,36,51,20,48,37,19,29,51,33,49,48,51,48,29,46,46,48,55
182,67,46,46,29,36,40,41,41,45,47,55,37,24,43,23,42,40,24,21,58,22,47,44,50,39,24,48,53,45,54
183,66,54,46,22,36,45,33,37,42,45,46,29,33,54,14,46,39,24,32,49,29,53,48,52,46,24,39,50,47,51
184,62,49,44,28,41,35,34,39,44,37,49,34,39,54,22,46,31,20,25,57,19,47,44,50,54,23,42,57,50,55
185,60,51,38,23,31,33,40,38,40,48,51,38,31,52,24,50,36,20,26,47,30,50,48,59,49,22,40,52,54,50
186,63,46,46,21,33,39,30,39,39,47,50,37,33,53,19,43,39,23,29,54,22,47,43,61,55,21,42,54,53,50
187,63,49,40,24,34,38,39,40,48,49,52,35,30,50,20,45,46,26,21,44,28,43,49,53,52,23,48,48,42,52
188,64,50,43,20,37,37,31,45,41,43,49,38,33,52,20,47,41,21,21,50,21,47,44,54,51,28,46,57,48,52
189,59,41,51,28,34,39,35,34,42,54,53,32,29,48,23,43,37,23,30,53,26,49,51,53,55,22,41,48,48,50
190,63,38,43,22,33,35,37,41,46,51,48,31,37,58,24,48,39,18,28,48,21,46,46,58,56,21,43,52,50,50
191,66,50,37,29,36,43,48,37,42,46,55,35,33,47,18,49,44,17,27,49,20,43,41,52,50,16,42,52,50,57
192,65,45,42,22,37,38,34,38,45,47,47,27,40,57,30,52,41,23,23,47,23,43,46,54,49,18,49,52,47,50
193,63,41,43,24,34,31,39,45,42,54,46,36,31,52,18,45,47,23,23,55,29,43,51,51,50,21,43,53,42,56
194,64,50,48,30,40,36,37,39,37,52,48,27,40,51,27,47,42,21,27,42,21,50,49,45,45,27,42,47,42,58
195,62,40,45,29,35,43,32,45,37,39,52,35,32,51,22,54,41,26,21,55,20,50,50,53,49,20,40,48,50,55
196,65,47,48,24,38,38,37,40,39,48,53,34,34,48,21,47,37,26,21,47,21,52,49,46,51,23,49,53,41,54
197,64,47,45,24,40,38,31,41,43,47,44,34,32,55,24,50,44,22,24,54,24,42,38,55,45,26,43,49,51,55
198,67,47,38,27,35,33,32,38,46,48,48,33,39,54,20,43,46,21,25,55,25,47,45,52,51,21,40,50,48,57
199,69,38,48,21,29,42,37,40,41,50,45,35,26,43,25,48,46,16,28,47,31,47,53,60,52,21,46,51,41,55
200,58,51,44,24,36,35,40,37,45,44,46,38,35,51,26,47,44,28,29,50,27,42,44,45,50,18,41,52,47,57
201,64,45,48,31,39,38,40,38,41,43,47,43,29,49,28,36,41,23,24,52,24,50,39,53,58,22,43,50,43,50
202,64,43,42,27,37,40,33,47,45,49,42,30,37,53,25,43,39,24,19,47,17,47,51,55,50,24,43,52,46,60
203,63,44,47,26,32,34,37,36,43,45,42,39,29,51,18,47,45,24,24,45,25,52,47,54,58,24,45,48,45,62
204,67,43,48,24,36,32,36,43,46,49,45,32,34,51,21,50,42,25,23,50,20,44,47,51,47,23,46,48,46,62
205,60,50,49,23,35,41,37,35,43,52,49,31,33,51,24,46,46,25,23,55,29,48,47,55,46,21,37,47,46,47
206,68,49,39,34,37,42,41,38,42,44,48,42,31,52,24,45,35,18,23,49,24,49,49,44,51,21,40,57,44,51
207,63,51,47,26,44,29,45,45,47,44,44,34,39,54,17,42,45,19,24,52,25,47,41,54,47,15,48,42,42,59
208,57,42,46,30,39,35,41,31,49,47,55,36,32,47,20,44,48,25,29,53,21,50,43,50,52,18,39,53,47,52
209,59,45,47,28,31,43,44,33,42,46,50,29,29,42,31,48,43,22,22,53,29,44,49,52,50,22,38,54,52,54
210,67,45,43,32,41,38,37,39,37,43,52,38,28,48,19,47,46,22,30,53,26,50,45,46,50,17,42,53,45,52
211,63,45,48,23,36,38,39,42,41,53,53,35,39,55,21,37,38,24,28,54,25,45,47,50,54,14,41,49,44,50
212,58,42,45,25,39,35,39,38,35,46,57,28,39,46,29,48,45,21,29,56,24,49,46,53,47,24,40,48,46,54
213,61,51,43,31,43,35,42,49,33,45,53,35,37,43,14,48,31,13,28,55,25,46,48,54,53,22,40,54,47,52
214,62,47,43,20,33,36,39,41,42,43,43,28,33,56,29,51,38,22,18,49,27,46,46,50,56,22,52,57,46,56
215,62,52,48,30,39,32,32,47,31,52,53,37,28,46,18,42,44,24,22,54,26,46,44,54,53,26,46,48,43,52
216,60,41,48,37,36,39,36,37,48,50,53,30,27,56,26,36,42,24,27,43,33,42,50,47,50,20,44,58,42,49
217,63,47,50,28,42,38,31,42,41,47,50,34,30,55,20,52,40,19,26,47,23,46,40,45,56,22,45,47,46,59
218,64,47,41,23,35,34,32,42,44,50,54,30,29,54,31,50,43,32,31,51,17,52,34,49,49,21,38,50,50,54
219,68,49,45,27,38,35,33,37,45,41,53,29,31,62,16,45,39,25,30,52,27,47,42,50,48,26,43,51,47,50
220,65,42,37,33,31,39,40,42,44,47,56,39,28,50,19,50,37,30,23,46,25,46,44,51,48,20,46,56,52,45
