simulation,OKC,LAL,PHX,UTA,MIL,MEM,CHI,POR,ATL,ORL,BOS,CHO,DAL,NYK,IND,GSW,LAC,NOP,SAC,HOU,BRK,TOR,PHI,DEN,MIN,WAS,MIA,SAS,CLE,DET
27,59,51,46,31,34,36,34,36,39,43,57,40,29,51,21,42,45,25,21,45,29,48,48,47,44,22,46,57,48,57
28,63,49,40,24,38,32,33,44,43,42,51,45,29,53,23,46,39,24,20,50,26,48,47,47,49,22,46,54,50,54
29,65,41,47,24,43,32,38,39,42,44,51,38,28,51,27,48,40,24,19,48,25,44,48,50,50,20,45,49,49,62
30,63,47,44,24,33,34,36,39,43,47,46,36,28,52,23,45,45,22,24,56,27,50,46,49,50,20,43,55,50,54
31,61,44,45,22,32,32,31,43,49,47,50,42,31,53,23,47,44,24,19,51,28,50,45,48,47,19,44,55,49,56
32,61,53,42,28,35,35,31,38,39,44,52,40,32,49,23,47,42,21,22,54,27,49,44,47,42,25,43,54,54,58
33,61,43,50,28,31,36,35,39,44,41,51,35,31,52,20,47,41,21,21,54,21,45,46,51,55,21,43,53,54,61
34,61,44,43,24,36,36,37,44,38,47,55,38,36,51,24,38,40,24,23,48,25,45,47,49,44,19,46,53,57,59
35,61,48,46,21,35,36,31,42,45,47,53,35,30,59,24,44,37,29,21,49,27,47,44,49,52,19,48,52,50,50
36,59,49,44,24,36,37,33,44,40,45,54,39,32,54,23,44,45,24,20,55,24,41,46,48,49,24,39,53,51,55
37,58,50,49,23,33,34,32,41,45,45,47,43,31,56,21,46,45,24,20,48,24,44,49,53,49,25,38,57,50,51
38,63,48,45,25,37,33,32,40,43,51,47,42,28,58,22,44,36,23,22,52,25,47,47,48,43,21,42,56,49,62
39,57,51,45,28,37,27,39,40,41,44,48,39,32,50,21,45,44,30,18,45,21,45,46,53,51,28,44,56,50,56
40,60,43,48,28,36,30,35,43,39,44,51,36,36,56,19,45,40,29,21,50,21,46,47,55,44,21,47,54,50,57
41,57,50,48,22,33,39,40,37,42,48,53,39,26,49,18,45,40,25,19,53,29,46,44,52,50,22,43,56,50,56
42,63,51,52,25,36,35,40,41,42,46,48,41,32,52,19,47,39,27,19,50,25,49,49,47,45,20,33,48,54,56
43,63,47,41,25,30,38,36,44,41,43,48,43,28,52,27,44,42,32,22,49,24,45,42,48,51,25,43,52,54,52
44,60,50,47,31,28,32,38,43,38,46,48,40,31,55,21,46,44,22,19,50,28,46,47,47,48,19,42,52,51,62
45,58,47,46,23,33,34,40,38,44,44,50,42,34,52,18,45,43,26,24,53,24,44,40,52,51,22,39,56,57,52
46,62,45,49,28,35,38,34,44,38,43,54,40,26,53,22,48,40,20,21,50,21,48,43,44,48,23,48,54,54,58
47,63,46,48,25,40,27,35,39,41,41,42,46,31,55,25,47,44,24,23,54,17,46,48,50,45,24,42,51,51,61
48,61,48,47,28,35,33,35,45,44,47,49,35,29,47,28,52,38,25,23,50,25,47,40,49,53,18,43,50,51,56
49,57,50,50,20,33,36,31,36,40,38,49,36,37,54,29,47,41,28,24,57,23,48,48,53,48,20,45,43,55,55
50,59,49,44,23,35,38,35,41,35,42,54,42,34,56,19,47,30,25,21,51,24,44,53,49,53,21,43,52,50,62
51,63,47,48,25,33,31,32,40,39,46,52,41,30,55,24,43,39,23,20,53,28,48,43,49,51,20,44,56,53,55
52,64,47,45,25,33,35,34,42,40,42,47,40,30,51,20,46,42,28,27,53,24,48,44,52,46,25,48,54,45,54
53,62,52,46,29,33,33,33,44,40,43,47,37,32,53,25,45,38,28,23,49,25,45,50,51,48,18,45,49,52,56
54,63,54,44,26,35,39,31,36,46,41,49,38,33,50,24,47,39,33,17,48,28,40,42,50,54,22,47,50,49,56
55,57,52,40,24,31,35,40,41,42,43,52,43,33,53,23,42,46,28,20,45,20,43,51,52,45,25,40,55,52,58
56,58,45,44,23,32,29,40,39,41,41,53,43,30,51,32,46,41,26,19,51,21,48,42,51,48,28,44,57,50,58
57,59,51,43,26,32,35,36,39,43,42,51,41,26,50,23,46,43,26,20,50,23,51,47,52,52,21,41,55,53,54
58,62,48,47,25,37,33,32,41,42,42,50,40,31,52,22,43,42,22,25,52,23,48,50,48,52,22,41,48,50,61
59,66,51,45,28,39,32,35,43,38,47,48,44,33,55,17,38,38,28,17,56,21,42,46,48,48,22,47,54,46,59
60,62,51,44,26,34,32,39,38,44,44,52,39,33,49,19,43,38,21,18,56,22,51,46,52,49,20,41,55,54,59
61,60,50,45,23,41,35,31,40,44,40,54,36,28,51,25,42,43,24,19,52,26,49,45,52,52,22,43,55,51,53
62,58,46,46,26,33,33,41,42,43,46,50,38,30,51,21,47,42,22,16,51,23,49,48,48,49,22,45,55,55,55
63,64,50,48,24,39,34,38,39,35,40,48,40,27,55,20,40,39,29,26,51,29,48,42,49,50,19,44,50,54,60
64,57,47,47,26,34,31,33,37,37,46,53,39,31,59,27,47,40,21,21,56,23,47,47,55,42,21,44,53,52,58
65,64,45,48,31,30,41,31,38,46,43,48,45,29,45,19,47,37,26,20,48,22,49,42,52,46,23,46,57,54,59
66,59,46,50,26,33,38,28,32,42,46,55,43,29,51,23,44,46,24,23,51,22,46,46,45,50,23,44,55,50,61
67,63,42,48,27,35,37,32,43,44,46,53,36,29,55,25,47,49,27,18,50,27,43,41,48,48,23,39,46,53,57
68,62,50,40,23,34,35,28,43,38,47,51,39,28,52,25,40,47,26,22,51,26,45,43,48,56,25,44,53,54,56
69,57,49,46,20,33,38,33,38,43,47,48,39,31,50,22,44,42,34,23,49,26,47,45,50,51,25,43,56,45,57
70,63,51,45,26,39,35,32,39,38,44,52,38,29,55,19,45,43,23,20,55,23,46,50,44,48,23,44,50,52,60
71,61,48,49,27,31,37,37,40,40,42,53,39,30,50,18,44,46,21,20,46,25,41,41,46,52,24,45,60,54,64
72,58,42,45,29,32,28,36,41,38,49,56,30,39,54,19,45,43,28,19,53,22,48,47,51,51,23,42,53,56,54
73,59,48,45,27,35,32,36,39,41,47,51,38,36,51,21,40,45,27,17,54,25,45,51,50,48,22,48,52,47,54
74,65,46,48,22,35,33,30,39,35,46,54,37,32,54,27,45,45,22,25,48,24,49,45,52,43,22,45,57,52,54
75,60,49,42,24,32,34,35,42,42,50,53,40,33,52,22,42,42,24,22,49,29,48,46,47,50,22,42,51,46,61
76,62,50,41,25,33,30,37,44,39,45,47,45,33,48,21,44,40,25,27,47,19,49,43,53,48,26,44,58,55,53
77,63,48,47,30,35,36,38,39,37,48,47,41,32,49,19,43,42,20,21,45,24,46,47,52,46,20,45,57,57,57
78,63,49,45,26,26,40,34,45,39,43,50,39,33,54,20,44,42,26,22,45,25,46,43,49,49,21,44,57,52,60
79,60,49,46,28,35,36,30,42,41,38,53,38,32,53,22,41,44,26,20,51,23,45,49,55,46,23,44,52,51,58
80,60,53,42,26,27,34,37,34,38,45,52,40,30,55,26,48,44,27,21,50,23,48,44,52,48,21,43,54,50,59
81,62,45,44,26,38,32,37,42,41,41,51,38,27,51,27,46,40,28,22,47,23,54,40,51,53,25,40,57,48,55
82,61,48,44,24,32,35,33,35,39,46,51,39,31,56,27,43,45,29,24,48,20,45,40,51,52,27,47,54,49,56
83,59,46,49,24,32,32,36,40,43,41,48,41,31,52,29,46,40,25,23,51,22,47,44,50,50,26,41,54,53,56
84,61,48,49,27,26,32,37,44,42,45,49,37,34,54,19,50,38,24,18,53,25,48,44,46,48,30,42,55,53,53
85,68,43,45,24,38,39,35,46,36,40,47,39,38,57,21,45,45,26,19,46,24,47,40,48,45,25,46,53,51,55
86,59,50,40,26,32,37,37,42,46,42,48,43,30,52,18,47,40,29,26,54,21,50,44,50,44,23,48,50,44,59
87,62,46,46,23,31,31,32,40,38,45,55,40,31,50,20,45,40,20,22,53,26,50,45,51,49,26,45,57,54,58
88,62,53,44,20,39,31,38,40,36,43,46,41,27,53,24,45,43,28,20,48,27,44,49,50,51,23,46,53,49,58
89,61,52,45,31,32,27,39,44,44,47,56,42,29,51,21,42,43,20,19,52,27,48,50,49,52,19,39,51,48,51
90,62,43,48,22,32,33,33,44,43,46,46,33,38,57,24,45,40,25,20,53,24,47,42,56,46,23,43,53,55,55
91,64,48,45,23,36,33,35,38,36,47,49,42,37,48,23,40,38,22,24,52,25,52,48,52,47,23,46,54,48,56
92,58,51,45,32,37,34,34,39,38,47,46,36,35,54,25,46,43,22,22,44,24,48,43,55,46,22,50,52,47,56
93,60,49,44,26,36,35,32,38,45,38,47,41,34,56,22,49,39,25,22,52,24,44,45,49,50,23,44,53,53,56
94,58,42,45,25,26,35,34,38,43,45,53,38,32,58,30,48,48,23,21,47,25,52,44,46,50,20,43,51,53,58
95,66,45,44,24,35,29,29,37,41,39,50,42,35,52,21,47,39,31,21,51,26,48,45,52,49,23,44,57,51,58
96,62,50,44,25,44,34,41,36,41,44,48,42,29,51,22,42,45,28,15,48,22,43,47,53,50,24,41,54,51,55
97,64,51,47,25,35,34,33,41,41,44,50,38,31,55,23,41,38,25,22,53,21,47,49,49,46,21,48,52,52,55
98,57,50,48,26,36,34,38,44,40,43,45,39,33,54,27,49,38,27,20,52,20,47,48,51,48,15,43,53,51,55
99,60,52,42,29,28,27,37,43,43,47,54,38,33,51,21,47,43,26,23,46,22,46,43,54,50,26,41,52,50,57
100,62,49,43,29,33,28,34,36,39,46,53,42,36,54,16,44,48,20,22,53,23,45,45,46,48,22,49,59,51,56
101,65,50,45,28,29,35,39,40,37,48,52,41,33,55,23,43,38,22,19,55,24,44,44,44,51,23,44,58,49,53
102,66,52,43,31,36,29,37,35,45,45,53,37,31,51,27,42,45,26,22,52,28,46,41,50,48,20,37,51,47,58
103,58,48,47,27,36,30,36,37,46,42,53,37,35,51,22,47,40,28,19,56,31,48,45,43,47,22,45,53,50,52
104,61,49,48,31,38,33,30,42,36,45,45,41,30,55,20,42,46,22,20,54,26,45,41,50,44,20,48,54,54,61
105,58,48,47,26,34,34,35,43,42,48,47,41,32,56,19,48,39,26,20,54,24,42,51,47,48,25,43,54,53,47
106,65,46,52,25,27,29,34,38,43,38,49,42,36,54,21,43,40,29,25,50,18,47,49,48,52,24,43,53,51,60
107,57,39,45,26,32,31,37,40,44,48,52,39,30,53,18,47,45,28,22,49,24,47,52,54,50,24,42,52,51,53
108,61,53,44,27,37,31,35,43,36,42,56,35,29,50,24,41,42,29,17,52,28,49,50,46,47,23,42,53,50,59
109,64,49,50,27,33,37,33,44,42,48,52,34,30,55,21,45,39,23,22,48,18,51,46,47,51,20,45,52,47,58
110,59,51,47,20,29,39,30,39,47,47,54,37,28,50,24,41,41,30,24,48,27,44,44,53,47,24,46,51,54,56
111,62,45,49,25,37,28,34,37,41,47,53,43,31,48,23,46,43,25,25,60,27,42,50,52,45,18,41,47,51,56
112,62,49,45,22,41,30,31,39,39,51,50,38,27,53,24,44,38,31,19,55,19,52,44,54,50,24,41,54,48,57
113,65,51,44,28,32,34,42,36,39,37,49,38,36,58,22,39,42,21,20,48,21,48,48,47,48,24,45,58,50,61
114,62,48,46,30,37,36,32,43,35,46,44,37,32,51,22,45,42,22,21,54,27,44,47,45,43,23,43,54,58,62
115,60,44,47,24,38,28,33,42,40,43,55,33,32,51,25,48,43,25,25,51,22,47,46,57,51,21,40,50,52,58
116,61,47,50,30,36,31,30,39,37,43,55,38,32,53,24,43,45,23,23,51,20,51,39,50,46,26,46,53,53,56
117,57,47,42,24,32,30,33,42,43,40,47,39,36,50,26,47,42,25,19,53,19,50,43,54,47,32,46,53,53,60
118,63,47,46,21,31,31,37,41,42,49,51,36,29,53,25,47,38,30,24,49,23,44,45,55,43,21,40,58,57,55
119,59,49,45,26,32,29,36,38,38,45,54,35,36,54,22,44,44,29,21,51,21,52,47,53,48,17,44,52,54,56
120,62,52,43,23,40,29,36,43,39,46,50,35,33,52,21,45,42,28,18,48,27,47,47,54,44,21,44,56,48,58
121,59,39,46,27,35,31,41,41,42,44,58,39,36,54,23,44,37,28,24,50,19,46,43,51,49,19,42,57,50,57
122,63,49,45,24,32,35,32,37,43,47,51,37,28,51,22,47,44,29,20,48,20,48,46,51,43,23,45,54,57,60
123,58,47,42,19,33,32,34,38,42,50,55,41,35,57,18,44,46,25,23,53,25,45,46,48,55,24,42,52,48,54
124,62,45,45,25,38,29,39,44,42,48,51,35,36,53,20,46,41,28,19,52,24,42,48,44,53,21,42,50,51,58
125,60,44,48,23,37,34,39,36,42,45,51,39,30,52,19,46,40,26,25,51,26,48,46,47,48,24,40,56,51,58
126,64,45,47,35,36,32,34,46,43,41,49,37,30,56,19,44,45,27,16,54,21,40,44,47,47,28,41,53,49,61
127,62,48,45,24,39,31,33,42,44,42,50,38,32,57,25,43,42,25,20,56,15,48,48,52,48,24,41,50,49,58
128,60,53,48,27,35,30,34,36,36,42,48,40,26,53,23,46,45,21,29,50,27,48,46,52,44,23,47,51,54,57
129,58,51,46,27,35,36,36,44,43,43,51,38,28,51,22,45,44,23,21,46,20,47,48,54,44,23,48,50,53,56
130,63,45,47,23,32,33,32,36,40,40,52,43,32,55,25,45,45,25,21,51,23,46,45,51,49,23,42,55,54,58
131,63,46,49,25,32,30,37,36,41,44,51,36,34,51,23,42,39,27,20,57,25,46,48,53,50,23,44,55,51,53
132,63,46,48,31,36,27,36,33,42,46,50,45,32,52,24,41,49,28,19,51,23,48,47,49,45,23,44,49,50,54
133,62,38,43,26,42,33,41,41,38,48,53,38,37,53,19,42,38,25,22,48,21,48,44,55,51,21,46,50,52,56
134,57,47,50,26,35,30,35,44,42,50,57,39,27,54,22,46,40,22,24,48,23,46,49,48,45,17,44,53,53,58
135,63,44,45,26,34,34,36,42,43,47,49,37,25,53,21,44,47,24,19,49,23,49,48,54,49,25,47,51,49,54
136,58,44,45,26,30,38,34,39,38,45,45,36,35,58,24,46,45,26,18,52,31,42,43,52,52,25,43,48,54,59
137,60,46,44,29,37,34,33,42,43,46,45,40,38,48,22,47,40,22,20,51,19,48,49,53,51,23,41,53,52,55
138,60,46,46,25,29,34,36,42,41,47,53,41,30,47,27,44,44,25,20,53,22,46,46,50,49,25,41,54,50,58
139,59,50,48,29,36,35,36,42,37,45,50,40,33,55,23,43,41,21,19,52,22,44,44,49,47,24,48,52,52,55
140,62,47,44,24,37,32,36,45,44,43,53,40,28,52,23,45,43,25,20,54,20,44,42,55,42,23,45,56,54,53
141,61,50,44,25,35,32,31,40,40,47,52,44,31,53,18,44,46,25,18,52,28,50,40,49,48,21,46,50,51,60
142,64,48,46,27,33,36,33,38,41,47,53,38,31,56,18,48,37,23,23,49,19,46,44,50,49,26,45,57,49,57
143,61,49,47,32,36,37,37,38,34,45,53,40,32,47,22,47,43,25,20,51,24,46,43,45,47,19,41,59,53,58
144,65,49,42,25,34,39,34,36,38,47,50,37,30,54,19,45,43,27,20,46,23,48,45,52,50,24,44,58,47,60
145,62,51,43,23,34,32,34,39,38,43,48,42,31,57,22,48,42,25,22,51,30,48,49,51,46,21,43,53,51,52
146,61,49,44,25,30,35,35,40,43,41,51,42,31,53,22,40,44,29,17,53,22,48,47,55,47,21,44,51,56,55
147,63,47,42,31,29,31,34,36,35,48,52,41,39,55,29,47,40,23,18,48,23,49,47,53,50,19,45,52,47,58
148,61,47,47,22,31,32,38,39,40,45,52,35,32,56,24,43,49,22,25,51,24,49,49,46,46,24,46,50,51,55
149,63,51,45,26,34,32,33,40,39,43,50,38,29,48,24,42,39,28,21,51,25,53,47,48,51,20,46,55,53,57
150,62,51,40,25,38,35,32,43,39,44,57,45,29,53,19,41,39,23,26,51,22,48,41,52,44,25,39,56,54,58
151,58,43,46,24,34,37,39,44,39,41,50,36,32,57,21,47,42,22,19,55,22,48,44,48,49,23,44,57,51,59
152,59,40,53,29,36,31,41,40,38,46,49,43,28,55,24,42,43,24,22,53,24,44,50,44,47,21,44,52,54,55
153,58,50,46,27,32,30,36,40,42,50,54,37,30,57,16,46,43,32,21,54,26,41,46,48,50,23,43,52,46,55
154,64,43,47,26,31,33,35,39,39,40,53,39,26,52,20,44,43,30,28,53,25,43,50,49,49,21,43,57,53,56
155,55,52,43,24,34,36,35,44,37,38,50,38,37,53,28,44,42,22,23,48,21,48,46,50,51,25,40,56,50,61
156,62,52,44,24,34,33,40,34,40,45,54,40,36,50,24,46,42,24,17,53,33,45,42,55,50,19,38,52,52,51
157,62,46,47,26,36,32,28,37,38,49,53,34,27,51,23,43,46,27,23,55,29,47,50,51,48,20,41,56,50,56
158,63,52,48,24,29,35,37,41,42,49,47,36,27,54,18,46,39,28,22,50,22,48,42,48,51,20,43,60,49,61
159,61,49,42,31,35,38,39,42,35,48,50,32,28,58,22,45,42,22,20,53,23,49,43,46,46,22,47,54,50,59
160,57,48,41,26,31,36,33,44,36,40,53,40,29,56,19,46,45,25,26,50,26,42,49,45,51,24,43,54,53,63
161,58,45,47,25,28,29,32,36,39,44,50,36,34,55,26,47,39,25,25,51,26,54,40,48,51,25,47,60,54,55
162,62,50,50,23,31,32,34,44,40,46,49,36,32,52,23,44,43,32,20,46,21,47,52,50,47,26,43,54,48,54
163,60,52,48,27,29,30,39,37,41,41,51,44,30,48,19,44,46,26,21,49,24,41,47,55,47,28,44,52,51,60
164,59,54,40,26,35,29,37,36,43,47,50,38,30,50,26,45,39,33,22,53,23,44,43,52,48,22,44,55,51,57
165,64,43,46,28,33,36,31,36,43,42,51,45,31,53,22,42,40,21,21,50,21,52,52,53,50,20,40,54,56,55
166,62,47,44,29,40,28,36,37,41,44,51,36,34,53,22,41,41,30,18,49,25,48,48,50,52,25,43,59,50,48
167,63,51,45,22,33,36,29,41,42,40,53,40,31,46,23,41,45,21,23,51,28,51,47,53,48,24,42,58,51,53
168,60,49,43,27,36,38,35,37,41,48,51,33,33,48,18,45,47,22,19,51,23,50,41,56,52,23,44,53,52,56
169,58,52,45,29,35,32,37,44,38,42,55,38,27,48,21,46,48,25,18,51,25,49,39,44,49,26,45,54,50,61
170,61,46,43,26,34,33,36,34,39,47,51,41,31,52,23,44,45,23,21,49,27,51,44,52,49,26,44,57,50,52
171,62,47,40,22,36,32,33,44,39,45,47,38,30,58,24,44,38,28,20,54,21,50,51,52,48,24,43,56,54,51
172,60,50,45,28,31,32,38,43,42,45,48,34,33,54,18,44,48,25,27,53,22,49,43,45,50,21,41,54,54,54
173,64,44,46,23,41,32,28,43,40,47,53,37,35,51,20,48,44,26,18,51,22,49,48,50,44,21,44,54,52,56
174,57,45,42,24,29,33,39,43,37,47,56,38,33,54,19,50,45,27,25,49,24,43,45,49,50,23,45,52,53,55
175,65,46,42,29,33,32,34,38,41,46,45,45,36,52,20,43,42,24,18,53,21,55,50,52,45,22,43,51,49,59
176,58,46,44,23,37,33,34,38,41,49,55,40,34,51,18,42,40,26,24,50,24,46,48,54,48,27,43,54,49,55
177,62,42,47,24,33,36,35,43,42,45,50,35,28,53,19,42,43,30,24,49,22,47,49,55,45,20,50,53,51,57
178,63,43,47,26,27,36,35,40,36,45,52,42,29,54,26,47,44,26,18,54,21,52,47,44,54,21,46,50,53,53
179,60,48,46,26,34,33,35,44,44,43,50,42,33,51,21,48,44,21,20,52,22,46,48,50,50,23,41,47,45,64
180,62,54,40,27,35,37,40,37,47,45,47,44,25,52,20,47,34,28,17,52,23,50,45,49,51,26,39,56,47,55
181,56,50,43,24,40,40,38,40,36,44,57,40,30,52,19,43,34,22,19,55,27,44,43,53,55,24,47,52,49,55
182,62,48,45,23,32,32,32,40,41,45,54,33,37,50,22,43,47,23,19,54,25,49,51,51,44,22,40,55,53,59
183,61,51,48,27,34,36,35,31,44,45,44,44,35,49,25,46,44,21,25,55,24,47,45,47,47,22,45,52,49,53
184,60,45,45,24,34,35,35,37,41,43,49,39,36,55,28,43,43,28,24,54,26,44,43,52,51,20,40,48,49,60
185,60,43,49,28,32,38,33,39,35,53,52,35,35,55,30,49,41,25,20,50,22,48,49,49,41,17,41,56,55,51
186,64,50,44,30,38,35,33,34,40,46,45,40,36,51,23,45,39,26,18,53,22,50,45,51,49,24,43,50,46,61
187,61,50,54,26,31,33,37,40,42,47,49,37,26,53,20,44,40,27,19,52,26,49,51,49,46,20,44,51,49,58
188,59,52,40,27,39,34,32,41,38,43,50,37,34,56,20,43,43,23,23,51,21,47,46,43,49,21,51,60,51,57
189,58,50,44,32,35,26,34,37,45,42,52,44,30,54,20,44,45,21,21,55,24,46,43,52,49,27,44,51,52,54
190,60,48,43,26,38,34,38,38,37,45,49,39,32,51,17,41,43,25,20,59,23,45,50,47,54,21,44,52,54,58
191,62,51,46,30,34,35,36,40,42,43,51,40,28,56,17,39,37,23,24,51,19,50,44,53,54,18,48,50,52,58
192,65,47,48,30,31,32,34,43,41,45,53,35,32,51,18,40,43,21,19,53,24,43,44,50,52,27,45,54,53,58
193,61,51,41,25,37,29,35,39,41,50,51,37,28,55,26,44,35,27,21,51,23,49,41,48,50,20,45,57,51,63
194,65,46,45,26,38,33,37,42,37,41,47,38,31,53,23,47,43,27,18,44,21,47,45,50,55,24,43,55,58,52
195,61,48,44,29,34,31,33,40,40,46,47,46,30,57,19,48,48,20,27,49,20,48,47,48,49,20,40,56,47,59
196,61,48,42,23,33,34,30,35,37,42,49,42,35,55,21,49,44,23,22,50,29,54,50,53,45,23,40,53,49,60
197,64,48,45,29,28,35,32,37,44,43,52,42,33,48,24,48,38,24,23,49,19,45,48,51,51,23,45,51,55,57
198,56,54,43,26,41,32,34,39,40,43,53,41,35,50,20,46,45,23,25,50,24,49,42,52,50,19,44,54,47,54
199,59,46,44,28,36,34,40,36,42,44,52,39,36,51,24,46,42,30,19,51,19,47,42,54,51,22,39,56,52,50
200,55,50,43,25,32,32,33,41,47,45,51,38,25,55,25,43,37,32,25,49,22,46,47,53,52,24,36,57,53,58
201,61,45,49,26,43,33,32,40,42,50,50,37,35,49,27,47,46,23,21,46,23,48,49,49,46,22,43,48,50,51
202,63,54,41,27,36,35,34,39,40,43,44,42,38,52,24,39,43,21,19,53,24,47,48,45,49,19,47,54,50,61
203,62,47,44,24,37,40,34,40,35,45,54,35,32,57,21,51,43,26,18,55,26,45,42,48,47,20,40,50,54,59
204,62,55,45,26,31,31,33,46,46,43,49,41,33,48,21,47,45,23,22,50,26,52,47,43,43,20,42,54,54,53
205,64,51,49,25,36,34,34,44,46,45,51,31,30,50,23,46,39,25,21,48,22,48,44,47,51,23,36,59,56,53
206,60,49,42,28,36,28,35,41,39,46,55,44,29,55,19,46,39,26,19,49,29,45,45,53,44,26,45,52,53,54
207,60,49,40,23,38,38,41,42,39,47,50,41,32,53,20,45,46,22,24,51,20,47,42,48,49,23,41,47,53,60
208,66,48,46,25,38,31,37,35,41,44,51,38,27,53,20,48,41,23,22,50,23,47,48,54,50,21,43,51,54,56
209,64,47,47,28,36,36,32,39,40,41,51,41,30,56,19,43,42,25,20,47,22,45,46,56,52,20,41,54,53,58
210,63,48,51,24,33,32,34,42,42,43,52,44,28,51,15,44,46,27,26,50,21,49,44,54,48,19,44,49,53,55
211,59,45,44,21,34,35,37,36,42,47,51,39,32,55,22,48,40,24,22,51,26,46,50,49,48,23,43,55,52,55
212,66,50,47,23,39,37,32,44,34,46,48,38,38,54,25,45,38,25,20,50,23,42,45,46,45,21,49,55,48,58
213,66,45,45,22,32,34,37,39,40,41,46,41,31,51,23,42,43,24,27,54,23,44,47,44,50,28,44,56,54,58
214,64,48,48,21,34,32,34,40,42,43,45,39,38,51,21,47,33,30,21,48,28,46,47,49,52,20,46,55,51,58
215,62,43,40,25,36,32,29,41,43,45,49,42,35,58,22,49,38,21,21,53,20,54,46,52,49,23,42,55,48,58
216,59,52,43,24,35,36,32,40,38,44,55,38,30,52,22,42,41,24,27,50,22,46,48,53,51,24,41,57,53,52
217,63,47,47,23,35,35,32,43,37,43,50,40,34,54,17,42,46,19,20,52,25,42,46,51,54,22,43,56,55,58
218,63,48,45,27,30,29,29,39,41,45,52,40,37,56,26,42,35,20,24,54,22,45,48,52,48,25,40,55,53,61
219,58,48,47,25,34,36,35,41,36,46,53,42,35,52,16,43,40,22,24,53,19,45,49,53,51,23,42,54,51,58
220,60,45,44,26,42,36,36,41,37,43,49,41,34,55,22,44,42,27,24,54,31,41,36,52,47,19,41,51,52,59
