simulation,OKC,LAL,PHX,UTA,MIL,MEM,CHI,POR,ATL,ORL,BOS,CHO,DAL,NYK,IND,GSW,LAC,NOP,SAC,HOU,BRK,TOR,PHI,DEN,MIN,WAS,MIA,SAS,CLE,DET
20,62,44,55,27,29,39,34,35,42,38,46,35,31,50,22,48,40,23,27,47,29,48,43,50,52,33,43,55,51,53
21,66,43,34,21,35,37,39,42,42,41,51,32,33,53,21,47,46,26,24,53,23,39,50,50,51,26,38,60,52,56
22,67,43,49,24,43,36,25,42,37,47,47,31,39,48,25,52,44,20,25,56,24,38,41,56,52,20,41,48,49,62
23,66,45,46,24,39,37,37,41,42,44,46,36,35,52,20,46,42,19,34,61,19,52,48,47,49,20,36,53,45,50
24,64,45,38,26,34,37,36,44,43,45,45,35,34,50,22,49,45,19,25,57,28,45,48,50,45,20,47,47,51,57
25,60,42,42,29,36,32,42,36,40,46,51,36,42,48,20,45,43,23,24,51,20,45,42,53,56,22,43,51,52,59
26,58,47,41,33,36,38,40,38,39,46,55,34,36,46,22,46,46,12,19,57,29,40,43,50,51,23,43,49,48,66
27,62,48,45,21,36,34,37,39,35,50,56,30,35,48,23,40,46,25,26,53,23,43,44,54,56,24,42,52,50,54
28,59,42,47,25,38,35,38,36,38,51,55,27,37,42,23,46,41,18,23,52,25,50,51,52,52,25,46,57,47,53
29,60,50,50,30,43,35,34,39,37,42,46,32,37,51,22,46,46,20,27,47,32,48,40,50,56,22,39,50,46,54
30,61,44,45,26,38,45,30,45,34,47,50,36,29,48,25,45,34,25,30,51,28,49,48,51,55,17,44,54,47,50
31,69,42,46,27,37,36,30,46,35,45,50,36,40,47,19,51,41,23,32,58,28,51,36,49,47,26,35,47,49,53
32,66,46,42,28,36,37,43,47,42,42,46,34,28,48,20,55,37,27,21,51,26,49,42,50,52,23,37,57,46,53
33,58,54,52,30,40,34,35,37,41,43,43,40,31,44,22,47,40,25,22,56,24,50,43,53,53,19,41,55,46,53
34,63,44,49,24,35,40,39,37,34,45,54,33,38,45,27,45,48,16,27,51,25,44,50,50,51,19,44,49,50,55
35,64,46,49,27,34,45,35,38,43,46,47,38,25,46,24,44,40,23,26,55,30,47,41,45,52,22,40,51,49,59
36,67,46,50,29,36,39,39,39,44,50,59,29,30,39,20,48,46,26,24,45,18,40,45,55,49,22,43,55,46,53
37,64,42,42,29,36,39,36,40,37,45,46,33,39,53,23,41,42,28,26,51,25,45,47,47,50,17,43,55,52,58
38,64,48,45,20,35,33,38,44,39,52,51,32,30,51,28,51,42,16,22,47,18,47,44,54,50,20,48,55,48,59
39,59,46,50,28,36,43,26,40,41,37,59,41,36,42,19,48,43,20,28,54,24,48,48,47,55,20,42,51,45,55
40,69,47,49,26,35,42,32,46,40,41,45,38,37,45,25,48,36,26,29,47,20,43,44,46,48,20,42,55,55,55
41,62,44,46,23,35,41,29,36,42,49,54,34,32,51,24,50,39,26,27,55,22,43,42,49,49,23,44,53,48,59
42,62,36,43,25,46,33,39,37,41,39,52,35,38,50,24,45,44,24,20,48,28,49,48,52,52,25,44,50,47,55
43,59,43,42,25,39,39,33,38,37,47,50,35,33,50,25,48,45,25,21,53,26,46,48,46,50,17,44,59,50,58
44,66,45,47,25,40,37,35,45,39,48,53,27,38,53,19,51,41,21,18,48,22,37,41,49,55,19,51,60,51,50
45,64,40,52,19,34,39,41,39,40,43,55,37,35,55,23,47,39,24,24,45,21,44,44,46,50,22,52,52,47,58
46,64,50,44,24,32,31,38,45,43,48,53,34,32,44,15,50,40,23,32,52,31,43,50,50,45,22,41,48,52,55
47,65,41,40,24,38,38,34,47,38,39,49,37,34,46,22,48,41,25,31,50,24,42,47,55,51,26,47,46,48,58
48,70,48,48,23,36,34,41,40,46,48,47,38,31,47,30,46,46,19,19,54,19,47,41,52,48,20,38,54,46,55
49,66,51,47,24,45,41,38,39,38,45,52,40,30,47,27,42,38,23,25,50,28,47,41,51,47,19,39,52,51,48
50,62,46,46,20,33,36,43,38,41,49,53,33,31,47,20,55,42,26,29,50,30,43,45,50,47,25,43,51,45,52
51,67,47,43,25,38,39,35,48,41,44,47,38,35,50,22,45,40,29,20,49,31,40,47,45,48,18,42,51,51,56
52,64,45,48,30,32,36,37,43,42,48,54,28,33,51,23,46,35,22,29,48,24,47,45,46,51,19,44,63,47,51
53,58,48,52,29,38,39,34,38,39,40,48,30,33,47,22,47,43,23,30,49,19,47,42,49,51,26,40,60,54,56
54,65,42,48,28,32,35,39,45,43,48,52,27,36,57,24,43,41,20,32,52,36,49,43,44,40,26,43,49,39,53
55,66,49,44,33,39,39,39,44,36,45,56,38,36,50,22,48,43,19,27,47,21,40,40,49,48,23,42,47,44,57
56,67,42,43,24,37,38,45,38,47,38,53,36,36,48,21,44,44,27,25,50,21,47,45,47,49,19,46,52,46,56
57,59,54,45,25,31,43,43,42,46,43,48,35,33,38,19,37,43,22,26,56,19,43,51,49,53,25,45,56,51,51
58,64,47,41,20,36,44,30,39,45,47,59,32,26,48,25,46,45,27,26,54,22,47,40,51,48,20,44,51,47,60
59,60,42,50,32,35,29,39,44,39,49,49,33,33,55,24,45,39,24,27,51,20,45,40,46,57,23,45,53,48,55
60,65,43,43,29,32,35,34,42,37,46,53,32,38,56,26,46,40,27,20,50,31,42,47,46,52,21,46,54,52,46
61,62,48,46,28,36,42,35,46,39,43,53,33,35,46,26,45,39,26,24,47,20,44,43,45,54,24,38,55,50,59
62,66,46,50,29,35,31,39,44,34,44,57,37,36,43,24,42,37,19,30,48,24,40,52,53,52,24,42,55,48,50
63,64,37,48,24,32,40,34,45,39,46,46,30,40,51,25,44,34,22,30,49,21,36,46,59,52,26,47,55,53,56
64,62,47,44,31,35,38,33,45,41,47,53,33,36,51,28,47,33,17,21,53,21,45,48,58,45,17,43,53,49,57
65,57,41,49,23,38,36,40,43,39,45,52,33,33,49,26,46,43,17,29,43,26,43,48,57,56,15,44,53,51,56
66,67,34,50,28,39,32,33,32,38,46,49,37,34,53,19,52,41,19,23,51,32,48,49,50,52,21,49,51,47,55
67,65,46,43,23,35,35,36,43,41,48,51,32,35,55,18,45,47,22,22,49,22,45,50,50,51,22,39,52,55,54
68,66,42,46,30,37,36,40,41,38,37,50,27,33,48,25,48,44,23,23,51,29,44,43,52,51,22,46,55,50,54
69,63,50,45,24,37,38,37,39,41,41,51,32,35,51,21,48,39,17,32,51,26,40,47,51,54,18,45,46,50,62
70,69,43,44,24,35,37,32,34,38,46,48,33,39,50,21,48,41,26,28,50,21,43,49,54,53,22,43,56,43,61
71,67,49,47,28,32,43,34,36,43,43,46,34,30,48,30,44,39,29,19,45,27,47,43,57,54,24,44,54,43,52
72,64,42,51,24,37,43,42,38,35,43,46,38,34,49,32,48,36,17,24,50,30,46,42,44,52,23,41,56,51,53
73,69,47,48,27,34,37,33,41,48,51,51,33,30,53,13,41,42,22,25,46,32,41,49,49,51,22,38,57,47,54
74,67,53,44,28,34,33,41,45,36,45,51,30,42,44,27,45,46,20,22,46,26,44,48,52,43,15,41,54,55,54
75,62,49,41,20,39,42,41,45,40,48,55,30,32,51,19,48,40,17,28,50,26,47,46,55,48,19,41,47,49,56
76,63,45,43,27,28,37,38,43,40,46,47,35,36,43,22,43,38,21,26,51,27,45,47,52,50,24,47,50,54,63
77,63,46,48,18,35,41,38,41,38,39,52,29,40,47,20,46,46,20,27,49,31,48,52,52,50,23,46,46,44,56
78,61,47,45,24,35,31,34,40,36,44,46,33,39,47,25,49,36,20,26,55,21,46,50,54,56,22,42,53,56,58
79,64,47,46,23,34,33,42,44,40,50,56,26,34,47,22,43,35,19,34,52,17,41,49,46,58,23,41,58,46,61
80,63,41,49,30,36,34,34,41,44,51,51,29,35,53,22,48,47,23,30,51,19,38,42,51,51,20,39,56,50,53
81,65,49,45,30,33,30,35,33,34,50,48,26,35,56,27,46,43,22,34,54,19,38,46,53,52,23,51,55,45,54
82,65,36,46,25,32,36,38,36,40,47,54,34,35,45,18,51,44,22,26,51,30,49,44,55,50,21,45,51,52,53
83,65,45,46,28,34,38,42,41,37,45,55,31,36,45,26,45,44,16,26,53,25,46,43,46,51,22,43,53,49,55
84,60,42,47,19,39,36,37,46,37,53,46,38,35,49,25,44,44,23,24,50,28,45,43,50,54,20,46,50,40,61
85,69,40,44,25,40,36,31,43,35,47,47,37,32,47,25,42,44,24,25,47,27,44,49,57,51,25,41,51,46,60
86,61,37,45,23,41,37,28,37,39,44,42,35,37,52,20,48,47,26,23,51,30,45,42,48,49,31,50,57,47,59
87,67,44,48,23,36,42,39,34,41,46,52,35,35,51,21,44,36,22,24,53,31,47,39,55,55,20,47,51,46,47
88,61,48,51,29,33,33,40,37,42,45,47,36,33,47,23,44,37,22,26,49,24,46,45,51,55,19,47,55,52,54
89,64,47,50,25,42,35,40,42,46,50,51,25,35,48,30,45,41,19,27,49,23,38,44,47,52,19,39,51,48,59
90,66,47,49,25,39,39,38,39,38,40,51,39,34,48,19,42,44,23,23,51,24,42,50,47,53,23,40,59,49,50
91,62,46,48,25,40,36,37,38,41,42,48,35,32,45,30,48,41,20,27,51,28,44,47,49,51,19,43,51,48,59
92,65,38,49,23,40,42,37,43,44,46,50,27,38,49,20,44,42,19,33,47,28,50,40,56,45,15,42,54,47,58
93,68,40,42,28,31,36,41,38,43,47,48,32,39,46,28,51,41,26,22,48,28,52,47,52,52,14,42,51,47,51
94,64,48,47,24,37,38,35,43,44,43,48,38,29,39,29,39,39,23,25,52,30,47,43,51,51,22,41,47,51,64
95,64,44,43,23,34,33,38,39,42,44,47,32,35,48,21,48,41,22,25,57,24,46,47,59,53,20,45,54,54,49
96,63,47,44,26,40,33,40,39,39,44,57,33,35,48,30,47,42,20,28,51,23,43,46,44,51,19,45,53,48,53
97,64,45,45,25,40,39,30,41,44,41,44,32,42,48,26,48,35,21,25,51,25,43,42,49,55,26,44,49,54,58
98,71,46,39,30,33,48,32,39,38,46,53,34,40,44,22,50,41,14,24,49,21,47,42,52,50,28,44,53,48,53
99,65,47,52,23,36,42,39,41,38,47,47,28,32,47,22,47,32,26,28,50,29,42,38,50,52,23,48,54,49,57
100,68,53,44,23,40,39,32,38,38,49,53,26,35,47,28,41,44,23,27,48,25,41,46,48,51,22,48,57,45,52
101,61,45,42,21,37,36,38,49,42,48,52,35,34,49,25,47,41,25,28,51,19,43,40,52,52,25,35,58,49,52
102,62,40,45,28,34,42,30,42,38,49,52,30,35,49,22,54,41,17,29,55,28,45,50,47,49,22,49,46,50,51
103,65,49,40,31,27,40,37,45,38,46,51,42,37,49,19,51,43,19,24,59,25,41,51,44,47,22,41,46,44,58
104,64,38,45,24,42,48,39,40,47,43,49,30,34,45,29,45,42,18,28,50,30,43,50,50,45,25,37,50,53,48
105,65,40,48,23,38,39,34,44,44,46,47,30,41,49,30,46,45,22,21,52,16,49,43,54,44,23,46,48,46,58
106,65,47,47,22,43,39,34,36,37,42,52,35,29,44,26,49,39,22,21,53,21,49,50,53,50,26,47,53,50,50
107,61,42,39,29,38,42,39,41,40,46,53,30,34,49,24,46,41,26,26,51,24,40,44,55,54,17,42,49,51,58
108,65,40,48,26,37,36,40,35,40,40,57,35,36,51,15,51,44,23,19,49,25,40,46,53,51,27,41,55,54,52
109,67,36,47,30,30,40,40,40,44,44,47,28,35,47,24,46,44,18,26,53,26,39,49,49,50,23,46,55,48,60
110,59,43,47,26,41,33,32,49,40,47,53,34,28,49,26,47,38,24,22,49,25,48,40,53,48,21,45,54,52,58
111,61,47,45,23,39,42,43,36,41,44,56,37,29,45,18,47,40,29,25,49,25,45,41,51,47,22,42,54,52,56
112,63,46,50,27,33,34,43,38,45,44,51,36,35,52,21,47,47,16,21,43,30,44,46,52,52,19,42,52,45,57
113,65,41,49,25,42,34,39,40,41,47,51,37,30,44,24,41,44,24,22,57,33,45,42,53,45,19,41,54,49,53
114,62,51,47,30,31,42,34,40,48,45,41,30,32,48,25,53,37,21,29,51,24,55,44,50,50,18,49,48,45,51
115,67,47,45,26,33,40,32,37,42,47,50,32,41,48,19,41,35,29,27,49,27,42,51,51,51,26,43,48,44,61
116,59,53,46,25,43,33,35,38,40,47,48,34,32,51,22,50,43,25,33,49,25,41,45,53,45,21,45,52,46,52
117,66,43,48,24,43,39,33,41,37,50,46,34,30,50,18,51,43,26,25,52,25,44,49,49,47,22,44,48,51,53
118,66,48,42,22,36,33,44,35,41,48,41,30,37,42,18,46,43,21,33,47,22,49,50,46,49,24,53,52,56,57
119,67,49,53,25,39,44,36,38,42,46,47,32,32,49,24,49,41,23,23,50,20,49,41,52,48,20,37,52,46,57
120,69,41,44,25,36,38,42,42,40,49,49,38,32,45,22,45,36,24,21,53,28,48,44,49,50,17,40,53,49,62
121,62,43,45,26,34,33,35,46,39,48,53,35,32,43,26,44,45,26,24,52,27,37,42,56,50,26,38,55,50,59
122,62,41,47,26,43,38,38,37,38,44,49,40,33,48,18,45,42,21,26,52,21,49,44,59,55,22,43,46,48,56
123,66,46,48,26,36,35,38,42,35,44,45,39,38,48,23,44,39,19,27,56,30,47,44,49,48,22,38,52,50,57
124,60,45,40,24,38,39,34,39,42,49,51,40,28,42,18,51,47,23,23,53,27,43,38,53,53,21,46,57,48,59
125,66,48,37,25,34,35,43,41,38,44,45,35,35,49,29,43,41,22,25,55,26,41,46,50,50,22,44,56,50,56
126,63,50,38,26,35,37,38,44,40,37,51,41,27,45,21,44,42,26,23,52,32,45,44,53,48,18,48,55,50,58
127,67,48,47,27,27,37,33,48,41,44,51,31,31,52,23,46,38,19,32,48,27,46,47,50,53,22,45,56,46,49
128,67,40,44,26,36,37,42,39,38,48,52,29,39,52,21,51,37,20,22,52,22,44,45,44,52,23,45,56,51,57
129,64,40,52,28,33,35,42,40,37,48,53,33,32,52,19,48,43,20,26,55,24,42,41,52,47,22,47,57,47,52
130,63,46,50,29,25,29,40,39,40,40,48,34,30,46,22,44,40,31,29,46,24,46,45,53,55,24,45,62,51,55
131,60,48,48,25,38,38,40,44,45,44,48,33,39,45,23,46,32,22,32,57,23,49,42,50,45,23,40,53,43,56
132,64,44,44,29,38,33,42,40,41,48,52,35,39,48,16,41,43,19,22,51,27,51,49,50,51,26,40,54,43,51
133,64,43,48,28,43,41,40,39,43,45,51,34,29,45,19,46,45,16,30,48,23,46,44,51,52,22,43,49,48,56
134,65,46,48,21,37,48,37,42,41,44,52,30,30,46,20,40,42,22,25,56,25,47,43,47,49,26,38,55,48,61
135,60,43,50,31,36,48,29,39,41,38,58,33,30,49,26,46,40,17,26,48,23,42,45,52,52,25,46,57,49,52
136,67,43,46,32,38,31,41,45,39,41,45,38,40,51,26,51,46,16,20,43,28,46,45,47,54,20,44,50,50,48
137,69,49,45,25,43,43,34,36,41,43,48,34,33,51,16,45,45,20,22,51,27,46,47,48,50,19,42,56,45,58
138,66,45,44,24,37,41,39,47,40,52,51,36,40,48,20,48,41,29,23,49,26,46,43,42,43,20,40,49,45,57
139,62,40,49,27,31,36,28,39,43,48,52,35,32,51,22,46,42,20,21,51,23,48,50,50,55,27,45,49,48,61
140,64,50,46,26,35,36,36,44,39,42,56,32,45,46,20,46,43,22,23,51,23,45,48,53,50,20,36,46,48,60
141,69,47,43,22,35,40,35,47,39,48,46,30,36,48,32,54,34,18,26,47,24,48,45,46,56,15,49,49,48,55
142,66,43,35,32,34,41,40,39,40,49,51,38,38,46,20,47,35,15,26,50,22,44,42,50,57,25,43,58,51,54
143,61,47,49,24,33,34,39,42,37,51,52,42,32,46,19,48,43,22,21,49,18,44,51,53,51,24,43,51,48,57
144,61,42,43,29,34,41,36,42,37,46,46,26,40,48,20,47,43,23,28,55,22,43,53,47,43,19,51,51,56,59
145,68,48,48,25,39,42,37,41,43,48,46,30,37,48,25,47,34,24,35,50,23,41,44,50,48,19,40,49,46,56
146,67,49,39,24,43,37,36,36,36,47,51,35,31,50,19,54,40,19,21,54,24,49,49,51,57,19,37,48,54,55
147,65,43,43,26,33,36,37,41,35,45,52,31,33,48,19,45,48,26,26,54,27,48,43,49,53,19,42,58,46,60
148,64,46,45,25,38,36,36,43,39,41,61,38,37,53,16,49,43,18,25,50,19,43,43,50,52,25,42,49,45,60
149,66,39,42,26,34,37,42,45,47,46,51,31,34,50,21,49,41,17,21,51,24,50,49,50,51,22,45,52,46,52
150,66,49,43,22,49,38,33,36,40,45,52,42,34,53,20,46,40,20,25,49,28,44,42,52,48,21,40,56,48,50
151,64,45,50,28,37,36,41,37,42,44,49,37,35,49,19,51,43,22,25,53,26,44,42,48,48,20,42,46,51,57
152,65,46,45,21,34,43,34,50,40,47,46,34,30,46,22,46,43,20,26,51,34,43,39,51,53,25,45,48,47,57
153,65,48,40,34,42,43,36,36,41,48,54,32,30,51,23,49,40,22,22,49,29,41,44,45,55,18,39,52,48,55
154,65,52,46,24,36,41,38,42,43,50,46,37,33,42,28,45,37,21,28,51,28,45,40,53,48,18,45,50,49,50
155,68,51,46,29,38,39,36,34,38,36,46,32,37,47,19,49,46,15,29,53,24,49,41,52,47,21,48,52,49,60
156,57,41,45,24,34,40,41,42,42,43,49,40,29,49,25,51,43,21,20,53,22,40,44,57,57,20,43,54,43,62
157,67,44,43,25,39,38,33,47,37,45,51,27,29,48,23,48,45,20,26,50,22,47,45,47,47,23,48,57,50,60
158,67,43,44,29,27,34,37,40,45,42,52,34,35,47,27,46,42,22,27,53,26,47,40,53,49,19,44,49,54,57
159,65,45,46,22,35,29,32,45,41,42,51,33,32,50,26,48,50,24,25,49,25,44,47,53,48,17,41,57,50,59
160,62,40,51,25,37,31,44,41,42,49,44,34,34,47,26,52,37,22,32,49,29,44,42,52,51,23,41,54,45,51
161,68,48,45,25,37,42,35,42,37,49,51,34,34,50,22,41,35,20,26,58,22,47,38,50,50,17,44,57,50,57
162,69,39,46,23,33,37,37,42,41,47,48,33,28,41,20,52,44,22,21,52,25,50,53,53,51,24,41,53,52,54
163,62,44,44,28,47,42,33,41,39,50,53,37,40,47,28,42,45,23,21,51,23,41,45,50,38,23,38,57,42,57
164,58,46,49,28,37,41,39,38,40,45,56,26,28,53,23,46,45,18,27,50,29,45,44,50,51,19,44,51,47,58
165,62,37,41,23,44,36,34,44,48,41,53,29,38,48,21,45,44,20,28,57,23,41,50,56,47,22,43,56,47,53
166,68,46,44,23,37,36,31,42,42,45,56,35,34,46,21,45,45,19,24,52,24,49,46,49,48,27,44,51,47,55
167,67,45,53,21,42,35,33,35,43,38,48,33,28,49,28,47,46,27,24,47,31,44,43,50,53,21,47,51,45,57
168,66,47,48,24,38,38,33,39,39,48,50,37,32,44,21,47,38,26,27,57,27,47,44,45,48,21,44,49,51,56
169,67,42,47,36,35,43,41,37,42,44,49,30,35,46,23,45,39,23,24,51,24,45,42,47,45,27,40,56,49,57
170,62,52,42,24,43,36,30,45,40,41,48,33,37,48,21,41,44,17,25,46,25,45,46,52,52,23,44,59,46,64
171,68,52,42,25,43,37,28,45,39,48,53,33,35,45,24,54,41,25,22,51,25,46,39,51,42,19,45,50,47,57
172,61,41,44,20,38,34,38,44,37,43,50,43,31,48,20,49,46,27,25,46,20,43,49,53,51,28,41,56,50,55
173,65,48,46,28,34,41,36,42,41,46,53,43,34,46,22,39,39,25,23,48,20,46,42,49,49,21,47,55,49,54
174,62,47,49,26,38,45,33,39,36,42,50,28,34,53,25,46,43,20,27,49,23,43,49,46,49,23,49,55,47,55
175,61,47,46,28,37,32,27,43,51,43,47,34,34,46,24,49,42,17,25,48,25,49,51,58,52,26,43,50,46,50
176,67,43,49,31,36,36,37,41,43,45,52,33,32,47,19,45,41,19,28,51,23,36,42,52,54,27,42,54,47,59
177,66,48,47,26,27,41,32,42,45,53,48,31,32,55,23,48,42,25,25,51,23,44,40,50,47,22,43,52,46,57
178,66,46,49,22,41,41,34,46,38,39,44,39,36,48,20,42,42,34,23,53,20,45,48,49,47,18,45,52,45,59
179,63,43,38,27,34,36,41,45,42,47,54,34,36,49,26,51,44,29,23,50,19,50,39,56,47,21,37,49,45,56
180,63,45,49,30,32,38,39,42,42,49,51,32,31,46,20,46,38,24,23,53,28,48,42,45,51,18,44,52,52,58
181,61,39,46,25,33,37,38,45,45,49,54,35,30,53,23,47,37,26,26,54,22,46,46,53,50,20,42,49,45,55
182,63,45,48,30,33,41,36,39,38,37,50,32,39,49,23,45,44,21,26,49,27,43,49,55,47,15,45,57,44,61
183,61,46,46,34,34,41,35,41,38,44,53,35,36,49,17,48,44,24,30,49,28,44,41,50,49,17,45,52,46,54
184,62,49,47,27,31,43,40,40,42,40,49,28,35,46,22,45,40,19,31,56,24,45,51,54,53,20,42,47,47,56
185,64,46,48,22,40,48,30,37,41,47,46,30,33,48,23,49,37,23,25,51,27,47,40,63,54,23,44,47,45,53
186,64,47,42,33,38,36,33,45,41,46,51,31,34,52,18,50,43,20,25,53,25,45,47,52,49,17,41,50,49,54
187,66,51,45,25,38,41,41,37,37,46,45,31,40,45,21,44,46,17,29,47,27,42,50,52,49,26,44,45,50,54
188,64,38,44,29,31,31,42,45,37,45,47,43,31,50,22,47,44,19,30,46,23,46,50,56,48,19,43,54,47,60
189,63,45,46,29,38,41,40,34,42,41,49,35,35,47,27,44,41,24,21,51,32,40,45,56,53,21,38,55,45,53
190,68,51,38,27,41,37,33,42,44,46,50,28,30,53,21,47,39,23,27,51,30,46,52,48,48,18,39,55,47,52
191,63,46,50,22,40,36,36,47,43,50,48,24,30,53,16,49,43,23,32,55,27,49,43,50,45,22,43,43,51,52
192,64,43,50,28,40,36,35,40,42,50,49,35,33,48,21,46,43,19,20,50,25,44,47,55,56,21,47,46,48,50
193,68,43,42,24,37,42,36,46,46,41,48,38,37,44,25,43,44,24,20,48,24,46,43,49,42,23,47,55,48,58
194,66,44,42,27,35,38,47,43,37,44,45,36,32,51,27,44,41,21,34,51,23,42,49,48,41,26,45,51,47,54
195,62,50,41,26,37,39,38,41,38,41,50,30,37,51,31,48,35,26,26,47,21,41,45,54,55,27,39,53,54,48
196,61,48,46,29,33,49,39,45,42,47,46,33,39,49,21,49,36,17,28,45,25,48,36,50,53,25,44,53,44,51
197,65,41,46,30,35,33,38,51,44,49,51,33,37,50,18,50,40,21,22,51,24,48,48,43,49,19,39,49,54,53
198,67,47,46,25,37,44,30,36,40,43,51,37,28,49,28,45,49,22,23,56,21,44,47,50,48,25,38,49,48,58
199,68,46,43,24,34,38,37,39,38,52,51,33,36,54,21,46,47,24,22,54,29,40,49,51,48,21,35,53,45,53
200,58,44,45,21,39,41,31,44,36,44,52,35,28,53,21,46,45,22,31,53,27,45,44,59,50,24,47,49,49,48
201,66,47,48,28,38,41,38,32,42,43,52,30,32,53,26,55,44,26,24,50,22,46,39,45,45,25,38,51,53,52
202,67,44,48,25,37,37,36,39,43,43,48,31,39,48,34,50,36,22,26,56,22,42,45,53,54,23,44,49,41,49
203,65,49,49,25,34,43,35,46,38,44,51,35,30,44,20,50,39,21,25,52,26,49,46,43,46,17,42,58,52,57
204,62,41,44,26,35,36,39,38,39,49,49,42,40,51,26,40,43,19,24,50,22,45,44,47,57,21,46,52,48,56
205,60,43,45,26,38,36,41,39,37,44,53,36,38,48,23,50,42,20,24,53,21,42,46,52,50,14,47,57,45,61
206,59,40,43,23,37,34,36,45,42,46,56,37,31,49,19,53,46,21,23,52,29,43,44,54,54,22,48,42,47,56
207,61,48,47,32,37,32,37,39,40,43,58,34,30,46,22,52,41,21,27,50,22,49,44,54,48,23,39,50,46,59
208,63,45,43,28,34,34,35,36,40,40,54,36,35,41,31,46,43,23,20,54,30,46,48,49,56,21,48,48,50,54
209,63,46,43,28,35,29,44,41,47,44,48,27,33,47,24,43,47,22,29,43,25,49,53,54,50,17,45,53,47,55
210,63,49,50,21,37,34,41,42,41,42,48,38,30,53,23,37,41,24,28,53,25,46,43,51,48,17,48,53,48,57
211,65,44,49,25,36,38,38,38,38,46,50,37,42,47,22,42,40,24,23,49,24,45,48,45,50,26,44,55,50,51
212,61,50,43,27,44,36,35,37,41,42,48,37,37,49,20,45,41,26,27,54,26,50,46,46,52,22,38,49,50,52
213,70,43,44,26,35,36,37,42,38,47,53,35,30,47,22,46,39,20,30,49,22,49,42,49,55,25,43,54,49,54
214,61,41,46,25,35,41,34,40,38,47,45,34,38,57,21,49,44,18,25,50,31,49,52,47,45,21,47,52,45,53
215,59,40,47,22,37,40,34,40,40,41,54,38,40,46,30,45,42,21,23,51,25,54,46,51,42,22,40,56,50,55
216,62,48,50,24,36,35,35,41,39,36,51,34,35,53,18,44,46,24,23,50,20,44,48,51,55,18,50,52,52,57
217,67,46,39,22,34,29,41,41,45,48,52,38,31,45,22,45,46,23,30,48,25,42,45,58,49,16,45,51,49,59
218,67,45,45,22,40,37,39,39,40,43,55,27,32,47,27,46,41,17,20,50,30,47,41,48,51,24,46,57,50,58
219,61,40,47,20,35,37,35,37,44,41,54,38,34,48,27,48,46,17,23,55,30,48,47,54,45,27,40,47,46,60
220,65,47,50,23,36,48,33,43,37,47,51,27,34,43,23,43,40,25,28,50,22,41,45,48,47,19,48,56,54,58
