team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,68.073,13.927,0.335,0.507,0.667,0.833,1.0
BOS,61.268,20.732,0.262,0.453,0.614,0.822,1.0
MIN,47.239,34.761,0.059,0.132,0.28,0.527,0.91
CLE,64.166,17.834,0.056,0.153,0.418,0.727,1.0
IND,48.49,33.51,0.056,0.131,0.326,0.633,1.0
NYK,51.187,30.813,0.05,0.119,0.219,0.644,1.0
DEN,50.955,31.045,0.041,0.091,0.268,0.548,0.997
GSW,47.202,34.798,0.022,0.064,0.158,0.421,0.879
HOU,52.156,29.844,0.022,0.062,0.216,0.478,1.0
MIL,44.389,37.611,0.022,0.05,0.139,0.422,0.996
LAL,49.143,32.857,0.017,0.048,0.138,0.424,0.98
MEM,47.62,34.38,0.014,0.039,0.125,0.381,0.887
LAC,47.006,34.994,0.009,0.041,0.11,0.316,0.879
ORL,39.004,42.996,0.008,0.027,0.069,0.145,0.61
DET,45.205,36.795,0.007,0.029,0.099,0.301,0.998
MIA,37.537,44.463,0.006,0.014,0.039,0.093,0.381
ATL,40.153,41.847,0.004,0.017,0.05,0.143,0.741
DAL,40.039,41.961,0.003,0.008,0.017,0.036,0.227
SAC,39.713,42.287,0.003,0.006,0.016,0.024,0.176
CHI,36.977,45.023,0.002,0.007,0.027,0.07,0.274
PHO,37.997,44.003,0.002,0.002,0.005,0.012,0.064
POR,35.166,46.834,0.0,0.0,0.0,0.0,0.001
SAS,34.183,47.817,0.0,0.0,0.0,0.0,0.0
TOR,31.497,50.503,0.0,0.0,0.0,0.0,0.0
BRK,27.348,54.652,0.0,0.0,0.0,0.0,0.0
PHI,26.21,55.79,0.0,0.0,0.0,0.0,0.0
NOP,23.723,58.277,0.0,0.0,0.0,0.0,0.0
CHO,20.747,61.253,0.0,0.0,0.0,0.0,0.0
WAS,18.015,63.985,0.0,0.0,0.0,0.0,0.0
UTA,17.592,64.408,0.0,0.0,0.0,0.0,0.0
