team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.072,25.928,0.243,0.386,0.585,0.802,1.0
OKC,61.521,20.479,0.223,0.375,0.516,0.76,1.0
NYK,51.485,30.515,0.082,0.152,0.285,0.612,0.999
CLE,59.462,22.538,0.075,0.145,0.373,0.656,1.0
MIN,47.141,34.859,0.058,0.134,0.267,0.515,0.886
IND,48.178,33.822,0.056,0.112,0.246,0.597,0.994
MEM,50.354,31.646,0.045,0.096,0.22,0.476,0.967
DAL,44.464,37.536,0.037,0.076,0.169,0.329,0.661
DEN,48.956,33.044,0.033,0.084,0.23,0.487,0.951
HOU,51.501,30.499,0.027,0.076,0.193,0.456,0.977
MIL,44.936,37.064,0.025,0.071,0.165,0.416,0.935
LAL,45.089,36.911,0.017,0.051,0.126,0.292,0.722
PHI,37.429,44.571,0.017,0.039,0.071,0.155,0.41
MIA,41.422,40.578,0.015,0.042,0.101,0.248,0.772
SAC,41.645,40.355,0.011,0.026,0.066,0.134,0.336
PHO,42.391,39.609,0.009,0.035,0.075,0.177,0.455
ORL,40.623,41.377,0.009,0.026,0.074,0.195,0.676
LAC,44.904,37.096,0.008,0.034,0.087,0.234,0.674
DET,39.823,42.177,0.004,0.012,0.038,0.144,0.588
GSW,40.775,41.225,0.004,0.011,0.041,0.111,0.269
CHI,35.009,46.991,0.002,0.006,0.018,0.053,0.191
ATL,37.882,44.118,0.0,0.009,0.042,0.12,0.418
SAS,38.002,43.998,0.0,0.002,0.01,0.028,0.095
TOR,29.395,52.605,0.0,0.0,0.001,0.001,0.01
CHO,25.726,56.274,0.0,0.0,0.001,0.001,0.003
POR,32.158,49.842,0.0,0.0,0.0,0.001,0.007
BRK,26.88,55.12,0.0,0.0,0.0,0.0,0.004
NOP,26.326,55.674,0.0,0.0,0.0,0.0,0.0
UTA,23.01,58.99,0.0,0.0,0.0,0.0,0.0
WAS,17.441,64.559,0.0,0.0,0.0,0.0,0.0
