team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.041,25.959,0.234,0.362,0.53,0.761,0.999
OKC,59.466,22.534,0.204,0.346,0.527,0.754,1.0
DAL,49.291,32.709,0.075,0.152,0.298,0.556,0.943
NYK,50.701,31.299,0.075,0.144,0.289,0.59,0.99
CLE,55.413,26.587,0.048,0.111,0.285,0.578,0.998
MIN,44.522,37.478,0.048,0.09,0.176,0.367,0.728
MIL,45.688,36.312,0.045,0.095,0.199,0.41,0.899
IND,44.173,37.827,0.038,0.075,0.169,0.389,0.836
MEM,48.273,33.727,0.034,0.096,0.219,0.444,0.906
DEN,46.031,35.969,0.034,0.095,0.199,0.394,0.791
ORL,47.853,34.147,0.034,0.092,0.201,0.456,0.944
PHI,39.478,42.522,0.018,0.049,0.106,0.231,0.536
HOU,48.347,33.653,0.016,0.057,0.169,0.411,0.905
GSW,42.753,39.247,0.016,0.034,0.09,0.208,0.549
MIA,42.819,39.181,0.016,0.033,0.117,0.276,0.734
PHO,42.281,39.719,0.015,0.038,0.083,0.227,0.514
LAL,43.664,38.336,0.015,0.037,0.093,0.253,0.638
SAC,39.28,42.72,0.011,0.023,0.054,0.126,0.297
LAC,42.674,39.326,0.01,0.025,0.071,0.196,0.526
ATL,39.371,42.629,0.007,0.018,0.048,0.139,0.478
DET,35.295,46.705,0.004,0.009,0.025,0.05,0.181
SAS,38.25,43.75,0.002,0.007,0.018,0.056,0.191
CHI,37.449,44.551,0.001,0.011,0.027,0.101,0.332
BRK,30.25,51.75,0.0,0.001,0.003,0.013,0.047
NOP,28.134,53.866,0.0,0.0,0.003,0.003,0.004
TOR,28.262,53.738,0.0,0.0,0.001,0.004,0.016
POR,27.924,54.076,0.0,0.0,0.0,0.005,0.007
CHO,26.789,55.211,0.0,0.0,0.0,0.002,0.008
WAS,22.201,59.799,0.0,0.0,0.0,0.0,0.002
UTA,27.327,54.673,0.0,0.0,0.0,0.0,0.001
