team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,67.138,14.862,0.293,0.478,0.64,0.824,1.0
BOS,60.227,21.773,0.261,0.417,0.597,0.828,1.0
CLE,63.583,18.417,0.071,0.171,0.384,0.721,1.0
MIN,46.508,35.492,0.052,0.111,0.261,0.499,0.926
IND,48.709,33.291,0.049,0.121,0.268,0.581,1.0
NYK,50.448,31.552,0.049,0.116,0.238,0.614,1.0
DEN,50.375,31.625,0.048,0.099,0.3,0.558,1.0
HOU,51.175,30.825,0.033,0.075,0.206,0.505,0.999
MIL,46.241,35.759,0.032,0.087,0.243,0.481,0.998
MEM,48.553,33.447,0.022,0.06,0.144,0.458,0.974
GSW,46.752,35.248,0.022,0.059,0.168,0.381,0.888
LAL,47.912,34.088,0.021,0.065,0.141,0.423,0.947
DET,44.818,37.182,0.01,0.031,0.104,0.316,0.997
LAC,45.635,36.365,0.01,0.026,0.086,0.262,0.781
ORL,39.189,42.811,0.008,0.031,0.067,0.148,0.676
SAC,40.486,41.514,0.008,0.014,0.021,0.033,0.205
PHO,39.311,42.689,0.003,0.005,0.01,0.021,0.113
CHI,37.384,44.616,0.002,0.007,0.036,0.093,0.365
DAL,40.067,41.933,0.002,0.007,0.022,0.035,0.152
ATL,40.208,41.792,0.001,0.013,0.04,0.152,0.715
MIA,35.333,46.667,0.001,0.005,0.022,0.065,0.245
SAS,35.88,46.12,0.001,0.001,0.001,0.001,0.006
PHI,28.326,53.674,0.001,0.001,0.001,0.001,0.001
POR,36.469,45.531,0.0,0.0,0.0,0.0,0.009
TOR,29.613,52.387,0.0,0.0,0.0,0.0,0.003
BRK,26.822,55.178,0.0,0.0,0.0,0.0,0.0
NOP,23.956,58.044,0.0,0.0,0.0,0.0,0.0
CHO,21.514,60.486,0.0,0.0,0.0,0.0,0.0
UTA,18.917,63.083,0.0,0.0,0.0,0.0,0.0
WAS,18.451,63.549,0.0,0.0,0.0,0.0,0.0
