team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,65.491,16.509,0.269,0.415,0.59,0.804,1.0
BOS,58.649,23.351,0.239,0.387,0.578,0.833,1.0
CLE,65.101,16.899,0.067,0.173,0.397,0.693,1.0
IND,47.146,34.854,0.06,0.127,0.277,0.552,1.0
MIN,46.798,35.202,0.055,0.118,0.229,0.48,0.901
DEN,51.326,30.674,0.055,0.11,0.28,0.589,0.998
NYK,50.795,31.205,0.05,0.115,0.233,0.648,1.0
MIL,45.978,36.022,0.038,0.098,0.23,0.492,0.995
MEM,49.93,32.07,0.034,0.073,0.195,0.484,0.986
LAL,50.466,31.534,0.027,0.094,0.228,0.517,0.993
HOU,48.693,33.307,0.02,0.054,0.161,0.408,0.965
SAC,43.258,38.742,0.02,0.037,0.082,0.178,0.517
GSW,45.623,36.377,0.019,0.063,0.144,0.321,0.775
MIA,39.086,42.914,0.01,0.032,0.071,0.179,0.704
ORL,37.865,44.135,0.009,0.027,0.062,0.137,0.515
ATL,39.249,42.751,0.008,0.015,0.049,0.129,0.606
DAL,40.952,41.048,0.007,0.013,0.028,0.064,0.275
LAC,43.579,38.421,0.006,0.019,0.056,0.141,0.519
DET,44.417,37.583,0.003,0.021,0.082,0.275,0.973
PHO,38.203,43.797,0.002,0.004,0.006,0.012,0.055
PHI,31.042,50.958,0.002,0.003,0.006,0.012,0.041
CHI,33.94,48.06,0.0,0.002,0.013,0.045,0.15
TOR,29.237,52.763,0.0,0.0,0.002,0.005,0.014
SAS,34.886,47.114,0.0,0.0,0.001,0.002,0.013
POR,35.636,46.364,0.0,0.0,0.0,0.0,0.003
BRK,26.853,55.147,0.0,0.0,0.0,0.0,0.002
NOP,24.683,57.317,0.0,0.0,0.0,0.0,0.0
CHO,20.907,61.093,0.0,0.0,0.0,0.0,0.0
UTA,20.778,61.222,0.0,0.0,0.0,0.0,0.0
WAS,19.433,62.567,0.0,0.0,0.0,0.0,0.0
