team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,63.302,17.698,0.354,0.497,0.666,0.84,1.0
CLE,50.352,31.648,0.163,0.311,0.463,0.705,0.956
NYK,51.201,29.799,0.081,0.185,0.337,0.62,0.965
HOU,54.579,27.421,0.061,0.118,0.308,0.619,0.989
DEN,52.8,29.2,0.052,0.113,0.278,0.57,0.974
DET,52.331,29.669,0.042,0.123,0.257,0.543,0.965
ORL,48.667,32.333,0.04,0.114,0.26,0.497,0.9
MIN,47.656,34.344,0.032,0.068,0.16,0.441,0.888
GSW,43.783,38.217,0.031,0.055,0.149,0.318,0.719
ATL,43.978,38.022,0.024,0.06,0.135,0.305,0.697
LAL,47.949,33.051,0.023,0.052,0.138,0.379,0.873
BOS,47.541,34.459,0.02,0.065,0.177,0.366,0.866
MIA,45.813,35.187,0.012,0.05,0.122,0.312,0.789
LAC,36.138,45.862,0.011,0.025,0.059,0.114,0.274
SAS,46.926,34.074,0.01,0.025,0.105,0.333,0.851
PHI,44.512,37.488,0.009,0.04,0.103,0.266,0.705
TOR,43.494,37.506,0.009,0.025,0.07,0.199,0.62
MEM,38.858,43.142,0.007,0.014,0.032,0.097,0.371
MIL,37.985,44.015,0.006,0.021,0.058,0.12,0.332
POR,38.648,43.352,0.005,0.012,0.04,0.107,0.368
DAL,35.452,46.548,0.005,0.012,0.025,0.063,0.201
PHX,40.444,40.556,0.001,0.007,0.034,0.11,0.442
CHI,33.959,48.041,0.001,0.005,0.011,0.043,0.133
SAC,27.864,54.136,0.001,0.001,0.003,0.006,0.036
IND,28.39,53.61,0.0,0.001,0.006,0.015,0.045
NOP,22.759,59.241,0.0,0.001,0.001,0.001,0.002
UTA,27.374,54.626,0.0,0.0,0.002,0.002,0.012
CHO,27.122,54.878,0.0,0.0,0.001,0.007,0.019
BRK,24.706,57.294,0.0,0.0,0.0,0.002,0.008
WAS,21.417,60.583,0.0,0.0,0.0,0.0,0.0
