team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.679,25.321,0.264,0.436,0.604,0.811,0.999
OKC,60.739,21.261,0.248,0.399,0.567,0.801,1.0
DAL,50.195,31.805,0.081,0.155,0.339,0.632,0.966
NYK,51.258,30.742,0.053,0.129,0.29,0.595,0.989
CLE,55.488,26.512,0.05,0.102,0.251,0.575,0.999
MIN,44.566,37.434,0.039,0.089,0.2,0.359,0.733
IND,44.267,37.733,0.037,0.091,0.204,0.398,0.843
DEN,45.993,36.007,0.035,0.086,0.185,0.358,0.803
MEM,48.916,33.084,0.03,0.087,0.185,0.462,0.923
MIL,45.091,36.909,0.027,0.073,0.178,0.401,0.859
ORL,47.485,34.515,0.025,0.084,0.196,0.463,0.947
HOU,48.97,33.03,0.019,0.043,0.15,0.401,0.905
PHI,39.312,42.688,0.019,0.037,0.09,0.202,0.528
PHO,42.252,39.748,0.017,0.046,0.098,0.224,0.527
MIA,43.663,38.337,0.015,0.033,0.104,0.282,0.787
LAL,43.48,38.52,0.012,0.029,0.083,0.232,0.623
GSW,42.845,39.155,0.009,0.029,0.076,0.22,0.552
SAC,38.383,43.617,0.008,0.02,0.044,0.091,0.228
LAC,42.651,39.349,0.003,0.013,0.05,0.163,0.529
DET,36.186,45.814,0.003,0.006,0.014,0.055,0.228
SAS,38.141,43.859,0.003,0.004,0.022,0.056,0.204
CHI,36.295,45.705,0.001,0.004,0.022,0.054,0.234
ATL,39.762,42.238,0.001,0.003,0.04,0.142,0.508
BRK,31.33,50.67,0.001,0.001,0.005,0.016,0.059
CHO,25.928,56.072,0.0,0.001,0.001,0.001,0.003
TOR,26.799,55.201,0.0,0.0,0.001,0.004,0.014
NOP,27.144,54.856,0.0,0.0,0.001,0.001,0.003
WAS,22.098,59.902,0.0,0.0,0.0,0.001,0.003
POR,27.941,54.059,0.0,0.0,0.0,0.0,0.004
UTA,26.143,55.857,0.0,0.0,0.0,0.0,0.0
