team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,67.7,14.3,0.34,0.53,0.676,0.844,1.0
BOS,60.583,21.417,0.273,0.454,0.617,0.835,1.0
CLE,64.152,17.848,0.067,0.169,0.424,0.746,1.0
MIN,46.505,35.495,0.055,0.11,0.281,0.504,0.908
IND,48.399,33.601,0.053,0.128,0.296,0.627,1.0
NYK,50.24,31.76,0.053,0.105,0.219,0.599,1.0
DEN,50.746,31.254,0.033,0.103,0.27,0.539,1.0
MIL,45.756,36.244,0.026,0.076,0.196,0.458,0.999
HOU,51.815,30.185,0.025,0.061,0.199,0.478,0.999
GSW,46.138,35.862,0.017,0.05,0.147,0.345,0.855
MEM,48.798,33.202,0.016,0.046,0.146,0.485,0.983
LAL,48.09,33.91,0.009,0.05,0.142,0.423,0.956
LAC,46.476,35.524,0.009,0.028,0.101,0.313,0.839
ORL,38.844,43.156,0.009,0.026,0.069,0.146,0.637
DAL,40.233,41.767,0.006,0.014,0.017,0.028,0.185
DET,45.131,36.869,0.002,0.015,0.082,0.31,0.997
CHI,37.827,44.173,0.002,0.014,0.035,0.091,0.436
PHO,38.978,43.022,0.002,0.005,0.008,0.014,0.081
MIA,36.389,45.611,0.002,0.004,0.027,0.065,0.279
ATL,39.352,42.648,0.001,0.009,0.035,0.122,0.651
SAC,40.615,41.385,0.0,0.003,0.013,0.027,0.193
TOR,30.346,51.654,0.0,0.0,0.0,0.001,0.001
SAS,35.098,46.902,0.0,0.0,0.0,0.0,0.001
POR,35.616,46.384,0.0,0.0,0.0,0.0,0.0
PHI,27.5,54.5,0.0,0.0,0.0,0.0,0.0
BRK,26.25,55.75,0.0,0.0,0.0,0.0,0.0
NOP,24.0,58.0,0.0,0.0,0.0,0.0,0.0
CHO,21.052,60.948,0.0,0.0,0.0,0.0,0.0
WAS,18.986,63.014,0.0,0.0,0.0,0.0,0.0
UTA,18.385,63.615,0.0,0.0,0.0,0.0,0.0
