team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,68.252,13.748,0.289,0.475,0.615,0.822,1.0
BOS,60.476,21.524,0.242,0.382,0.575,0.792,1.0
CLE,64.377,17.623,0.073,0.151,0.379,0.692,1.0
MIN,47.908,34.092,0.061,0.138,0.281,0.551,0.941
IND,48.692,33.308,0.06,0.147,0.308,0.613,1.0
NYK,51.126,30.874,0.048,0.123,0.239,0.623,1.0
DEN,49.645,32.355,0.045,0.087,0.244,0.522,0.992
MIL,44.979,37.021,0.043,0.084,0.185,0.449,1.0
HOU,52.367,29.633,0.03,0.082,0.256,0.523,1.0
GSW,47.76,34.24,0.028,0.075,0.188,0.422,0.913
LAL,49.162,32.838,0.026,0.067,0.151,0.422,0.977
ORL,39.532,42.468,0.014,0.037,0.085,0.175,0.675
DET,44.96,37.04,0.009,0.029,0.085,0.315,1.0
MIA,38.452,43.548,0.008,0.023,0.062,0.13,0.494
LAC,47.4,34.6,0.007,0.035,0.11,0.323,0.881
MEM,46.994,35.006,0.007,0.025,0.114,0.331,0.855
ATL,39.182,42.818,0.005,0.018,0.052,0.138,0.583
DAL,40.376,41.624,0.003,0.011,0.026,0.05,0.263
CHI,37.355,44.645,0.002,0.006,0.03,0.073,0.248
SAC,39.038,42.962,0.0,0.003,0.011,0.025,0.131
PHO,37.617,44.383,0.0,0.002,0.004,0.008,0.044
SAS,34.459,47.541,0.0,0.0,0.0,0.001,0.001
POR,36.042,45.958,0.0,0.0,0.0,0.0,0.002
TOR,31.002,50.998,0.0,0.0,0.0,0.0,0.0
BRK,27.264,54.736,0.0,0.0,0.0,0.0,0.0
PHI,25.749,56.251,0.0,0.0,0.0,0.0,0.0
NOP,23.397,58.603,0.0,0.0,0.0,0.0,0.0
CHO,20.628,61.372,0.0,0.0,0.0,0.0,0.0
WAS,18.617,63.383,0.0,0.0,0.0,0.0,0.0
UTA,17.192,64.808,0.0,0.0,0.0,0.0,0.0
