simulation,OKC,LAL,PHX,UTA,MIL,MEM,CHI,POR,ATL,ORL,BOS,CHO,DAL,NYK,IND,GSW,LAC,NOP,SAC,HOU,BRK,TOR,PHI,DEN,MIN,WAS,MIA,SAS,CLE,DET
58,61,46,49,23,26,28,38,39,40,47,52,38,32,55,20,46,43,27,24,54,26,45,50,50,51,19,39,57,53,53
59,65,46,49,26,32,40,30,43,39,41,51,42,31,54,19,43,44,26,24,49,22,49,49,49,45,23,41,53,49,57
60,59,44,49,28,31,33,36,40,37,45,57,39,31,56,26,42,42,23,20,49,27,49,43,52,47,26,41,53,53,53
61,58,50,48,33,36,36,39,46,30,46,52,35,27,55,25,40,37,23,26,51,21,51,42,48,45,23,47,50,55,56
62,58,52,46,25,35,30,32,38,44,44,51,38,29,59,21,47,43,26,19,56,25,47,47,54,45,19,41,55,54,51
63,63,49,45,22,32,30,36,41,41,45,54,37,36,50,23,45,42,23,22,46,21,46,48,51,51,28,46,53,51,54
64,63,45,42,27,33,35,36,37,40,43,55,38,40,51,28,46,43,23,28,48,21,46,40,44,49,20,48,53,52,57
65,62,50,45,24,36,36,43,42,46,42,49,36,30,48,17,40,40,26,25,44,22,44,47,53,49,22,49,55,54,55
66,63,49,44,28,37,36,36,40,40,43,52,41,30,49,22,43,42,29,19,53,27,45,48,50,49,21,40,52,53,50
67,63,51,45,24,37,42,33,40,36,41,49,38,31,51,26,45,50,23,18,48,23,47,45,52,49,22,49,55,47,51
68,61,45,48,25,33,32,37,39,43,49,51,36,34,50,27,45,44,22,24,46,22,44,45,54,51,20,47,52,48,57
69,61,45,54,26,29,32,35,42,43,42,45,39,37,53,23,46,43,23,17,52,19,43,52,51,47,20,50,52,52,58
70,60,52,44,29,34,30,40,39,48,42,54,44,33,47,17,43,43,18,20,54,23,48,45,53,43,22,44,55,49,58
71,63,48,40,23,33,30,42,38,41,44,52,43,29,51,19,44,37,26,26,49,21,43,44,54,52,24,46,57,52,60
72,61,48,46,23,31,36,35,38,43,48,54,39,31,57,23,42,43,26,22,51,20,45,43,51,50,20,43,53,53,56
73,63,48,43,27,33,37,37,40,36,46,49,39,36,51,21,47,44,23,20,53,24,44,47,51,46,25,45,53,50,53
74,64,44,50,27,32,31,32,34,44,42,51,46,34,53,21,37,47,22,24,57,21,43,46,48,51,25,45,54,52,54
75,60,53,41,21,40,34,35,36,37,41,51,36,35,55,23,44,39,24,24,53,18,49,48,57,49,27,44,46,50,61
76,59,52,49,22,32,32,34,42,41,44,48,35,37,53,23,49,45,22,21,46,23,49,50,47,51,22,44,52,51,56
77,59,46,47,24,36,25,34,42,44,44,46,41,29,55,23,44,46,29,18,50,23,49,45,50,48,19,45,56,55,59
78,63,51,43,22,37,31,39,42,42,49,48,39,29,50,26,44,40,26,22,52,25,46,44,50,47,26,42,52,47,57
79,58,46,47,26,29,34,32,38,37,48,52,38,29,56,25,45,45,23,19,54,24,50,44,51,43,24,44,55,57,58
80,60,49,48,29,33,36,40,34,39,41,53,43,33,54,20,40,43,25,18,51,25,46,42,48,50,22,48,52,53,56
81,60,51,46,21,37,37,35,44,46,41,52,35,31,55,18,42,40,25,25,52,23,46,50,51,48,23,43,52,46,56
82,61,50,46,28,30,43,37,36,43,40,49,38,31,55,25,47,42,24,21,51,24,47,40,50,49,18,44,51,52,59
83,60,50,46,26,31,29,40,38,41,46,52,35,34,50,17,45,42,26,22,53,20,42,47,52,50,24,48,58,53,54
84,63,51,42,24,41,37,36,40,41,47,52,38,29,52,24,44,38,24,24,50,20,49,49,50,45,20,43,50,51,57
85,63,48,43,24,40,37,32,33,40,42,48,39,39,55,23,40,37,24,22,51,25,49,50,52,50,24,44,55,47,55
86,61,50,43,30,36,35,37,38,44,44,49,37,29,56,18,50,43,26,20,51,26,50,44,50,47,18,45,52,49,53
87,59,49,44,28,37,32,34,39,42,40,53,40,31,53,29,43,43,17,21,48,25,49,47,54,51,25,38,52,53,55
88,64,47,46,24,38,27,39,42,42,45,49,41,31,55,24,41,45,28,23,54,18,49,44,49,49,21,41,52,48,55
89,61,48,43,24,35,38,32,44,43,51,46,39,33,56,20,40,39,25,19,53,24,43,49,51,49,25,39,55,48,59
90,62,45,48,19,36,33,30,39,37,42,52,37,32,56,23,45,45,26,23,49,23,44,50,50,50,21,48,54,54,58
91,57,46,49,29,32,35,40,39,38,45,52,37,34,52,22,45,40,21,16,54,27,52,47,49,48,18,40,54,49,64
92,56,45,42,24,36,36,32,47,39,42,51,43,35,52,22,43,42,23,23,52,24,44,47,48,49,22,51,55,54,52
93,65,45,37,25,37,30,38,37,36,44,58,39,31,54,27,44,40,27,19,52,27,42,52,45,50,22,46,59,49,54
94,63,48,49,27,39,32,39,41,38,45,49,36,36,57,23,46,44,24,19,51,21,51,49,40,45,20,45,47,49,58
95,59,52,45,28,32,37,37,39,41,46,47,37,36,49,29,45,39,30,20,48,18,49,44,49,47,25,42,54,53,54
96,60,49,43,27,36,30,38,42,44,44,53,38,33,58,19,41,43,24,29,49,23,40,47,50,50,25,45,44,49,58
97,64,43,47,20,38,34,34,39,39,42,51,35,29,55,18,48,46,22,25,54,26,54,43,50,51,20,42,52,52,58
98,62,53,45,29,35,38,29,38,41,44,52,38,30,58,21,42,40,22,25,51,22,49,48,45,53,22,39,54,48,58
99,60,48,42,22,33,29,40,41,38,45,52,34,33,43,27,45,45,24,22,54,27,50,44,56,45,21,47,52,53,59
100,60,47,43,29,33,33,36,37,40,45,53,41,35,58,22,43,43,27,14,54,26,45,43,47,45,19,44,57,53,59
101,64,50,48,21,33,36,34,39,44,43,48,39,30,52,23,43,38,23,19,55,24,50,46,51,44,23,42,59,51,59
102,62,49,42,25,33,42,31,42,38,50,48,36,33,50,24,46,41,26,18,49,23,50,47,55,46,20,45,56,50,54
103,61,50,44,26,34,37,39,42,41,40,55,32,36,51,23,44,40,24,19,53,25,42,48,49,53,21,40,52,52,58
104,62,43,47,24,37,32,41,38,42,40,53,39,30,51,24,42,44,24,21,49,22,46,45,48,48,21,49,55,54,60
105,59,53,48,22,30,36,38,39,40,41,53,39,30,55,26,45,41,26,17,51,25,49,46,52,49,24,45,48,50,54
106,67,50,45,31,33,40,38,37,39,40,51,38,34,50,22,42,43,21,23,50,25,43,41,47,49,20,44,55,54,59
107,65,47,45,26,34,36,32,40,40,43,57,38,34,54,23,42,44,21,24,50,23,45,50,44,43,21,46,54,52,58
108,66,51,44,25,33,34,41,39,40,39,51,37,30,55,20,47,44,22,31,48,19,45,47,51,48,24,42,51,53,54
109,64,51,47,30,34,36,31,46,41,39,55,40,34,50,26,46,39,23,26,48,20,45,44,45,49,20,42,50,53,57
110,64,47,50,27,37,30,37,40,40,44,54,36,30,53,20,47,43,24,22,51,22,48,47,52,46,21,45,50,49,55
111,64,49,48,25,32,39,37,39,36,41,53,36,27,52,20,46,43,27,22,47,22,43,52,49,48,25,41,54,56,58
112,59,49,39,24,33,32,38,40,44,39,52,36,37,47,29,46,38,23,21,52,20,52,46,47,51,20,42,61,56,58
113,60,46,44,25,28,34,37,42,42,43,51,38,37,54,27,42,40,24,20,50,21,48,47,48,52,24,43,57,51,56
114,60,51,48,21,31,36,38,39,42,50,50,33,25,56,22,43,40,27,23,48,29,48,47,51,51,26,43,50,50,53
115,61,52,48,29,37,36,39,41,38,39,55,38,33,53,22,44,45,23,19,52,22,44,48,50,49,25,38,49,49,53
116,59,47,48,23,33,37,33,40,44,44,55,39,32,53,18,45,42,28,26,52,21,51,42,53,45,23,40,58,47,53
117,64,47,48,25,34,35,32,41,35,43,53,34,39,55,25,41,40,24,20,56,18,48,46,43,51,19,46,55,55,59
118,63,47,48,26,34,33,32,39,36,43,51,39,31,56,20,43,42,25,20,55,28,46,46,50,50,22,43,54,50,59
119,62,47,48,22,35,33,37,41,41,37,49,41,34,49,22,40,43,28,24,50,23,51,45,50,50,23,41,53,53,59
120,62,50,47,29,37,36,32,42,43,46,46,40,32,49,22,42,48,25,22,51,21,46,50,46,47,20,39,54,45,62
121,62,47,52,25,34,36,32,39,40,44,53,36,34,53,19,46,43,23,19,48,31,46,47,47,46,24,41,56,53,55
122,63,47,49,25,30,32,42,43,43,52,49,37,30,49,23,46,33,27,19,51,22,40,44,54,50,24,42,55,50,60
123,62,46,43,22,31,31,28,41,37,42,53,44,30,52,27,46,47,23,24,52,26,47,46,46,54,23,49,53,50,56
124,60,45,48,26,32,29,43,33,39,45,50,40,33,56,23,43,44,25,22,53,21,50,44,50,54,22,44,51,51,55
125,58,49,49,30,31,31,39,36,47,41,49,40,31,52,23,50,47,26,20,52,23,49,47,50,45,16,46,51,50,53
126,64,49,41,31,35,35,38,37,38,44,54,42,33,49,24,44,39,21,23,54,24,48,47,46,48,18,42,55,51,57
127,61,52,51,23,34,38,32,43,43,50,50,39,29,53,32,48,38,26,23,54,15,45,42,45,47,22,40,51,53,52
128,62,47,41,28,43,35,36,38,44,38,53,35,31,54,18,40,45,29,21,53,21,46,50,50,48,24,45,54,46,56
129,56,44,44,26,35,33,39,38,40,43,52,40,31,49,21,44,42,26,21,50,29,50,46,56,49,21,49,52,52,53
130,59,49,47,29,42,32,35,40,46,41,44,43,34,52,21,44,42,28,20,49,20,44,50,47,52,23,38,52,51,57
131,58,47,49,24,38,38,36,39,38,42,51,38,31,57,23,41,40,27,22,46,19,52,47,52,46,26,42,55,52,55
132,65,51,43,21,35,38,31,40,35,47,53,38,31,54,19,43,43,25,30,50,25,48,47,46,48,23,45,50,52,55
133,60,45,53,23,32,34,32,39,40,44,51,40,31,57,26,43,42,26,18,49,23,44,46,52,51,25,42,58,45,60
134,62,50,44,20,37,39,40,36,44,44,49,46,25,51,27,44,41,23,27,53,20,43,45,46,47,21,44,54,55,54
135,65,43,49,28,35,33,40,38,44,41,50,37,34,49,22,44,45,22,22,51,22,46,46,47,45,21,47,58,46,61
136,58,51,48,27,28,37,40,39,45,44,54,37,34,52,26,41,42,24,18,58,19,46,45,55,48,16,45,48,51,55
137,60,50,47,28,30,37,33,40,44,44,50,38,29,48,22,43,45,20,28,53,28,42,46,49,48,24,45,51,54,55
138,64,46,46,24,33,29,37,45,42,47,53,44,26,56,21,44,43,29,21,49,18,47,45,44,48,23,43,60,54,50
139,58,44,50,23,27,33,39,38,43,46,54,36,30,54,29,52,41,24,22,48,29,45,49,51,45,24,43,53,48,53
140,60,47,48,28,33,29,40,33,45,40,52,36,34,52,16,43,46,28,17,49,25,46,44,53,55,28,48,54,51,51
141,63,46,45,24,38,30,42,33,44,38,50,40,32,52,21,46,38,22,25,52,25,48,48,49,51,21,48,54,50,56
142,64,50,45,24,35,34,38,31,44,42,49,41,31,49,19,43,43,27,23,51,21,50,43,52,51,24,46,57,49,55
143,63,44,51,24,28,34,28,44,41,43,47,37,34,55,22,47,43,26,23,54,20,45,44,51,48,21,46,55,55,58
144,60,49,46,25,35,40,32,41,37,49,50,42,35,50,22,48,39,26,21,49,19,43,43,52,45,22,50,54,52,55
145,62,52,50,23,35,40,38,37,40,43,52,42,34,50,20,42,43,23,21,52,24,47,43,48,49,21,43,50,50,57
146,61,46,43,22,29,33,34,40,40,51,53,39,27,46,32,52,41,25,21,52,26,53,49,43,48,20,47,53,49,56
147,61,50,41,26,33,39,39,37,43,44,47,43,33,51,25,44,37,29,20,53,24,44,45,51,46,27,43,54,49,53
148,60,49,45,21,33,40,32,40,44,51,52,37,27,55,23,43,43,16,22,53,20,42,48,51,48,27,43,56,50,60
149,60,42,43,25,38,39,35,39,40,44,53,41,32,48,30,43,46,27,20,57,21,44,43,52,51,26,40,49,49,54
150,61,45,50,22,37,38,32,37,42,43,53,39,25,51,21,42,44,27,28,51,23,44,47,51,51,24,45,53,48,57
151,59,52,46,25,38,35,39,39,40,44,53,37,33,55,21,42,34,23,22,52,23,50,47,54,49,20,43,50,45,61
152,59,51,44,26,37,35,31,39,40,42,49,43,38,49,20,41,41,26,21,56,22,49,49,51,51,22,42,50,48,59
153,58,47,45,25,31,34,29,33,45,48,46,42,30,49,23,47,42,30,19,50,23,45,48,50,51,32,39,58,53,59
154,63,43,43,27,30,34,39,35,44,40,52,42,33,52,23,49,44,26,24,52,19,50,46,50,51,19,37,52,52,60
155,58,48,46,22,40,32,36,42,39,43,55,43,30,53,23,47,43,22,25,56,19,44,49,52,51,21,43,49,46,54
156,64,43,48,27,35,37,35,38,40,46,53,35,30,51,28,49,41,26,20,53,22,46,42,51,49,22,48,47,47,58
157,63,50,45,20,37,36,33,43,39,42,50,37,33,51,25,43,39,23,24,54,23,47,45,45,52,20,47,57,52,56
158,61,42,51,24,33,35,35,36,40,46,52,41,32,52,20,45,42,26,23,55,25,47,47,49,47,19,40,57,51,58
159,62,53,48,25,38,33,37,43,40,45,52,40,28,50,23,43,44,31,22,49,21,45,52,44,44,18,48,52,48,53
160,62,48,52,23,35,35,38,40,41,44,50,36,33,51,23,50,45,26,17,53,23,41,47,49,50,20,44,50,48,57
161,58,51,47,25,30,32,32,43,37,49,52,38,30,50,21,40,44,26,20,53,32,47,44,47,46,21,44,59,58,55
162,62,50,49,25,42,37,33,40,41,46,50,41,26,54,25,44,37,31,19,45,24,42,49,52,45,21,41,56,50,54
163,60,44,49,25,35,35,36,38,42,42,49,35,28,53,16,45,39,27,19,56,24,50,47,53,51,24,48,55,50,56
164,60,44,45,25,37,35,35,41,38,40,52,39,33,52,16,44,43,19,29,49,26,49,44,53,50,21,53,52,50,57
165,64,47,50,22,33,35,35,35,44,45,53,32,36,53,26,43,40,23,22,51,22,47,39,52,48,24,51,53,51,55
166,54,49,45,19,39,32,36,37,41,41,53,39,33,54,23,47,38,23,26,56,24,49,47,52,48,20,41,56,55,54
167,65,47,46,26,29,40,37,37,40,42,50,42,36,51,30,42,44,18,23,52,21,43,47,45,52,21,42,56,52,55
168,58,49,48,24,34,32,36,36,44,42,52,41,34,56,25,42,43,32,14,50,20,42,53,50,45,21,42,51,52,63
169,65,42,50,21,39,36,37,40,42,46,47,38,29,49,19,43,39,34,21,52,19,49,46,49,52,20,53,51,52,51
170,66,43,45,27,36,35,38,40,37,41,48,36,37,54,23,44,41,22,26,52,27,47,43,49,48,30,46,51,43,56
171,65,46,49,27,38,35,30,38,45,40,47,39,31,50,26,49,44,19,24,54,18,51,41,50,51,19,45,48,53,59
172,64,47,49,24,31,33,34,41,42,38,52,33,31,52,28,48,44,26,24,46,20,47,44,48,55,21,49,52,49,59
173,63,46,44,31,36,35,36,36,40,43,52,45,26,52,17,42,48,22,21,52,24,48,48,54,48,17,48,56,46,55
174,59,52,42,28,32,41,37,42,43,48,52,35,28,53,24,42,46,26,19,55,20,48,49,50,50,18,43,46,52,51
175,64,50,43,20,41,33,33,40,44,50,52,38,30,45,20,50,43,27,19,48,20,46,48,55,46,27,43,49,50,57
176,63,48,46,28,34,36,32,35,43,47,52,40,26,55,26,40,45,26,19,52,24,46,38,49,39,27,49,52,55,59
177,60,52,44,24,37,33,38,41,44,43,52,35,26,55,23,42,41,25,23,45,20,49,46,50,54,22,43,55,53,56
178,63,41,49,22,29,34,31,40,45,48,50,41,28,58,28,43,40,24,23,53,20,44,49,49,45,25,46,57,50,56
179,66,46,43,26,38,29,34,38,42,46,53,39,26,56,19,43,44,20,24,52,23,47,43,52,46,22,45,56,53,60
180,62,43,50,23,35,29,37,48,37,48,50,37,30,56,20,46,47,20,21,50,19,49,46,48,46,28,48,58,48,52
181,65,50,46,26,33,31,37,39,36,43,54,36,32,51,21,42,44,23,22,52,25,50,47,45,52,20,46,56,48,59
182,63,42,46,20,36,26,33,39,47,46,49,39,30,55,18,48,45,28,22,45,25,51,48,52,46,20,45,58,51,58
183,64,47,43,24,33,28,37,40,46,43,52,42,32,52,23,40,45,26,21,48,18,42,48,50,50,25,48,53,54,57
184,61,47,45,25,34,39,37,45,47,41,54,41,25,54,20,44,38,22,25,46,21,44,47,49,51,27,46,51,48,57
185,62,50,45,26,35,29,38,32,39,42,53,41,29,49,24,44,42,26,26,49,22,46,48,51,50,22,47,57,49,58
186,61,48,47,25,32,37,35,43,42,44,53,37,32,52,19,44,45,24,21,51,21,50,49,44,48,20,48,57,51,51
187,57,48,49,26,32,32,36,42,42,40,54,38,37,52,21,41,43,21,24,48,16,48,44,56,49,22,48,53,53,59
188,57,52,48,28,34,34,30,44,45,39,50,36,33,56,19,48,38,28,25,51,21,45,47,49,47,20,46,53,49,59
189,65,49,46,29,34,35,35,42,42,45,47,46,28,49,25,43,43,23,23,53,18,43,43,54,49,22,44,50,47,59
190,65,46,41,25,38,40,29,40,39,46,46,40,35,54,24,45,35,23,25,52,22,52,44,45,53,23,47,54,47,56
191,58,50,47,22,34,38,28,42,43,45,55,44,29,54,23,41,42,22,23,54,20,47,44,56,51,24,43,50,45,57
192,56,50,45,24,35,35,33,32,40,47,54,35,31,53,26,43,43,23,25,47,24,44,52,56,50,26,48,51,51,52
193,64,55,39,24,37,33,41,44,43,43,51,40,32,48,22,36,39,24,18,49,24,52,49,52,51,24,44,53,48,52
194,58,48,43,22,32,37,29,37,42,42,53,39,37,58,22,44,43,22,25,53,20,45,41,56,53,24,47,53,55,51
195,58,53,46,27,38,32,36,42,41,45,53,34,28,52,24,47,44,23,21,48,27,50,44,48,46,20,45,56,48,55
196,66,50,48,23,39,30,36,43,39,41,56,42,30,50,23,41,39,27,23,55,23,48,44,49,44,19,39,59,49,56
197,64,50,47,25,33,33,32,40,41,42,55,38,27,50,24,45,37,23,25,51,23,47,47,51,51,22,46,55,50,57
198,69,45,50,23,31,35,30,39,42,45,51,46,26,55,19,42,47,18,29,49,22,46,47,49,50,23,41,52,51,59
199,62,46,46,24,39,37,39,42,41,43,51,44,32,49,24,47,44,30,18,41,19,42,48,47,47,19,49,55,53,53
200,59,47,52,26,32,33,32,36,39,47,49,41,37,56,23,43,43,21,27,57,23,42,45,48,48,19,42,51,48,65
201,57,54,44,23,38,32,32,36,40,41,49,43,35,59,16,42,40,22,25,54,27,47,46,52,48,24,44,55,50,56
202,59,56,47,22,31,30,39,43,40,46,51,36,32,50,17,49,43,24,20,52,32,43,49,53,44,23,44,53,47,56
203,58,50,39,21,35,33,35,42,43,44,47,40,36,49,27,49,41,29,23,51,23,48,47,47,46,23,42,53,52,58
204,56,48,48,24,36,38,33,38,45,47,51,42,27,58,24,44,39,23,29,51,21,43,42,53,48,24,41,51,49,58
205,61,49,44,21,41,36,34,41,40,38,53,36,35,55,22,44,41,26,26,51,27,47,53,47,42,24,39,52,54,52
206,63,45,48,22,33,40,34,46,41,43,55,38,33,56,22,49,37,28,24,52,24,39,43,47,53,20,42,50,48,56
207,57,47,47,26,39,33,28,41,34,45,55,40,31,48,25,45,44,28,21,52,24,48,49,47,47,23,46,53,51,57
208,59,53,45,21,37,35,33,41,41,41,47,47,30,50,20,48,43,24,20,46,24,49,48,47,50,23,44,57,54,54
209,58,54,43,26,37,36,34,38,46,43,51,39,27,52,17,45,43,22,29,49,22,49,53,46,44,22,38,56,52,60
210,63,51,43,19,34,37,33,39,40,42,53,41,31,52,22,47,44,24,23,52,18,46,50,48,51,22,44,55,49,58
211,63,49,53,23,40,25,35,40,44,44,47,38,30,52,20,45,38,24,28,52,25,44,41,48,49,21,45,57,54,57
212,62,51,42,25,36,34,29,37,37,43,46,42,32,55,21,44,45,21,23,49,23,49,51,48,49,24,46,56,53,58
213,62,39,52,25,30,30,38,39,39,45,52,41,30,56,21,43,40,23,20,48,28,52,51,51,50,25,40,56,53,52
214,60,50,49,23,31,37,32,40,46,43,52,39,30,53,19,42,45,18,26,47,20,47,46,52,49,25,45,52,54,59
215,59,46,48,26,34,32,34,37,47,43,54,41,30,52,22,45,44,23,24,53,25,47,46,55,48,19,43,49,49,56
216,65,49,44,24,37,39,34,36,43,49,49,43,30,53,21,42,40,24,23,47,20,51,48,47,52,20,40,60,49,52
217,58,49,41,27,35,35,34,39,39,44,50,40,29,51,22,44,44,22,26,51,25,47,43,47,51,25,43,56,54,60
218,62,45,48,18,33,37,31,38,43,48,50,42,34,57,22,50,38,22,23,49,25,39,48,53,48,26,45,54,49,54
219,63,49,45,25,37,28,32,41,40,43,51,40,30,53,26,49,41,24,18,49,23,49,45,52,52,18,43,57,52,56
220,61,48,48,29,31,36,40,40,40,45,46,38,32,54,20,43,42,19,21,52,24,44,48,48,52,25,46,51,52,56
