team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,75.996,14.0,0.363,0.561,0.813,1.0,1.0
BOS,66.997,22.999,0.263,0.47,0.689,0.971,1.0
MIN,54.997,34.999,0.096,0.221,0.584,0.9,1.0
IND,55.997,33.999,0.08,0.192,0.484,0.938,1.0
NYK,56.997,32.999,0.069,0.167,0.293,0.96,1.0
CLE,67.0,18.0,0.053,0.155,0.478,0.961,1.0
GSW,52.998,35.999,0.026,0.084,0.272,0.774,1.0
DEN,53.998,35.998,0.02,0.046,0.101,0.538,1.0
HOU,53.999,33.998,0.012,0.034,0.092,0.226,1.0
LAC,53.998,35.998,0.01,0.037,0.086,0.462,1.0
LAL,51.999,37.997,0.004,0.017,0.052,0.1,1.0
MIL,49.999,39.997,0.002,0.005,0.026,0.062,1.0
MIA,39.0,48.0,0.001,0.004,0.012,0.039,1.0
DET,45.999,43.997,0.001,0.002,0.008,0.04,1.0
ORL,43.999,46.997,0.0,0.005,0.01,0.029,1.0
MEM,49.0,42.996,0.0,0.0,0.0,0.0,1.0
ATL,40.0,44.0,0.0,0.0,0.0,0.0,0.0
SAC,40.0,43.0,0.0,0.0,0.0,0.0,0.0
DAL,40.0,44.0,0.0,0.0,0.0,0.0,0.0
CHI,39.0,44.0,0.0,0.0,0.0,0.0,0.0
PHO,36.0,46.0,0.0,0.0,0.0,0.0,0.0
POR,36.0,46.0,0.0,0.0,0.0,0.0,0.0
SAS,34.0,48.0,0.0,0.0,0.0,0.0,0.0
TOR,30.0,52.0,0.0,0.0,0.0,0.0,0.0
BRK,26.0,56.0,0.0,0.0,0.0,0.0,0.0
PHI,24.0,58.0,0.0,0.0,0.0,0.0,0.0
NOP,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,19.0,63.0,0.0,0.0,0.0,0.0,0.0
WAS,18.0,64.0,0.0,0.0,0.0,0.0,0.0
UTA,17.0,65.0,0.0,0.0,0.0,0.0,0.0
