team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,57.87,24.13,0.266,0.435,0.612,0.833,1.0
OKC,62.83,19.17,0.264,0.422,0.566,0.779,1.0
NYK,51.702,30.298,0.066,0.142,0.278,0.65,1.0
CLE,60.682,21.318,0.064,0.152,0.383,0.673,1.0
MEM,51.603,30.397,0.048,0.109,0.25,0.533,0.991
DEN,51.415,30.585,0.046,0.111,0.282,0.559,0.994
MIN,45.794,36.206,0.045,0.105,0.231,0.465,0.836
IND,47.23,34.77,0.044,0.11,0.262,0.592,0.995
DAL,44.616,37.384,0.034,0.077,0.163,0.332,0.726
HOU,48.589,33.411,0.024,0.053,0.143,0.419,0.954
LAL,46.538,35.462,0.021,0.046,0.133,0.372,0.858
MIL,44.072,37.928,0.015,0.052,0.164,0.408,0.941
ORL,39.822,42.178,0.015,0.04,0.08,0.22,0.669
SAC,41.722,40.278,0.012,0.03,0.069,0.138,0.368
MIA,40.097,41.903,0.011,0.029,0.079,0.2,0.689
GSW,42.244,39.756,0.006,0.022,0.078,0.146,0.438
PHI,34.433,47.567,0.006,0.01,0.041,0.075,0.218
ATL,39.08,42.92,0.005,0.015,0.038,0.12,0.549
LAC,44.242,37.758,0.003,0.016,0.058,0.19,0.613
DET,41.81,40.19,0.003,0.014,0.057,0.191,0.804
PHO,39.665,42.335,0.002,0.008,0.023,0.056,0.176
SAS,36.809,45.191,0.0,0.001,0.004,0.01,0.04
BRK,29.938,52.062,0.0,0.001,0.001,0.007,0.028
CHI,32.982,49.018,0.0,0.0,0.005,0.029,0.093
TOR,29.159,52.841,0.0,0.0,0.0,0.002,0.013
POR,34.04,47.96,0.0,0.0,0.0,0.001,0.006
CHO,23.947,58.053,0.0,0.0,0.0,0.0,0.001
NOP,24.922,57.078,0.0,0.0,0.0,0.0,0.0
UTA,23.189,58.811,0.0,0.0,0.0,0.0,0.0
WAS,18.958,63.042,0.0,0.0,0.0,0.0,0.0
