simulation,OKC,LAL,PHX,UTA,MIL,MEM,CHI,POR,ATL,ORL,BOS,CHO,DAL,NYK,IND,GSW,LAC,NOP,SAC,HOU,BRK,TOR,PHI,DEN,MIN,WAS,MIA,SAS,CLE,DET
70,67,43,44,25,38,41,28,45,46,49,49,32,28,48,22,45,40,17,28,46,22,52,49,56,54,23,40,55,46,53
71,68,40,34,23,39,35,42,40,38,47,49,33,36,51,34,50,34,30,23,51,24,47,49,49,47,23,36,53,46,60
72,67,47,42,29,35,29,42,37,44,48,46,36,28,55,23,49,42,18,29,53,23,43,46,50,54,24,43,43,44,62
73,62,47,40,24,44,40,27,41,42,39,49,34,36,51,30,44,40,25,22,49,26,46,50,51,52,22,40,55,45,58
74,57,52,47,21,35,40,37,34,47,47,51,28,33,57,30,44,39,22,22,47,28,38,44,51,55,27,44,56,44,54
75,66,45,42,35,37,37,33,39,47,41,49,36,28,58,20,46,39,21,24,53,23,44,46,50,42,24,44,58,53,51
76,57,45,48,31,31,44,37,31,39,47,46,29,32,55,28,47,48,25,31,53,25,45,39,46,49,19,50,52,42,60
77,65,47,46,26,32,39,34,41,43,46,51,36,27,51,31,46,44,19,22,48,25,40,47,47,53,20,43,55,51,56
78,65,47,44,22,38,40,33,36,43,43,47,40,31,50,21,42,46,21,21,51,32,51,43,49,53,25,39,55,50,53
79,61,41,44,31,43,37,38,40,44,48,51,31,33,55,23,46,45,17,26,52,25,38,47,45,52,27,38,49,45,59
80,57,41,45,31,46,44,28,39,44,49,49,31,32,56,13,39,42,16,24,55,32,49,41,52,53,29,41,49,48,56
81,66,42,43,21,33,40,39,51,46,44,41,35,25,56,30,39,37,23,28,48,29,41,52,54,47,27,46,48,56,44
82,63,49,43,27,40,39,34,30,41,44,61,39,26,55,23,38,43,29,26,50,32,48,48,46,50,21,43,48,44,51
83,65,44,39,23,37,36,39,42,48,50,50,30,30,55,22,48,37,26,21,54,30,52,49,45,55,21,36,52,42,53
84,60,46,42,20,36,28,35,40,50,49,49,27,35,51,27,50,45,23,27,49,30,50,49,53,49,17,40,50,44,60
85,54,35,48,27,38,42,39,40,41,43,48,33,34,56,25,48,39,17,22,52,23,50,48,51,53,22,41,50,52,60
86,56,43,46,32,40,39,30,42,42,47,47,30,33,51,23,48,42,19,25,49,29,42,48,57,46,22,51,56,44,52
87,60,44,48,28,41,34,38,40,43,43,44,33,32,59,24,49,35,24,25,51,25,46,47,50,48,27,40,58,45,50
88,57,49,51,28,35,38,29,39,40,46,48,26,34,60,26,45,32,25,20,54,26,44,49,49,46,25,50,54,49,57
89,62,44,47,27,35,37,32,42,45,44,56,29,39,56,21,40,43,25,19,46,23,50,48,52,46,24,49,52,46,52
90,64,45,42,30,42,41,37,52,38,48,43,32,28,52,18,44,37,24,24,49,32,48,46,57,46,14,45,56,43,54
91,65,44,40,32,39,33,37,41,47,44,51,35,32,52,28,42,44,22,23,54,23,42,50,48,47,23,45,54,45,49
92,67,47,40,26,34,36,29,39,48,38,44,36,33,53,24,40,47,16,22,56,26,48,47,46,51,24,48,58,48,60
93,60,39,48,27,40,40,39,38,44,51,51,28,33,57,22,42,41,16,23,49,24,39,51,53,52,18,48,55,53,50
94,60,48,48,25,39,41,36,38,50,45,43,28,24,54,23,42,36,26,20,46,29,53,46,54,53,24,45,54,48,53
95,60,43,43,30,41,30,37,36,45,50,54,30,29,52,23,47,37,20,24,53,24,47,46,57,51,27,43,51,46,55
96,63,50,30,24,34,39,40,39,45,50,50,35,29,54,27,45,36,25,28,50,27,46,41,57,42,22,47,55,49,52
97,61,49,43,32,40,49,29,40,49,47,53,27,30,53,23,50,41,18,22,45,20,44,46,49,42,27,43,61,47,51
98,66,43,45,30,37,35,42,43,46,47,50,29,32,52,16,42,35,24,20,54,27,43,44,56,55,22,49,47,47,53
99,65,40,45,30,40,29,36,40,54,49,47,31,36,54,21,44,36,25,23,50,30,51,45,51,47,20,45,49,45,53
100,64,40,54,27,30,33,40,43,45,51,50,27,34,53,18,43,40,26,25,53,23,50,47,54,53,18,44,49,50,47
101,60,49,48,26,36,34,38,39,44,42,46,31,34,57,12,43,43,19,22,51,31,46,44,53,61,24,40,48,49,61
102,65,51,39,32,30,44,36,45,51,47,45,38,32,51,22,49,39,19,19,47,23,39,46,50,52,26,43,55,40,56
103,62,49,45,23,36,45,30,40,38,50,55,30,30,55,19,43,43,24,19,55,22,45,52,50,52,23,41,53,44,58
104,63,40,44,31,38,34,36,38,42,45,51,33,28,45,24,41,48,17,21,54,30,47,51,52,56,22,39,57,47,57
105,65,44,56,26,35,38,31,40,42,43,48,36,33,55,27,43,40,20,27,45,19,48,43,53,51,24,48,47,46,58
106,54,48,51,22,38,46,40,35,47,47,50,30,29,49,25,38,40,24,24,55,29,48,45,48,47,26,44,49,45,58
107,56,52,54,26,32,44,38,36,45,46,50,27,30,50,25,47,41,24,30,50,28,38,44,50,45,28,39,51,46,59
108,62,41,50,28,36,36,42,36,44,46,49,31,22,52,28,47,41,16,29,47,29,44,44,54,58,26,40,51,47,55
109,62,47,41,28,32,34,32,45,46,43,57,30,35,47,21,42,45,20,25,52,32,44,50,51,48,23,38,56,45,60
110,55,41,48,26,38,37,45,38,43,41,50,32,39,55,19,41,41,25,21,56,19,47,49,57,49,22,46,48,47,56
111,61,38,47,31,40,40,31,40,49,41,48,36,31,54,24,54,40,26,23,48,30,44,54,45,52,17,38,53,41,55
112,62,48,45,25,37,42,40,35,40,50,50,39,30,54,20,44,41,20,21,53,30,46,46,49,48,23,42,51,40,60
113,62,48,40,29,30,38,32,43,48,44,50,38,29,53,23,46,47,21,19,50,22,43,50,50,46,29,48,53,43,57
114,58,52,38,27,43,36,32,45,35,44,46,33,40,54,21,49,40,16,21,48,32,50,44,46,53,22,42,57,45,62
115,63,44,52,29,40,31,35,41,41,46,53,33,30,57,22,39,39,20,26,44,30,39,51,57,49,19,43,53,48,57
116,63,43,53,24,28,41,32,45,48,47,50,28,29,56,30,46,37,24,21,46,22,48,51,50,54,25,41,54,43,52
117,65,49,40,27,34,40,43,34,37,49,56,35,32,53,18,44,48,28,16,52,23,52,50,50,45,23,40,49,44,55
118,63,47,44,26,39,43,26,42,41,49,54,25,33,50,20,41,39,28,30,57,28,47,55,50,50,20,37,54,42,51
119,61,51,44,28,40,47,33,44,44,53,48,30,38,47,20,39,40,20,25,55,20,48,44,47,52,23,34,51,46,59
120,65,46,41,23,42,32,45,37,42,50,49,37,29,53,23,42,44,19,22,48,22,45,40,54,56,17,49,56,54,49
121,59,46,44,38,32,41,41,43,41,52,48,39,36,47,18,44,38,18,20,54,17,54,53,46,41,23,49,48,44,57
122,64,46,44,25,32,41,41,42,45,46,49,31,35,49,24,43,46,23,21,51,23,49,44,49,48,20,46,48,48,58
123,60,50,40,29,37,43,33,41,43,43,46,29,31,58,24,48,36,21,22,51,28,50,47,53,51,22,47,54,47,47
124,65,50,50,29,26,41,36,37,48,49,47,36,26,53,26,51,37,24,21,50,23,50,47,56,44,23,42,51,40,53
125,62,47,43,29,30,47,36,42,43,52,54,35,31,48,27,42,34,16,24,49,29,47,49,47,53,22,45,52,48,48
126,64,41,45,32,35,39,39,33,38,42,50,41,36,44,24,47,36,23,22,50,37,44,49,51,53,25,39,47,47,58
127,61,47,41,26,41,33,30,40,38,51,50,28,34,51,28,45,44,19,24,47,36,45,49,48,49,22,43,52,47,62
128,63,46,47,26,34,45,39,40,37,52,51,27,32,53,24,45,46,17,18,47,25,34,50,62,50,26,45,50,40,60
129,59,45,45,25,39,27,39,45,50,41,48,32,42,54,22,41,45,21,28,55,23,43,46,53,52,20,45,52,43,51
130,63,47,39,27,43,32,35,39,43,42,53,27,27,50,25,42,45,20,30,54,32,45,47,54,50,26,42,51,49,52
131,67,40,51,35,33,39,34,38,46,41,52,32,28,51,22,37,44,21,24,54,30,45,36,55,58,22,43,51,49,53
132,62,54,47,26,39,38,39,41,47,46,45,32,33,50,18,45,50,17,20,53,24,48,46,46,48,24,39,53,49,52
133,57,48,39,24,37,39,41,44,41,47,51,36,28,55,21,44,45,25,25,48,22,46,44,48,51,19,45,50,52,59
134,66,49,50,31,37,37,34,33,42,50,50,34,30,54,30,46,31,21,28,52,30,41,49,52,48,22,36,47,46,55
135,65,48,41,25,40,40,32,44,38,45,51,34,32,55,31,42,39,28,20,47,25,45,55,52,48,22,48,49,47,43
136,61,38,42,23,29,38,37,36,46,55,48,27,36,53,29,47,44,29,26,47,22,43,47,52,52,23,46,55,48,52
137,60,46,48,27,40,41,32,38,47,50,40,32,38,49,22,43,42,27,21,50,29,44,46,49,53,20,48,49,48,52
138,61,42,53,26,35,39,41,37,41,42,48,28,34,54,24,45,35,19,26,52,21,50,46,51,51,21,54,57,47,51
139,61,49,44,24,36,28,35,39,46,43,47,36,32,56,22,42,43,21,20,54,28,41,47,52,52,24,51,52,46,60
140,60,47,41,33,36,36,33,42,47,45,47,35,30,50,22,45,35,20,20,49,23,58,52,51,51,18,46,49,50,60
141,61,46,46,28,38,36,41,34,44,40,50,35,35,58,24,43,41,22,22,50,21,52,42,46,49,22,48,52,46,59
142,60,48,49,22,39,35,35,44,39,45,53,25,28,50,22,49,33,23,23,51,30,43,49,55,49,27,38,58,51,58
143,66,49,38,32,36,47,38,41,44,47,43,34,34,48,27,49,34,22,22,53,17,41,46,52,55,20,49,41,46,60
144,66,48,45,22,46,42,33,39,40,48,47,39,28,46,23,53,43,19,23,44,24,44,45,56,48,22,45,54,44,55
145,62,40,48,28,40,37,34,37,40,46,50,34,30,51,21,50,37,23,26,49,29,44,46,50,49,21,45,63,42,59
146,67,41,42,28,42,32,35,43,48,51,51,32,35,50,21,45,40,20,29,51,22,48,40,47,50,21,47,48,53,52
147,59,53,43,34,48,33,34,39,46,50,39,31,29,55,19,40,45,24,20,52,25,44,45,57,51,17,44,58,43,54
148,63,46,45,22,38,37,38,43,42,45,47,26,33,52,23,48,39,28,20,50,23,45,43,53,47,28,47,52,49,59
149,61,51,53,32,42,27,37,39,45,45,48,32,34,51,18,44,44,17,25,47,28,42,51,52,52,26,40,52,46,50
150,60,45,48,24,37,35,38,44,43,43,54,34,32,53,21,39,43,24,20,46,27,46,55,53,48,24,44,50,51,50
151,66,44,43,26,33,39,38,44,45,46,51,30,33,55,21,41,40,24,23,53,24,46,48,50,51,19,40,53,47,58
152,59,45,44,31,36,40,40,37,43,50,53,36,36,53,27,47,33,18,26,58,24,46,44,52,50,25,36,53,35,54
153,62,49,48,22,39,41,35,36,43,48,44,30,34,58,16,48,39,28,22,42,28,47,44,52,44,21,48,53,51,59
154,63,44,41,33,35,41,36,35,45,47,49,28,30,58,27,48,37,25,25,52,23,45,41,53,57,18,38,51,52,54
155,63,45,49,30,39,38,33,38,45,36,49,33,32,54,21,48,42,24,24,51,23,42,46,51,51,18,42,50,52,62
156,68,47,39,25,39,39,39,42,45,48,43,34,31,49,19,45,45,19,25,50,27,48,40,53,49,18,49,52,46,58
157,62,46,51,33,44,37,34,43,44,41,40,28,25,57,24,52,44,24,25,46,25,48,44,53,53,26,37,53,44,48
158,62,42,50,28,37,32,36,38,41,53,48,29,24,57,23,49,37,25,23,54,21,45,45,53,55,24,47,55,43,55
159,64,47,46,26,41,33,41,34,48,45,51,28,34,55,26,43,38,20,24,48,22,46,48,55,51,24,50,51,42,50
160,65,41,42,30,38,39,39,35,44,49,51,40,31,49,30,38,39,22,25,50,23,44,45,51,53,30,44,46,46,52
161,62,45,51,28,39,39,40,38,39,46,53,25,29,48,18,49,42,23,23,49,21,43,50,48,51,26,45,52,52,57
162,64,52,46,31,36,38,41,41,42,48,50,34,29,55,22,40,35,25,24,52,26,45,44,47,53,16,44,53,51,47
163,64,46,41,29,36,38,43,32,37,41,49,35,38,42,20,49,42,27,24,50,31,51,45,47,48,22,53,52,50,49
164,61,41,44,23,41,37,42,39,47,42,48,39,37,51,15,36,40,24,24,55,26,46,43,54,47,26,41,52,49,61
165,63,45,45,26,38,45,33,41,44,49,46,39,31,56,24,40,46,20,21,46,25,45,45,49,59,22,44,49,45,50
166,58,46,44,34,36,42,45,45,43,40,48,25,36,48,19,48,39,22,27,45,24,45,45,51,46,22,44,59,48,57
167,63,51,40,29,38,38,33,40,41,52,49,27,33,52,28,40,38,29,32,48,24,47,51,49,42,18,42,55,49,53
168,65,46,48,29,36,37,29,43,41,45,48,31,33,47,30,47,38,23,25,46,21,45,47,53,53,23,48,50,46,58
169,59,52,50,29,41,34,40,44,41,41,49,34,29,51,27,48,44,27,20,46,25,46,45,44,53,22,42,44,46,58
170,66,43,42,27,42,39,30,38,52,43,52,31,29,51,17,42,41,19,21,51,36,47,47,47,52,21,45,54,47,59
171,62,44,48,25,40,40,38,40,43,47,46,34,33,49,21,42,41,23,20,53,30,46,44,52,52,24,45,51,41,57
172,61,47,46,30,32,38,39,47,51,51,47,29,33,59,15,39,44,16,23,53,21,48,45,46,50,21,56,52,48,44
173,57,50,49,25,36,44,33,41,46,45,49,32,34,53,20,43,41,25,25,47,26,49,44,46,56,23,44,51,43,54
174,61,43,43,25,33,41,35,43,46,48,53,29,28,51,24,47,41,22,21,57,24,49,50,47,49,24,45,56,42,54
175,64,46,48,27,33,33,38,43,48,39,46,35,32,56,26,40,44,31,21,53,27,40,41,48,54,20,46,53,44,55
176,65,50,48,30,36,37,34,37,45,49,55,36,26,48,20,40,48,25,24,52,24,43,46,48,45,27,43,54,44,52
177,70,42,43,28,30,41,30,43,41,45,53,33,33,52,25,46,39,22,24,56,22,45,46,50,54,22,49,56,43,48
178,66,51,42,31,34,37,38,42,45,44,42,33,38,50,18,38,45,23,29,46,23,47,44,53,45,25,41,56,47,58
179,58,40,44,27,34,36,49,39,44,50,48,36,31,53,22,44,42,24,23,48,29,47,45,54,53,24,39,50,43,55
180,65,43,45,25,35,41,38,44,38,45,55,34,36,52,18,42,41,25,25,50,26,44,43,50,47,20,46,50,48,60
181,64,49,43,31,48,43,34,43,41,46,46,31,26,49,15,43,38,24,23,52,24,43,44,54,52,28,43,51,53,50
182,66,40,49,35,40,46,28,40,40,44,48,30,34,49,22,43,35,31,19,53,27,52,44,44,52,23,43,57,46,51
183,62,42,37,25,39,41,42,37,40,49,58,29,31,57,25,38,46,13,29,52,27,45,46,52,56,25,34,50,48,56
184,61,47,50,26,39,35,40,38,40,46,52,33,26,51,27,45,44,21,27,47,29,47,47,54,54,20,40,57,39,49
185,64,48,42,30,31,36,36,43,39,47,46,27,37,50,28,37,39,20,22,52,27,47,46,51,50,23,54,54,46,59
186,66,42,37,28,34,36,38,36,47,45,54,38,30,58,15,45,43,20,27,52,30,49,41,51,53,17,46,49,48,56
187,66,43,42,30,42,35,33,45,43,36,45,36,38,48,28,43,40,24,23,53,26,49,43,49,45,20,48,51,49,58
188,65,47,45,25,31,37,34,43,46,42,48,34,38,57,19,45,40,26,22,49,25,44,44,51,49,18,50,48,50,59
189,61,47,45,25,42,36,35,36,44,41,53,34,43,54,29,39,47,22,23,45,26,42,44,46,57,21,41,48,46,59
190,61,48,47,21,46,40,34,39,46,34,46,30,34,56,26,42,30,30,25,54,22,49,56,57,44,21,41,53,52,47
191,63,44,43,24,45,41,42,41,41,46,45,34,34,48,25,39,44,20,20,50,29,43,47,62,50,19,39,51,49,53
192,65,46,48,26,39,35,36,40,44,45,48,34,26,46,24,48,39,20,27,53,23,43,52,46,57,19,45,50,47,60
193,63,49,44,27,44,37,33,39,40,44,46,28,34,53,19,40,38,23,24,53,27,48,57,54,43,28,39,55,45,57
194,64,51,44,23,41,40,35,45,42,39,51,35,42,53,17,40,39,17,23,53,21,45,41,49,46,28,41,52,53,61
195,62,37,39,28,37,37,41,36,49,38,47,41,32,46,22,44,47,25,21,52,20,45,51,55,49,21,44,55,50,60
196,53,50,41,28,37,37,43,38,44,48,50,40,30,50,28,47,40,19,19,49,19,50,44,57,46,21,49,51,49,54
197,62,50,45,24,35,40,43,35,44,44,50,34,34,53,22,44,33,29,27,48,26,51,47,56,48,18,44,52,44,49
198,58,44,46,25,30,40,37,43,45,51,48,33,34,59,20,41,41,20,17,59,30,40,47,47,52,25,39,57,46,57
199,64,40,37,30,36,31,33,45,47,43,48,30,34,48,26,38,37,22,29,51,23,46,48,57,51,22,51,55,49,60
200,63,55,43,27,36,39,35,34,44,44,45,31,31,58,20,47,32,26,26,46,30,50,45,52,51,25,43,58,42,53
201,60,46,44,27,36,45,40,34,43,47,54,32,32,48,23,46,42,22,25,51,24,46,44,42,50,19,45,54,52,58
202,65,45,45,28,36,35,40,42,36,50,49,21,33,51,19,50,39,19,27,49,28,47,50,56,50,22,48,53,46,52
203,63,52,45,23,36,35,41,43,46,48,49,34,38,51,24,46,38,25,24,52,28,43,43,46,47,23,39,54,43,52
204,61,46,54,28,38,43,35,38,46,45,50,29,27,51,20,39,35,21,24,47,24,43,49,53,56,23,50,53,43,60
205,61,43,46,27,38,36,36,36,45,44,44,34,26,55,27,53,40,27,21,49,26,47,51,48,52,18,35,59,50,57
206,56,49,39,29,34,40,38,35,47,45,53,34,30,57,23,45,37,23,18,44,29,45,52,56,50,22,47,54,49,51
207,66,40,48,32,38,35,32,40,40,47,50,34,33,48,34,46,44,20,25,50,30,41,46,52,50,21,47,44,51,47
208,51,48,46,24,41,38,39,36,35,46,48,34,33,49,26,41,49,24,17,58,26,47,42,55,45,26,47,56,48,56
209,66,52,44,29,39,43,38,43,36,49,47,28,31,49,23,43,42,23,20,49,23,44,52,53,44,27,45,51,47,51
210,62,43,46,28,32,38,36,38,56,44,43,31,29,58,23,46,34,18,21,39,25,43,48,56,57,28,47,57,48,57
211,60,42,41,24,33,37,44,40,41,44,46,29,41,51,36,48,42,23,26,51,25,40,44,47,45,31,44,58,45,53
212,55,49,36,31,39,44,39,32,37,47,53,34,36,53,23,46,35,22,29,48,29,45,49,51,56,18,44,51,42,58
213,67,45,48,29,31,43,31,34,42,48,55,28,37,48,23,44,37,22,35,56,27,40,44,50,51,19,48,49,47,53
214,62,42,44,29,31,43,33,42,49,49,44,28,36,55,21,46,32,22,25,51,30,44,46,57,49,25,43,50,47,56
215,58,48,47,22,38,38,35,40,49,47,45,34,34,50,27,41,43,22,25,52,25,41,46,51,52,29,38,50,46,58
216,63,37,42,30,31,42,38,36,45,43,50,26,25,58,21,48,42,21,18,51,35,43,47,52,56,23,41,58,49,60
217,71,51,46,30,41,47,35,32,41,38,45,30,29,51,29,47,45,24,26,46,23,40,49,52,56,20,42,47,43,55
218,64,53,46,33,34,36,34,41,46,45,51,28,29,50,28,40,38,25,25,44,29,48,39,57,45,20,47,55,47,54
219,49,45,47,30,32,39,34,40,42,38,55,33,29,55,25,51,37,19,22,51,28,52,51,53,58,20,45,50,44,57
220,66,38,44,26,33,32,31,39,45,47,46,40,36,51,18,44,38,23,26,54,23,51,50,50,57,25,39,53,47,59
