team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,57.927,24.073,0.289,0.44,0.599,0.826,1.0
OKC,62.893,19.107,0.247,0.394,0.547,0.756,1.0
NYK,51.754,30.246,0.072,0.148,0.281,0.638,0.999
MIN,45.961,36.039,0.061,0.131,0.243,0.455,0.85
CLE,60.652,21.348,0.049,0.122,0.356,0.684,1.0
DEN,51.327,30.673,0.043,0.113,0.265,0.568,0.987
IND,47.186,34.814,0.041,0.098,0.258,0.571,0.993
DAL,44.609,37.391,0.038,0.076,0.172,0.328,0.712
MEM,51.554,30.446,0.029,0.091,0.252,0.536,0.991
MIL,44.087,37.913,0.021,0.071,0.191,0.42,0.939
LAL,47.523,34.477,0.019,0.059,0.169,0.435,0.892
HOU,48.333,33.667,0.019,0.048,0.123,0.386,0.938
SAC,41.948,40.052,0.014,0.027,0.071,0.146,0.409
ORL,39.836,42.164,0.012,0.04,0.098,0.218,0.665
MIA,39.958,42.042,0.01,0.029,0.073,0.202,0.69
LAC,44.138,37.862,0.009,0.025,0.069,0.189,0.595
GSW,42.075,39.925,0.008,0.019,0.056,0.126,0.391
ATL,39.216,42.784,0.006,0.018,0.054,0.15,0.582
PHI,34.457,47.543,0.006,0.017,0.036,0.081,0.207
PHO,39.56,42.44,0.003,0.016,0.03,0.064,0.189
DET,41.706,40.294,0.003,0.012,0.042,0.175,0.79
CHI,33.119,48.881,0.001,0.004,0.009,0.023,0.101
POR,34.02,47.98,0.0,0.001,0.001,0.002,0.002
CHO,23.273,58.727,0.0,0.001,0.001,0.001,0.001
SAS,36.683,45.317,0.0,0.0,0.002,0.009,0.044
BRK,29.846,52.154,0.0,0.0,0.001,0.007,0.018
TOR,29.035,52.965,0.0,0.0,0.001,0.004,0.015
NOP,24.895,57.105,0.0,0.0,0.0,0.0,0.0
UTA,23.317,58.683,0.0,0.0,0.0,0.0,0.0
WAS,19.112,62.888,0.0,0.0,0.0,0.0,0.0
