team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,75.996,14.0,0.403,0.626,0.868,1.0,1.0
BOS,66.997,22.999,0.278,0.511,0.749,0.979,1.0
MIN,54.997,34.999,0.105,0.224,0.628,0.933,1.0
CLE,68.0,18.0,0.068,0.211,0.591,1.0,1.0
IND,55.997,33.999,0.047,0.144,0.397,0.943,1.0
NYK,56.997,32.999,0.04,0.124,0.236,0.954,1.0
GSW,54.997,35.999,0.028,0.078,0.302,0.884,1.0
DEN,53.998,35.998,0.015,0.037,0.082,0.556,1.0
LAC,53.998,35.998,0.008,0.02,0.05,0.444,1.0
HOU,53.999,35.997,0.004,0.011,0.039,0.116,1.0
MIL,49.999,39.997,0.002,0.005,0.012,0.057,1.0
ORL,43.999,46.997,0.001,0.003,0.006,0.021,1.0
DET,45.999,43.997,0.001,0.002,0.009,0.046,1.0
LAL,51.999,37.997,0.0,0.004,0.031,0.067,1.0
MEM,49.0,42.996,0.0,0.0,0.0,0.0,1.0
MIA,39.0,49.0,0.0,0.0,0.0,0.0,1.0
ATL,40.0,44.0,0.0,0.0,0.0,0.0,0.0
SAC,40.0,43.0,0.0,0.0,0.0,0.0,0.0
DAL,40.0,44.0,0.0,0.0,0.0,0.0,0.0
CHI,39.0,44.0,0.0,0.0,0.0,0.0,0.0
PHO,36.0,46.0,0.0,0.0,0.0,0.0,0.0
POR,36.0,46.0,0.0,0.0,0.0,0.0,0.0
SAS,34.0,48.0,0.0,0.0,0.0,0.0,0.0
TOR,30.0,52.0,0.0,0.0,0.0,0.0,0.0
BRK,26.0,56.0,0.0,0.0,0.0,0.0,0.0
PHI,24.0,58.0,0.0,0.0,0.0,0.0,0.0
NOP,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,19.0,63.0,0.0,0.0,0.0,0.0,0.0
WAS,18.0,64.0,0.0,0.0,0.0,0.0,0.0
UTA,17.0,65.0,0.0,0.0,0.0,0.0,0.0
