team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,57.312,24.688,0.248,0.412,0.604,0.843,1.0
OKC,62.825,19.175,0.222,0.401,0.58,0.817,1.0
NYK,50.968,31.032,0.077,0.15,0.302,0.634,0.999
MIN,45.983,36.017,0.064,0.122,0.225,0.457,0.839
IND,48.235,33.765,0.059,0.121,0.275,0.591,0.987
CLE,58.295,23.705,0.057,0.123,0.324,0.626,1.0
DAL,44.945,37.055,0.048,0.095,0.185,0.366,0.742
DEN,49.783,32.217,0.047,0.102,0.247,0.521,0.966
MIL,45.536,35.464,0.041,0.091,0.199,0.446,0.951
MEM,51.192,30.808,0.033,0.098,0.241,0.54,0.984
HOU,50.848,31.152,0.022,0.057,0.177,0.457,0.978
MIA,41.862,40.138,0.012,0.03,0.087,0.235,0.772
SAC,42.091,39.909,0.011,0.033,0.081,0.169,0.463
PHO,41.622,40.378,0.011,0.032,0.079,0.155,0.405
ORL,41.817,40.183,0.01,0.031,0.08,0.241,0.763
PHI,36.832,45.168,0.009,0.022,0.049,0.124,0.384
LAL,44.01,36.99,0.008,0.025,0.074,0.216,0.626
GSW,40.542,41.458,0.007,0.014,0.041,0.088,0.301
ATL,38.611,43.389,0.006,0.012,0.043,0.119,0.439
LAC,44.023,37.977,0.004,0.018,0.062,0.189,0.593
SAS,37.305,43.695,0.002,0.003,0.008,0.025,0.102
DET,40.048,41.952,0.001,0.005,0.027,0.108,0.559
CHI,33.557,48.443,0.001,0.003,0.009,0.029,0.123
CHO,26.96,55.04,0.0,0.0,0.001,0.002,0.007
TOR,28.391,53.609,0.0,0.0,0.0,0.001,0.015
BRK,25.529,56.471,0.0,0.0,0.0,0.001,0.001
POR,30.402,51.598,0.0,0.0,0.0,0.0,0.001
NOP,26.728,54.272,0.0,0.0,0.0,0.0,0.0
UTA,24.064,57.936,0.0,0.0,0.0,0.0,0.0
WAS,17.684,64.316,0.0,0.0,0.0,0.0,0.0
