team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,68.179,13.821,0.295,0.468,0.639,0.842,1.0
BOS,61.341,20.659,0.292,0.466,0.641,0.849,1.0
CLE,64.159,17.841,0.065,0.145,0.398,0.723,1.0
IND,48.527,33.473,0.052,0.117,0.32,0.617,1.0
NYK,51.445,30.555,0.052,0.116,0.214,0.641,1.0
MIN,47.81,34.19,0.047,0.124,0.265,0.549,0.949
HOU,52.112,29.888,0.041,0.095,0.245,0.519,1.0
DEN,50.362,31.638,0.037,0.105,0.269,0.574,0.998
GSW,47.828,34.172,0.025,0.068,0.182,0.401,0.927
MIL,44.888,37.112,0.02,0.056,0.154,0.444,1.0
LAL,49.107,32.893,0.016,0.05,0.127,0.434,0.98
MEM,47.083,34.917,0.014,0.036,0.126,0.309,0.867
ORL,39.476,42.524,0.013,0.033,0.08,0.156,0.706
LAC,47.074,34.926,0.008,0.038,0.116,0.309,0.871
MIA,37.643,44.357,0.008,0.018,0.051,0.104,0.38
DET,45.269,36.731,0.006,0.033,0.083,0.297,1.0
ATL,39.445,42.555,0.002,0.01,0.035,0.108,0.618
SAC,39.74,42.26,0.002,0.007,0.013,0.021,0.164
CHI,37.352,44.648,0.002,0.006,0.024,0.061,0.296
DAL,40.133,41.867,0.002,0.006,0.012,0.032,0.2
PHO,37.611,44.389,0.001,0.003,0.005,0.009,0.041
POR,35.923,46.077,0.0,0.0,0.001,0.001,0.003
SAS,33.65,48.35,0.0,0.0,0.0,0.0,0.0
TOR,30.958,51.042,0.0,0.0,0.0,0.0,0.0
BRK,27.389,54.611,0.0,0.0,0.0,0.0,0.0
PHI,25.866,56.134,0.0,0.0,0.0,0.0,0.0
NOP,23.592,58.408,0.0,0.0,0.0,0.0,0.0
CHO,20.753,61.247,0.0,0.0,0.0,0.0,0.0
WAS,17.866,64.134,0.0,0.0,0.0,0.0,0.0
UTA,17.419,64.581,0.0,0.0,0.0,0.0,0.0
