team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.92,25.08,0.205,0.334,0.493,0.766,1.0
OKC,61.647,20.353,0.202,0.322,0.497,0.734,1.0
NYK,52.567,29.433,0.073,0.145,0.295,0.583,0.991
CLE,57.922,24.078,0.055,0.122,0.272,0.598,1.0
DAL,49.038,32.962,0.053,0.137,0.301,0.569,0.942
DEN,46.345,35.655,0.049,0.096,0.204,0.434,0.823
MIL,45.283,36.717,0.045,0.079,0.178,0.387,0.862
MIN,45.353,36.647,0.043,0.106,0.198,0.383,0.775
MEM,49.736,32.264,0.042,0.098,0.228,0.494,0.955
ORL,47.09,34.91,0.038,0.074,0.204,0.436,0.925
IND,43.766,38.234,0.036,0.088,0.172,0.371,0.794
HOU,47.743,34.257,0.026,0.06,0.162,0.41,0.889
PHI,40.338,41.662,0.025,0.048,0.113,0.237,0.554
MIA,43.878,38.122,0.022,0.062,0.133,0.308,0.781
PHO,40.878,41.122,0.021,0.046,0.08,0.17,0.4
GSW,41.899,40.101,0.021,0.043,0.091,0.204,0.506
LAL,43.693,38.307,0.014,0.037,0.105,0.239,0.644
SAC,38.51,43.49,0.012,0.027,0.046,0.108,0.254
ATL,41.167,40.833,0.007,0.025,0.076,0.169,0.563
SAS,38.98,43.02,0.004,0.011,0.027,0.081,0.256
CHI,37.779,44.221,0.003,0.018,0.04,0.089,0.303
LAC,42.829,39.171,0.003,0.017,0.061,0.174,0.554
DET,35.778,46.222,0.001,0.003,0.018,0.044,0.183
BRK,30.983,51.017,0.0,0.002,0.006,0.012,0.043
UTA,24.983,57.017,0.0,0.0,0.0,0.0,0.002
TOR,24.777,57.223,0.0,0.0,0.0,0.0,0.001
POR,27.703,54.297,0.0,0.0,0.0,0.0,0.0
NOP,26.051,55.949,0.0,0.0,0.0,0.0,0.0
CHO,24.659,57.341,0.0,0.0,0.0,0.0,0.0
WAS,21.705,60.295,0.0,0.0,0.0,0.0,0.0
