simulation,OKC,LAL,PHX,UTA,MIL,MEM,CHI,POR,ATL,ORL,BOS,CHO,DAL,NYK,IND,GSW,LAC,NOP,SAC,HOU,BRK,TOR,PHI,DEN,MIN,WAS,MIA,SAS,CLE,DET
34,64,49,46,22,30,35,38,39,44,46,51,34,31,51,20,42,44,24,25,45,30,44,42,53,51,24,51,52,52,52
35,62,46,37,24,34,37,38,45,48,42,55,39,32,47,23,44,42,25,24,50,22,47,49,45,50,22,50,46,43,63
36,63,47,48,28,41,38,42,37,44,46,51,31,34,47,24,41,41,20,25,50,24,45,47,53,49,22,46,51,45,51
37,61,49,46,26,43,41,35,45,37,47,55,39,31,50,15,43,42,18,27,51,29,44,49,54,49,24,42,42,42,55
38,65,43,42,23,38,41,43,46,46,44,50,34,33,51,23,45,41,25,22,49,23,44,42,45,44,24,41,58,48,58
39,62,45,47,28,40,33,34,43,36,45,52,31,38,51,26,50,45,24,21,52,20,44,41,46,53,18,47,50,53,56
40,61,44,41,26,37,35,41,44,41,43,52,33,37,51,18,50,44,18,20,51,24,48,51,47,50,19,44,48,52,61
41,63,46,48,25,39,39,37,44,47,44,46,33,33,57,20,55,45,21,23,54,20,38,45,51,42,27,40,54,44,51
42,65,43,51,20,34,26,35,42,43,46,51,36,40,51,21,48,44,21,21,53,26,53,48,57,48,19,44,54,44,47
43,64,51,43,27,43,39,36,39,41,40,46,39,40,53,21,39,39,27,20,49,24,50,43,55,50,18,45,49,46,55
44,65,43,49,29,32,37,40,41,42,44,54,34,41,50,18,51,41,20,20,50,23,49,43,55,48,21,39,51,47,54
45,63,42,50,28,36,44,45,38,45,48,53,31,35,51,21,53,38,21,27,49,20,44,41,51,43,18,41,52,47,56
46,63,47,44,30,41,36,40,40,47,50,52,30,35,42,28,45,41,18,21,48,18,48,39,53,47,23,40,54,51,60
47,59,51,51,29,36,40,40,44,40,46,49,38,31,57,23,41,34,19,22,49,20,43,44,51,52,16,46,53,48,59
48,67,43,41,26,33,34,41,40,43,45,48,34,36,44,20,49,41,22,26,53,25,45,46,51,49,25,52,47,42,63
49,68,49,48,26,37,34,31,41,42,45,54,29,30,46,24,49,39,25,30,55,24,47,43,45,49,26,43,57,48,47
50,63,49,40,23,41,45,36,37,42,48,46,35,38,52,26,46,35,24,23,51,23,44,41,46,46,24,48,51,49,59
51,63,43,46,31,27,38,43,42,34,46,52,35,37,46,23,51,39,24,22,54,27,48,46,48,43,20,43,61,45,54
52,67,53,50,36,35,46,37,37,30,53,51,35,30,54,18,43,39,23,26,47,20,45,46,55,50,24,39,48,43,51
53,66,47,50,28,39,34,41,44,42,45,49,37,33,48,18,46,43,24,22,52,24,41,42,50,51,12,49,50,49,55
54,65,40,42,23,39,43,30,42,37,46,43,35,37,51,22,45,38,18,30,55,29,44,39,51,49,25,49,57,50,57
55,65,50,51,30,38,44,40,37,32,47,43,39,35,46,20,44,44,21,25,52,23,41,46,51,44,22,42,54,48,57
56,63,46,49,31,36,35,46,38,41,43,44,34,35,48,20,44,42,22,23,51,20,46,50,53,49,21,45,53,49,54
57,62,49,45,25,32,38,43,41,42,47,47,34,32,53,25,46,41,27,21,50,29,47,47,53,43,18,39,52,52,51
58,61,46,48,24,31,38,40,45,34,46,49,35,30,49,23,42,42,26,21,57,25,45,48,51,52,25,43,50,45,60
59,63,42,46,29,37,34,38,43,42,46,47,38,29,53,18,45,42,19,26,54,29,43,46,51,52,17,49,49,45,59
60,67,42,42,23,43,37,36,42,37,46,47,36,32,52,22,48,37,20,21,54,21,48,52,52,52,25,49,49,45,54
61,62,44,52,29,37,32,37,37,43,53,41,33,37,46,23,49,39,17,30,58,30,50,44,48,50,23,48,47,49,43
62,61,51,45,28,33,33,35,41,38,50,45,35,39,51,20,44,39,21,23,49,28,49,45,49,53,25,38,58,47,58
63,66,50,53,26,37,37,37,44,41,44,45,37,37,45,25,46,40,22,23,49,21,46,48,47,46,31,36,57,47,48
64,67,46,46,28,36,43,41,41,39,45,52,29,35,46,18,47,43,15,22,48,24,46,45,45,52,22,46,59,41,64
65,64,47,48,28,46,40,40,38,41,42,52,32,29,48,19,50,41,21,25,50,22,43,39,54,48,21,43,50,48,62
66,63,44,46,24,35,36,44,41,37,43,56,30,34,47,21,42,47,20,28,55,26,42,43,53,52,20,42,56,52,52
67,62,43,44,29,30,36,42,45,42,42,55,32,30,51,25,51,36,28,25,58,20,50,46,49,42,15,44,57,45,57
68,64,47,44,25,34,35,31,43,43,45,55,37,38,53,22,46,34,26,24,52,23,48,45,56,45,21,40,52,42,61
69,60,48,47,23,40,38,42,41,43,48,54,33,35,46,21,48,40,23,21,54,24,47,45,50,52,18,44,53,43,50
70,62,49,45,30,37,36,38,41,42,54,51,32,36,49,21,47,44,20,20,52,18,46,46,51,50,21,43,52,47,51
71,62,40,47,31,39,37,39,39,33,47,51,30,33,48,17,42,46,22,23,58,27,47,44,54,48,23,46,51,48,59
72,64,44,38,33,39,41,36,42,42,43,51,27,33,51,21,45,40,20,27,53,27,50,42,50,51,19,43,54,49,56
73,70,39,41,24,39,38,36,45,43,43,50,32,34,51,23,46,43,22,27,54,26,47,37,46,53,20,48,56,44,54
74,59,45,45,26,32,35,37,42,37,49,52,34,29,48,18,45,44,21,24,54,27,47,50,52,57,19,47,53,46,57
75,65,41,48,25,36,30,40,47,46,41,52,35,36,49,19,45,42,31,23,46,20,50,44,50,47,22,45,52,49,55
76,67,44,44,29,38,39,33,45,40,48,48,37,36,45,16,42,37,22,26,52,25,46,39,47,53,23,47,52,50,61
77,64,40,41,31,39,35,42,42,46,50,45,30,34,42,25,47,44,15,27,54,24,48,51,52,50,19,43,54,43,54
78,63,42,43,27,43,39,35,41,45,50,48,32,35,49,21,43,42,20,30,59,24,53,45,45,43,24,44,43,48,55
79,65,44,45,27,38,40,41,39,43,50,51,32,35,44,15,44,42,21,19,55,26,45,46,49,44,22,49,54,47,59
80,62,42,43,24,30,37,40,41,42,46,49,30,38,51,26,45,46,26,21,50,22,44,45,52,45,26,43,53,52,60
81,62,49,46,26,44,34,32,41,43,39,49,35,36,51,21,50,34,29,22,50,25,47,44,56,48,18,44,60,48,48
82,67,45,43,23,38,41,35,45,43,46,51,32,36,49,15,42,37,24,27,51,26,43,41,51,50,21,48,60,45,56
83,62,47,55,19,39,32,32,40,41,41,56,34,32,44,19,43,46,22,26,62,25,50,45,52,50,20,42,56,44,55
84,64,44,45,21,41,35,37,45,38,46,48,39,30,50,17,47,50,20,27,51,26,42,44,50,53,22,42,52,49,56
85,68,46,40,22,39,31,47,46,40,47,46,32,36,44,25,50,36,27,28,45,31,46,36,52,54,20,50,47,44,56
86,67,54,49,23,34,32,36,42,40,47,46,35,38,50,14,45,43,21,31,51,31,42,48,56,46,20,45,52,43,50
87,63,48,46,31,38,36,40,39,40,38,53,35,33,50,16,44,38,18,30,54,25,50,46,50,53,20,47,50,49,51
88,61,50,44,24,38,40,44,40,38,44,51,32,31,46,26,44,35,25,24,44,19,48,41,59,51,23,44,53,50,62
89,65,49,49,23,35,37,38,40,38,40,44,38,38,46,21,51,46,20,30,50,21,45,50,46,51,21,45,52,44,58
90,64,45,46,27,29,39,36,49,40,47,53,28,34,57,22,47,39,28,26,50,30,45,42,52,48,21,37,52,42,56
91,61,43,46,27,41,39,37,32,41,42,54,39,37,50,23,45,41,23,21,55,23,44,50,54,47,18,42,49,52,55
92,64,40,44,32,38,42,34,41,33,51,52,34,35,46,26,44,45,29,16,49,30,45,41,52,46,20,49,52,48,53
93,68,45,47,34,40,38,36,43,35,50,49,28,32,47,23,46,37,23,27,53,24,50,42,49,45,21,47,49,49,54
94,66,51,51,24,32,38,38,44,38,41,55,33,33,51,18,46,41,24,24,50,20,41,44,48,50,27,48,53,48,54
95,60,45,47,28,40,31,37,49,43,42,50,39,31,44,28,51,42,19,21,51,23,44,41,48,47,23,44,56,46,61
96,66,48,47,26,28,42,37,32,38,50,59,30,30,40,21,47,43,22,19,56,25,54,44,54,49,20,42,53,50,59
97,65,41,39,26,28,35,36,41,40,49,56,33,38,52,28,51,45,27,20,52,30,47,41,51,48,24,41,53,46,48
98,68,42,40,23,41,46,43,49,34,39,46,42,31,51,18,53,36,24,25,44,27,47,53,46,51,19,44,50,47,52
99,62,48,46,27,38,40,39,35,41,43,50,36,32,49,19,42,41,26,24,47,26,45,49,52,51,19,46,57,49,52
100,60,45,40,25,40,36,39,46,39,40,60,34,40,50,20,39,40,28,28,52,29,46,46,51,48,22,37,44,50,57
101,62,49,48,26,34,35,41,39,40,51,50,30,38,50,22,50,36,23,25,51,25,40,39,56,45,22,46,55,49,54
102,52,49,52,24,49,37,37,33,37,44,55,40,36,55,23,48,45,20,24,55,23,48,35,52,49,24,36,55,41,53
103,67,50,49,26,30,37,39,41,41,48,53,28,37,43,21,43,38,23,24,54,29,48,47,52,46,20,40,56,51,50
104,69,48,45,24,35,36,36,38,38,45,49,34,35,52,23,49,44,21,31,49,23,46,47,44,46,22,49,52,42,59
105,64,45,45,29,42,29,39,39,42,49,51,34,33,44,20,46,41,26,20,58,29,44,42,56,53,25,43,46,47,50
106,61,45,44,27,32,38,32,41,46,46,49,36,34,51,23,53,39,17,24,48,26,48,41,51,50,24,42,55,50,58
107,65,47,48,22,43,47,34,38,33,48,52,29,31,51,16,47,43,21,28,56,24,46,42,53,46,17,51,48,49,56
108,62,51,48,33,37,28,35,46,42,43,51,31,34,51,18,47,40,20,28,55,24,44,46,56,51,19,45,49,50,47
109,64,50,43,28,39,42,32,44,40,41,57,32,32,47,17,48,38,24,27,58,28,47,35,50,48,20,45,52,51,52
110,65,39,46,33,36,39,36,45,37,52,51,31,30,49,21,43,46,25,26,55,27,43,40,52,52,16,44,55,41,56
111,61,48,43,27,36,40,40,43,35,48,53,26,29,47,19,45,41,20,24,51,32,47,48,48,49,19,52,56,50,54
112,66,49,49,25,34,35,32,43,42,47,44,40,34,47,15,48,42,22,19,54,27,43,45,52,47,19,47,56,48,60
113,65,51,42,24,36,40,36,40,40,42,49,31,30,51,16,50,35,21,29,51,33,46,50,48,48,21,46,51,52,57
114,66,49,45,23,39,28,32,45,38,48,49,44,36,46,24,42,34,27,22,48,25,47,49,52,46,25,43,52,50,57
115,66,47,48,29,30,33,34,39,35,41,52,40,35,54,21,43,40,17,34,54,28,41,47,48,48,21,45,52,50,59
116,65,47,43,28,33,41,34,37,39,47,49,33,34,50,19,48,42,24,27,55,25,41,44,48,49,16,51,54,47,61
117,64,44,40,27,40,39,39,39,33,45,48,39,37,50,19,51,44,22,23,56,32,42,47,49,50,28,42,48,46,48
118,66,48,44,32,39,39,37,45,35,45,50,38,34,40,23,45,40,16,22,53,25,52,42,47,52,22,44,50,50,56
119,60,46,50,28,32,43,40,46,43,45,46,39,37,49,23,49,40,22,22,50,21,42,43,50,43,25,44,50,47,56
120,65,38,40,32,39,35,40,45,39,42,56,32,35,42,19,45,45,17,23,52,30,47,41,56,48,25,44,52,48,59
121,62,51,47,25,40,46,39,46,40,43,47,35,33,45,19,50,33,26,23,57,19,45,40,46,52,22,44,53,50,53
122,59,47,44,24,37,41,35,39,40,46,55,37,34,52,17,45,38,25,29,51,20,49,44,51,51,21,45,51,50,54
123,66,49,49,24,33,35,41,47,45,46,48,31,35,45,22,47,47,19,25,47,25,51,44,50,54,17,48,44,44,53
124,66,45,46,25,28,42,41,37,45,44,51,36,40,47,21,46,42,26,31,39,31,49,41,47,49,18,48,52,43,55
125,64,41,43,32,28,34,45,44,32,46,51,37,34,53,20,42,47,24,22,55,27,41,43,56,51,26,40,50,49,54
126,63,39,48,25,41,40,33,39,37,43,50,29,33,53,30,51,46,21,27,49,24,43,44,49,50,20,46,57,50,51
127,62,41,40,24,38,38,31,33,37,47,56,34,36,47,22,49,32,22,30,51,25,46,50,49,45,24,50,61,52,59
128,69,45,50,24,36,39,43,43,35,38,52,36,32,50,20,39,35,21,27,49,24,43,49,49,51,28,40,61,46,57
129,65,43,47,30,30,36,41,42,43,39,50,33,33,45,23,45,41,22,31,50,22,46,48,56,55,23,39,45,54,54
130,65,50,43,25,34,48,39,38,45,47,47,30,44,46,20,47,41,20,19,51,34,49,47,45,42,22,41,52,48,52
131,64,51,50,34,33,45,34,43,44,52,50,34,30,45,22,52,41,21,25,48,24,41,40,45,49,23,43,52,43,53
132,64,52,46,26,38,37,37,44,38,47,52,34,32,54,19,50,44,19,28,51,25,45,47,46,45,20,45,46,44,56
133,65,45,45,37,34,34,29,44,45,43,46,33,36,53,20,46,36,24,25,55,25,48,42,51,44,23,44,52,45,62
134,67,49,46,23,32,49,34,47,34,50,51,36,35,48,28,47,38,24,25,52,24,41,48,45,46,22,43,46,45,56
135,61,40,48,23,40,42,39,45,40,42,49,36,29,53,19,44,47,27,23,44,29,45,46,49,46,22,45,52,47,59
136,64,45,46,28,35,35,42,38,38,45,53,35,33,55,21,50,42,19,26,52,25,45,47,42,50,21,48,53,44,54
137,64,51,46,33,34,44,43,39,40,43,49,32,32,51,21,43,44,18,20,49,27,45,43,49,53,20,40,50,56,52
138,59,42,55,22,38,36,31,30,43,45,52,34,34,50,18,47,45,22,27,48,29,49,50,52,53,22,46,46,49,57
139,61,48,47,31,40,40,35,42,43,49,51,36,36,54,14,47,42,19,21,48,24,42,41,46,52,26,48,47,43,58
140,64,52,48,29,37,36,40,42,40,39,52,32,36,49,23,44,41,25,27,49,18,46,46,49,49,22,44,55,45,52
141,68,48,40,24,39,41,32,47,39,39,46,29,36,45,22,47,43,24,27,53,30,54,38,54,44,24,42,53,47,56
142,62,44,44,25,44,40,33,39,46,40,48,36,40,57,26,46,33,24,29,43,23,47,45,51,48,18,50,46,51,53
143,66,46,42,31,36,38,41,39,39,44,49,41,38,51,23,43,45,25,20,52,22,43,54,46,50,20,42,54,48,43
144,63,48,45,27,35,44,49,37,41,45,46,34,32,50,24,43,39,20,23,52,24,48,43,46,51,20,44,54,49,55
145,65,46,43,30,41,42,35,34,37,39,43,33,39,50,22,52,42,17,26,50,22,52,43,49,49,26,48,53,49,54
146,63,40,48,26,42,33,35,49,41,45,55,34,31,51,21,51,40,16,27,55,24,40,42,54,47,21,46,50,45,59
147,61,41,46,29,40,40,33,39,36,50,54,30,32,55,23,45,43,20,22,55,30,46,45,50,48,24,40,58,45,51
148,64,46,46,27,40,36,41,42,41,46,52,32,41,47,16,45,40,21,24,55,27,46,37,46,46,20,47,59,48,53
149,65,50,49,20,36,34,36,42,44,51,46,34,42,49,21,42,41,27,26,51,23,40,45,56,46,19,48,50,43,55
150,68,47,50,24,35,39,34,42,40,47,54,36,29,47,24,46,42,26,23,51,24,46,45,52,46,20,44,53,46,51
151,65,44,54,29,36,45,29,43,40,43,52,38,34,50,28,47,44,23,22,48,21,50,39,43,47,22,43,48,42,62
152,62,51,46,23,38,41,37,40,46,51,50,38,36,46,20,44,47,22,23,49,25,43,44,52,48,27,39,48,40,55
153,65,43,47,26,42,40,36,39,46,43,51,36,34,52,22,51,39,23,20,52,25,49,45,47,45,21,44,54,43,51
154,60,50,46,33,35,35,34,43,42,43,53,34,41,52,17,40,45,21,26,51,21,49,42,56,47,20,43,52,50,50
155,58,44,44,28,34,36,31,46,43,51,47,25,32,51,23,43,40,27,28,47,27,50,49,52,56,22,41,51,47,58
156,66,45,40,25,36,40,38,44,46,46,42,33,32,47,24,47,38,28,21,58,19,47,49,55,52,22,42,47,48,54
157,69,51,43,27,38,37,38,47,47,43,54,30,31,49,23,46,34,23,31,48,23,48,40,42,50,24,45,52,45,53
158,65,46,47,18,32,34,31,44,40,44,51,30,33,50,24,46,40,20,28,53,27,45,45,46,55,28,46,57,52,54
159,61,48,42,20,39,40,42,37,39,48,50,29,35,51,20,44,40,23,22,52,27,47,43,55,52,18,48,55,53,51
160,63,40,45,26,29,35,33,37,40,51,46,37,37,50,21,48,42,23,25,49,35,48,51,53,54,24,42,52,44,51
161,64,44,52,34,31,30,35,42,34,46,52,30,37,47,23,49,37,25,25,54,26,42,43,55,49,23,46,53,45,58
162,59,45,45,28,38,41,36,34,41,44,46,30,31,51,28,47,43,23,25,46,29,46,46,44,50,27,47,57,50,54
163,62,47,47,23,38,36,38,41,35,45,48,32,39,53,21,51,39,22,23,49,25,39,49,52,55,19,46,61,45,51
164,66,45,45,33,31,41,36,40,40,39,50,32,40,39,21,47,43,22,28,52,29,46,38,47,52,19,50,55,49,56
165,62,48,49,24,36,43,35,40,43,42,53,34,33,49,22,53,41,19,23,49,20,44,44,54,48,21,48,52,47,55
166,66,50,42,20,39,41,40,40,44,46,54,38,31,47,17,40,49,23,23,48,17,48,43,55,45,24,45,51,47,58
167,58,48,47,24,37,34,36,47,45,51,55,37,34,47,21,48,44,17,26,51,25,48,42,52,51,20,41,54,44,47
168,59,45,42,23,31,32,40,39,30,45,48,30,39,48,29,48,44,22,27,57,35,44,45,51,45,24,46,53,48,62
169,67,48,48,27,33,38,44,43,42,46,47,34,34,48,21,45,42,19,22,54,29,45,43,47,51,23,41,50,45,55
170,64,45,50,26,29,37,45,44,43,44,48,33,38,45,17,44,43,22,26,53,21,44,41,52,54,23,48,49,48,55
171,72,44,44,20,40,41,37,45,40,47,46,32,40,53,15,45,47,21,23,44,24,42,44,51,48,21,54,54,44,53
172,67,54,44,31,36,33,32,48,36,39,50,38,28,52,17,48,45,27,27,54,31,41,42,50,45,21,44,52,48,51
173,70,47,49,26,39,35,36,39,42,47,47,31,35,49,26,48,44,24,29,56,17,43,46,48,47,19,41,48,47,56
174,67,46,44,25,37,42,38,41,39,47,45,35,35,50,23,42,44,20,28,51,33,50,43,43,51,17,46,54,41,54
175,63,42,45,31,29,35,36,38,46,55,48,31,31,47,19,53,45,26,24,49,28,40,45,53,44,28,41,50,46,63
176,66,48,44,28,40,35,30,38,44,46,50,39,27,46,19,50,45,16,27,51,24,49,48,51,48,23,45,48,48,58
177,66,45,43,27,27,44,31,41,42,49,45,44,33,49,20,47,39,23,31,56,25,50,43,50,44,25,41,50,47,54
178,64,43,49,28,44,36,34,38,41,47,47,32,36,48,19,46,44,19,25,52,21,45,49,54,45,30,36,54,43,62
179,63,51,45,29,37,35,44,41,41,47,53,28,33,41,21,47,42,24,24,52,30,45,49,53,48,17,46,49,45,51
180,64,46,53,22,28,45,31,44,41,49,49,35,31,50,23,46,38,27,27,50,22,43,47,47,53,23,46,52,45,54
181,62,40,47,29,38,37,39,36,40,44,53,29,36,44,24,46,43,23,29,56,20,47,44,56,44,21,45,51,46,62
182,62,45,41,24,45,41,38,42,46,44,48,40,35,51,14,50,46,17,34,49,19,38,46,49,51,24,41,52,43,56
183,67,41,44,28,40,36,40,44,41,48,49,33,37,50,25,48,42,20,21,48,23,45,46,54,51,22,41,46,47,54
184,65,43,49,33,41,42,28,39,34,48,47,33,37,48,25,49,34,21,25,52,24,42,46,54,46,24,46,50,46,60
185,68,43,46,25,36,37,33,43,41,43,46,35,39,47,22,51,38,20,24,51,26,46,43,55,49,22,44,51,51,56
186,63,40,45,27,35,38,41,41,44,46,48,35,40,46,21,46,42,25,24,51,33,42,45,46,42,21,47,49,52,56
187,68,45,44,27,39,40,33,50,35,43,50,38,34,45,27,50,36,23,18,53,26,46,41,52,48,19,49,48,42,62
188,65,41,49,26,45,36,38,40,41,41,42,39,28,42,21,41,42,24,22,49,29,44,44,56,51,21,43,61,52,58
189,63,42,44,27,40,42,41,40,44,47,45,33,39,49,18,44,38,21,30,49,28,42,46,48,45,26,38,56,46,60
190,60,45,49,30,48,34,34,44,42,45,50,32,41,48,30,38,40,22,30,51,27,48,42,45,48,20,39,55,46,48
191,63,46,41,29,37,41,36,42,39,43,53,37,36,46,20,47,42,20,25,48,30,53,41,46,48,19,39,53,53,58
192,69,49,44,27,31,43,33,47,44,40,53,34,38,49,19,50,47,26,23,48,21,43,40,43,49,26,40,51,48,56
193,62,46,44,27,38,35,35,33,45,42,57,32,33,42,20,47,37,25,26,54,28,50,47,46,43,24,40,60,53,60
194,70,52,34,30,35,36,37,38,43,46,48,30,32,51,23,49,46,18,33,52,27,40,40,49,51,22,43,47,45,64
195,68,52,47,25,43,45,33,40,41,40,47,38,32,45,15,45,42,24,16,55,23,43,40,47,48,28,42,57,49,61
196,63,40,56,26,32,34,38,44,41,46,50,39,34,44,29,44,33,20,27,48,25,46,47,50,55,27,41,47,52,53
197,59,50,51,22,38,39,46,33,42,39,54,35,34,48,26,44,34,17,25,53,28,45,50,54,51,20,41,52,48,53
198,64,50,41,25,37,39,44,43,38,44,49,32,40,47,27,50,46,23,23,53,23,42,39,46,48,16,48,55,43,56
199,62,46,46,29,31,35,36,42,42,48,45,37,31,54,30,45,41,23,30,47,29,45,44,52,50,17,45,52,38,59
200,66,41,49,24,35,39,32,36,39,42,52,31,40,53,19,45,40,19,26,49,23,51,47,45,55,24,50,55,47,57
201,65,48,36,27,41,34,39,44,40,40,51,31,31,57,20,47,41,28,28,51,25,44,44,49,50,19,42,54,51,54
202,64,48,42,28,32,38,41,42,38,43,49,41,29,46,24,43,34,23,29,53,25,47,46,54,51,25,47,50,44,55
203,65,50,47,27,35,32,38,35,47,43,49,35,34,46,26,42,42,23,31,50,22,47,44,53,47,25,42,50,45,59
204,65,45,44,22,36,37,38,41,43,50,42,35,35,52,14,43,44,23,24,54,29,43,44,56,51,20,38,53,51,59
205,66,46,53,29,32,34,35,41,41,49,48,33,39,56,21,49,38,17,23,47,25,44,45,52,52,24,41,54,47,50
206,66,43,48,26,35,40,39,43,35,49,51,36,33,47,25,50,40,24,32,45,23,47,45,50,49,17,42,54,46,51
207,65,47,46,32,40,39,40,35,35,41,50,32,36,45,23,48,40,24,21,56,31,41,45,52,49,21,44,51,53,49
208,64,51,48,27,37,44,36,41,39,44,51,31,27,49,16,48,40,20,22,54,32,44,49,47,51,19,41,55,50,54
209,66,43,44,24,34,34,37,43,37,53,52,38,36,51,21,45,38,27,23,54,26,44,46,48,47,26,44,52,43,55
210,65,51,42,26,35,43,39,41,41,45,48,36,31,52,23,41,38,26,27,53,21,39,49,52,53,20,46,45,49,54
211,60,47,49,31,43,34,34,40,44,46,46,38,31,49,19,47,29,23,26,48,35,45,38,53,47,22,40,57,54,56
212,67,43,43,26,33,41,36,37,40,46,56,33,33,46,17,40,41,18,28,53,19,46,44,54,57,24,45,53,52,60
213,65,47,50,23,35,42,35,38,39,52,50,28,34,54,26,40,43,20,17,53,34,45,46,51,41,24,37,51,52,59
214,69,46,42,24,34,45,34,43,39,47,56,31,38,51,23,37,36,26,21,55,25,43,44,51,44,22,50,48,49,58
215,65,50,45,24,40,39,32,42,40,42,52,34,34,45,22,42,34,19,31,55,25,50,40,53,52,27,44,51,46,56
216,60,50,48,21,32,36,42,37,47,44,49,33,37,48,23,38,47,22,24,50,23,47,43,54,50,19,51,53,48,55
217,68,44,40,35,37,32,43,42,39,43,54,28,30,53,22,49,36,29,29,51,25,42,39,58,51,19,43,51,46,53
218,64,54,42,26,30,37,36,44,38,52,51,28,34,50,22,49,47,21,25,51,24,41,47,46,45,20,50,54,51,52
219,68,54,47,24,30,33,36,42,47,40,51,36,37,50,21,45,46,22,22,45,21,50,43,52,53,18,45,53,46,54
220,65,46,44,33,34,37,36,46,39,42,51,39,39,49,26,43,37,23,25,52,23,44,44,46,46,19,49,52,44,58
