team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,63.123,18.877,0.26,0.412,0.589,0.775,1.0
BOS,56.823,25.177,0.258,0.424,0.561,0.812,1.0
MIN,45.593,36.407,0.072,0.123,0.237,0.459,0.811
NYK,49.586,32.414,0.06,0.127,0.289,0.577,0.989
IND,47.618,34.382,0.047,0.124,0.255,0.565,0.98
DEN,48.87,33.13,0.042,0.091,0.221,0.468,0.944
DAL,45.501,36.499,0.04,0.095,0.23,0.432,0.78
CLE,58.724,23.276,0.033,0.107,0.296,0.618,1.0
MEM,49.823,32.177,0.029,0.077,0.204,0.49,0.955
MIL,45.648,36.352,0.028,0.082,0.204,0.42,0.922
HOU,49.779,32.221,0.019,0.054,0.161,0.441,0.956
SAC,42.427,39.573,0.018,0.035,0.094,0.219,0.519
ORL,43.851,38.149,0.017,0.048,0.127,0.315,0.838
PHO,41.214,40.786,0.017,0.029,0.068,0.161,0.391
MIA,42.186,39.814,0.014,0.041,0.096,0.237,0.735
LAL,42.711,38.289,0.014,0.033,0.067,0.174,0.518
LAC,43.849,38.151,0.011,0.021,0.058,0.195,0.593
PHI,37.104,44.896,0.01,0.024,0.074,0.139,0.357
GSW,41.638,40.362,0.009,0.027,0.061,0.152,0.415
DET,39.314,42.686,0.001,0.006,0.026,0.095,0.427
CHI,34.839,47.161,0.001,0.002,0.01,0.04,0.146
ATL,40.757,41.243,0.0,0.015,0.062,0.181,0.591
SAS,37.522,43.478,0.0,0.003,0.01,0.034,0.117
CHO,26.611,55.389,0.0,0.0,0.0,0.001,0.006
BRK,27.448,54.552,0.0,0.0,0.0,0.0,0.007
TOR,25.917,56.083,0.0,0.0,0.0,0.0,0.002
POR,27.38,54.62,0.0,0.0,0.0,0.0,0.001
NOP,28.221,53.779,0.0,0.0,0.0,0.0,0.0
UTA,25.441,56.559,0.0,0.0,0.0,0.0,0.0
WAS,19.482,62.518,0.0,0.0,0.0,0.0,0.0
