team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,75.996,14.0,0.365,0.602,0.865,1.0,1.0
BOS,68.996,22.999,0.288,0.51,0.741,1.0,1.0
MIN,54.997,34.999,0.106,0.242,0.611,0.921,1.0
CLE,68.0,18.0,0.086,0.214,0.584,1.0,1.0
IND,57.996,33.999,0.045,0.143,0.416,1.0,1.0
NYK,56.997,34.998,0.045,0.121,0.225,0.814,1.0
GSW,54.997,35.999,0.029,0.078,0.304,0.876,1.0
DEN,55.997,35.998,0.022,0.051,0.104,0.758,1.0
LAC,53.998,37.997,0.006,0.011,0.031,0.242,1.0
DET,47.998,43.997,0.003,0.012,0.034,0.186,1.0
HOU,53.999,35.997,0.003,0.01,0.052,0.124,1.0
LAL,51.999,37.997,0.002,0.006,0.033,0.079,1.0
MIL,49.999,41.996,0.0,0.0,0.0,0.0,1.0
MEM,49.0,42.996,0.0,0.0,0.0,0.0,1.0
ORL,43.999,48.996,0.0,0.0,0.0,0.0,1.0
MIA,39.0,49.0,0.0,0.0,0.0,0.0,1.0
ATL,40.0,44.0,0.0,0.0,0.0,0.0,0.0
SAC,40.0,43.0,0.0,0.0,0.0,0.0,0.0
DAL,40.0,44.0,0.0,0.0,0.0,0.0,0.0
CHI,39.0,44.0,0.0,0.0,0.0,0.0,0.0
PHO,36.0,46.0,0.0,0.0,0.0,0.0,0.0
POR,36.0,46.0,0.0,0.0,0.0,0.0,0.0
SAS,34.0,48.0,0.0,0.0,0.0,0.0,0.0
TOR,30.0,52.0,0.0,0.0,0.0,0.0,0.0
BRK,26.0,56.0,0.0,0.0,0.0,0.0,0.0
PHI,24.0,58.0,0.0,0.0,0.0,0.0,0.0
NOP,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,19.0,63.0,0.0,0.0,0.0,0.0,0.0
WAS,18.0,64.0,0.0,0.0,0.0,0.0,0.0
UTA,17.0,65.0,0.0,0.0,0.0,0.0,0.0
