team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,63.997,18.003,0.27,0.43,0.614,0.792,1.0
BOS,57.609,24.391,0.266,0.437,0.611,0.833,1.0
CLE,63.319,18.681,0.082,0.179,0.427,0.719,1.0
IND,47.586,34.414,0.055,0.134,0.263,0.576,0.993
NYK,51.881,30.119,0.052,0.106,0.245,0.65,1.0
MIN,44.857,37.143,0.046,0.098,0.204,0.386,0.77
DEN,51.267,30.733,0.045,0.114,0.264,0.557,0.991
DAL,44.237,37.763,0.03,0.066,0.16,0.28,0.649
MEM,50.934,31.066,0.028,0.068,0.194,0.501,0.999
MIL,45.297,36.703,0.024,0.072,0.18,0.452,0.973
LAL,49.392,32.608,0.022,0.066,0.164,0.491,0.977
HOU,48.879,33.121,0.022,0.057,0.147,0.415,0.968
SAC,42.118,39.882,0.014,0.031,0.067,0.145,0.424
GSW,44.607,37.393,0.013,0.043,0.116,0.278,0.681
ORL,39.202,42.798,0.009,0.023,0.069,0.154,0.628
MIA,40.662,41.338,0.007,0.016,0.063,0.192,0.766
PHO,38.221,43.779,0.005,0.01,0.017,0.029,0.081
LAC,42.789,39.211,0.004,0.016,0.049,0.119,0.429
DET,43.91,38.09,0.003,0.013,0.066,0.25,0.926
ATL,37.588,44.412,0.002,0.011,0.043,0.098,0.436
PHI,31.955,50.045,0.001,0.007,0.021,0.036,0.113
CHI,33.384,48.616,0.0,0.001,0.01,0.036,0.144
POR,36.159,45.841,0.0,0.001,0.002,0.003,0.02
BRK,28.54,53.46,0.0,0.001,0.002,0.002,0.016
SAS,34.941,47.059,0.0,0.0,0.002,0.004,0.011
TOR,27.928,54.072,0.0,0.0,0.0,0.002,0.005
NOP,25.966,56.034,0.0,0.0,0.0,0.0,0.0
UTA,22.927,59.073,0.0,0.0,0.0,0.0,0.0
CHO,21.75,60.25,0.0,0.0,0.0,0.0,0.0
WAS,18.098,63.902,0.0,0.0,0.0,0.0,0.0
