simulation,OKC,LAL,PHX,UTA,MIL,MEM,CHI,POR,ATL,ORL,BOS,CHO,DAL,NYK,IND,GSW,LAC,NOP,SAC,HOU,BRK,TOR,PHI,DEN,MIN,WAS,MIA,SAS,CLE,DET
26,65,43,44,26,37,33,36,40,44,38,45,36,30,52,26,45,37,29,22,52,16,43,51,58,51,29,44,55,51,53
27,59,49,42,25,32,38,34,37,44,38,51,37,32,47,22,52,43,26,22,47,18,50,50,52,47,27,47,54,54,55
28,58,48,50,23,30,30,39,35,40,40,53,46,34,54,24,45,42,26,20,47,21,47,52,42,47,25,44,57,52,60
29,65,47,46,20,32,31,35,41,41,47,51,41,31,55,23,44,42,27,24,52,23,47,41,52,50,22,47,52,47,55
30,59,45,48,28,32,36,40,38,40,44,50,39,30,52,27,51,43,19,18,51,24,43,50,45,49,25,42,55,48,60
31,65,44,48,26,40,33,41,39,42,34,46,42,34,54,22,43,42,24,25,51,20,45,45,52,50,27,42,53,52,50
32,62,52,45,23,35,41,31,34,42,45,52,39,32,48,26,46,39,30,22,48,17,44,50,47,47,25,43,59,54,53
33,62,47,51,21,32,38,33,40,37,39,51,37,31,53,27,46,44,22,23,57,23,45,45,51,51,27,41,49,52,56
34,60,51,44,20,31,38,32,33,40,43,55,38,33,53,23,46,40,28,23,51,20,46,44,49,48,34,41,52,56,59
35,66,48,47,25,41,35,37,34,38,47,48,39,32,58,20,43,43,23,24,47,22,41,48,49,52,26,48,50,46,54
36,63,41,50,27,32,36,32,41,44,48,53,36,26,52,30,47,39,22,21,56,23,44,42,48,50,24,40,59,50,55
37,64,48,48,23,34,30,30,38,38,46,55,46,34,48,27,44,39,23,24,54,24,39,49,51,49,24,44,55,46,57
38,56,53,45,25,39,31,37,39,42,39,54,40,30,49,18,44,45,26,23,49,17,45,42,53,50,21,51,53,57,58
39,67,47,48,29,35,31,33,36,43,45,52,40,29,47,22,46,43,20,26,48,17,46,47,48,50,22,48,57,51,58
40,60,44,41,27,37,36,35,39,41,45,52,34,31,54,25,42,48,19,25,53,24,52,46,52,46,23,42,51,53,54
41,61,49,40,25,32,41,40,37,45,40,52,41,32,56,27,47,44,25,18,53,19,48,45,50,48,19,48,48,50,51
42,62,46,48,23,32,30,38,38,40,41,52,44,32,54,29,43,37,18,19,54,31,43,51,50,47,23,43,57,54,52
43,65,45,41,24,35,39,31,41,41,44,46,39,32,50,23,51,42,24,28,43,23,51,46,49,49,21,48,50,55,55
44,56,44,50,27,35,36,36,37,43,46,56,39,33,46,25,46,37,21,20,55,22,49,46,54,52,22,44,48,51,55
45,64,50,45,27,36,33,39,38,40,40,51,38,33,52,24,50,38,24,26,53,18,51,43,45,48,23,46,49,46,61
46,63,42,42,24,40,38,36,42,45,46,54,30,24,52,22,49,40,28,19,51,20,50,44,49,54,21,39,56,55,56
47,62,52,46,25,34,35,31,39,38,42,54,36,37,55,22,40,44,28,22,49,22,44,43,48,48,23,48,52,51,61
48,63,53,48,23,42,33,39,32,40,44,51,39,31,48,27,42,37,28,20,58,19,39,47,48,53,20,47,55,50,55
49,62,44,45,28,38,37,33,38,38,44,52,36,29,53,27,46,35,20,27,52,24,42,47,47,54,22,48,55,50,58
50,65,48,42,24,38,37,37,43,44,45,45,40,32,54,22,51,38,22,24,51,20,47,50,50,45,20,43,49,50,55
51,62,46,42,26,40,36,38,38,36,49,55,35,28,49,26,43,42,28,19,50,26,46,46,48,45,22,43,55,50,62
52,61,39,53,30,33,34,37,39,44,41,46,37,36,54,23,42,41,25,17,48,20,48,45,48,55,28,48,57,49,53
53,63,48,46,27,40,37,28,37,39,45,52,39,31,47,28,39,43,21,26,57,22,44,43,49,52,26,40,54,52,56
54,63,40,48,27,33,33,35,41,44,42,45,40,27,52,21,48,43,32,18,51,23,47,50,48,49,26,42,55,55,53
55,63,53,51,20,33,36,36,43,36,46,54,41,29,51,21,43,40,18,24,54,22,48,43,45,51,26,45,52,46,61
56,60,51,49,26,33,33,31,40,40,44,55,42,32,54,26,37,40,26,31,47,28,39,46,52,50,18,43,52,49,57
57,66,45,42,25,34,39,34,40,38,47,57,39,31,54,23,39,47,26,21,47,23,47,46,50,49,23,41,54,49,55
58,65,53,48,26,30,34,34,40,42,47,54,32,28,52,25,42,43,23,19,50,26,46,46,50,47,21,43,56,50,59
59,64,48,48,25,35,38,31,38,41,44,54,41,32,51,26,42,42,26,22,49,20,47,48,48,46,20,46,52,50,57
60,68,44,47,25,30,32,42,38,41,42,50,41,30,50,25,43,42,26,21,55,22,46,41,48,53,23,43,57,52,54
61,62,40,50,27,40,35,35,41,41,41,54,31,33,47,24,42,42,21,24,56,21,50,43,54,50,32,49,45,52,49
62,60,43,50,22,35,31,31,37,39,46,53,46,28,51,24,46,41,21,25,55,21,50,46,45,55,24,44,53,57,52
63,63,48,46,26,41,36,40,37,41,45,51,41,32,52,22,44,43,26,23,43,22,42,51,50,44,20,40,52,52,58
64,65,43,43,24,37,31,37,39,40,47,52,45,39,53,24,48,34,24,23,52,23,42,45,52,47,27,46,52,43,54
65,63,50,48,25,37,36,32,36,40,46,53,41,36,55,20,43,45,21,24,51,19,47,43,55,50,20,46,50,47,52
66,60,47,47,23,36,29,37,34,45,45,54,41,34,54,23,43,35,20,26,55,22,47,41,50,52,23,44,58,51,55
67,65,44,44,22,37,34,37,37,40,43,50,45,30,52,26,46,37,23,23,57,22,45,48,50,47,23,47,49,52,56
68,58,44,47,22,37,34,39,38,44,43,50,35,31,53,21,46,41,25,23,52,22,41,49,54,47,25,46,57,54,53
69,61,46,50,21,39,31,34,37,40,43,49,40,34,53,27,46,38,24,28,53,18,40,49,52,47,27,47,53,51,53
70,65,49,49,28,33,28,42,41,41,46,47,34,28,57,26,49,40,24,21,51,20,49,41,48,48,23,40,55,47,61
71,61,42,50,21,36,34,43,41,40,46,56,39,34,55,23,47,44,25,19,50,20,39,40,53,44,26,43,51,56,53
72,64,43,51,20,31,31,37,39,43,41,51,42,29,51,29,46,42,20,19,55,27,51,47,50,46,28,44,53,47,54
73,61,54,47,23,32,40,35,41,46,44,56,35,30,52,20,46,38,22,25,50,24,44,45,53,47,17,44,48,50,62
74,60,50,37,28,33,38,34,36,42,46,50,42,35,46,21,40,42,28,20,52,27,48,43,54,49,27,42,52,57,52
75,64,45,51,23,35,37,39,43,36,45,50,43,35,51,19,46,42,24,20,50,25,47,49,50,45,24,40,47,52,54
76,60,49,46,33,35,34,37,37,41,44,53,42,30,53,23,47,33,26,21,50,19,48,46,51,46,17,44,58,52,56
77,65,46,51,21,33,30,37,43,38,43,55,37,29,52,20,48,37,27,24,56,22,42,45,49,48,20,45,60,50,58
78,64,46,45,25,34,34,37,36,41,43,49,38,36,51,17,47,40,29,22,44,22,43,49,51,50,22,50,57,54,55
79,59,50,50,24,37,36,31,39,41,41,54,39,30,55,23,46,44,27,23,46,21,43,47,51,46,24,41,58,47,58
80,63,51,45,24,40,33,35,36,40,47,51,36,28,51,18,41,40,24,24,52,25,48,45,51,46,24,48,57,49,59
81,61,48,46,24,33,38,40,36,42,37,58,42,26,49,26,45,40,26,26,48,22,51,48,47,47,21,44,56,48,56
82,62,46,49,21,37,35,37,38,44,40,49,35,33,51,24,49,40,31,20,49,23,43,47,45,52,26,46,55,51,53
83,60,47,45,28,34,37,34,37,44,45,57,35,30,43,27,45,35,24,26,54,23,46,46,54,48,24,46,57,41,59
84,56,47,50,26,35,35,42,42,43,43,55,39,28,53,26,45,41,27,18,51,18,44,41,51,48,21,47,56,48,55
85,60,43,50,24,37,33,39,39,37,43,50,39,31,53,27,44,44,25,24,51,23,42,49,49,52,23,41,51,50,58
86,61,53,50,20,37,34,38,41,40,46,53,41,33,54,20,42,39,23,19,50,24,45,46,50,42,21,45,55,52,57
87,60,44,45,24,35,35,37,38,49,47,54,41,33,52,25,40,38,27,22,51,23,44,45,56,47,23,42,52,43,59
88,60,45,48,25,34,34,36,37,43,45,56,40,33,49,21,39,42,22,29,57,20,49,45,53,47,19,40,49,53,61
89,67,47,45,22,40,37,32,42,42,41,53,43,36,50,20,43,42,25,24,52,23,44,51,42,45,19,46,55,45,58
90,61,48,51,28,38,30,31,41,40,44,54,40,26,50,23,49,38,27,23,53,19,45,40,52,48,21,49,56,49,57
91,61,41,43,24,41,41,33,44,40,43,53,36,34,50,26,43,39,25,20,57,29,47,44,48,46,25,40,55,50,53
92,66,48,50,27,32,40,35,43,42,41,48,38,28,52,24,44,46,24,23,44,22,47,47,47,46,22,45,49,52,59
93,57,50,48,26,39,31,32,35,45,45,51,39,33,52,25,40,45,26,22,51,21,42,45,55,53,21,37,54,52,59
94,62,41,46,21,37,30,34,42,37,45,47,42,32,54,29,44,38,27,23,51,20,50,48,54,50,22,44,54,53,54
95,62,49,46,27,35,34,37,40,40,44,52,33,32,53,28,42,46,26,18,52,21,54,43,47,46,23,46,51,50,54
96,63,47,49,24,36,34,32,43,47,47,55,33,34,51,28,45,39,22,20,48,18,50,46,45,48,22,48,57,47,53
97,64,51,46,23,33,33,36,39,46,40,52,37,35,58,20,45,42,19,23,52,25,42,41,51,50,22,39,55,56,56
98,61,47,46,25,36,40,37,39,38,44,55,36,28,53,20,48,43,22,23,57,18,43,45,50,50,21,42,50,55,59
99,62,47,46,21,35,35,36,35,43,46,54,35,27,51,26,47,43,24,21,51,20,41,48,53,49,29,45,56,48,57
100,61,45,44,27,32,38,41,43,42,43,50,38,29,50,20,49,42,25,22,46,23,46,45,46,49,23,44,55,56,57
101,64,46,46,24,35,33,33,41,46,43,51,31,36,49,25,42,44,22,21,47,21,49,49,52,48,22,48,57,50,56
102,58,51,48,23,35,39,36,39,40,45,47,36,37,51,23,44,41,21,25,52,20,44,50,49,51,31,38,53,45,59
103,60,50,47,23,38,31,40,39,43,44,56,33,29,53,22,47,39,29,22,52,25,44,49,51,49,19,39,52,50,56
104,61,50,47,27,31,36,33,43,42,42,48,37,33,56,23,45,42,23,20,47,19,51,48,47,47,24,45,56,52,56
105,57,49,43,28,38,35,36,40,45,45,50,33,30,54,23,40,43,21,23,52,19,45,50,51,46,23,43,56,54,59
106,67,48,43,24,39,37,31,39,41,45,54,38,27,52,23,48,43,27,26,50,24,53,44,46,49,20,40,54,47,52
107,59,53,49,22,31,35,31,40,43,45,56,37,30,52,28,45,44,21,24,50,22,47,47,50,45,24,43,51,52,55
108,62,48,44,25,30,43,38,37,41,48,50,41,31,54,18,44,40,20,22,52,21,50,45,47,48,25,46,55,51,55
109,58,42,45,31,34,36,38,36,38,43,51,48,30,52,20,49,40,23,18,51,25,48,44,50,50,26,39,54,55,57
110,60,44,47,25,39,34,38,32,44,43,52,39,30,53,19,40,42,22,20,52,28,50,52,56,50,20,37,60,50,53
111,61,53,46,21,36,29,40,41,48,40,52,36,28,54,22,42,40,24,23,50,21,50,40,51,51,23,41,61,54,53
112,59,50,50,30,27,30,42,42,40,43,52,40,28,51,26,42,43,24,23,55,27,44,50,45,46,22,38,54,53,55
113,61,49,51,22,35,30,39,42,44,46,54,41,34,54,21,47,36,23,24,53,20,45,44,47,49,20,42,54,47,57
114,63,46,52,23,30,30,32,42,45,40,52,36,33,51,18,42,37,28,22,53,23,50,42,50,49,28,47,54,53,60
115,57,41,48,25,40,35,38,39,43,41,49,34,31,61,26,48,42,24,20,53,22,45,43,51,48,20,46,51,52,58
116,58,48,40,21,35,32,39,40,44,43,53,36,29,56,27,44,43,20,23,55,20,49,47,53,50,26,44,48,51,57
117,58,49,47,26,32,38,39,31,42,41,49,47,29,49,24,42,44,28,23,45,27,44,51,51,46,21,41,51,55,61
118,62,44,50,29,34,35,40,40,41,39,56,34,30,51,28,50,44,25,21,48,21,40,42,46,50,20,44,56,54,57
119,62,44,47,27,38,33,43,36,41,47,54,36,30,53,24,42,38,28,21,52,19,40,47,47,53,23,38,57,54,57
120,62,46,44,25,41,39,33,35,38,42,52,41,32,50,22,44,45,27,26,49,27,47,45,51,47,22,45,46,50,58
121,62,48,46,22,39,31,37,35,43,46,55,41,29,52,26,46,44,26,30,46,21,44,44,52,51,20,44,51,51,49
122,62,44,48,23,31,30,40,43,44,45,50,40,30,54,19,46,45,22,25,49,26,46,44,47,50,24,46,50,54,54
123,57,50,49,24,31,34,34,35,46,41,52,36,33,52,24,51,40,22,21,55,20,48,46,51,44,29,41,55,54,56
124,59,50,50,24,34,30,43,39,39,48,52,38,26,52,28,44,37,25,19,51,16,46,48,53,51,22,46,55,53,53
125,55,49,47,25,33,31,34,41,40,42,54,37,37,55,22,48,38,21,22,49,27,48,53,45,47,19,46,53,51,62
126,66,51,51,25,29,34,33,39,39,44,54,41,23,49,24,44,44,26,18,48,23,45,49,55,48,24,46,55,52,52
127,56,51,47,27,44,30,37,36,40,43,51,42,34,50,26,42,47,22,19,51,20,43,46,50,47,27,38,54,51,60
128,57,41,50,24,36,31,37,36,49,33,53,33,31,58,29,46,39,27,26,52,25,45,47,55,48,20,45,47,52,59
129,57,47,47,27,34,36,34,38,42,41,48,37,35,50,27,46,45,24,23,51,20,41,48,53,49,26,44,54,49,58
130,57,45,46,25,37,38,42,40,41,44,55,44,29,48,24,40,50,21,26,49,19,47,45,48,44,20,45,53,51,58
131,62,44,43,25,37,38,39,36,41,48,50,38,33,53,20,49,42,20,19,52,26,43,45,50,48,23,44,60,50,53
132,66,52,44,25,35,34,34,36,43,44,53,39,30,56,24,44,39,29,19,53,20,43,46,49,51,18,47,56,42,60
133,62,47,47,21,34,43,34,43,41,49,48,36,31,52,22,46,39,25,19,46,26,44,46,52,53,22,42,49,54,58
134,63,47,46,27,39,37,38,40,41,40,50,37,37,49,20,42,39,24,27,49,20,48,44,49,48,23,43,52,53,59
135,56,44,46,26,38,32,38,37,45,45,51,38,29,50,20,47,43,18,25,58,19,45,48,49,50,23,45,58,51,57
136,63,42,44,22,33,27,38,42,42,46,55,38,33,52,23,42,42,26,21,51,20,46,47,52,50,28,43,54,52,57
137,64,45,47,24,32,32,31,40,41,43,52,37,37,52,25,42,38,26,23,48,27,47,47,48,49,26,40,58,49,61
138,56,46,47,22,34,38,40,33,43,42,51,37,31,52,25,47,44,21,22,52,27,47,49,52,49,24,41,52,54,53
139,58,48,44,28,36,35,40,38,38,40,56,33,30,53,21,43,40,19,27,56,21,47,44,49,55,30,41,53,53,55
140,61,51,45,21,32,35,32,38,39,42,51,39,42,52,27,41,45,26,21,50,23,45,40,49,47,23,49,52,54,59
141,58,48,49,23,33,36,38,40,45,39,53,39,33,55,17,50,39,25,23,50,23,48,49,45,51,30,40,48,49,55
142,61,42,46,27,35,30,37,37,40,43,57,45,31,50,20,51,45,24,23,58,26,45,45,45,48,20,44,48,49,59
143,57,43,50,28,35,30,30,35,45,41,55,41,34,50,22,45,37,27,23,50,25,48,44,53,51,26,40,54,53,59
144,60,50,47,26,38,34,38,39,40,40,49,36,34,54,27,43,39,20,18,51,23,47,43,54,53,21,42,58,53,54
145,62,47,44,22,32,34,36,39,48,38,54,38,30,55,26,45,42,24,20,52,22,50,37,50,52,25,45,55,50,57
146,61,48,46,32,38,34,39,46,43,41,49,35,33,52,17,40,37,25,22,52,24,50,42,47,49,25,43,52,50,59
147,64,45,48,20,37,36,32,47,41,46,49,38,33,56,17,48,44,24,26,43,25,47,43,45,49,26,43,54,51,54
148,60,44,46,25,44,31,34,43,37,45,48,46,38,54,23,39,39,25,19,50,18,44,46,56,45,21,46,52,53,60
149,62,52,47,25,39,29,39,36,39,49,51,37,29,55,22,46,39,21,21,52,22,42,46,50,52,26,41,54,48,60
150,62,52,52,24,26,37,34,41,46,41,54,37,31,51,23,47,47,28,20,47,23,46,45,50,46,23,40,53,48,57
151,64,46,44,28,43,28,35,36,42,35,54,38,35,52,25,50,33,21,22,52,25,48,44,48,51,22,47,55,49,59
152,59,48,46,33,29,34,37,35,40,45,52,36,31,52,21,48,44,22,21,56,23,42,51,49,46,25,47,52,51,56
153,64,51,44,21,38,38,36,40,48,46,52,35,31,48,16,44,44,22,24,44,22,46,47,53,51,26,43,51,48,58
154,64,46,43,26,33,35,36,40,44,45,50,40,34,50,23,45,39,24,20,51,23,51,44,47,50,27,45,54,49,53
155,62,50,43,26,36,34,42,34,46,45,46,33,30,48,26,42,41,29,20,48,21,51,50,50,50,22,40,55,51,60
156,60,43,50,27,31,38,35,31,42,43,52,46,39,55,22,43,39,25,20,53,21,44,50,54,46,23,38,53,50,58
157,62,45,47,26,29,33,40,38,40,46,55,35,31,53,22,46,44,24,23,50,23,44,49,54,48,22,44,52,52,54
158,62,44,52,22,35,31,38,40,51,45,49,32,35,55,29,44,42,23,22,51,22,40,41,49,49,25,43,52,55,53
159,65,43,44,26,30,33,41,38,40,43,50,33,37,49,22,47,46,26,22,48,22,48,45,50,47,21,48,54,56,57
160,59,49,41,25,37,36,35,40,45,42,50,42,26,56,21,44,43,20,25,52,17,47,43,51,48,29,43,55,53,57
161,62,54,45,25,37,31,32,40,40,46,52,41,28,47,22,48,41,25,20,51,20,44,48,50,43,26,44,58,54,57
162,63,43,46,24,30,33,34,36,41,46,51,38,34,52,27,49,44,22,17,53,22,47,46,60,43,23,43,55,48,61
163,64,45,47,30,43,34,37,38,37,42,50,35,34,58,24,40,41,19,24,48,23,45,43,51,44,24,48,54,48,61
164,59,47,46,22,40,32,33,40,48,44,50,34,38,52,26,45,41,23,25,46,22,50,48,54,50,22,41,52,45,56
165,60,48,43,25,33,35,36,36,39,43,52,40,34,47,25,47,45,24,25,50,23,40,53,49,49,21,45,50,50,64
166,62,49,45,23,32,37,34,40,45,41,52,39,29,51,29,39,39,22,23,53,25,42,43,50,44,30,48,56,51,58
167,59,45,48,29,38,36,31,38,50,44,49,34,35,49,23,47,39,25,24,52,25,46,51,49,53,22,35,49,50,56
168,61,49,44,28,32,32,32,41,44,46,48,42,36,50,22,46,40,23,22,50,29,43,46,50,49,21,41,51,56,57
169,64,46,42,25,30,36,40,41,39,41,53,39,31,49,22,49,42,24,21,55,18,51,43,50,51,21,41,55,55,57
170,60,48,49,27,34,34,33,39,41,42,50,37,31,55,20,43,41,22,28,50,21,47,45,53,52,26,45,52,49,57
171,58,47,48,26,26,34,31,46,40,43,52,38,32,52,23,47,40,24,28,49,26,45,47,52,49,22,47,53,50,56
172,57,51,49,28,35,33,34,37,43,45,48,41,28,56,21,41,50,26,22,52,23,49,42,44,51,20,45,51,51,58
173,61,43,51,26,33,34,35,37,43,46,50,42,38,50,21,39,40,22,21,56,20,48,47,48,51,21,44,52,50,62
174,61,49,49,23,39,35,33,35,44,42,49,46,29,47,22,47,43,25,23,50,19,44,44,52,50,23,47,57,50,54
175,58,46,50,22,39,38,41,38,42,39,50,42,28,54,25,40,36,27,21,50,21,51,47,50,51,20,46,50,49,60
176,62,47,45,27,40,38,36,38,47,47,49,39,33,56,16,45,40,25,21,48,21,42,43,48,48,26,47,51,48,58
177,66,52,44,31,35,31,39,35,39,44,46,46,32,49,24,43,42,22,20,51,24,42,45,49,54,21,41,55,53,56
178,61,48,49,26,37,31,34,40,41,40,53,39,33,53,22,40,40,29,23,49,21,44,46,47,49,28,40,53,57,58
179,62,45,45,25,35,36,36,42,44,42,51,40,34,54,21,49,38,28,20,50,25,50,47,48,50,22,41,53,50,48
180,60,48,38,25,34,37,36,35,44,45,54,42,35,45,25,43,44,21,19,60,22,49,49,49,52,20,44,51,48,57
181,64,52,49,26,40,33,38,37,37,43,52,39,29,54,20,50,44,26,23,49,21,47,47,48,45,21,45,51,47,54
182,61,51,46,32,39,38,34,39,40,37,52,44,32,50,22,43,43,22,23,49,23,48,51,49,50,19,41,49,50,54
183,63,48,44,24,33,41,32,39,37,41,50,42,31,52,24,47,44,26,18,52,24,53,50,48,47,23,45,47,53,53
184,63,45,47,23,39,40,30,36,38,47,49,36,34,55,22,42,34,30,23,51,20,51,48,48,45,24,41,56,55,59
185,63,48,43,23,31,36,37,41,41,44,56,41,25,51,24,44,45,25,22,50,17,46,49,45,52,27,46,53,48,58
186,60,53,45,27,41,34,34,43,40,47,49,40,35,54,18,46,36,26,24,46,23,43,45,46,49,23,45,53,50,56
187,65,47,45,29,37,34,38,40,42,39,58,34,36,49,23,44,42,26,20,49,17,49,47,46,49,25,47,54,46,54
188,61,47,42,28,36,32,36,39,39,46,48,46,33,48,26,43,42,23,25,54,21,49,50,50,42,25,42,51,53,54
189,60,45,42,21,42,32,33,35,43,39,49,40,29,55,23,46,47,25,25,49,22,47,48,54,52,22,49,56,49,52
190,64,45,45,23,32,33,33,34,39,45,51,38,36,57,26,45,44,21,27,57,21,43,48,49,50,24,47,52,49,53
191,64,46,46,23,36,33,38,39,42,46,52,38,33,50,25,47,37,23,19,47,21,45,47,53,49,23,45,55,53,56
192,61,49,48,24,38,28,33,38,40,41,50,43,31,50,23,45,42,23,24,53,22,45,44,51,53,22,44,60,49,57
193,60,47,43,25,36,31,38,42,36,46,48,39,34,53,26,46,36,28,22,52,23,46,49,54,48,20,43,57,51,52
194,59,48,46,20,37,31,35,39,45,38,53,37,37,49,21,46,42,28,22,50,28,47,46,45,49,24,40,55,55,59
195,65,44,45,24,35,27,34,39,42,44,50,36,32,50,27,45,38,24,20,51,24,49,46,52,55,23,41,55,56,58
196,65,43,45,28,32,34,38,43,37,50,53,38,30,54,19,46,38,26,20,45,22,48,49,51,52,22,46,55,51,51
197,60,48,46,29,31,32,36,40,44,39,54,39,29,52,24,40,44,22,26,51,20,50,40,51,46,25,43,56,57,57
198,57,50,49,26,34,38,36,38,44,37,53,39,36,54,19,40,38,24,27,54,18,46,43,50,49,21,52,57,49,53
199,59,47,49,27,34,35,35,43,35,46,54,33,34,53,18,45,41,25,23,50,23,44,49,53,48,23,41,54,55,55
200,61,50,42,25,35,39,33,42,42,45,49,42,31,51,24,47,40,29,20,51,20,48,44,52,47,22,50,50,48,52
201,66,44,46,26,33,32,34,37,43,46,51,35,33,48,30,44,47,23,22,53,26,44,46,52,46,21,46,52,53,52
202,62,43,45,25,33,32,30,39,45,47,58,31,32,53,31,43,42,25,20,52,19,49,41,54,47,27,41,55,51,59
203,62,51,49,28,31,35,27,39,44,43,57,35,32,57,24,40,40,21,24,56,22,47,42,47,47,22,45,56,52,56
204,61,52,39,26,36,34,40,40,44,41,49,41,27,52,20,50,33,27,24,55,19,48,45,52,51,22,43,51,54,55
205,60,49,44,24,31,36,31,38,44,47,50,47,32,54,19,43,44,26,20,50,18,45,50,46,47,24,41,56,54,61
206,62,50,49,25,35,39,32,36,43,45,48,40,32,52,27,43,42,21,23,50,19,46,48,48,52,23,43,52,55,51
207,62,48,41,24,36,37,37,46,39,40,53,35,29,47,21,48,44,23,21,56,19,49,45,49,48,30,47,50,48,59
208,60,51,51,28,33,32,31,44,43,47,50,42,34,51,20,47,41,24,21,54,20,43,44,49,48,26,39,55,53,50
209,56,52,55,24,33,35,35,38,44,47,48,38,30,49,24,47,34,25,24,50,21,48,45,52,51,22,45,50,46,63
210,61,47,44,25,33,33,42,41,45,38,47,40,35,52,24,45,43,24,20,56,24,44,44,48,52,28,39,50,50,57
211,61,46,50,30,26,29,31,38,46,46,52,38,33,54,22,52,38,25,19,56,24,50,47,50,51,19,44,50,50,54
212,60,51,44,24,38,35,35,44,42,47,50,38,32,54,30,44,37,25,17,53,20,45,49,47,44,27,42,49,50,58
213,55,45,50,24,43,42,37,37,43,42,54,33,31,52,22,45,44,21,24,52,23,47,45,50,50,22,42,54,48,54
214,66,46,44,30,33,39,38,39,41,48,53,32,38,50,28,46,42,18,23,46,21,46,47,49,49,18,42,51,51,57
215,60,47,41,29,28,38,33,42,45,43,52,36,28,49,26,48,36,28,24,52,20,45,46,52,51,24,44,54,47,63
216,60,44,49,23,29,40,31,41,45,47,54,37,36,52,20,46,43,20,22,47,22,49,44,51,49,26,44,51,55,54
217,57,51,46,25,39,37,37,42,43,42,55,38,30,53,19,46,42,30,21,52,19,44,42,44,49,28,40,51,53,56
218,61,50,45,29,30,30,32,42,44,45,55,38,27,51,26,45,40,22,22,53,24,50,45,49,48,23,38,51,55,61
219,64,48,50,28,38,27,37,39,42,41,44,37,36,48,31,45,39,28,26,47,21,43,45,47,48,22,48,55,51,56
220,59,51,46,28,35,37,32,37,41,43,51,42,32,55,24,45,37,26,23,52,21,48,43,45,46,23,43,58,55,53
