team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,58.492,23.508,0.258,0.425,0.591,0.813,1.0
OKC,63.15,18.85,0.23,0.405,0.565,0.775,1.0
NYK,51.925,30.075,0.061,0.128,0.277,0.651,1.0
DEN,51.544,30.456,0.056,0.127,0.29,0.575,0.995
CLE,61.407,20.593,0.055,0.137,0.365,0.668,1.0
MIN,46.211,35.789,0.052,0.099,0.23,0.463,0.872
IND,47.938,34.062,0.048,0.116,0.262,0.562,0.997
DAL,44.722,37.278,0.044,0.088,0.165,0.342,0.736
MEM,51.133,30.867,0.041,0.089,0.234,0.518,0.993
MIL,44.479,37.521,0.03,0.075,0.174,0.414,0.951
LAL,47.112,34.888,0.023,0.062,0.152,0.408,0.885
ORL,40.594,41.406,0.019,0.043,0.117,0.237,0.744
MIA,40.164,41.836,0.017,0.03,0.071,0.22,0.68
HOU,48.407,33.593,0.014,0.038,0.134,0.381,0.953
SAC,41.878,40.122,0.014,0.032,0.073,0.151,0.386
GSW,42.138,39.862,0.01,0.034,0.073,0.144,0.41
PHI,33.983,48.017,0.007,0.019,0.037,0.083,0.205
DET,41.923,40.077,0.007,0.015,0.054,0.205,0.805
LAC,43.891,38.109,0.005,0.014,0.047,0.181,0.577
PHO,39.073,42.927,0.004,0.012,0.027,0.044,0.143
ATL,38.531,43.469,0.004,0.011,0.042,0.121,0.506
CHI,32.527,49.473,0.001,0.001,0.009,0.02,0.082
SAS,37.398,44.602,0.0,0.0,0.01,0.017,0.046
TOR,28.799,53.201,0.0,0.0,0.001,0.005,0.017
BRK,29.099,52.901,0.0,0.0,0.0,0.001,0.013
POR,33.52,48.48,0.0,0.0,0.0,0.001,0.004
NOP,24.553,57.447,0.0,0.0,0.0,0.0,0.0
CHO,23.788,58.212,0.0,0.0,0.0,0.0,0.0
UTA,22.965,59.035,0.0,0.0,0.0,0.0,0.0
WAS,18.656,63.344,0.0,0.0,0.0,0.0,0.0
