simulation,OKC,LAL,DAL,CHO,BOS,ORL,ATL,NYK,CHI,MEM,POR,MIL,UTA,PHX,IND,GSW,BRK,HOU,TOR,SAC,LAC,NOP,PHI,DEN,SAS,DET,CLE,MIA,WAS,MIN
221,65,49,37,25,45,39,46,60,36,32,38,37,23,39,25,40,34,57,45,24,41,16,43,56,49,58,49,47,23,53
222,70,40,37,29,45,55,41,48,36,32,39,40,23,45,15,46,30,53,47,23,42,19,46,53,47,57,44,52,30,47
223,68,51,23,25,47,45,45,54,35,44,39,38,23,47,26,44,25,49,39,29,34,30,47,51,52,59,55,46,17,44
224,67,43,37,29,47,49,43,59,39,31,41,36,22,39,18,36,36,55,50,26,34,29,36,51,59,54,49,45,21,50
225,67,42,34,24,42,51,47,41,41,39,37,27,30,50,24,42,21,62,41,27,40,31,47,50,57,53,52,42,19,51
226,64,43,34,28,49,51,35,52,35,41,30,40,28,40,24,50,31,59,39,26,48,24,47,53,46,52,49,46,25,42
227,61,58,29,33,52,43,44,52,36,31,35,40,26,40,19,40,28,56,50,25,45,23,42,57,50,50,54,44,20,48
228,67,46,26,31,52,53,42,55,41,28,32,39,35,37,23,49,25,55,35,21,38,30,43,48,56,54,49,45,27,49
229,70,53,32,29,55,49,47,51,35,31,39,31,27,41,25,45,29,58,40,20,45,20,38,58,51,52,44,48,18,50
230,59,51,42,37,56,45,45,58,37,38,35,42,23,31,17,38,31,53,44,19,35,27,43,55,48,50,48,53,20,51
231,69,46,43,31,42,41,40,54,40,36,27,40,27,47,28,51,23,44,41,22,38,23,43,48,60,58,41,53,22,53
232,64,41,33,38,52,42,44,52,21,42,34,40,24,54,15,43,23,57,48,33,39,24,44,55,51,51,47,45,29,46
233,61,45,34,21,43,51,45,57,34,39,40,45,22,46,27,46,20,51,40,25,37,20,50,52,52,50,45,54,26,53
234,61,42,38,27,49,42,40,57,29,43,38,37,24,42,22,54,25,58,36,26,47,21,45,57,53,57,43,43,20,55
235,68,49,29,34,53,45,38,55,39,43,44,36,21,37,23,43,27,56,45,23,44,19,40,47,45,59,51,42,26,50
236,60,50,29,42,41,38,48,58,35,37,42,39,19,36,13,41,25,50,43,30,38,29,37,57,58,61,53,49,20,53
237,62,44,34,31,56,52,43,55,40,39,37,38,17,45,18,43,32,50,39,26,36,27,47,53,53,55,42,46,21,50
238,67,48,22,24,51,48,46,51,40,34,33,35,28,44,22,49,28,55,38,26,44,20,45,54,58,52,51,48,17,53
239,67,51,24,31,49,47,40,59,33,44,46,34,25,46,29,42,29,52,43,17,36,22,44,49,55,50,48,49,21,49
240,60,51,31,28,51,49,41,58,34,52,35,39,26,39,23,46,18,52,41,19,44,26,42,52,55,53,52,45,24,45
241,66,46,36,28,42,39,36,55,39,33,42,46,34,44,21,49,20,50,45,24,40,24,48,55,54,48,48,54,21,44
242,63,47,31,22,52,46,46,57,40,42,41,26,29,43,27,47,39,59,34,21,31,20,44,47,55,56,48,43,32,43
243,68,43,36,27,51,49,43,54,30,37,38,42,23,36,21,48,24,55,38,25,43,22,47,52,58,60,46,50,17,48
244,60,54,32,22,47,45,41,53,35,50,46,41,37,51,16,38,23,57,38,25,35,18,38,52,52,52,55,53,22,43
245,66,53,39,28,48,39,39,53,33,38,38,32,20,59,25,46,21,52,44,22,40,31,51,56,53,47,49,39,19,51
246,61,45,38,28,55,48,41,59,35,40,33,36,25,36,24,39,17,57,39,29,39,36,53,54,51,47,44,45,25,52
247,67,47,27,23,53,48,38,57,27,44,37,34,27,40,27,39,21,47,51,29,43,27,44,50,59,51,54,53,23,44
248,63,56,24,31,48,37,41,51,36,38,33,37,23,40,24,46,33,49,43,26,44,26,44,58,56,51,50,53,17,53
249,63,48,36,31,57,37,36,46,36,34,47,29,30,42,20,51,26,47,55,17,40,23,42,50,55,56,51,52,22,52
250,69,35,33,24,45,51,51,57,38,33,38,41,22,45,21,43,24,57,42,24,39,22,42,52,60,49,51,46,25,52
251,63,51,32,31,50,47,50,57,36,35,37,37,26,44,21,48,20,50,45,26,35,19,42,53,55,54,55,43,21,48
252,63,50,31,25,44,45,36,56,39,42,44,40,24,44,17,42,33,56,46,24,36,29,52,53,47,58,46,38,24,47
253,66,40,36,28,56,44,36,51,37,44,40,35,21,44,18,44,21,55,49,31,41,21,50,51,55,54,47,43,25,48
254,61,49,32,27,54,48,35,52,29,37,32,31,34,42,21,47,34,55,45,26,43,21,39,55,58,49,60,42,24,49
255,67,58,42,29,49,48,44,53,47,35,38,37,20,42,21,45,27,50,39,29,34,18,57,50,42,48,49,48,17,48
256,70,51,36,25,44,49,44,54,32,39,37,37,21,46,27,49,25,53,45,26,42,15,49,60,43,52,45,49,22,44
257,65,47,30,29,44,40,46,51,39,40,34,30,27,37,31,45,21,54,48,32,43,33,40,51,53,48,50,51,23,49
258,65,43,24,34,53,44,48,52,42,40,34,38,30,39,21,31,29,54,52,19,34,27,44,55,57,47,49,48,21,57
259,54,54,31,25,49,44,39,51,41,40,39,30,26,55,30,45,31,49,46,26,31,21,46,55,55,53,48,49,22,46
260,62,44,38,31,54,55,45,58,28,36,47,38,24,41,24,44,20,57,42,20,42,21,42,65,44,50,49,43,22,45
261,64,44,33,26,52,45,46,44,35,48,34,29,26,44,20,42,35,55,47,21,48,21,45,52,57,58,51,40,26,43
262,56,35,36,28,53,47,40,52,40,45,43,42,27,56,25,42,24,53,42,24,44,21,43,49,49,54,46,46,20,49
263,61,52,34,27,46,52,41,54,41,31,32,36,28,43,19,46,25,56,38,28,42,20,41,59,49,54,48,58,20,50
264,63,48,35,31,46,45,38,57,34,41,40,35,26,54,18,40,30,53,41,19,39,28,41,57,53,52,49,44,24,50
265,60,49,34,25,51,46,39,57,30,40,42,36,22,49,23,49,28,56,46,20,45,23,48,50,61,53,44,42,20,43
266,68,41,32,22,53,48,40,53,41,45,35,34,34,42,15,46,27,58,42,22,45,24,44,55,60,49,52,36,18,50
267,61,51,35,32,44,48,46,56,31,38,35,33,23,36,29,39,32,51,40,15,45,23,42,57,62,57,52,45,26,47
268,66,43,34,33,51,47,45,59,29,34,33,38,27,41,20,49,19,52,43,25,39,21,45,53,61,53,59,43,20,49
269,68,53,34,29,54,47,41,54,36,41,29,34,23,47,30,47,22,58,41,18,45,23,45,50,49,48,42,49,27,47
270,65,50,34,23,45,49,38,53,42,38,39,40,31,46,20,42,22,56,48,22,32,25,46,52,49,61,48,47,20,48
271,63,47,29,22,57,45,39,50,40,43,35,37,28,52,25,46,32,58,37,22,38,23,39,53,46,53,47,57,16,52
272,65,53,28,32,53,46,46,61,40,43,39,30,17,37,24,42,26,53,30,36,36,25,40,57,54,59,48,48,15,48
273,65,48,34,34,48,51,41,61,32,38,38,37,23,38,25,43,25,53,38,18,41,26,42,55,48,53,49,40,34,53
274,61,48,34,22,49,40,46,44,41,45,33,34,25,40,25,47,32,52,48,27,38,22,47,54,56,57,48,44,29,43
275,64,51,33,28,46,53,50,60,40,31,29,36,30,44,28,49,19,60,45,24,44,21,46,55,46,47,51,44,21,36
276,57,53,32,31,48,51,45,57,28,41,45,37,22,40,19,41,35,59,41,20,36,24,44,53,50,55,50,44,24,49
277,68,50,31,28,56,52,36,56,39,39,34,38,20,47,24,51,21,48,43,21,40,24,39,54,64,47,46,45,23,47
278,67,45,36,24,56,49,48,62,31,36,36,38,25,42,22,49,26,55,33,25,37,26,43,58,52,49,50,42,23,46
279,62,39,37,37,49,41,46,50,36,42,38,31,26,42,24,50,27,50,34,24,43,22,42,51,60,53,53,48,23,51
280,65,47,40,24,41,50,41,61,41,40,37,35,27,42,28,43,27,56,35,27,40,22,45,53,55,47,45,50,19,48
281,63,48,36,24,54,47,42,58,25,43,36,30,27,48,20,47,27,51,38,28,40,29,44,47,47,54,55,44,23,56
282,62,49,31,34,53,52,42,46,37,35,51,46,18,48,19,45,23,54,45,30,37,23,44,51,49,54,40,52,19,42
283,65,38,38,23,49,46,48,52,41,34,41,27,23,52,26,43,31,55,44,27,46,23,39,47,55,53,45,47,22,51
284,62,46,35,31,46,53,39,45,39,44,33,38,33,39,15,47,23,54,46,32,45,20,44,59,49,53,50,43,24,44
285,64,34,35,26,48,42,41,53,36,36,36,38,22,47,25,44,31,59,39,20,42,27,50,60,56,46,52,48,24,50
286,69,43,28,34,45,47,42,49,39,40,38,35,30,42,26,50,26,58,46,22,35,17,39,50,60,55,49,44,25,48
287,69,47,36,35,52,50,42,54,35,40,32,30,23,35,28,47,24,50,44,24,41,27,43,49,57,57,47,44,24,45
288,69,42,30,23,54,44,49,50,33,39,44,30,18,40,21,50,28,52,50,26,46,28,53,48,48,51,40,50,25,50
289,65,39,32,28,49,56,43,53,35,38,36,36,27,48,25,55,29,56,45,25,37,18,48,54,44,48,42,52,20,48
290,69,48,36,23,49,50,47,50,28,36,33,42,32,47,20,39,30,54,44,26,34,26,43,56,49,49,48,47,21,55
291,63,50,32,24,43,51,41,56,30,35,34,37,20,54,21,41,23,54,46,34,45,23,50,48,50,56,52,50,19,49
292,62,53,19,24,50,47,43,54,38,39,38,36,33,34,27,45,15,53,39,25,43,28,42,57,57,52,55,46,26,51
293,68,39,42,39,37,45,37,54,41,44,36,50,24,37,26,48,23,59,44,23,36,27,43,47,49,56,53,37,26,41
294,61,49,26,43,55,46,42,52,30,37,36,39,21,46,27,42,30,56,45,19,43,25,41,56,58,46,51,45,22,42
295,65,53,36,30,49,54,41,55,26,32,33,43,28,44,22,51,24,52,43,18,46,21,43,46,52,47,55,41,31,50
296,65,46,37,28,50,45,35,53,35,44,35,42,27,44,19,47,30,52,41,27,38,19,40,55,54,51,41,50,30,51
297,60,49,40,24,53,48,38,46,36,40,42,37,32,32,29,46,20,57,51,23,43,22,43,58,54,50,47,56,20,35
298,59,43,29,35,54,48,34,58,31,44,43,37,22,41,24,45,26,54,47,22,37,22,41,52,54,57,45,47,29,51
299,62,48,29,33,48,51,48,56,42,35,37,39,26,51,18,43,22,63,44,16,39,20,38,59,49,57,42,40,26,50
300,66,44,34,27,44,41,42,50,38,42,23,39,24,48,23,42,35,52,48,21,39,30,54,51,59,49,51,42,29,44
301,63,53,38,21,47,42,42,59,33,41,40,34,26,41,24,35,28,52,40,32,42,23,48,53,56,53,45,47,26,47
302,67,46,40,29,47,45,41,49,44,39,42,37,24,42,16,42,27,53,43,33,45,24,43,52,46,45,51,47,26,46
303,67,45,24,28,47,46,51,49,30,36,34,42,31,44,25,45,38,47,48,26,44,22,42,48,51,53,53,41,23,51
304,67,48,40,27,43,55,43,53,36,44,48,34,17,35,18,42,26,49,45,20,43,22,51,49,59,60,47,43,19,48
305,62,49,21,31,47,42,40,55,39,44,32,46,25,39,26,48,27,52,37,26,38,23,43,55,54,52,55,50,24,49
306,63,44,27,30,52,47,40,45,36,44,42,45,19,35,26,41,33,53,46,29,43,27,43,55,56,54,42,50,19,45
307,62,51,22,37,53,47,40,60,39,41,28,39,27,44,19,43,24,45,37,22,43,28,50,53,55,47,57,47,27,44
308,61,41,37,36,46,45,40,50,34,38,41,33,28,42,19,40,34,57,39,24,39,18,41,56,55,59,52,51,26,49
309,68,45,32,24,49,48,37,56,37,38,38,29,29,43,24,42,30,56,32,26,49,18,37,59,55,57,45,51,25,52
310,63,37,31,21,46,44,48,50,36,42,41,36,27,47,27,35,27,54,43,23,46,21,42,58,46,53,56,51,34,46
311,71,42,34,27,44,53,42,62,41,37,41,42,24,40,20,54,22,52,42,18,43,29,37,51,48,50,41,48,29,47
312,65,47,38,19,54,45,49,56,40,40,32,32,23,46,26,39,21,50,42,26,43,25,45,58,48,52,49,41,29,51
313,63,46,36,30,51,53,39,55,29,38,37,39,23,40,21,43,26,50,50,21,43,26,37,55,52,48,50,61,22,47
314,62,44,38,29,50,43,39,52,29,45,36,45,32,39,20,45,20,56,38,25,46,21,46,61,52,52,54,39,23,50
315,66,55,31,25,44,49,43,54,28,38,43,29,23,42,26,42,30,59,50,29,46,20,47,54,42,54,49,50,21,42
316,66,45,26,29,59,39,42,60,39,39,38,30,23,44,22,48,24,56,41,21,47,23,43,49,54,55,54,50,21,44
317,61,47,40,31,50,44,42,55,28,40,33,37,27,46,20,37,24,51,47,17,37,29,46,53,61,50,46,42,37,53
318,61,47,34,23,45,48,49,49,43,42,32,32,25,43,18,34,35,56,48,23,46,19,39,60,55,60,46,45,28,46
319,68,41,32,25,49,46,43,55,33,40,39,40,19,46,24,38,35,51,44,33,50,19,49,53,53,47,46,41,20,52
320,66,41,37,23,57,45,34,58,41,42,39,38,27,52,27,47,28,50,41,26,38,20,38,50,53,58,46,37,24,48
321,66,51,32,29,44,53,41,61,33,43,37,37,32,43,24,41,33,51,39,19,46,22,40,51,55,57,44,51,21,35
322,65,41,37,27,44,47,45,49,45,34,32,39,27,45,18,46,28,54,39,24,47,31,38,54,48,46,55,44,26,56
323,65,46,29,30,51,51,47,49,35,39,29,38,25,43,34,47,25,58,40,27,44,23,43,54,52,52,45,45,25,40
324,62,52,34,22,44,49,38,54,40,41,39,41,22,44,32,42,28,53,46,29,43,24,35,51,50,53,52,48,21,42
325,67,35,36,35,33,47,40,55,41,40,43,42,26,43,20,47,27,51,42,25,47,22,38,50,51,59,51,47,29,42
326,60,49,37,33,44,42,42,51,32,42,39,39,25,39,33,45,18,53,41,26,42,22,37,58,54,60,47,48,23,50
327,66,49,38,26,43,46,46,57,38,48,33,37,22,44,26,45,25,47,45,25,37,23,39,56,60,59,41,47,25,38
328,69,44,36,28,48,37,37,51,28,42,41,34,20,46,26,49,34,61,44,25,38,23,42,54,52,55,53,38,31,45
329,67,51,37,21,56,41,42,54,27,38,33,40,21,43,20,44,32,58,40,19,44,22,46,50,53,50,49,49,30,54
330,67,46,30,22,47,45,39,55,35,43,38,34,28,38,23,46,35,52,39,27,38,27,48,53,52,55,53,45,24,47
331,59,44,34,36,52,54,33,51,37,34,36,33,24,40,21,48,33,48,36,28,42,20,40,55,50,59,57,55,19,53
332,57,58,35,25,46,51,41,56,28,41,41,33,27,37,26,56,19,55,43,18,40,25,36,57,51,63,45,45,20,56
333,60,46,25,24,49,49,39,57,34,42,32,44,23,42,29,41,39,54,36,26,39,18,38,60,54,50,52,51,24,54
334,63,48,25,34,52,42,47,50,28,36,38,45,26,42,26,37,28,60,49,18,39,21,40,52,59,47,54,52,23,50
335,61,50,35,29,60,36,40,56,35,42,34,36,29,47,20,47,26,60,51,21,42,22,37,49,47,53,53,47,25,41
336,66,53,32,37,45,38,42,58,30,46,29,45,35,40,28,44,22,58,35,23,40,22,41,46,57,44,45,53,20,57
337,69,41,38,23,57,46,44,57,42,36,37,36,27,35,28,39,28,57,45,23,41,20,43,49,52,50,50,40,27,51
338,67,45,39,32,50,44,49,50,33,38,34,26,21,43,19,37,21,56,44,26,43,25,43,55,52,54,54,53,26,52
339,69,51,31,22,52,44,33,58,35,25,39,38,33,38,17,48,30,52,49,24,43,23,46,48,48,59,47,48,25,56
340,70,48,29,29,52,48,48,48,38,38,41,38,32,39,21,42,25,51,35,23,39,23,47,52,55,56,47,44,27,46
341,66,55,27,26,44,51,40,57,44,43,35,40,33,39,22,49,20,47,51,25,31,18,41,49,59,43,53,47,24,52
342,59,41,34,34,52,50,42,49,37,47,36,43,23,41,24,50,28,56,34,20,44,21,50,49,59,51,46,47,17,47
343,62,43,31,40,37,47,39,50,37,30,44,36,33,39,20,50,27,58,46,27,41,18,39,55,56,56,49,56,17,48
344,71,45,43,32,43,42,45,54,41,47,34,40,19,36,23,44,26,58,42,33,46,21,45,54,46,52,41,41,22,45
345,67,45,31,34,53,46,42,54,36,39,35,39,22,39,20,47,27,47,46,21,44,24,40,51,56,52,52,44,24,54
346,67,47,36,23,48,41,43,58,39,42,35,42,28,35,30,29,32,55,41,25,53,32,42,52,48,52,53,42,20,41
347,65,47,29,40,39,45,43,59,31,39,30,44,22,47,29,41,25,49,39,24,46,22,37,57,59,51,50,48,25,49
348,65,41,29,25,52,43,44,51,33,40,41,38,24,39,17,56,27,57,38,25,33,23,43,56,54,56,46,48,29,58
349,62,51,33,21,38,48,41,59,40,44,33,33,32,44,23,42,28,53,46,29,44,23,39,62,48,57,43,51,19,45
350,57,48,39,38,50,50,39,55,36,39,46,39,20,41,18,46,31,57,44,23,43,18,43,52,47,53,47,44,22,46
351,67,52,30,32,46,38,43,57,46,43,31,39,24,39,27,41,29,51,33,26,36,33,47,46,57,55,53,45,20,45
352,61,45,36,27,49,54,44,48,39,34,41,39,19,45,25,42,21,52,46,24,42,28,46,52,53,57,46,44,21,51
353,66,42,36,29,47,42,43,57,36,39,38,42,25,39,21,40,34,56,44,19,34,25,36,48,58,56,49,45,24,61
354,63,40,32,29,40,49,48,61,40,34,39,39,24,46,23,42,24,55,39,29,43,30,50,54,47,53,45,40,26,47
355,63,35,38,33,51,54,38,61,39,40,32,44,25,46,20,44,19,50,39,22,41,25,40,50,54,56,51,50,32,39
356,64,44,38,28,49,49,46,55,40,33,43,38,23,38,27,42,31,57,39,20,39,22,50,54,44,56,47,49,21,45
357,62,39,30,32,47,45,41,61,43,39,42,48,22,42,31,44,23,52,46,20,37,24,41,44,53,48,56,50,21,48
358,66,40,36,34,47,46,41,56,33,41,43,34,25,42,23,44,28,55,38,29,48,21,39,51,50,53,50,50,20,48
359,65,43,33,30,50,51,34,57,37,36,39,30,32,49,22,46,27,56,38,28,42,30,49,52,48,55,48,41,19,44
360,54,42,30,29,50,48,41,59,47,44,29,34,32,47,22,48,22,55,39,20,39,26,51,60,54,50,44,42,25,48
361,63,46,34,34,43,46,42,53,36,41,41,32,19,45,18,45,28,55,42,27,47,34,29,55,56,48,39,51,27,55
362,69,51,38,22,49,48,44,50,32,34,34,28,24,45,31,40,25,49,47,24,44,37,43,50,51,59,47,42,24,50
363,65,41,32,24,44,49,38,61,39,36,42,38,26,42,24,39,21,58,47,27,43,26,53,54,44,51,51,43,25,48
364,60,41,36,27,49,55,38,55,41,42,38,42,29,38,21,45,23,54,42,28,44,15,50,56,48,45,49,52,21,47
365,61,45,44,25,48,47,44,55,31,42,31,38,24,43,25,40,27,50,43,24,46,22,46,49,56,54,54,40,30,47
366,61,42,40,38,50,44,40,52,31,41,32,35,20,51,19,39,34,50,55,28,45,21,39,48,53,45,49,43,32,54
367,65,47,36,28,47,43,44,48,29,37,40,39,22,42,24,49,27,53,44,26,47,18,50,49,50,56,50,51,23,47
368,68,47,32,26,53,33,43,53,35,37,29,41,34,44,28,38,24,51,40,26,42,26,45,55,51,49,53,44,30,54
369,64,47,35,17,58,44,37,49,35,45,43,40,23,48,23,44,23,58,46,23,33,17,43,54,51,51,54,48,26,52
370,65,46,30,27,56,53,37,56,33,39,28,38,19,40,27,36,31,58,45,22,40,27,46,50,52,52,54,47,22,55
371,63,39,40,17,50,42,41,51,47,37,45,30,16,41,23,44,25,54,43,25,41,20,55,48,52,62,51,52,26,51
372,64,47,38,29,50,44,41,55,31,33,40,44,26,43,27,50,21,46,37,21,42,34,42,52,51,53,45,58,20,47
373,64,54,31,24,53,47,37,54,32,38,35,43,24,46,19,40,38,44,39,31,37,24,42,52,50,61,46,53,25,48
374,65,48,31,26,53,49,40,48,40,36,35,38,24,45,19,47,26,57,40,24,41,27,42,60,46,57,50,52,26,39
375,67,52,36,33,48,46,50,53,34,43,35,40,27,45,15,46,35,53,36,24,45,24,41,47,47,51,55,43,24,36
376,66,48,30,29,48,50,48,50,36,36,40,30,26,46,25,44,22,61,44,22,46,24,44,51,52,52,50,39,22,50
377,60,43,30,30,48,44,37,52,36,34,39,38,23,40,22,43,29,57,42,25,43,28,43,60,52,54,50,48,25,56
378,67,48,34,29,46,47,38,57,37,42,35,29,27,41,18,50,29,54,48,27,49,26,42,55,47,49,43,44,23,50
379,64,48,34,27,46,50,50,48,42,36,44,41,21,44,27,36,26,53,41,28,48,20,48,44,56,48,42,50,25,44
380,65,42,37,27,50,45,46,52,44,32,39,35,21,48,23,42,27,50,48,29,39,28,41,55,51,49,50,40,24,52
381,59,49,35,31,43,45,42,50,39,33,31,47,25,45,20,42,18,55,45,20,44,23,46,56,61,52,57,48,27,43
382,72,42,37,36,50,45,44,49,41,41,38,34,26,33,15,43,23,53,42,30,44,22,44,44,58,54,52,42,25,52
383,65,50,33,28,49,46,45,57,37,52,41,35,22,33,22,49,22,54,39,19,32,29,42,50,56,55,53,41,28,47
384,61,49,25,31,51,45,47,54,41,40,39,28,23,46,32,45,28,48,45,23,42,18,43,52,57,54,53,44,23,44
385,59,46,33,26,51,48,40,51,41,35,32,35,26,42,22,50,40,60,47,26,39,21,44,48,50,57,42,42,29,49
386,68,51,32,25,51,49,39,55,36,40,31,42,26,42,18,48,29,51,40,26,42,21,44,56,50,53,52,43,20,51
387,73,49,35,33,47,54,46,55,27,45,35,39,20,37,25,40,32,56,42,22,37,20,39,54,47,50,49,49,25,49
388,61,47,32,23,48,46,45,54,38,40,40,46,25,43,25,46,23,51,40,22,43,26,36,46,47,56,51,37,41,53
389,65,53,38,36,46,36,45,50,30,46,39,32,25,53,20,44,27,52,43,22,40,21,40,53,55,56,51,44,25,44
390,64,44,35,33,51,50,42,48,39,40,33,31,25,50,25,50,28,51,45,17,46,22,39,59,47,50,47,49,25,46
391,69,48,36,24,49,45,45,56,33,41,46,38,22,46,17,47,21,59,53,25,39,27,45,48,51,48,49,43,16,45
392,67,51,38,36,48,44,43,61,32,44,41,37,22,37,16,42,28,54,49,17,38,29,40,49,50,53,52,42,25,46
393,65,45,38,30,36,51,42,53,36,38,33,35,21,39,19,42,33,60,45,31,39,17,40,57,58,57,55,51,19,46
394,62,45,34,36,37,46,40,58,35,41,31,35,25,37,22,41,36,60,48,31,40,19,44,51,52,55,46,49,28,47
395,61,47,28,37,46,47,41,58,45,41,30,39,19,45,28,51,23,59,46,22,38,19,41,54,49,54,49,49,20,45
396,68,47,29,33,47,52,34,51,41,43,33,35,29,37,25,41,40,53,42,23,42,18,45,44,51,52,49,45,23,59
397,66,41,20,24,46,48,49,55,36,40,38,36,29,43,23,42,28,48,43,26,49,24,36,54,60,56,50,47,17,57
398,62,44,44,28,47,40,49,51,39,39,36,34,26,36,22,43,34,59,50,25,38,29,38,53,58,53,46,46,25,37
399,64,50,31,26,46,41,48,51,39,44,45,38,29,48,14,45,32,55,48,24,41,23,39,54,52,55,42,46,17,44
400,60,39,39,25,44,45,44,58,34,37,36,43,31,47,32,45,21,60,41,27,41,17,41,55,42,55,49,52,24,47
401,65,43,32,26,42,51,47,55,36,36,42,37,24,39,24,49,22,54,54,22,43,21,46,55,50,43,46,48,24,55
402,65,45,34,34,47,33,42,48,38,37,47,42,20,51,21,49,23,51,44,27,35,21,39,58,56,53,53,49,25,44
403,67,44,25,24,52,44,51,48,30,37,36,33,23,49,33,47,24,60,46,22,36,25,41,52,65,50,50,47,18,52
404,58,46,35,36,47,36,43,58,26,37,32,43,31,38,21,42,23,58,46,35,44,22,34,62,47,63,52,43,28,45
405,61,44,32,26,56,49,42,53,39,39,37,33,25,38,30,38,25,59,40,23,46,21,45,48,59,55,50,47,21,50
406,65,51,35,26,49,46,45,52,38,43,34,42,21,35,20,40,24,52,41,33,49,23,39,56,48,52,52,46,21,53
407,63,48,38,24,52,48,47,59,31,43,36,35,26,39,13,41,37,47,44,26,50,22,36,52,49,54,50,43,24,54
408,68,48,22,28,52,47,45,54,38,39,36,39,24,39,22,50,26,60,43,25,39,17,43,56,53,56,51,46,20,45
409,67,52,37,26,50,51,44,61,38,33,44,40,25,41,24,45,20,49,42,21,44,23,38,58,56,50,47,37,19,49
410,64,51,33,27,46,54,42,53,39,40,42,31,22,36,26,43,17,45,47,27,40,24,37,60,60,52,45,56,25,47
411,63,48,32,34,47,49,46,50,30,31,40,34,28,45,14,44,26,48,41,36,39,24,47,58,52,48,47,51,23,56
412,63,40,32,39,49,43,40,58,30,40,36,43,22,41,17,52,19,47,51,26,46,22,47,60,50,57,49,46,17,49
413,64,50,33,36,50,46,44,51,35,42,39,37,37,47,24,46,19,56,51,23,42,27,28,52,47,54,41,50,18,42
414,55,40,39,30,50,47,40,57,38,51,33,43,26,45,31,47,19,47,49,22,37,19,44,56,50,53,51,39,26,47
415,63,48,29,25,47,42,40,57,43,39,39,39,27,47,22,41,21,59,45,25,42,21,43,53,55,47,57,42,28,45
416,68,45,32,35,44,39,45,56,39,44,29,40,32,41,22,44,25,56,45,16,37,21,50,51,55,53,50,49,21,47
417,70,53,31,29,49,43,45,54,38,33,37,32,28,40,16,48,22,49,38,23,43,26,44,50,57,56,47,51,25,54
418,62,47,35,33,48,46,43,57,33,40,32,33,30,45,26,46,28,60,46,23,38,23,46,50,52,51,56,41,22,39
419,68,50,32,22,46,50,40,55,30,51,36,46,24,38,33,41,21,48,44,33,40,25,42,51,47,59,43,51,22,43
420,68,39,31,28,50,51,52,58,32,36,31,39,21,44,23,48,25,54,44,24,42,27,51,47,41,49,57,39,28,52
421,64,45,42,30,45,45,47,42,35,42,39,39,21,45,27,47,29,55,42,24,49,23,43,44,53,56,50,46,18,44
422,63,41,28,23,44,52,49,57,33,34,37,38,23,47,12,50,27,55,44,26,38,31,50,47,51,55,44,53,29,50
423,60,47,37,34,55,44,55,52,26,41,41,31,24,42,20,44,22,62,46,27,45,22,43,49,52,52,50,41,23,44
424,67,43,33,26,39,46,44,53,39,38,28,28,26,42,22,47,32,56,47,31,47,23,50,54,60,42,51,50,19,48
425,66,42,24,35,46,38,47,55,41,45,32,36,27,46,17,41,28,54,36,25,52,17,45,58,48,59,46,58,26,41
426,61,40,35,30,54,41,45,59,27,34,39,30,26,52,23,44,30,57,37,24,44,23,34,53,54,51,53,51,30,50
427,63,52,36,25,46,42,44,59,34,40,39,45,21,38,29,40,19,60,45,23,41,17,39,50,49,54,56,48,25,52
428,65,52,31,31,45,47,41,53,31,43,38,38,27,47,15,42,19,57,48,27,44,19,48,53,54,55,47,48,20,46
429,64,34,39,22,51,48,45,51,27,42,34,39,26,40,22,44,27,50,49,27,44,25,44,51,57,59,47,49,25,49
430,63,48,40,28,51,50,27,49,38,38,40,29,30,44,21,48,36,50,37,18,40,32,45,46,56,53,50,54,19,51
431,63,50,31,35,52,51,38,57,35,40,41,30,29,34,28,50,30,57,34,22,36,17,36,54,50,55,51,48,22,55
432,69,47,29,31,44,43,38,53,42,35,31,33,31,38,19,50,33,51,42,26,37,26,44,57,55,50,49,48,30,50
433,70,40,28,30,49,45,39,51,38,43,49,33,27,48,21,42,22,61,47,16,37,28,47,55,52,51,54,38,25,45
434,56,46,34,22,44,50,42,58,36,44,43,37,19,47,21,49,36,48,41,27,33,23,48,54,50,47,44,55,29,48
435,60,54,32,31,52,42,41,50,48,32,35,29,28,38,33,50,23,52,44,23,40,26,36,54,57,53,46,50,25,47
436,59,50,39,23,50,45,35,55,32,40,37,31,33,40,22,38,43,60,46,24,32,22,44,58,58,51,43,51,21,49
437,62,41,38,28,45,46,48,57,43,37,30,40,27,47,22,37,28,51,39,23,38,28,43,56,51,51,54,49,18,54
438,64,51,37,23,45,48,41,53,31,37,34,36,26,41,22,43,25,56,40,29,45,23,38,60,55,56,52,54,21,45
439,70,55,29,29,46,52,37,55,39,43,35,41,33,39,22,44,30,56,49,24,40,14,44,54,48,50,49,31,25,48
440,59,51,32,29,54,49,43,50,36,44,28,37,23,50,23,36,36,55,39,26,46,19,41,55,55,56,51,39,24,45
441,66,46,37,30,51,46,41,53,25,45,40,36,22,38,20,41,29,54,50,25,42,25,39,53,50,51,50,45,28,53
442,65,56,22,27,53,41,47,52,35,42,38,30,22,45,25,46,26,52,41,21,44,22,48,53,55,54,51,41,29,48
443,62,51,31,31,47,51,43,56,32,40,41,36,27,38,26,36,18,48,48,26,45,25,40,49,58,58,48,44,28,48
