team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,58.361,23.639,0.267,0.42,0.609,0.835,1.0
OKC,64.252,17.748,0.212,0.356,0.541,0.794,1.0
CLE,61.059,20.941,0.07,0.157,0.375,0.664,1.0
DEN,51.507,30.493,0.062,0.137,0.306,0.586,0.996
NYK,51.879,30.121,0.055,0.119,0.243,0.611,1.0
MIN,45.674,36.326,0.054,0.099,0.198,0.422,0.816
IND,47.635,34.365,0.051,0.113,0.263,0.575,0.997
MEM,51.71,30.29,0.043,0.099,0.257,0.549,0.994
DAL,44.538,37.462,0.042,0.093,0.169,0.338,0.718
MIL,44.042,37.958,0.024,0.064,0.175,0.425,0.949
HOU,49.398,32.602,0.019,0.054,0.162,0.414,0.967
LAL,47.396,34.604,0.018,0.059,0.136,0.376,0.895
SAC,42.521,39.479,0.018,0.042,0.094,0.183,0.5
MIA,40.254,41.746,0.014,0.038,0.093,0.22,0.702
ORL,39.929,42.071,0.013,0.034,0.088,0.202,0.655
PHO,39.584,42.416,0.007,0.02,0.031,0.048,0.167
LAC,43.896,38.104,0.006,0.022,0.063,0.182,0.583
ATL,39.068,42.932,0.006,0.017,0.045,0.141,0.577
PHI,34.34,47.66,0.006,0.01,0.032,0.073,0.203
DET,41.873,40.127,0.005,0.023,0.067,0.229,0.814
GSW,41.46,40.54,0.005,0.016,0.036,0.096,0.328
CHI,32.67,49.33,0.001,0.003,0.007,0.019,0.079
SAS,36.662,45.338,0.001,0.002,0.006,0.011,0.033
BRK,29.479,52.521,0.001,0.001,0.001,0.004,0.012
TOR,28.931,53.069,0.0,0.001,0.002,0.002,0.012
POR,33.742,48.258,0.0,0.001,0.001,0.001,0.003
NOP,23.911,58.089,0.0,0.0,0.0,0.0,0.0
UTA,22.945,59.055,0.0,0.0,0.0,0.0,0.0
CHO,22.707,59.293,0.0,0.0,0.0,0.0,0.0
WAS,18.577,63.423,0.0,0.0,0.0,0.0,0.0
