team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,66.497,15.503,0.313,0.489,0.663,0.837,1.0
BOS,59.062,22.938,0.285,0.454,0.635,0.839,1.0
MIN,47.634,34.366,0.071,0.151,0.304,0.541,0.947
NYK,51.971,30.029,0.061,0.131,0.232,0.667,1.0
CLE,64.43,17.57,0.057,0.175,0.441,0.754,1.0
DEN,51.715,30.285,0.051,0.114,0.293,0.579,0.998
IND,47.583,34.417,0.038,0.101,0.265,0.588,1.0
MEM,49.714,32.286,0.021,0.051,0.181,0.49,0.985
GSW,46.934,35.066,0.019,0.043,0.122,0.359,0.841
LAL,49.376,32.624,0.018,0.065,0.18,0.448,0.974
MIL,45.394,36.606,0.018,0.051,0.18,0.442,0.994
HOU,50.567,31.433,0.011,0.043,0.149,0.447,0.99
ORL,38.751,43.249,0.011,0.033,0.076,0.166,0.697
SAC,41.667,40.333,0.008,0.02,0.037,0.08,0.321
DET,44.54,37.46,0.006,0.025,0.071,0.29,0.995
LAC,45.416,36.584,0.005,0.017,0.053,0.186,0.725
MIA,36.162,45.838,0.003,0.011,0.033,0.077,0.349
ATL,39.301,42.699,0.002,0.012,0.041,0.123,0.685
DAL,39.281,42.719,0.002,0.005,0.014,0.022,0.129
CHI,35.276,46.724,0.0,0.005,0.023,0.048,0.256
PHO,37.948,44.052,0.0,0.002,0.004,0.011,0.079
PHI,30.007,51.993,0.0,0.002,0.003,0.004,0.013
TOR,29.876,52.124,0.0,0.0,0.0,0.002,0.01
POR,35.522,46.478,0.0,0.0,0.0,0.0,0.008
SAS,33.961,48.039,0.0,0.0,0.0,0.0,0.003
BRK,27.688,54.312,0.0,0.0,0.0,0.0,0.001
NOP,23.254,58.746,0.0,0.0,0.0,0.0,0.0
CHO,21.33,60.67,0.0,0.0,0.0,0.0,0.0
WAS,20.109,61.891,0.0,0.0,0.0,0.0,0.0
UTA,19.034,62.966,0.0,0.0,0.0,0.0,0.0
