team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.441,25.559,0.244,0.389,0.553,0.797,1.0
OKC,62.051,19.949,0.216,0.347,0.515,0.737,1.0
NYK,50.709,31.291,0.068,0.147,0.288,0.617,0.999
IND,48.916,33.084,0.063,0.128,0.285,0.602,0.997
CLE,59.984,22.016,0.055,0.138,0.345,0.664,1.0
DEN,49.578,32.422,0.054,0.106,0.25,0.544,0.963
MIN,45.618,36.382,0.044,0.111,0.215,0.428,0.814
MEM,51.794,30.206,0.041,0.1,0.258,0.549,0.994
HOU,50.29,31.71,0.033,0.096,0.209,0.439,0.968
DAL,43.741,38.259,0.032,0.071,0.153,0.302,0.621
MIL,43.725,38.275,0.031,0.064,0.165,0.407,0.91
LAL,46.128,35.872,0.025,0.057,0.126,0.354,0.812
PHI,37.181,44.819,0.021,0.034,0.081,0.157,0.4
GSW,41.302,40.698,0.016,0.025,0.053,0.106,0.344
ORL,39.362,42.638,0.015,0.033,0.074,0.179,0.602
SAC,42.305,39.695,0.011,0.032,0.088,0.183,0.476
MIA,41.625,40.375,0.01,0.037,0.099,0.26,0.798
PHO,41.023,40.977,0.01,0.022,0.054,0.134,0.3
LAC,44.17,37.83,0.004,0.028,0.071,0.204,0.621
DET,40.026,41.974,0.003,0.015,0.043,0.151,0.646
SAS,37.0,45.0,0.002,0.005,0.008,0.02,0.075
ATL,38.143,43.857,0.001,0.011,0.046,0.109,0.462
CHI,34.45,47.55,0.001,0.004,0.019,0.052,0.159
TOR,30.041,51.959,0.0,0.0,0.002,0.005,0.023
POR,33.716,48.284,0.0,0.0,0.0,0.0,0.012
BRK,28.098,53.902,0.0,0.0,0.0,0.0,0.004
NOP,25.937,56.063,0.0,0.0,0.0,0.0,0.0
CHO,24.302,57.698,0.0,0.0,0.0,0.0,0.0
UTA,23.185,58.815,0.0,0.0,0.0,0.0,0.0
WAS,19.159,62.841,0.0,0.0,0.0,0.0,0.0
