team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.776,25.224,0.259,0.409,0.58,0.788,1.0
OKC,62.411,19.589,0.242,0.397,0.567,0.788,1.0
CLE,58.183,23.817,0.056,0.112,0.311,0.626,1.0
NYK,49.896,32.104,0.055,0.128,0.269,0.587,0.994
MIN,45.09,36.91,0.053,0.104,0.212,0.414,0.802
DAL,46.645,35.355,0.052,0.131,0.258,0.505,0.878
MEM,47.926,34.074,0.036,0.076,0.173,0.433,0.929
DEN,48.013,33.987,0.034,0.082,0.218,0.473,0.938
MIL,43.974,38.026,0.034,0.067,0.151,0.353,0.828
IND,47.378,34.622,0.032,0.105,0.242,0.533,0.959
HOU,48.446,32.554,0.031,0.063,0.184,0.439,0.932
ORL,45.272,36.728,0.027,0.07,0.164,0.382,0.891
PHI,37.815,44.185,0.017,0.039,0.077,0.154,0.388
PHO,41.082,40.918,0.017,0.036,0.091,0.177,0.425
MIA,43.162,38.838,0.013,0.047,0.118,0.288,0.779
SAC,42.46,39.54,0.012,0.04,0.085,0.217,0.525
LAL,41.522,38.478,0.009,0.018,0.053,0.148,0.444
GSW,40.49,41.51,0.007,0.024,0.072,0.153,0.39
LAC,42.157,38.843,0.005,0.02,0.047,0.157,0.487
ATL,38.832,42.168,0.004,0.014,0.042,0.123,0.406
SAS,39.117,41.883,0.003,0.009,0.04,0.095,0.246
DET,39.687,42.313,0.001,0.005,0.023,0.092,0.459
CHI,37.395,44.605,0.001,0.004,0.023,0.074,0.286
UTA,27.386,54.614,0.0,0.0,0.0,0.001,0.001
BRK,28.011,53.989,0.0,0.0,0.0,0.0,0.004
POR,29.771,52.229,0.0,0.0,0.0,0.0,0.003
TOR,25.364,56.636,0.0,0.0,0.0,0.0,0.003
CHO,24.9,55.1,0.0,0.0,0.0,0.0,0.003
NOP,26.284,55.716,0.0,0.0,0.0,0.0,0.0
WAS,20.555,61.445,0.0,0.0,0.0,0.0,0.0
