team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,57.698,24.302,0.282,0.42,0.597,0.806,1.0
OKC,63.093,18.907,0.255,0.41,0.589,0.78,1.0
CLE,61.514,20.486,0.06,0.158,0.4,0.701,1.0
NYK,51.214,30.786,0.051,0.119,0.235,0.598,0.999
IND,47.614,34.386,0.05,0.116,0.273,0.587,0.995
DEN,50.59,31.41,0.049,0.126,0.252,0.521,0.993
MIN,45.221,36.779,0.041,0.092,0.211,0.427,0.805
MEM,51.29,30.71,0.037,0.1,0.24,0.523,0.992
DAL,45.035,36.965,0.037,0.08,0.179,0.375,0.767
MIL,44.888,37.112,0.037,0.077,0.169,0.417,0.949
LAL,47.875,34.125,0.021,0.061,0.161,0.407,0.92
HOU,47.811,34.189,0.015,0.042,0.14,0.408,0.926
MIA,40.412,41.588,0.013,0.036,0.101,0.233,0.717
ORL,40.244,41.756,0.009,0.03,0.09,0.22,0.701
GSW,42.838,39.162,0.008,0.027,0.083,0.19,0.478
LAC,43.912,38.088,0.007,0.022,0.056,0.195,0.573
SAC,41.154,40.846,0.007,0.022,0.049,0.104,0.31
DET,42.642,39.358,0.006,0.018,0.058,0.233,0.84
PHO,39.738,42.262,0.005,0.015,0.032,0.058,0.192
ATL,38.62,43.38,0.005,0.014,0.038,0.121,0.53
PHI,33.164,48.836,0.004,0.009,0.027,0.046,0.138
SAS,36.524,45.476,0.001,0.002,0.006,0.009,0.039
CHI,32.406,49.594,0.0,0.003,0.01,0.03,0.088
POR,34.547,47.453,0.0,0.001,0.002,0.003,0.005
BRK,30.741,51.259,0.0,0.0,0.002,0.008,0.035
TOR,28.553,53.447,0.0,0.0,0.0,0.0,0.008
NOP,24.553,57.447,0.0,0.0,0.0,0.0,0.0
UTA,23.987,58.013,0.0,0.0,0.0,0.0,0.0
CHO,23.377,58.623,0.0,0.0,0.0,0.0,0.0
WAS,18.745,63.255,0.0,0.0,0.0,0.0,0.0
