team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,62.964,19.036,0.281,0.436,0.618,0.806,1.0
BOS,57.68,24.32,0.246,0.422,0.595,0.83,1.0
CLE,60.85,21.15,0.055,0.143,0.387,0.701,1.0
DEN,51.165,30.835,0.055,0.104,0.265,0.535,0.994
IND,47.134,34.866,0.052,0.126,0.245,0.564,0.991
NYK,51.677,30.323,0.048,0.131,0.278,0.644,1.0
MIN,46.051,35.949,0.048,0.103,0.224,0.46,0.85
DAL,44.522,37.478,0.04,0.095,0.187,0.332,0.722
MEM,51.418,30.582,0.04,0.084,0.228,0.51,0.994
MIL,44.041,37.959,0.028,0.074,0.177,0.415,0.94
HOU,48.457,33.543,0.02,0.045,0.132,0.399,0.934
LAL,47.509,34.491,0.018,0.061,0.134,0.42,0.884
ORL,39.859,42.141,0.018,0.035,0.096,0.207,0.656
PHI,34.449,47.551,0.01,0.018,0.038,0.074,0.208
SAC,41.747,40.253,0.008,0.022,0.06,0.121,0.371
ATL,39.145,42.855,0.008,0.017,0.043,0.132,0.579
LAC,44.198,37.802,0.006,0.019,0.058,0.196,0.586
GSW,42.208,39.792,0.006,0.018,0.062,0.153,0.428
MIA,40.007,41.993,0.005,0.017,0.068,0.194,0.685
DET,41.975,40.025,0.005,0.015,0.064,0.216,0.826
PHO,39.675,42.325,0.003,0.011,0.029,0.057,0.195
SAS,36.609,45.391,0.0,0.002,0.002,0.01,0.039
CHI,32.989,49.011,0.0,0.001,0.007,0.017,0.08
BRK,29.959,52.041,0.0,0.001,0.001,0.004,0.027
TOR,29.111,52.889,0.0,0.0,0.001,0.002,0.008
POR,34.027,47.973,0.0,0.0,0.001,0.001,0.003
NOP,24.906,57.094,0.0,0.0,0.0,0.0,0.0
CHO,23.328,58.672,0.0,0.0,0.0,0.0,0.0
UTA,23.236,58.764,0.0,0.0,0.0,0.0,0.0
WAS,19.104,62.896,0.0,0.0,0.0,0.0,0.0
