team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,71.998,14.0,0.389,0.606,0.812,0.969,1.0
BOS,64.998,21.0,0.275,0.515,0.726,0.96,1.0
MIN,50.999,34.999,0.081,0.177,0.45,0.68,1.0
IND,53.998,32.0,0.059,0.153,0.416,0.844,1.0
CLE,66.0,18.0,0.052,0.159,0.459,0.865,1.0
NYK,52.999,32.999,0.04,0.108,0.203,0.614,1.0
DEN,51.999,33.999,0.027,0.063,0.1,0.521,1.0
LAL,51.999,33.999,0.014,0.036,0.162,0.32,1.0
HOU,53.999,31.999,0.014,0.036,0.153,0.406,1.0
LAC,51.999,33.999,0.012,0.036,0.078,0.479,1.0
MIL,48.0,37.998,0.011,0.024,0.078,0.156,1.0
GSW,50.999,35.999,0.01,0.043,0.235,0.594,1.0
ORL,42.0,44.998,0.006,0.015,0.021,0.04,1.0
DET,45.999,39.999,0.006,0.014,0.05,0.386,1.0
MIA,39.0,47.0,0.002,0.012,0.047,0.135,1.0
MEM,49.0,38.998,0.002,0.003,0.01,0.031,1.0
ATL,40.0,44.0,0.0,0.0,0.0,0.0,0.0
SAC,40.0,43.0,0.0,0.0,0.0,0.0,0.0
DAL,40.0,44.0,0.0,0.0,0.0,0.0,0.0
CHI,39.0,44.0,0.0,0.0,0.0,0.0,0.0
PHO,36.0,46.0,0.0,0.0,0.0,0.0,0.0
POR,36.0,46.0,0.0,0.0,0.0,0.0,0.0
SAS,34.0,48.0,0.0,0.0,0.0,0.0,0.0
TOR,30.0,52.0,0.0,0.0,0.0,0.0,0.0
BRK,26.0,56.0,0.0,0.0,0.0,0.0,0.0
PHI,24.0,58.0,0.0,0.0,0.0,0.0,0.0
NOP,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,19.0,63.0,0.0,0.0,0.0,0.0,0.0
WAS,18.0,64.0,0.0,0.0,0.0,0.0,0.0
UTA,17.0,65.0,0.0,0.0,0.0,0.0,0.0
