team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,69.0,14.0,0.34,0.537,0.722,0.934,1.0
BOS,62.0,21.0,0.319,0.528,0.695,0.884,1.0
MIN,50.0,33.0,0.076,0.191,0.486,0.804,1.0
CLE,65.0,18.0,0.066,0.167,0.469,0.782,1.0
NYK,52.0,31.0,0.045,0.116,0.223,0.805,1.0
DEN,51.0,32.0,0.041,0.109,0.194,0.71,1.0
GSW,50.0,34.0,0.035,0.089,0.326,0.756,1.0
IND,51.0,32.0,0.029,0.107,0.323,0.702,1.0
HOU,52.0,31.0,0.012,0.029,0.098,0.244,1.0
ORL,42.0,42.0,0.009,0.024,0.053,0.116,1.0
MIL,48.0,35.0,0.007,0.034,0.129,0.298,1.0
MIA,39.0,46.0,0.007,0.019,0.079,0.218,1.0
LAC,50.0,33.0,0.005,0.023,0.062,0.29,1.0
LAL,50.0,33.0,0.005,0.014,0.09,0.196,1.0
MEM,49.0,36.0,0.004,0.008,0.022,0.066,1.0
DET,44.0,39.0,0.0,0.005,0.029,0.195,1.0
ATL,40.0,44.0,0.0,0.0,0.0,0.0,0.0
SAC,40.0,43.0,0.0,0.0,0.0,0.0,0.0
DAL,40.0,44.0,0.0,0.0,0.0,0.0,0.0
CHI,39.0,44.0,0.0,0.0,0.0,0.0,0.0
PHO,36.0,46.0,0.0,0.0,0.0,0.0,0.0
POR,36.0,46.0,0.0,0.0,0.0,0.0,0.0
SAS,34.0,48.0,0.0,0.0,0.0,0.0,0.0
TOR,30.0,52.0,0.0,0.0,0.0,0.0,0.0
BRK,26.0,56.0,0.0,0.0,0.0,0.0,0.0
PHI,24.0,58.0,0.0,0.0,0.0,0.0,0.0
NOP,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,19.0,63.0,0.0,0.0,0.0,0.0,0.0
WAS,18.0,64.0,0.0,0.0,0.0,0.0,0.0
UTA,17.0,65.0,0.0,0.0,0.0,0.0,0.0
