team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,60.198,19.802,0.323,0.472,0.646,0.832,1.0
CLE,50.316,29.684,0.105,0.238,0.412,0.671,0.95
NYK,47.892,32.108,0.074,0.19,0.315,0.529,0.882
DEN,51.216,28.784,0.069,0.128,0.304,0.594,0.97
ORL,46.619,33.381,0.068,0.139,0.239,0.474,0.86
HOU,51.572,28.428,0.06,0.123,0.279,0.577,0.968
DET,51.504,28.496,0.044,0.107,0.244,0.533,0.951
ATL,45.385,34.615,0.035,0.087,0.166,0.371,0.76
MIN,45.436,34.564,0.034,0.07,0.164,0.382,0.82
LAC,39.556,40.444,0.031,0.056,0.124,0.234,0.529
SAS,45.988,34.012,0.03,0.045,0.135,0.363,0.842
TOR,46.608,33.392,0.023,0.053,0.144,0.359,0.798
BOS,42.623,37.377,0.019,0.06,0.13,0.278,0.632
LAL,47.355,32.645,0.019,0.046,0.145,0.401,0.88
GSW,42.962,37.038,0.018,0.032,0.103,0.279,0.704
MIA,45.91,34.09,0.013,0.04,0.131,0.308,0.784
MIL,39.263,40.737,0.012,0.039,0.075,0.158,0.411
MEM,34.778,45.222,0.007,0.01,0.028,0.07,0.252
PHI,41.585,38.415,0.004,0.032,0.094,0.195,0.553
POR,36.905,43.095,0.004,0.006,0.027,0.091,0.343
CHI,38.964,41.036,0.003,0.013,0.046,0.115,0.378
DAL,30.833,49.167,0.003,0.006,0.01,0.022,0.102
PHX,39.823,40.177,0.002,0.005,0.026,0.127,0.469
SAC,30.35,49.65,0.0,0.001,0.009,0.023,0.091
CHO,25.953,54.047,0.0,0.001,0.003,0.004,0.013
BRK,24.759,55.241,0.0,0.001,0.001,0.001,0.009
UTA,26.493,53.507,0.0,0.0,0.0,0.005,0.026
IND,25.612,54.388,0.0,0.0,0.0,0.004,0.019
NOP,22.551,57.449,0.0,0.0,0.0,0.0,0.004
WAS,20.991,59.009,0.0,0.0,0.0,0.0,0.0
