simulation,OKC,LAL,PHX,UTA,MIL,MEM,CHI,POR,ATL,ORL,BOS,CHO,DAL,NYK,IND,GSW,LAC,NOP,SAC,HOU,BRK,TOR,PHI,DEN,MIN,WAS,MIA,SAS,CLE,DET
48,61,48,45,22,41,33,39,44,42,41,53,30,39,48,18,43,47,20,21,53,23,47,43,47,53,21,47,51,49,62
49,62,43,48,25,42,35,33,38,44,41,51,33,36,52,16,50,44,22,20,53,27,45,49,46,52,22,44,52,52,54
50,64,47,47,28,41,37,33,38,42,47,52,39,27,52,24,45,44,21,27,54,15,40,44,50,46,26,43,54,51,53
51,67,43,43,26,35,41,39,40,41,45,43,32,40,54,27,46,48,21,22,44,21,45,46,47,46,25,53,49,45,57
52,63,51,46,29,33,39,48,44,44,40,53,29,41,53,21,40,41,23,20,51,21,51,46,44,49,18,38,47,52,56
53,64,46,42,20,34,34,41,40,46,43,49,37,31,51,31,45,45,26,27,48,21,50,44,50,44,18,45,55,49,55
54,66,44,49,28,35,36,43,36,43,41,48,37,37,48,25,50,41,17,21,56,21,48,45,49,49,25,43,49,49,52
55,61,50,49,35,39,35,36,34,38,39,46,33,35,50,25,44,43,17,25,49,22,50,48,46,54,23,46,49,56,54
56,61,44,38,27,37,30,41,42,36,47,41,44,32,50,23,54,43,25,24,56,22,49,42,51,53,19,48,45,54,53
57,59,50,42,24,35,27,38,38,43,47,49,42,29,52,17,48,47,27,21,52,22,48,45,56,46,25,48,51,49,54
58,62,45,44,24,31,33,41,40,46,49,46,37,31,57,21,45,47,32,18,47,23,40,42,54,47,19,40,57,49,64
59,56,51,47,24,36,33,37,42,44,46,54,32,32,55,21,47,40,27,24,50,30,50,41,52,48,21,44,47,49,51
60,66,51,47,22,32,39,34,40,42,44,52,36,31,54,22,39,46,20,26,52,19,54,46,48,46,17,46,55,48,57
61,60,51,43,24,32,34,42,39,46,37,49,33,32,51,25,54,47,29,23,59,15,49,37,49,51,17,46,51,51,55
62,67,46,41,20,40,35,44,41,36,50,56,38,31,48,22,47,39,26,24,51,22,46,42,51,49,16,47,49,52,55
63,66,46,48,22,36,43,40,37,41,44,45,38,35,51,22,49,39,24,24,47,24,46,40,46,51,20,47,52,51,57
64,66,49,44,23,37,34,38,33,43,46,49,41,35,52,23,41,44,20,21,52,20,50,48,55,44,23,46,53,51,50
65,62,43,44,22,30,39,34,42,38,44,49,37,34,49,23,46,40,30,27,49,23,54,40,53,47,22,44,55,52,59
66,67,44,40,27,30,33,37,44,44,46,45,44,37,53,20,45,39,20,22,56,25,50,43,50,47,25,42,56,48,52
67,55,44,48,29,32,28,50,38,46,46,50,36,37,48,30,33,42,20,20,54,23,49,43,56,51,20,37,51,54,61
68,60,53,47,27,34,30,37,43,42,46,53,32,29,50,19,51,40,21,30,50,20,55,41,50,46,21,41,52,52,59
69,62,51,47,28,35,37,36,35,45,39,53,26,40,52,23,48,42,22,20,56,22,49,46,48,50,26,44,51,50,48
70,58,45,45,30,31,38,37,36,43,48,57,30,34,45,23,43,45,24,20,53,22,46,45,56,49,25,43,51,52,57
71,63,51,47,22,41,34,38,38,42,41,54,38,28,51,16,44,45,19,32,54,19,51,42,43,48,19,48,50,51,62
72,64,52,43,23,39,33,39,47,44,36,47,29,37,49,20,48,39,26,22,52,24,49,42,48,46,24,46,57,50,56
73,62,48,47,24,31,38,32,43,41,43,53,33,37,50,21,44,44,26,21,56,25,54,42,42,51,22,47,49,51,54
74,62,44,52,30,33,32,41,40,36,41,55,31,35,49,24,42,49,24,20,51,19,43,47,56,50,18,47,53,48,59
75,63,47,43,24,35,36,46,37,44,39,49,31,35,48,22,46,42,21,24,56,20,49,46,48,52,18,46,51,56,57
76,61,41,46,27,39,30,44,44,43,45,48,35,36,48,24,44,42,21,29,55,22,48,38,44,46,24,45,53,54,55
77,64,43,45,23,30,43,35,37,43,45,49,39,40,51,25,39,45,29,21,47,20,45,45,46,43,25,44,54,52,64
78,62,42,42,23,39,42,38,35,40,44,51,47,26,51,23,47,41,21,22,48,21,51,43,54,50,21,52,51,48,56
79,62,43,44,28,33,42,31,42,42,42,47,33,36,45,18,51,47,21,23,51,23,49,43,52,49,19,50,57,53,55
80,64,50,45,23,35,40,36,41,43,42,50,33,38,48,24,49,46,20,24,47,22,48,41,42,51,24,44,53,48,60
81,67,46,47,22,46,35,33,37,45,45,47,40,38,52,25,44,36,23,20,51,21,49,45,51,47,22,40,51,49,57
82,61,46,48,24,34,39,35,46,49,44,47,34,32,51,20,46,41,22,26,47,21,51,37,50,49,21,49,55,52,54
83,61,51,45,24,38,36,35,41,42,44,49,37,39,50,26,46,45,23,26,51,18,47,48,50,48,19,42,44,49,57
84,63,51,49,25,32,33,34,32,38,45,47,34,29,56,28,48,46,21,25,50,26,52,45,52,49,21,45,50,57,48
85,63,47,44,24,42,38,38,37,39,42,50,42,40,50,18,44,39,29,18,50,27,48,47,49,52,23,35,51,50,55
86,65,42,48,24,40,37,36,44,37,44,58,37,38,53,20,41,47,20,28,46,19,47,44,48,44,26,46,52,48,52
87,63,53,48,21,39,42,33,39,41,41,51,34,28,44,27,47,45,26,23,49,21,47,44,51,45,22,42,52,55,58
88,57,47,49,28,36,41,39,35,41,45,50,38,32,49,21,51,35,29,22,54,23,47,47,40,48,24,44,47,52,60
89,64,46,47,29,32,35,40,38,39,40,51,36,31,50,18,48,46,24,25,47,25,47,43,53,54,22,50,47,49,55
90,63,45,50,22,39,36,36,43,46,48,49,38,32,47,29,46,46,24,20,48,23,48,42,55,44,19,38,51,49,55
91,59,47,46,23,34,33,39,35,40,39,51,39,35,54,21,45,42,30,19,53,21,46,40,51,51,27,49,49,55,58
92,57,51,52,27,38,35,44,36,41,44,48,36,37,52,26,43,39,27,16,54,24,44,43,44,52,21,47,49,52,52
93,57,46,49,25,32,37,41,37,42,45,49,35,36,54,17,46,41,25,25,52,21,46,42,61,48,27,46,47,46,56
94,66,43,49,28,31,35,33,37,40,45,54,36,40,50,23,44,42,28,28,50,19,48,44,47,46,23,44,51,51,56
95,62,50,43,29,39,32,41,42,43,38,54,40,33,49,21,48,38,26,25,51,18,49,44,52,54,21,43,48,47,51
96,64,48,45,28,34,38,37,43,45,39,49,39,26,49,21,42,43,23,23,53,25,43,46,53,50,29,43,47,50,56
97,61,44,40,26,37,38,39,37,43,40,46,38,37,46,21,50,40,33,20,56,26,41,46,51,53,22,39,54,48,59
98,64,49,44,25,32,33,40,40,43,39,50,33,31,52,22,50,40,21,27,46,22,48,41,51,49,25,46,57,54,57
99,67,51,42,24,31,32,35,38,38,43,53,36,36,52,25,44,43,27,17,50,24,49,46,52,46,19,49,46,49,67
100,68,47,44,21,38,40,37,42,40,48,50,38,37,47,23,40,42,23,29,52,22,48,34,43,49,25,46,55,49,54
101,64,48,46,25,34,40,40,39,43,43,53,37,37,56,21,43,43,22,20,55,25,53,41,49,44,19,42,43,48,58
102,61,41,50,28,38,39,43,41,42,46,42,33,30,51,18,44,43,22,29,51,25,44,45,52,48,18,50,54,51,52
103,63,46,44,25,32,26,42,39,47,43,49,37,35,52,25,50,43,26,24,50,17,49,47,55,46,22,40,48,48,61
104,59,52,47,17,35,32,41,45,47,48,53,39,31,49,23,43,46,20,21,51,21,44,49,50,51,21,43,49,49,55
105,62,50,51,22,32,38,44,39,43,42,47,36,43,49,27,48,38,24,22,49,28,43,45,51,47,23,44,47,42,55
106,66,47,41,20,37,33,39,40,41,38,46,32,40,50,29,47,44,25,22,51,16,50,43,51,50,23,49,49,55,57
107,60,46,47,27,42,34,42,38,32,38,51,39,36,50,19,41,48,21,31,55,26,47,45,50,48,21,41,48,53,55
108,58,42,43,26,43,37,44,37,39,39,48,37,39,53,29,43,40,23,22,52,26,46,37,48,50,23,48,53,47,59
109,59,50,38,28,40,37,40,38,44,41,54,36,36,45,20,48,36,24,25,49,23,49,43,49,47,20,47,56,46,63
110,61,48,46,31,34,31,37,32,41,44,53,40,28,60,24,44,41,28,28,54,27,45,42,46,43,20,40,57,53,53
111,61,50,41,26,36,39,36,38,41,42,55,30,33,45,26,46,46,22,29,48,20,48,44,53,52,22,42,53,54,53
112,63,46,43,22,40,32,38,41,41,46,55,35,34,53,19,50,40,23,21,52,22,41,44,55,48,26,38,55,43,65
113,63,47,46,28,33,36,32,44,38,36,53,37,37,48,26,42,41,16,26,55,16,54,46,55,46,27,47,50,52,54
114,61,58,47,25,39,34,38,41,48,41,48,30,30,47,17,45,42,23,23,55,22,44,47,52,46,22,40,57,54,55
115,61,50,47,25,37,38,35,43,47,43,47,34,35,49,23,42,47,20,20,52,22,47,46,55,45,24,48,50,48,51
116,62,54,48,23,37,35,40,45,40,45,46,34,35,50,21,47,41,25,25,51,24,47,38,50,45,18,45,54,49,57
117,63,42,48,25,37,40,42,42,39,45,49,33,33,52,24,46,44,20,22,53,23,51,41,50,41,27,51,52,43,53
118,61,42,44,25,43,40,38,38,45,43,47,39,38,45,20,45,38,21,23,54,25,45,47,55,48,22,45,46,52,57
119,66,47,52,23,37,40,35,39,38,40,51,38,34,51,16,46,42,25,19,51,25,45,40,49,51,25,44,53,54,55
120,62,48,52,25,38,28,46,38,45,39,49,42,37,53,19,47,41,20,31,46,23,45,41,53,50,19,40,44,53,57
121,66,45,47,29,37,40,40,42,40,44,48,39,34,52,23,44,35,23,22,46,17,48,45,51,54,23,43,54,50,50
122,60,47,45,23,38,36,37,35,43,49,48,35,37,57,17,47,39,21,30,49,23,48,43,49,47,17,53,49,53,56
123,62,53,41,23,41,35,40,41,40,43,47,35,29,42,19,42,41,22,26,51,23,56,49,56,47,21,39,54,54,59
124,61,54,47,27,41,38,29,42,45,34,52,34,32,54,17,46,41,20,23,57,24,49,40,49,48,29,44,51,49,54
125,67,49,53,21,34,36,35,37,42,42,53,35,26,50,25,42,42,20,25,57,20,49,47,44,54,20,44,53,55,54
126,68,50,41,31,39,37,34,43,37,46,48,36,34,47,20,43,46,25,19,50,28,46,41,52,44,19,42,51,52,62
127,63,40,41,29,31,38,38,40,40,42,48,42,26,53,25,45,36,28,21,53,23,50,47,52,50,24,44,56,52,54
128,60,52,45,27,37,41,34,41,42,47,48,34,36,49,22,44,41,24,21,51,26,56,47,43,48,21,43,48,48,55
129,62,43,42,21,41,40,43,41,38,42,47,37,43,47,18,44,43,22,31,50,29,48,46,46,44,26,46,46,50,55
130,65,44,41,19,39,40,41,38,47,44,48,35,35,54,19,45,39,28,25,55,15,50,47,43,47,22,47,51,52,56
131,59,50,44,23,32,43,37,40,35,52,51,40,35,49,24,47,46,22,25,52,24,45,48,48,39,18,46,53,48,56
132,62,50,36,24,39,30,39,40,39,43,46,37,40,54,22,47,43,23,27,56,20,46,43,55,40,25,47,48,50,60
133,59,41,49,28,32,32,39,43,47,44,55,29,43,52,21,45,43,23,22,49,23,47,44,48,49,19,45,53,47,60
134,65,45,45,25,35,41,41,39,39,43,51,36,44,51,20,44,43,26,22,55,20,43,46,51,43,16,46,52,50,54
135,65,46,52,22,36,38,51,39,35,38,47,33,42,50,17,43,40,25,24,57,24,48,45,45,47,25,47,51,47,52
136,63,52,40,26,32,28,37,39,42,43,43,43,35,51,22,47,46,32,21,49,26,45,43,48,50,19,52,54,49,54
137,66,44,47,28,37,36,36,38,42,39,51,37,40,45,21,48,42,21,26,56,28,45,44,50,52,22,44,51,43,52
138,62,51,46,28,34,32,35,37,39,42,54,36,38,49,18,48,44,24,28,56,23,45,44,48,51,21,43,50,49,56
139,64,45,44,26,37,28,36,34,41,46,57,32,29,53,21,45,48,25,25,48,29,49,46,50,48,18,47,53,45,62
140,66,49,42,28,35,32,37,40,43,42,50,38,32,47,25,44,43,21,24,47,24,49,47,49,52,22,45,52,49,57
141,61,50,45,27,36,42,36,38,47,42,47,27,37,53,24,41,42,25,26,51,27,45,49,46,45,18,48,51,51,54
142,63,45,43,27,40,43,45,39,46,47,53,36,30,46,17,40,45,29,18,41,23,50,38,53,47,21,46,55,49,56
143,67,51,46,21,36,34,47,38,43,41,52,33,38,49,17,47,45,29,20,53,27,48,46,51,38,21,39,49,48,57
144,61,49,45,26,35,35,46,45,47,48,44,37,33,47,15,48,45,23,23,50,18,48,41,46,40,24,51,51,55,55
145,62,50,51,26,38,36,42,36,44,37,48,31,36,50,21,42,46,29,19,49,25,46,42,41,54,24,51,51,49,55
146,58,47,49,25,33,32,43,40,40,45,52,37,32,50,16,48,43,22,19,55,26,47,47,53,47,17,42,54,52,60
147,63,51,43,22,38,37,37,37,39,44,57,41,39,44,20,50,41,23,23,55,21,51,45,49,43,19,46,45,50,58
148,62,35,47,34,36,37,42,40,41,43,47,40,38,50,24,40,46,17,23,49,22,47,41,45,53,23,48,53,52,56
149,63,50,45,24,28,34,35,41,47,45,51,39,32,44,27,47,43,20,24,50,28,51,44,49,47,19,50,48,51,55
150,62,44,46,24,36,32,42,40,42,42,47,36,34,49,20,49,43,28,26,50,17,49,39,51,52,21,48,53,53,56
151,63,50,45,25,40,38,42,46,46,46,55,28,34,48,18,49,40,23,19,48,18,47,47,53,47,18,47,46,49,56
152,65,50,43,33,37,27,35,40,40,33,51,30,41,55,26,46,38,25,27,51,23,50,47,47,46,16,45,53,56,55
153,64,49,43,21,34,36,42,39,46,36,52,35,39,53,20,48,40,23,23,50,24,53,47,53,45,23,39,51,52,51
154,65,50,46,27,44,38,34,42,40,38,52,44,31,48,23,44,40,23,23,49,28,50,43,44,52,21,41,56,45,50
155,57,50,46,25,39,35,30,41,36,44,53,40,37,49,17,39,43,22,23,51,27,51,47,56,47,27,40,49,52,58
156,64,44,48,23,33,36,36,40,41,46,55,28,32,55,32,41,38,18,23,56,20,43,45,53,48,20,48,55,52,58
157,58,47,44,27,34,39,37,35,45,42,53,36,36,47,28,42,42,26,26,56,24,43,40,57,51,20,47,46,47,56
158,59,44,49,24,32,37,41,37,46,43,46,35,32,52,20,49,43,26,26,49,25,49,44,50,49,22,43,57,45,57
159,65,49,47,26,39,31,38,35,40,43,50,34,39,54,21,44,39,23,21,56,19,48,50,48,50,22,44,56,48,52
160,63,48,47,30,40,36,41,36,44,39,41,43,39,56,15,43,40,27,22,49,24,46,45,50,49,22,40,48,52,56
161,63,44,50,29,34,35,32,37,43,41,53,36,40,45,23,49,42,20,33,46,26,50,44,50,48,16,46,51,49,56
162,63,53,41,29,36,42,43,45,39,49,53,34,30,47,20,45,39,24,27,50,19,48,43,49,50,20,39,51,48,55
163,62,49,48,28,44,34,37,43,39,40,41,37,40,49,23,44,39,21,20,55,22,46,43,51,47,25,50,48,51,55
164,59,49,41,21,37,34,45,41,43,46,54,35,32,47,22,50,45,22,19,51,24,50,48,48,47,19,42,53,50,57
165,59,48,44,25,39,35,38,40,46,41,52,33,39,45,24,46,41,22,23,51,24,51,44,52,49,25,47,49,52,47
166,62,52,41,25,40,33,40,42,42,39,48,31,36,50,22,43,41,29,29,53,22,51,40,54,48,19,46,49,49,55
167,58,47,50,23,40,33,44,43,42,46,51,40,29,49,21,49,36,29,20,50,24,48,48,55,47,19,39,52,47,52
168,58,50,41,21,38,40,39,39,38,38,54,37,37,50,21,45,48,19,22,50,28,55,47,47,47,22,44,49,49,58
169,64,44,45,18,30,35,38,40,45,47,51,31,33,53,30,46,36,25,23,51,22,47,43,51,49,25,44,52,56,57
170,63,55,44,25,40,40,41,40,42,39,51,40,32,51,19,42,38,24,25,48,22,45,42,51,50,30,43,51,43,55
171,62,50,43,25,34,32,37,39,42,49,55,44,36,51,26,47,41,25,18,48,27,52,41,46,46,22,41,55,46,51
172,52,48,48,27,35,36,36,42,36,44,58,39,35,53,19,46,47,22,21,55,26,46,51,46,45,24,49,48,42,55
173,56,52,47,22,37,37,39,37,43,45,53,33,28,54,29,40,40,28,20,47,26,45,43,58,46,20,45,51,52,58
174,65,48,45,22,41,39,39,46,41,39,49,36,34,50,22,43,38,22,31,50,19,52,43,52,47,20,41,54,49,54
175,62,48,46,24,34,41,40,35,38,44,55,35,38,50,22,45,32,29,18,56,25,50,47,51,48,20,47,54,46,51
176,61,43,46,25,36,36,43,42,42,41,50,34,39,50,30,41,35,20,29,57,21,46,36,52,49,24,45,52,55,51
177,63,48,48,22,40,36,40,42,42,42,47,40,39,55,20,39,42,25,21,47,24,48,39,46,52,20,44,50,55,55
178,61,48,46,21,38,35,36,44,42,48,50,35,29,55,23,43,47,25,21,53,25,45,42,54,49,23,46,44,46,57
179,64,49,46,27,42,33,33,42,48,48,46,34,29,51,17,48,44,23,23,51,23,53,44,52,44,27,41,53,46,50
180,67,49,46,27,26,43,41,38,40,47,51,32,34,46,24,46,43,22,22,54,27,49,44,49,48,21,51,46,46,52
181,67,43,45,26,34,34,38,44,39,43,52,32,33,46,19,44,46,29,25,47,26,50,50,52,46,28,42,47,53,51
182,64,45,46,25,38,36,36,39,38,43,54,34,29,47,23,51,41,23,21,53,20,48,50,56,46,21,46,53,52,53
183,58,45,46,34,35,41,36,43,46,37,48,32,41,52,22,47,43,22,28,56,15,52,41,46,40,20,44,55,51,55
184,63,48,47,32,35,29,43,45,40,43,50,40,33,44,24,45,40,20,24,56,18,50,51,45,49,21,43,52,50,51
185,61,47,43,21,35,42,37,33,44,37,58,30,36,49,25,47,47,21,25,51,24,47,49,51,47,23,48,55,45,53
186,59,45,47,30,33,32,39,42,38,34,51,32,38,53,24,49,47,28,24,55,20,48,45,47,46,19,46,50,55,55
187,64,44,43,27,34,37,44,38,37,43,46,40,33,51,23,48,49,20,22,46,24,45,45,50,47,25,52,53,49,52
188,60,50,48,24,34,37,42,36,40,46,52,37,34,52,26,43,43,20,23,49,24,46,46,55,48,18,43,48,51,56
189,65,40,46,29,36,37,43,44,39,42,47,44,35,50,24,45,49,18,22,49,21,54,42,47,47,22,46,44,47,57
190,61,51,42,28,32,37,43,42,39,43,53,29,39,48,19,46,47,25,25,50,17,43,50,50,51,25,43,52,47,54
191,63,49,47,23,25,27,40,46,40,44,47,36,37,45,29,50,41,23,26,57,24,51,38,50,49,21,47,54,51,51
192,64,49,46,26,39,36,39,39,40,46,45,37,33,51,20,48,42,28,20,50,20,46,41,47,53,22,46,48,52,58
193,64,43,46,29,34,35,34,40,40,53,51,34,36,51,24,44,46,21,25,49,23,52,46,52,46,18,45,53,49,48
194,61,43,49,26,33,32,35,46,41,47,49,40,29,55,18,42,40,28,22,47,19,51,40,58,46,22,47,58,53,54
195,64,46,47,29,39,40,32,35,40,46,46,41,34,49,28,43,48,21,26,51,20,47,44,50,45,19,46,50,49,56
196,64,44,46,22,37,34,42,40,47,38,52,37,32,51,24,49,41,27,22,45,20,54,41,47,50,16,49,54,52,54
197,65,49,43,29,32,29,34,39,40,49,50,34,37,47,17,45,38,25,26,50,21,47,48,50,49,29,51,54,48,56
198,63,46,46,26,32,41,35,39,45,46,50,34,34,48,21,39,48,24,25,48,26,55,38,54,51,19,44,52,47,55
199,65,45,40,29,32,45,39,44,39,42,48,36,38,52,19,42,41,22,23,55,21,47,50,46,49,16,43,54,51,58
200,62,47,46,28,32,38,38,42,43,47,51,36,39,44,22,42,43,28,25,53,18,48,45,57,46,18,51,42,47,53
201,66,49,44,27,38,35,37,40,40,35,56,31,33,46,22,44,41,28,19,51,23,49,51,53,46,25,46,50,51,55
202,53,50,45,33,24,37,44,47,40,39,58,37,29,51,17,42,42,27,26,55,25,52,43,52,47,19,46,48,52,51
203,63,46,46,27,35,43,40,34,40,40,45,43,40,51,25,45,42,22,19,47,18,49,43,50,51,23,50,50,50,54
204,63,49,46,28,38,43,36,38,42,38,50,35,38,48,23,48,42,25,22,50,22,50,44,46,43,23,40,53,46,62
205,61,45,47,27,34,39,42,42,40,46,50,42,29,52,19,42,45,27,26,53,20,49,44,50,43,24,43,53,47,50
206,58,52,46,26,38,34,35,42,45,49,49,40,29,59,22,43,45,16,24,51,21,48,45,53,45,21,46,42,50,57
207,62,47,43,29,39,40,40,38,42,41,47,38,27,51,21,45,43,22,25,54,16,54,46,44,46,26,42,57,53,53
208,61,47,49,23,35,37,41,42,40,43,53,39,34,49,20,45,44,21,33,55,31,48,41,44,40,20,44,49,44,59
209,60,46,40,22,35,31,37,38,42,42,56,39,31,48,29,49,46,33,25,47,20,49,34,53,53,20,47,49,53,57
210,64,54,48,27,35,40,39,35,44,46,49,37,30,50,24,41,38,26,21,45,26,48,46,48,48,24,44,57,44,53
211,62,49,45,31,39,38,32,39,45,38,53,33,42,50,21,43,39,21,27,56,20,44,44,52,46,20,44,49,50,59
212,62,53,45,26,33,37,42,40,39,44,52,31,32,49,19,48,42,26,21,57,29,52,46,48,43,17,44,50,48,56
213,63,48,47,22,38,45,40,39,39,49,55,35,29,47,21,47,45,18,31,47,19,53,42,49,43,24,44,48,52,52
214,66,44,47,25,38,27,43,40,44,38,48,38,37,44,28,48,47,19,24,48,23,48,42,52,47,23,43,56,51,53
215,64,46,48,23,37,43,34,36,38,44,47,35,41,55,24,46,45,22,23,55,20,44,49,42,48,19,42,55,49,57
216,62,45,49,26,30,35,44,43,40,46,53,36,37,52,22,46,33,27,26,49,22,48,48,46,47,21,45,50,47,56
217,63,47,46,23,28,28,42,41,44,41,47,34,35,50,26,51,44,28,20,52,23,49,45,53,48,22,37,49,55,60
218,63,50,43,22,35,42,42,41,41,43,52,34,34,45,28,49,35,22,26,52,25,47,44,47,50,20,44,52,45,58
219,60,43,43,25,32,41,37,40,44,46,46,42,37,49,24,48,43,22,23,56,21,50,39,49,41,25,47,55,55,48
220,61,45,55,27,36,41,34,37,38,43,50,38,32,48,22,44,48,23,19,47,23,46,48,53,45,18,45,57,50,58
