team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.879,25.121,0.265,0.406,0.549,0.785,1.0
OKC,62.498,19.502,0.263,0.41,0.572,0.781,1.0
NYK,49.822,32.178,0.069,0.141,0.287,0.582,0.988
CLE,58.144,23.856,0.054,0.127,0.311,0.607,1.0
DAL,46.253,35.747,0.046,0.104,0.228,0.497,0.858
DEN,47.882,34.118,0.04,0.091,0.217,0.472,0.919
IND,47.277,34.723,0.037,0.1,0.24,0.492,0.964
MIN,44.991,37.009,0.036,0.098,0.206,0.413,0.79
ORL,45.395,36.605,0.032,0.065,0.169,0.391,0.892
MEM,48.239,33.761,0.029,0.084,0.206,0.44,0.934
MIL,44.1,37.9,0.028,0.064,0.167,0.389,0.828
PHO,41.205,40.795,0.019,0.045,0.106,0.19,0.44
HOU,48.444,32.556,0.016,0.053,0.16,0.418,0.934
SAC,42.637,39.363,0.014,0.04,0.107,0.252,0.585
MIA,43.186,38.814,0.012,0.037,0.114,0.292,0.787
GSW,40.638,41.362,0.01,0.025,0.057,0.137,0.387
PHI,37.766,44.234,0.008,0.024,0.061,0.138,0.376
LAL,41.188,38.812,0.007,0.026,0.067,0.168,0.443
ATL,38.748,42.252,0.005,0.018,0.043,0.116,0.423
DET,39.866,42.134,0.005,0.009,0.03,0.108,0.452
LAC,41.954,39.046,0.002,0.015,0.048,0.16,0.478
CHI,37.438,44.562,0.002,0.009,0.029,0.096,0.277
SAS,39.067,41.933,0.001,0.009,0.026,0.071,0.226
CHO,25.067,54.933,0.0,0.0,0.0,0.002,0.003
BRK,28.128,53.872,0.0,0.0,0.0,0.001,0.009
POR,29.848,52.152,0.0,0.0,0.0,0.001,0.005
TOR,25.223,56.777,0.0,0.0,0.0,0.001,0.001
NOP,26.532,55.468,0.0,0.0,0.0,0.0,0.001
UTA,27.021,54.979,0.0,0.0,0.0,0.0,0.0
WAS,20.564,61.436,0.0,0.0,0.0,0.0,0.0
