team,wins,losses,champion,finals,conference_finals,second_round,playoffs
OKC,68.0,14.0,0.362,0.577,0.737,0.89,1.0
BOS,61.0,21.0,0.292,0.502,0.679,0.853,1.0
NYK,51.0,31.0,0.063,0.135,0.223,0.716,1.0
MIN,49.0,33.0,0.059,0.137,0.382,0.581,0.944
CLE,64.0,18.0,0.052,0.147,0.425,0.724,1.0
IND,50.0,32.0,0.035,0.097,0.292,0.596,1.0
GSW,49.0,34.0,0.029,0.072,0.238,0.511,0.942
DEN,50.0,32.0,0.027,0.057,0.155,0.493,1.0
LAL,50.0,32.0,0.016,0.048,0.129,0.456,1.0
HOU,52.0,30.0,0.014,0.044,0.152,0.396,1.0
MIL,48.0,34.0,0.013,0.049,0.192,0.404,1.0
LAC,50.0,32.0,0.01,0.04,0.118,0.434,1.0
ORL,42.0,41.0,0.007,0.027,0.062,0.154,0.834
MEM,48.0,35.0,0.006,0.019,0.074,0.205,0.738
MIA,38.0,45.0,0.006,0.016,0.04,0.095,0.292
DET,44.0,38.0,0.004,0.014,0.037,0.284,1.0
ATL,40.0,43.0,0.003,0.008,0.035,0.116,0.665
CHI,39.0,44.0,0.001,0.005,0.015,0.058,0.209
DAL,40.0,43.0,0.001,0.002,0.006,0.018,0.182
SAC,40.0,43.0,0.0,0.004,0.009,0.016,0.194
PHO,36.0,46.0,0.0,0.0,0.0,0.0,0.0
POR,36.0,46.0,0.0,0.0,0.0,0.0,0.0
SAS,34.0,48.0,0.0,0.0,0.0,0.0,0.0
TOR,30.0,52.0,0.0,0.0,0.0,0.0,0.0
BRK,26.0,56.0,0.0,0.0,0.0,0.0,0.0
PHI,24.0,58.0,0.0,0.0,0.0,0.0,0.0
NOP,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,19.0,63.0,0.0,0.0,0.0,0.0,0.0
WAS,18.0,64.0,0.0,0.0,0.0,0.0,0.0
UTA,17.0,65.0,0.0,0.0,0.0,0.0,0.0
